"";"accession";"name";"go_name"
"62";"P53396";"ACLY_HUMAN";"F:metal ion binding, P:cellular carbohydrate metabolic process, P:coenzyme A metabolic process, F:ATP binding, C:plasma membrane, C:mitochondrion, P:positive regulation of cellular metabolic process, P:citrate metabolic process, P:ATP catabolic process, C:citrate lyase complex, F:cofactor binding, C:nucleus, P:triglyceride biosynthetic process, C:extracellular vesicular exosome, P:long-chain fatty-acyl-CoA biosynthetic process, P:energy reserve metabolic process, F:succinate-CoA ligase (ADP-forming) activity, C:cytosol, F:ATP citrate synthase activity"
"63";"P21399";"ACOC_HUMAN";"F:aconitate hydratase activity, P:response to iron(II) ion, P:cellular iron ion homeostasis, P:post-embryonic development, P:intestinal absorption, C:mitochondrion, F:iron-responsive element binding, F:4 iron, 4 sulfur cluster binding, P:citrate metabolic process, F:metal ion binding, P:regulation of translation, C:endoplasmic reticulum, C:cytosol, C:Golgi apparatus, P:tricarboxylic acid cycle, C:extracellular vesicular exosome"
"64";"O00767";"ACOD_HUMAN";"C:endoplasmic reticulum membrane, C:endoplasmic reticulum, P:fatty acid biosynthetic process, F:stearoyl-CoA 9-desaturase activity, C:integral component of membrane, F:iron ion binding"
"65";"Q99798";"ACON_HUMAN";"P:citrate metabolic process, C:mitochondrial matrix, F:iron ion binding, F:aconitate hydratase activity, P:isocitrate metabolic process, P:tricarboxylic acid cycle, C:nucleus, F:3 iron, 4 sulfur cluster binding, F:4 iron, 4 sulfur cluster binding, P:cell death"
"66";"Q9Y305";"ACOT9_HUMAN";"F:acetyl-CoA hydrolase activity, C:mitochondrion, P:acyl-CoA metabolic process"
"67";"P13798";"ACPH_HUMAN";"C:nuclear membrane, C:cytoplasm, P:proteolysis, C:extracellular vesicular exosome, F:serine-type endopeptidase activity, F:omega peptidase activity, P:beta-amyloid metabolic process"
"68";"O14561";"ACPM_HUMAN";"F:ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process, F:fatty acid binding, P:mitochondrial electron transport, NADH to ubiquinone, P:protein lipoylation, F:NADH dehydrogenase (ubiquinone) activity, C:mitochondrial matrix, F:calcium ion binding, C:mitochondrial respiratory chain complex I"
"69";"O95573";"ACSL3_HUMAN";"C:endoplasmic reticulum, P:brain development, C:peroxisomal membrane, P:positive regulation of Golgi to plasma membrane protein transport, C:integral component of membrane, P:response to organic cyclic compound, P:long-chain fatty acid import, C:lipid particle, F:long-chain fatty acid-CoA ligase activity, P:positive regulation of phosphatidylcholine biosynthetic process, C:mitochondrial outer membrane, P:very-low-density lipoprotein particle assembly, F:ATP binding, C:Golgi apparatus, P:response to nutrient, P:fatty acid biosynthetic process, P:positive regulation of secretion, C:endoplasmic reticulum membrane, C:perinuclear region of cytoplasm"
"70";"O60488";"ACSL4_HUMAN";"P:dendritic spine development, C:peroxisomal membrane, F:long-chain fatty acid-CoA ligase activity, P:fatty acid transport, C:neuronal cell body, P:lipid biosynthetic process, P:positive regulation of cell growth, F:arachidonate-CoA ligase activity, F:ATP binding, P:triglyceride biosynthetic process, C:endoplasmic reticulum membrane, C:extracellular vesicular exosome, P:negative regulation of prostaglandin secretion, C:mitochondrial outer membrane, F:very long-chain fatty acid-CoA ligase activity, C:integral component of membrane, P:embryonic process involved in female pregnancy, P:response to interleukin-15, C:lipid particle, P:response to nutrient, P:long-chain fatty-acyl-CoA biosynthetic process"
"71";"Q53FZ2";"ACSM3_HUMAN";"F:fatty acid ligase activity, P:regulation of blood pressure, P:fatty acid biosynthetic process, C:mitochondrial matrix, F:metal ion binding, F:butyrate-CoA ligase activity, P:cholesterol homeostasis, F:ATP binding"
"72";"P60709";"ACTB_HUMAN";"P:innate immune response, C:ribonucleoprotein complex, P:retina homeostasis, C:MLL5-L complex, F:ATP binding, P:cell junction assembly, P:Fc-gamma receptor signaling pathway involved in phagocytosis, P:blood coagulation, F:structural constituent of cytoskeleton, C:cortical cytoskeleton, P:'de novo' posttranslational protein folding, P:axon guidance, C:cytosol, C:blood microparticle, C:NuA4 histone acetyltransferase complex, C:cytoskeleton, C:extracellular vesicular exosome, C:postsynaptic density, C:axon, P:substantia nigra development, P:adherens junction organization"
"73";"Q562R1";"ACTBL_HUMAN";"F:ATP binding, C:cytoplasm, C:extracellular space, C:cytoskeleton, C:extracellular vesicular exosome"
"74";"P68032";"ACTC_HUMAN";"P:response to drug, C:I band, P:skeletal muscle thin filament assembly, P:cardiac muscle contraction, P:heart contraction, P:cardiac muscle tissue morphogenesis, P:apoptotic process, P:cardiac myofibril assembly, P:muscle filament sliding, F:ATP binding, P:negative regulation of apoptotic process, C:cytosol, C:extracellular vesicular exosome, C:actomyosin, actin portion, F:myosin binding, F:ATPase activity, P:response to ethanol, C:blood microparticle"
"75";"P12814";"ACTN1_HUMAN";"F:integrin binding, C:fascia adherens, F:calcium ion binding, P:focal adhesion assembly, C:ruffle, C:pseudopodium, P:negative regulation of cellular component movement, P:platelet degranulation, P:regulation of apoptotic process, C:Z disc, C:plasma membrane, C:extracellular vesicular exosome, C:focal adhesion, C:cytosol, C:nucleus, C:cytoskeleton, P:extracellular matrix organization, P:platelet activation, C:platelet alpha granule lumen, C:dendritic spine, P:actin filament bundle assembly, F:double-stranded RNA binding"
"76";"P35609";"ACTN2_HUMAN";"C:platelet alpha granule lumen, P:platelet activation, P:regulation of apoptotic process, F:thyroid hormone receptor coactivator activity, F:integrin binding, P:positive regulation of potassium ion transmembrane transporter activity, P:microspike assembly, P:muscle filament sliding, P:synaptic transmission, C:pseudopodium, C:cytosol, C:extracellular region, P:positive regulation of receptor activity, C:filopodium, P:protein homotetramerization, F:structural constituent of muscle, P:positive regulation of potassium ion transport, C:focal adhesion, C:dendritic spine, P:negative regulation of potassium ion transport, F:FATZ binding, P:negative regulation of protein localization to cell surface, P:focal adhesion assembly, C:actin filament, F:protein dimerization activity, P:negative regulation of potassium ion transmembrane transporter activity, P:regulation of membrane potential, F:calcium ion binding, P:platelet degranulation, C:Z disc, P:regulation of RNA biosynthetic process"
"77";"O43707";"ACTN4_HUMAN";"P:positive regulation of sodium:hydrogen antiporter activity, P:positive regulation of pinocytosis, C:platelet alpha granule lumen, P:regulation of apoptotic process, P:response to hypoxia, C:protein complex, P:protein transport, F:nucleoside binding, C:nucleus, C:neuron projection, P:negative regulation of cellular component movement, C:Z disc, C:extracellular vesicular exosome, P:platelet activation, F:calcium ion binding, P:positive regulation of cellular component movement, C:cell-cell junction, P:tight junction assembly, C:stress fiber, P:actin filament bundle assembly, C:cortical cytoskeleton, C:ribonucleoprotein complex, C:perinuclear region of cytoplasm, F:integrin binding, F:actin filament binding, P:platelet degranulation, C:pseudopodium, F:protein homodimerization activity"
"78";"P61163";"ACTZ_HUMAN";"C:extracellular vesicular exosome, P:vesicle-mediated transport, C:centrosome, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, F:ATP binding, P:G2/M transition of mitotic cell cycle, C:dynactin complex, C:cytosol"
"79";"P00813";"ADA_HUMAN";"P:liver development, C:external side of plasma membrane, C:cytosol, P:positive regulation of heart rate, F:purine nucleoside binding, P:response to hydrogen peroxide, P:embryonic digestive tract development, P:positive regulation of alpha-beta T cell differentiation, P:positive regulation of B cell proliferation, P:purine nucleotide salvage, P:positive regulation of T cell receptor signaling pathway, C:dendrite cytoplasm, P:negative regulation of penile erection, P:response to morphine, P:deoxyadenosine catabolic process, P:negative regulation of adenosine receptor signaling pathway, P:placenta development, P:aging, P:histamine secretion, C:cell junction, P:negative regulation of circadian sleep/wake cycle, non-REM sleep, C:lysosome, C:cytoplasmic membrane-bounded vesicle lumen, P:lung alveolus development, P:positive regulation of calcium-mediated signaling, P:negative regulation of thymocyte apoptotic process, P:positive regulation of T cell differentiation in thymus, P:dATP catabolic process, P:inosine biosynthetic process, F:adenosine deaminase activity, C:extracellular space, P:positive regulation of germinal center formation, P:response to hypoxia, P:hypoxanthine salvage, P:negative regulation of leukocyte migration, P:negative regulation of mature B cell apoptotic process, P:xanthine biosynthetic process, P:purine ribonucleoside monophosphate biosynthetic process, P:Peyer's patch development, P:response to vitamin E, P:adenosine catabolic process, F:zinc ion binding, C:neuronal cell body, P:cell adhesion, P:germinal center B cell differentiation, P:trophectodermal cell differentiation, P:regulation of cell-cell adhesion mediated by integrin, P:negative regulation of inflammatory response, P:negative regulation of mucus secretion, P:T cell activation, P:positive regulation of smooth muscle contraction"
"80";"O14672";"ADA10_HUMAN";"P:negative regulation of cell adhesion, P:constitutive protein ectodomain proteolysis, P:in utero embryonic development, C:postsynaptic density, C:extracellular vesicular exosome, P:positive regulation of cell proliferation, C:cell surface, P:extracellular matrix disassembly, F:protein homodimerization activity, P:response to tumor necrosis factor, C:nucleus, P:PMA-inducible membrane protein ectodomain proteolysis, P:integrin-mediated signaling pathway, P:positive regulation of T cell chemotaxis, P:cell-cell signaling, C:plasma membrane, P:protein phosphorylation, F:metalloendopeptidase activity, F:protein kinase binding, P:positive regulation of cell growth, F:zinc ion binding, P:Notch signaling pathway, P:collagen catabolic process, C:integral component of membrane, P:epidermal growth factor receptor signaling pathway, C:Golgi-associated vesicle, P:Notch receptor processing, P:monocyte activation, F:integrin binding"
"81";"O00116";"ADAS_HUMAN";"C:mitochondrion, P:ether lipid biosynthetic process, F:FAD binding, C:peroxisomal matrix, F:UDP-N-acetylmuramate dehydrogenase activity, C:peroxisomal membrane, F:alkylglycerone-phosphate synthase activity"
"82";"P35611";"ADDA_HUMAN";"C:postsynaptic density, P:cellular response to retinoic acid, P:positive regulation of protein binding, P:actin filament bundle assembly, P:homeostasis of number of cells within a tissue, F:structural molecule activity, C:cytosol, C:plasma membrane, F:actin filament binding, C:F-actin capping protein complex, P:hemoglobin metabolic process, P:in utero embryonic development, P:activation of signaling protein activity involved in unfolded protein response, P:cell volume homeostasis, C:nucleus, C:dendritic spine, P:cellular protein metabolic process, P:cellular component disassembly involved in execution phase of apoptosis, P:cell morphogenesis, F:spectrin binding, P:erythrocyte differentiation, P:multicellular organism growth, C:perinuclear region of cytoplasm, P:positive regulation of angiogenesis, P:barbed-end actin filament capping, P:positive regulation of endocytosis"
"83";"P11766";"ADHX_HUMAN";"C:nucleus, P:ethanol catabolic process, F:S-(hydroxymethyl)glutathione dehydrogenase activity, C:extracellular vesicular exosome, F:electron carrier activity, P:formaldehyde catabolic process, P:response to nitrosative stress, F:alcohol dehydrogenase (NAD) activity, P:retinoid metabolic process, P:response to redox state, P:response to lipopolysaccharide, P:respiratory system process, P:positive regulation of blood pressure, P:peptidyl-cysteine S-nitrosylation, P:ethanol oxidation, F:fatty acid binding, F:zinc ion binding, C:mitochondrion, P:aging, F:formaldehyde dehydrogenase activity"
