"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"170";170;"O75351";"O75351";"O75351";"VPS4B_HUMAN";"Vacuolar protein sorting-associated protein 4B";"VPS4B";1;3;0,000145826781658178;0;1;1;1;0;1;1;1;0;0,00021748811776909;0,000495863539991508;0,000214677314167696;"lysosome, endosome, late endosome, early endosome, late endosome membrane, cytosol, extracellular vesicular exosome, nucleus, cytoplasm, vacuolar membrane, endosome membrane";6,94348007221219e-05
"171";171;"O75352";"O75352";"O75352";"MPU1_HUMAN";"Mannose-P-dolichol utilization defect 1 protein";"MPDU1";1;1;3,5457735327788e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000178269969033384;NA;"mitochondrion, endoplasmic reticulum membrane, integral component of membrane, endoplasmic reticulum";2,31449335740406e-05
"173";173;"O75369";"O75369-1,O75369-2,O75369-8,O75369-9";"O75369-1,O75369-2,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";40;112;9,97560208611368e-05;22;23;28;30;22;24;34;32;NA;NA;NA;NA;"focal adhesion, cytosol, cell cortex, actin cytoskeleton, cytoplasm, integral component of membrane, extracellular vesicular exosome, plasma membrane, stress fiber, Z disc";0,00259223256029255
"174";174;"O75381";"O75381-1,O75381-2";"O75381-1,O75381-2";"PEX14_HUMAN";"Peroxisomal membrane protein PEX14";"PEX14";1;4;4,64618600846877e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"intracellular, protein complex, intracellular membrane-bounded organelle, nucleolus, integral component of membrane, peroxisomal membrane, peroxisome, nucleus";9,25797342961626e-05
"176";176;"O75396";"O75396";"O75396";"SC22B_HUMAN";"Vesicle-trafficking protein SEC22b";"SEC22B";4;11;0,000448086822723721;4;2;3;2;4;2;3;2;0,00088928948496181;0,000449138252509191;0,000614409521180176;0,000409231030370478;"melanosome, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum-Golgi intermediate compartment, Golgi apparatus, integral component of membrane";0,000254594269314447
"178";178;"O75431";"O75431";"O75431";"MTX2_HUMAN";"Metaxin-2";"MTX2";3;5;0,000166503053725544;NA;3;1;NA;NA;3;2;NA;NA;0,00055074937807686;0,000334849295446737;NA;"mitochondrial outer membrane";0,000115724667870203
"179";179;"O75436";"O75436";"O75436";"VP26A_HUMAN";"Vacuolar protein sorting-associated protein 26A";"VPS26A";8;21;0,000562444260382985;6;6;4;3;6;6;5;4;0,000877051556269676;0,000885914901738313;0,000673282604759112;0,000538132547581974;"vesicle, retromer complex, cytosol, endosome membrane, intracellular membrane-bounded organelle, endosome";0,000486043605054854
"180";180;"O75439";"O75439";"O75439";"MPPB_HUMAN";"Mitochondrial-processing peptidase subunit beta";"PMPCB";4;8;0,000143281155434988;1;2;2;3;1;2;2;3;9,77490998296469e-05;0,00019747387380261;0,000180092770352744;0,000269891630459058;"mitochondrial matrix, mitochondrial inner membrane";0,000185159468592325
"181";181;"O75449";"O75449-1,O75449-2";"O75449-1,O75449-2";"KTNA1_HUMAN";"Katanin p60 ATPase-containing subunit A1";"KATNA1";1;4;3,56743813684873e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"lipid particle, spindle pole, centrosome, spindle, microtubule, plasma membrane, axon, midbody, neuronal cell body, nucleus, cytoplasm, growth cone";9,25797342961626e-05
"182";182;"O75477";"O75477";"O75477";"ERLN1_HUMAN";"Erlin-1";"ERLIN1";1;2;7,08744790540409e-05;1;0;1;0;1;0;1;0;0,000184197725690548;0;0,000159077609650455;0;"endoplasmic reticulum membrane, protein complex, integral component of membrane, endoplasmic reticulum";4,62898671480813e-05
"183";183;"O75489";"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";9;30;0,000995234162041321;5;6;6;7;5;6;9;10;0,00090528995864957;0,00109732641238041;0,0015011141710652;0,00166637635472827;"mitochondrial inner membrane, mitochondrial respiratory chain complex I, mitochondrial membrane, mitochondrion, nucleus";0,000694348007221219
"185";185;"O75521";"O75521-1,O75521-2";"O75521-1,O75521-2";"ECI2_HUMAN";"Enoyl-CoA delta isomerase 2, mitochondrial";"ECI2";3;4;4,44571605378864e-05;1;NA;2;NA;1;NA;3;NA;NA;NA;NA;NA;"peroxisomal matrix, nucleus, mitochondrion, intracellular membrane-bounded organelle";9,25797342961626e-05
"187";187;"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";24;67;0,000449992378788009;15;16;15;14;17;18;17;15;0,000623150511413999;0,000666474324083807;0,000574045705499372;0,000506046807110733;"intracellular membrane-bounded organelle, nuclear speck, spliceosomal complex, nucleus, nucleoplasm, catalytic step 2 spliceosome, U12-type spliceosomal complex";0,00155071054946072
"188";188;"O75534";"O75534-1,O75534-2";"O75534-1,O75534-2";"CSDE1_HUMAN";"Cold shock domain-containing protein E1";"CSDE1";3;12;6,58500798944634e-05;2;2;2;3;2;2;4;4;NA;NA;NA;NA;"cytoplasm, plasma membrane, Golgi apparatus, CRD-mediated mRNA stability complex";0,000277739202888488
"193";193;"O75663";"O75663-1";"O75663-1";"TIPRL_HUMAN";"TIP41-like protein";"TIPRL";6;16;0,00051518003682139;4;3;5;4;4;3;5;4;NA;NA;NA;NA;"intracellular membrane-bounded organelle, cytoplasm";0,00037031893718465
"194";194;"O75695";"O75695";"O75695";"XRP2_HUMAN";"Protein XRP2";"RP2";2;8;0,000200184242879169;2;2;2;2;2;2;2;2;0,00027313891323827;0,000275899212255646;0,000251615327721405;0,000251384775799008;"cytoplasmic vesicle, extracellular vesicular exosome, cytoplasm, ciliary basal body, plasma membrane";0,000185159468592325
"199";199;"O75844";"O75844";"O75844";"FACE1_HUMAN";"CAAX prenyl protease 1 homolog";"ZMPSTE24";5;15;0,000276570335556746;2;5;3;5;2;5;3;5;0,000201260251859778;0,000508235390997243;0,00027810115169208;0,00046307721857712;"extracellular vesicular exosome, endoplasmic reticulum membrane, integral component of membrane, nuclear inner membrane";0,00034717400361061
"202";202;"O75915";"O75915";"O75915";"PRAF3_HUMAN";"PRA1 family protein 3";"ARL6IP5";3;7;0,000326098002030561;2;2;2;NA;3;2;2;NA;0,000762754943883468;0,000513642150475937;0,000468432790970702;NA;"endoplasmic reticulum membrane, integral component of membrane, endoplasmic reticulum";0,000162014535018284
"206";206;"O75947";"O75947-1";"O75947-1";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";9;33;0,00179513043886211;8;7;7;7;11;7;7;8;NA;NA;NA;NA;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial inner membrane";0,000763782807943341
"207";207;"O75964";"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";4;13;0,00110538629259735;2;2;3;3;4;3;3;3;0,00185628387637659;0,00140628239256519;0,00128250531120134;0,00128133016790756;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,000300884136462528
"211";211;"O76031";"O76031";"O76031";"CLPX_HUMAN";"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial";"CLPX";1;1;1,38357987771937e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;6,94981607659185e-05;"mitochondrial nucleoid, mitochondrial inner membrane, mitochondrial endopeptidase Clp complex, mitochondrion";2,31449335740406e-05
"217";217;"O94804";"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";6;14;0,000153332727357562;2;4;2;5;3;4;2;5;0,000197517809159906;0,000224453129805084;0,000136464924642291;0,000265105329161316;"extracellular vesicular exosome, cytoplasm, plasma membrane";0,000324029070036569
"218";218;"O94826";"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";9;26;0,00037452232939976;5;7;3;6;7;8;4;7;0,000550321001179081;0,000635294238746553;0,00028968869967925;0,000506490707818725;"integral component of membrane, mitochondrial outer membrane translocase complex, mitochondrion";0,000601768272925057
"220";220;"O94905";"O94905-1";"O94905-1";"ERLN2_HUMAN";"Erlin-2";"ERLIN2";3;8;0,000289351855489064;1;2;2;1;2;2;3;1;NA;NA;NA;NA;"endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane, protein complex";0,000185159468592325
"221";221;"O94979";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"SC31A_HUMAN";"Protein transport protein Sec31A";"SEC31A";7;23;2,35872827162955e-05;5;4;6;6;5;5;7;6;NA;NA;NA;NA;"cytoplasm, cytosol, Golgi membrane, endoplasmic reticulum membrane, vesicle coat, ER to Golgi transport vesicle, COPII vesicle coat, endoplasmic reticulum, intracellular membrane-bounded organelle, ER to Golgi transport vesicle membrane, perinuclear region of cytoplasm";0,000532333472202935
"223";223;"O95139";"O95139";"O95139";"NDUB6_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6";"NDUFB6";2;4;0,000273689394561363;1;NA;1;2;1;NA;1;2;0,000373432107942948;NA;0,000344005330869109;0,000687380246325412;"mitochondrial respiratory chain complex I, integral component of membrane, mitochondrial membrane, mitochondrial inner membrane";9,25797342961626e-05
"224";224;"O95166";"O95166";"O95166";"GBRAP_HUMAN";"Gamma-aminobutyric acid receptor-associated protein";"GABARAP";1;1;7,48552190253302e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000376347712403812;NA;"smooth endoplasmic reticulum, cell body, actin cytoskeleton, axoneme, plasma membrane, perinuclear region of cytoplasm, cytoplasmic vesicle, microtubule, autophagic vacuole, microtubule associated complex, lysosome, Golgi membrane, autophagic vacuole membrane";2,31449335740406e-05
"225";225;"O95168";"O95168-1,O95168-2";"O95168-1,O95168-2";"NDUB4_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4";"NDUFB4";2;5;0,000169729857092318;2;2;NA;NA;2;3;NA;NA;NA;NA;NA;NA;"nucleus, mitochondrial respiratory chain complex I, mitochondrial inner membrane, nuclear membrane, mitochondrion, integral component of membrane";0,000115724667870203
"226";226;"O95197";"O95197-1,O95197-2,O95197-3,O95197-4";"O95197-1,O95197-2,O95197-3,O95197-4";"RTN3_HUMAN";"Reticulon-3";"RTN3";2;6;1,27297392819239e-05;2;2;1;1;2;2;1;1;NA;NA;NA;NA;"endoplasmic reticulum, integral component of membrane, extracellular space, Golgi membrane, endoplasmic reticulum membrane";0,000138869601444244
"227";227;"O95202";"O95202-1";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";8;23;0,000272578341538787;6;3;5;6;7;5;5;6;NA;NA;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of membrane";0,000532333472202935
"229";229;"O95232";"O95232-1";"O95232-1";"LC7L3_HUMAN";"Luc7-like protein 3";"LUC7L3";4;8;0,000162186307888215;2;2;2;1;2;3;2;1;NA;NA;NA;NA;"focal adhesion, plasma membrane, nuclear speck, U1 snRNP, nucleus";0,000185159468592325
"230";230;"O95292";"O95292-1";"O95292-1";"VAPB_HUMAN";"Vesicle-associated membrane protein-associated protein B/C";"VAPB";1;1;4,14476120158773e-05;1;0;0;0;1;0;0;0;NA;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane, endoplasmic reticulum, Golgi apparatus";2,31449335740406e-05
"231";231;"O95299";"O95299";"O95299";"NDUAA_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial";"NDUFA10";5;12;0,000296047119750883;2;3;4;2;2;3;5;2;0,000269291886291252;0,000408019961786519;0,000620178624665436;0,000247844145153952;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial matrix";0,000277739202888488
"240";240;"O95466";"O95466-1,O95466-2,O95466-3";"O95466-1,O95466-2,O95466-3";"FMNL_HUMAN";"Formin-like protein 1";"FMNL1";7;12;3,18474931853223e-05;4;2;3;3;4;2;3;3;NA;NA;NA;NA;"plasma membrane, bleb, phagocytic vesicle, cytosol, extracellular vesicular exosome, cell cortex";0,000277739202888488
"241";241;"O95486";"O95486-1";"O95486-1";"SC24A_HUMAN";"Protein transport protein Sec24A";"SEC24A";1;1;8,01286425065291e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"COPII vesicle coat, ER to Golgi transport vesicle membrane, perinuclear region of cytoplasm, endoplasmic reticulum membrane, Golgi membrane, cytosol";2,31449335740406e-05
"243";243;"O95573";"O95573";"O95573";"ACSL3_HUMAN";"Long-chain-fatty-acid--CoA ligase 3";"ACSL3";6;17;0,000230832605645553;5;5;3;4;5;5;3;4;0,000392292315414814;0,000368823599716749;0,000201816460776544;0,000264768687473492;"endoplasmic reticulum, perinuclear region of cytoplasm, integral component of membrane, mitochondrial outer membrane, lipid particle, Golgi apparatus, peroxisomal membrane, endoplasmic reticulum membrane";0,000393463870758691
"245";245;"O95716";"O95716";"O95716";"RAB3D_HUMAN";"Ras-related protein Rab-3D";"RAB3D";0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;"zymogen granule, transport vesicle, plasma membrane, extracellular vesicular exosome, mitochondrion";0
"246";246;"O95721";"O95721";"O95721";"SNP29_HUMAN";"Synaptosomal-associated protein 29";"SNAP29";1;2;6,78919428369274e-05;1;1;NA;NA;1;1;NA;NA;0,000185268642700377;0,000187140938545496;NA;NA;"SNARE complex, synapse, cell junction, cytoplasm, plasma membrane, neuron projection, centrosome";4,62898671480813e-05
"250";250;"O95782";"O95782-1,O95782-2";"O95782-1,O95782-2";"AP2A1_HUMAN";"AP-2 complex subunit alpha-1";"AP2A1";6;16;7,17139048185353e-05;3;3;5;4;3;3;5;5;NA;NA;NA;NA;"basolateral plasma membrane, cytosol, clathrin coat of trans-Golgi network vesicle, endocytic vesicle membrane, clathrin-coated endocytic vesicle membrane, AP-2 adaptor complex, plasma membrane, apical plasma membrane";0,00037031893718465
"252";252;"O95831";"O95831-1,O95831-3";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";16;68;0,000485765189694557;11;13;12;13;15;17;17;19;NA;NA;NA;NA;"perinuclear region of cytoplasm, nucleus, mitochondrial intermembrane space, cytosol, mitochondrion, mitochondrial inner membrane";0,00157385548303476
"257";257;"O96000";"O96000";"O96000";"NDUBA_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10";"NDUFB10";3;10;0,000509189571276955;2;2;2;2;2;2;3;3;0,000555805928101132;0,000561422815636489;0,00076801190147522;0,000767308181944646;"mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000231449335740406
"258";258;"O96008";"O96008-1";"O96008-1";"TOM40_HUMAN";"Mitochondrial import receptor subunit TOM40 homolog";"TOMM40";4;14;0,000339647780508285;3;2;2;2;3;3;5;3;NA;NA;NA;NA;"integral component of membrane, mitochondrial outer membrane translocase complex, pore complex, integral component of mitochondrial outer membrane";0,000324029070036569
"259";259;"O96019";"O96019-1";"O96019-1";"ACL6A_HUMAN";"Actin-like protein 6A";"ACTL6A";6;10;0,00020415059734181;1;NA;3;6;1;NA;3;6;NA;NA;NA;NA;"nucleus, SWI/SNF complex, npBAF complex, plasma membrane, nucleoplasm, Ino80 complex, NuA4 histone acetyltransferase complex";0,000231449335740406
"262";262;"P00387";"P00387-1,P00387-2,P00387-3";"P00387-1,P00387-2,P00387-3";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";7;21;0,000203675828510782;5;4;5;5;5;5;5;6;NA;NA;NA;NA;"cytoplasm, membrane, mitochondrial outer membrane, endoplasmic reticulum membrane, lipid particle, hemoglobin complex, mitochondrial inner membrane, mitochondrion, endoplasmic reticulum";0,000486043605054854
"264";264;"P00403";"P00403";"P00403";"COX2_HUMAN";"Cytochrome c oxidase subunit 2";"MT-CO2";6;29;0,00111887118129051;6;6;6;6;7;7;8;7;0,00147398752738714;0,00148888341415492;0,00155181259387651;0,00135659185177879;"mitochondrion, mitochondrial inner membrane, respiratory chain complex IV, integral component of membrane";0,000671203073647179
"265";265;"P00414";"P00414";"P00414";"COX3_HUMAN";"Cytochrome c oxidase subunit 3";"MT-CO3";1;6;0,000201334727033647;1;1;1;1;1;2;1;2;0,000183139118071637;0,000369979786549717;0,000168707595215502;0,000337106021186409;"mitochondrial inner membrane, respiratory chain complex IV, integral component of membrane";0,000138869601444244
"268";268;"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";16;52;0,00105911430825607;12;9;11;11;14;12;13;13;0,00155625659868317;0,00134741475752757;0,00133122062922371;0,00133000084870405;"mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, mitochondrial matrix, mitochondrion";0,00120353654585011
"270";270;"P00813";"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";8;26;0,000627299108195742;6;6;4;7;7;7;4;8;0,000921749776079563;0,000931064834747015;0,000485208620950369;0,000969528060932813;"cell surface, cell junction, external side of plasma membrane, dendrite cytoplasm, lysosome, extracellular space, cytoplasmic membrane-bounded vesicle lumen, cytoplasm, neuronal cell body, cytosol, plasma membrane, membrane";0,000601768272925057
"271";271;"P00918";"P00918";"P00918";"CAH2_HUMAN";"Carbonic anhydrase 2";"CA2";5;11;0,000370533334175384;2;2;2;5;2;2;2;5;0,000367686998589979;0,000371402785728754;0,00033871294116343;0,000846006457015892;"microvillus, plasma membrane, axon, apical part of cell, cytosol, extracellular vesicular exosome, extracellular space, cytoplasm, basolateral plasma membrane";0,000254594269314447
"272";272;"P01889";"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"early endosome membrane, plasma membrane, Golgi membrane, integral component of plasma membrane, phagocytic vesicle membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, extracellular vesicular exosome, MHC class I protein complex";0
"273";273;"P01892";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, plasma membrane, early endosome membrane, phagocytic vesicle membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane";0
"274";274;"P01903";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";2;7;0,000241363875518683;1;2;2;NA;2;3;2;NA;0,000376372518241711;0,000570264119819741;0,000346714034261779;NA;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, integral component of plasma membrane, MHC class II protein complex, lysosome, Golgi membrane, late endosome membrane, extracellular vesicular exosome, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, transport vesicle membrane, lysosomal membrane, plasma membrane, endocytic vesicle membrane";0,000162014535018284
"275";275;"P01912";"P01912,Q5Y7A7";"P01912,Q5Y7A7";"2B13_HUMAN, 2B1D_HUMAN";"HLA class II histocompatibility antigen, DRB1-13 beta chain, HLA class II histocompatibility antigen, DRB1-3 chain";"HLA-DRB1";3;10;0,000164625199736158;2;2;3;2;3;2;3;2;0,000269544980169346;0,000181512639641872;0,000248304599725071;0,0001653847209204;"clathrin-coated endocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, late endosome membrane, plasma membrane, Golgi membrane, transport vesicle membrane, MHC class II protein complex, ER to Golgi transport vesicle membrane, trans-Golgi network membrane, lysosomal membrane, endocytic vesicle membrane";0,000231449335740406
"277";277;"P02647";"P02647";"P02647";"APOA1_HUMAN";"Apolipoprotein A-I";"APOA1";1;4;0,0001312069007635;1;1;1;NA;1;2;1;NA;0,000179023632272275;0,000361665634042982;0,000164916413300547;NA;"cytoplasmic vesicle, spherical high-density lipoprotein particle, cytosol, early endosome, secretory granule lumen, blood microparticle, endocytic vesicle, plasma membrane, extracellular region, high-density lipoprotein particle, nucleus, endoplasmic reticulum lumen, very-low-density lipoprotein particle, extracellular vesicular exosome, extracellular space, endocytic vesicle lumen";9,25797342961626e-05
"279";279;"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";13;47;0,000541616907131961;11;9;11;11;13;10;12;12;0,000817619773180349;0,000635294238746553;0,000695252879230199;0,00069461582786568;"coated pit, extracellular region, cell surface, endosome, blood microparticle, external side of plasma membrane, perinuclear region of cytoplasm, cytoplasmic membrane-bounded vesicle, extracellular space, extracellular vesicular exosome, melanosome, integral component of plasma membrane, intracellular membrane-bounded organelle, membrane, plasma membrane";0,00108781187797991
