"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"235";235;"O95372";"O95372";"O95372";"LYPA2_HUMAN";"Acyl-protein thioesterase 2";"LYPLA2";3;7;0,000265395776544352;NA;1;3;3;NA;1;3;3;NA;0,000209014554739126;0,000571853017548649;0,000571329035906836;"cytoplasm, extracellular vesicular exosome";0,000162014535018284
"238";238;"O95433";"O95433";"O95433";"AHSA1_HUMAN";"Activator of 90 kDa heat shock protein ATPase homolog 1";"AHSA1";9;31;0,000803254081079504;6;5;5;6;7;6;9;9;0,000989926534665329;0,00085708335168174;0,00117246787325803;0,00117139355586816;"endoplasmic reticulum, cytoplasm, extracellular vesicular exosome, cytosol";0,00071749294079526
"240";240;"O95466";"O95466-1,O95466-2,O95466-3";"O95466-1,O95466-2,O95466-3";"FMNL_HUMAN";"Formin-like protein 1";"FMNL1";7;12;3,18474931853223e-05;4;2;3;3;4;2;3;3;NA;NA;NA;NA;"plasma membrane, bleb, phagocytic vesicle, cytosol, extracellular vesicular exosome, cell cortex";0,000277739202888488
"245";245;"O95716";"O95716";"O95716";"RAB3D_HUMAN";"Ras-related protein Rab-3D";"RAB3D";0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;"zymogen granule, transport vesicle, plasma membrane, extracellular vesicular exosome, mitochondrion";0
"246";246;"O95721";"O95721";"O95721";"SNP29_HUMAN";"Synaptosomal-associated protein 29";"SNAP29";1;2;6,78919428369274e-05;1;1;NA;NA;1;1;NA;NA;0,000185268642700377;0,000187140938545496;NA;NA;"SNARE complex, synapse, cell junction, cytoplasm, plasma membrane, neuron projection, centrosome";4,62898671480813e-05
"247";247;"O95747";"O95747";"O95747";"OXSR1_HUMAN";"Serine/threonine-protein kinase OSR1";"OXSR1";6;16;0,000265899373843298;4;4;4;3;4;5;4;3;0,000362803110563167;0,000458086927369431;0,000334213907789343;0,000250430753879467;"extracellular vesicular exosome, cytoplasm";0,00037031893718465
"250";250;"O95782";"O95782-1,O95782-2";"O95782-1,O95782-2";"AP2A1_HUMAN";"AP-2 complex subunit alpha-1";"AP2A1";6;16;7,17139048185353e-05;3;3;5;4;3;3;5;5;NA;NA;NA;NA;"basolateral plasma membrane, cytosol, clathrin coat of trans-Golgi network vesicle, endocytic vesicle membrane, clathrin-coated endocytic vesicle membrane, AP-2 adaptor complex, plasma membrane, apical plasma membrane";0,00037031893718465
"251";251;"O95793";"O95793-1,O95793-2,O95793-3";"O95793-1,O95793-2,O95793-3";"STAU1_HUMAN";"Double-stranded RNA-binding protein Staufen homolog 1";"STAU1";1;4;2,02381528040754e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"rough endoplasmic reticulum, microtubule associated complex, neuron projection, cytoplasmic stress granule, neuronal cell body, extracellular vesicular exosome, cytoplasm";9,25797342961626e-05
"259";259;"O96019";"O96019-1";"O96019-1";"ACL6A_HUMAN";"Actin-like protein 6A";"ACTL6A";6;10;0,00020415059734181;1;NA;3;6;1;NA;3;6;NA;NA;NA;NA;"nucleus, SWI/SNF complex, npBAF complex, plasma membrane, nucleoplasm, Ino80 complex, NuA4 histone acetyltransferase complex";0,000231449335740406
"260";260;"P00338";"P00338-1,P00338-3";"P00338-1,P00338-3";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";22;116;0,00164429818931192;15;17;18;22;23;29;29;35;NA;NA;NA;NA;"cilium, extracellular vesicular exosome, mitochondrion, cytosol";0,00268481229458871
"263";263;"P00390";"P00390-1,P00390-2";"P00390-1,P00390-2";"GSHR_HUMAN";"Glutathione reductase, mitochondrial";"GSR";7;19;0,00015938999223497;6;4;4;4;6;4;5;4;NA;NA;NA;NA;"cytosol, mitochondrial matrix, extracellular vesicular exosome";0,000439753737906772
"266";266;"P00491";"P00491";"P00491";"PNPH_HUMAN";"Purine nucleoside phosphorylase";"PNP";15;66;0,00200011073118893;12;12;14;13;15;16;16;19;0,00248093303546872;0,00267307195264986;0,00243779556269874;0,0028922296869609;"cytosol, cytoplasm, extracellular vesicular exosome, cytoskeleton, intracellular";0,00152756561588668
"267";267;"P00492";"P00492";"P00492";"HPRT_HUMAN";"Hypoxanthine-guanine phosphoribosyltransferase";"HPRT1";12;47;0,00188820573128574;10;9;12;12;11;10;13;13;0,00241189177974161;0,00221478725434578;0,00262580215856054;0,00262339616946212;"cytosol, cytoplasm, extracellular vesicular exosome";0,00108781187797991
"268";268;"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";16;52;0,00105911430825607;12;9;11;11;14;12;13;13;0,00155625659868317;0,00134741475752757;0,00133122062922371;0,00133000084870405;"mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, mitochondrial matrix, mitochondrion";0,00120353654585011
"269";269;"P00558";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";31;310;0,00651078847493699;27;28;31;30;67;71;88;84;0,00767998503050053;0,00822073791912806;0,00929226869762505;0,00886176547780675;"extracellular vesicular exosome, cytosol";0,0071749294079526
"270";270;"P00813";"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";8;26;0,000627299108195742;6;6;4;7;7;7;4;8;0,000921749776079563;0,000931064834747015;0,000485208620950369;0,000969528060932813;"cell surface, cell junction, external side of plasma membrane, dendrite cytoplasm, lysosome, extracellular space, cytoplasmic membrane-bounded vesicle lumen, cytoplasm, neuronal cell body, cytosol, plasma membrane, membrane";0,000601768272925057
"271";271;"P00918";"P00918";"P00918";"CAH2_HUMAN";"Carbonic anhydrase 2";"CA2";5;11;0,000370533334175384;2;2;2;5;2;2;2;5;0,000367686998589979;0,000371402785728754;0,00033871294116343;0,000846006457015892;"microvillus, plasma membrane, axon, apical part of cell, cytosol, extracellular vesicular exosome, extracellular space, cytoplasm, basolateral plasma membrane";0,000254594269314447
"272";272;"P01889";"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"early endosome membrane, plasma membrane, Golgi membrane, integral component of plasma membrane, phagocytic vesicle membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, extracellular vesicular exosome, MHC class I protein complex";0
"273";273;"P01892";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, plasma membrane, early endosome membrane, phagocytic vesicle membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane";0
"274";274;"P01903";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";2;7;0,000241363875518683;1;2;2;NA;2;3;2;NA;0,000376372518241711;0,000570264119819741;0,000346714034261779;NA;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, integral component of plasma membrane, MHC class II protein complex, lysosome, Golgi membrane, late endosome membrane, extracellular vesicular exosome, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, transport vesicle membrane, lysosomal membrane, plasma membrane, endocytic vesicle membrane";0,000162014535018284
"275";275;"P01912";"P01912,Q5Y7A7";"P01912,Q5Y7A7";"2B13_HUMAN, 2B1D_HUMAN";"HLA class II histocompatibility antigen, DRB1-13 beta chain, HLA class II histocompatibility antigen, DRB1-3 chain";"HLA-DRB1";3;10;0,000164625199736158;2;2;3;2;3;2;3;2;0,000269544980169346;0,000181512639641872;0,000248304599725071;0,0001653847209204;"clathrin-coated endocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, late endosome membrane, plasma membrane, Golgi membrane, transport vesicle membrane, MHC class II protein complex, ER to Golgi transport vesicle membrane, trans-Golgi network membrane, lysosomal membrane, endocytic vesicle membrane";0,000231449335740406
"277";277;"P02647";"P02647";"P02647";"APOA1_HUMAN";"Apolipoprotein A-I";"APOA1";1;4;0,0001312069007635;1;1;1;NA;1;2;1;NA;0,000179023632272275;0,000361665634042982;0,000164916413300547;NA;"cytoplasmic vesicle, spherical high-density lipoprotein particle, cytosol, early endosome, secretory granule lumen, blood microparticle, endocytic vesicle, plasma membrane, extracellular region, high-density lipoprotein particle, nucleus, endoplasmic reticulum lumen, very-low-density lipoprotein particle, extracellular vesicular exosome, extracellular space, endocytic vesicle lumen";9,25797342961626e-05
"278";278;"P02765";"P02765";"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";5;26;0,000620462060694971;5;5;4;4;9;7;5;5;0,00117219015899258;0,000920916989136693;0,000599900304512888;0,000599350623498997;"blood microparticle, extracellular region, extracellular vesicular exosome, extracellular space";0,000601768272925057
"279";279;"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";13;47;0,000541616907131961;11;9;11;11;13;10;12;12;0,000817619773180349;0,000635294238746553;0,000695252879230199;0,00069461582786568;"coated pit, extracellular region, cell surface, endosome, blood microparticle, external side of plasma membrane, perinuclear region of cytoplasm, cytoplasmic membrane-bounded vesicle, extracellular space, extracellular vesicular exosome, melanosome, integral component of plasma membrane, intracellular membrane-bounded organelle, membrane, plasma membrane";0,00108781187797991
"280";280;"P02792";"P02792";"P02792";"FRIL_HUMAN";"Ferritin light chain";"FTL";5;13;0,000650598789357298;1;3;3;3;1;5;3;4;0,00027313891323827;0,00137949606127823;0,000754845983164216;0,00100553910319603;"extracellular vesicular exosome, cytosol, intracellular ferritin complex";0,000300884136462528
"281";281;"P02794";"P02794";"P02794";"FRIH_HUMAN";"Ferritin heavy chain";"FTH1";5;15;0,000717873821800297;1;3;3;5;1;4;4;6;0,000261198414298892;0,00105535217802706;0,000962463002213026;0,00144237166442054;"extracellular vesicular exosome, cytosol, mitochondrion, intracellular ferritin complex";0,00034717400361061
"282";282;"P03952";"P03952,P20718";"P03952,P20718";"GRAH_HUMAN, KLKB1_HUMAN";"Granzyme H, Plasma kallikrein";"GZMH, KLKB1";1;2;1,98146168008227e-05;1;1;NA;NA;1;1;NA;NA;5,40716174397028e-05;5,46180567248168e-05;NA;NA;"plasma membrane, extracellular space, extracellular region";4,62898671480813e-05
"283";283;"P04040";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";21;99;0,00164525237565541;19;18;19;20;23;21;28;27;0,00208611788573821;0,00192396509495161;0,0023394973545254;0,0022538767849152;"lysosome, Golgi apparatus, peroxisomal membrane, endoplasmic reticulum, intracellular membrane-bounded organelle, plasma membrane, mitochondrial intermembrane space, peroxisome, peroxisomal matrix, cytosol";0,00229134842383002
"284";284;"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";18;149;0,00387854156472411;16;15;18;18;28;31;43;47;0,00412255119631189;0,00466762960442894;0,00541839898438523;0,0060018571290184;"extracellular vesicular exosome, actin cytoskeleton, cytosol, extracellular space, extracellular region, platelet alpha granule lumen, I band";0,00344859510253206
"285";285;"P04080";"P04080";"P04080";"CYTB_HUMAN";"Cystatin-B";"CSTB";4;13;0,00116178355242375;3;2;4;3;3;3;4;3;0,00146324417806216;0,00147803149422667;0,00179725234086718;0,00134670415606611;"nucleolus, cytoplasm, extracellular space, extracellular vesicular exosome";0,000300884136462528
"287";287;"P04222";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"phagocytic vesicle membrane, MHC class I protein complex, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, cell surface, ER to Golgi transport vesicle membrane, Golgi membrane";0
"288";288;"P04233";"P04233-2";"P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";4;8;0,00023670434124226;3;4;NA;NA;3;5;NA;NA;NA;NA;NA;NA;"trans-Golgi network membrane, Golgi membrane, endocytic vesicle membrane, MHC class II protein complex, lysosomal lumen, cell surface, macrophage migration inhibitory factor receptor complex, extracellular vesicular exosome, multivesicular body, plasma membrane, ER to Golgi transport vesicle membrane, integral component of membrane, integral component of lumenal side of endoplasmic reticulum membrane, vacuole, NOS2-CD74 complex, transport vesicle membrane, lysosomal membrane, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, intracellular";0,000185159468592325
"289";289;"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";5;13;0,000176793149281874;4;3;3;3;4;3;3;3;0,000296890123085076;0,000224917836077972;0,000205121191077233;0,000204933241140496;"extracellular vesicular exosome, cytoskeleton, plasma membrane, blood microparticle, membrane, extracellular space, keratin filament";0,000300884136462528
"291";291;"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";17;210;0,00549012755657422;16;16;15;15;44;48;57;61;0,00627811830428263;0,00691806979984306;0,00749212804185379;0,00801054472135645;"perinuclear region of cytoplasm, nucleus, extracellular vesicular exosome, cytosol, microtubule cytoskeleton, plasma membrane, ribonucleoprotein complex, lipid particle, cytoplasm, GAIT complex";0,00486043605054854
"292";292;"P04632";"P04632";"P04632";"CPNS1_HUMAN";"Calpain small subunit 1";"CAPNS1";8;23;0,000751624605959565;7;6;5;5;7;6;5;5;0,00124848943551075;0,00108094840622548;0,000821505267747126;0,000820752532925865;"membrane, plasma membrane, cytosol, extracellular vesicular exosome";0,000532333472202935
"293";293;"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";7;20;0,000854444939118403;4;5;5;5;4;5;5;6;0,000932669459837996;0,00117761858889605;0,00107396786222551;0,00128758055897053;"spindle, proteasome complex, plasma membrane, cytoskeleton, cytoplasm, extracellular space, extracellular vesicular exosome, Z disc, nucleus, cytosol";0,000462898671480813
"296";296;"P04899";"P04899-1,P04899-4";"P04899-1,P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";5;24;0,000420327902490259;5;5;4;4;6;8;5;5;NA;NA;NA;NA;"heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, plasma membrane, cytoplasm, centrosome, extracellular vesicular exosome, nucleus, membrane raft, midbody, cytosol";0,000555478405776975
"297";297;"P05023";"P05023-1,P05023-3";"P05023-1,P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";17;57;0,000243992891339163;14;10;13;14;17;11;14;15;NA;NA;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, Golgi apparatus, endoplasmic reticulum, caveola, melanosome, T-tubule, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, plasma membrane, membrane";0,00131926121372032
"299";299;"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";5;73;0,00335072925011888;4;5;5;5;17;15;19;22;0,00436289002353747;0,00386641856711218;0,00459401383896465;0,00467676911754933;"mitochondrion, integral component of plasma membrane, mitochondrial nucleoid, mitochondrial inner membrane, MMXD complex";0,00168958015090497
"301";301;"P05198";"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";10;28;0,000778494277863434;8;7;7;5;9;7;7;5;0,00136569456619135;0,00107294138099418;0,00097850405224991;0,000698291043886133;"nucleus, polysome, cytosol, eukaryotic translation initiation factor 2 complex, extracellular vesicular exosome, cytoplasmic stress granule";0,000648058140073138
"304";304;"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";4;25;0,00209431884533913;4;4;4;4;7;6;6;6;0,00327321360701297;0,00287894830179804;0,00262555124578858;0,00229525230077355;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000578623339351016
"305";305;"P05388";"P05388";"P05388";"RLA0_HUMAN";"60S acidic ribosomal protein P0";"RPLP0";12;51;0,00140902552657459;11;9;11;12;13;11;13;14;0,00196022406188349;0,00167541319745148;0,00180575668948327;0,00194287918204281;"ribonucleoprotein complex, extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleus, cytosol, cytoplasm";0,00118039161227607
"307";307;"P05556";"P05556-1";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";5;14;0,000153650186420415;2;3;2;4;3;4;2;5;NA;NA;NA;NA;"integrin complex, filopodium, plasma membrane, sarcolemma, cell surface, alpha3-beta1 integrin complex, myelin sheath abaxonal region, alpha7-beta1 integrin complex, alpha8-beta1 integrin complex, alpha9-beta1 integrin complex, hemidesmosome, cytoplasm, recycling endosome, focal adhesion, intercalated disc, lamellipodium, neuromuscular junction, basement membrane, ruffle, external side of plasma membrane, extracellular vesicular exosome, cleavage furrow, receptor complex, acrosomal vesicle, membrane raft, melanosome";0,000324029070036569
"309";309;"P06396";"P06396-2";"P06396-2";"GELS_HUMAN";"Gelsolin";"GSN";6;10;0,000111995660178563;2;3;3;2;2;3;3;2;NA;NA;NA;NA;"protein complex, lamellipodium, actin cytoskeleton, cytosol, extracellular vesicular exosome, blood microparticle, ruffle, perinuclear region of cytoplasm, extracellular region";0,000231449335740406
"312";312;"P06493";"P06493-1";"P06493-1";"CDK1_HUMAN";"Cyclin-dependent kinase 1";"CDK1";7;15;0,000477018552612398;2;3;6;4;2;3;6;4;NA;NA;NA;NA;"spindle microtubule, nucleus, cytoplasm, nucleoplasm, cytosol, extracellular vesicular exosome, midbody, microtubule organizing center, mitochondrion";0,00034717400361061
"313";313;"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";24;189;0,00312906135785846;21;19;23;22;50;42;47;50;0,0045178931773816;0,00383338224967674;0,00391216648489331;0,00415806576227093;"plasma membrane, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, mitochondrion, mitochondrial membrane, cell surface, mitochondrial matrix, mitochondrial proton-transporting ATP synthase, catalytic core";0,00437439244549368
"314";314;"P06730";"P06730-1,P06730-2,P06730-3";"P06730-1,P06730-2,P06730-3";"IF4E_HUMAN";"Eukaryotic translation initiation factor 4E";"EIF4E";7;21;0,000282518084708504;5;5;6;4;5;6;6;4;NA;NA;NA;NA;"cytoplasm, RISC complex, cytosol, eukaryotic translation initiation factor 4F complex, mRNA cap binding complex, extracellular vesicular exosome, cytoplasmic stress granule, chromatoid body, cytoplasmic mRNA processing body";0,000486043605054854
"315";315;"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";22;267;0,00713712064474829;21;19;19;20;65;64;66;72;NA;NA;NA;NA;"extracellular space, M band, extracellular vesicular exosome, phosphopyruvate hydratase complex, cytosol, nucleus, plasma membrane, cytoplasm";0,00617969726426885
"316";316;"P06737";"P06737";"P06737";"PYGL_HUMAN";"Glycogen phosphorylase, liver form";"PYGL";18;70;0,000792274861182772;14;13;15;15;15;16;21;18;0,000959372215919545;0,000962733706677185;0,00119096661506;0,00103331280178366;"cytosol, cytoplasm, plasma membrane";0,00162014535018284
"317";317;"P06744";"P06744-1";"P06744-1";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";20;91;0,0014481231764804;17;15;17;19;22;21;23;25;NA;NA;NA;NA;"cytoplasm, cytosol, extracellular space, plasma membrane, extracellular vesicular exosome, neuron projection, nucleus";0,0021061889552377
"319";319;"P06753";"P06753-2";"P06753-2";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";10;37;0,00240241763243355;10;9;8;8;11;9;9;8;NA;NA;NA;NA;"cytosol, muscle thin filament tropomyosin, cytoskeleton, extracellular vesicular exosome, stress fiber";0,000856362542239504
"320";320;"P06753";"P06753-1";"P06753-1";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"cytosol, muscle thin filament tropomyosin, cytoskeleton, extracellular vesicular exosome, stress fiber";0
