"";"X";"accession";"name";"go_name"
"76";76;"Q9UII2";"ATIF1_HUMAN";"P:generation of precursor metabolites and energy, P:negative regulation of hydrolase activity, P:negative regulation of endothelial cell proliferation, P:heme biosynthetic process, F:ATPase binding, C:cell surface, P:negative regulation of nucleotide metabolic process, F:ATPase inhibitor activity, P:reactive oxygen species metabolic process, F:angiostatin binding, F:protein homodimerization activity, P:protein homotetramerization, F:calmodulin binding, P:positive regulation of mitochondrial outer membrane permeabilization, C:mitochondrion, P:angiogenesis, P:erythrocyte differentiation"
"82";82;"P25705";"ATPA_HUMAN";"C:mitochondrial matrix, F:MHC class I protein binding, C:plasma membrane, P:lipid metabolic process, F:ATP binding, P:negative regulation of endothelial cell proliferation, F:proton-transporting ATPase activity, rotational mechanism, P:ATP hydrolysis coupled proton transport, P:respiratory electron transport chain, P:embryo development, C:mitochondrial proton-transporting ATP synthase complex, P:mitochondrial ATP synthesis coupled proton transport, C:proton-transporting ATP synthase complex, catalytic core F(1), C:extracellular vesicular exosome, F:proton-transporting ATP synthase activity, rotational mechanism"
"83";83;"P06576";"ATPB_HUMAN";"P:ATP hydrolysis coupled proton transport, F:MHC class I protein binding, P:lipid metabolic process, F:ATP binding, C:mitochondrial nucleoid, C:cell surface, P:mitochondrial ATP synthesis coupled proton transport, P:negative regulation of cell adhesion involved in substrate-bound cell migration, C:mitochondrial proton-transporting ATP synthase, catalytic core, P:respiratory electron transport chain, F:proton-transporting ATP synthase activity, rotational mechanism, P:angiogenesis, F:proton-transporting ATPase activity, rotational mechanism, C:extracellular vesicular exosome, C:plasma membrane, P:regulation of intracellular pH"
"87";87;"P48047";"ATPO_HUMAN";"C:plasma membrane, F:proton-transporting ATP synthase activity, rotational mechanism, F:transmembrane transporter activity, P:respiratory electron transport chain, F:drug binding, P:mitochondrial ATP synthesis coupled proton transport, C:mitochondrial proton-transporting ATP synthase complex, P:ATP catabolic process"
"89";89;"P61769";"B2MG_HUMAN";"P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent, C:endoplasmic reticulum lumen, C:plasma membrane, P:response to cadmium ion, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:ER to Golgi transport vesicle membrane, P:regulation of immune response, C:phagocytic vesicle membrane, P:retina homeostasis, C:early endosome lumen, P:positive regulation of T cell mediated cytotoxicity, C:MHC class I protein complex, C:external side of plasma membrane, C:Golgi membrane, C:early endosome membrane, P:interferon-gamma-mediated signaling pathway, P:T cell differentiation in thymus, C:extracellular space, P:response to drug, P:response to molecule of bacterial origin, P:antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent, P:viral process, C:extracellular vesicular exosome, P:regulation of defense response to virus by virus, P:protein refolding"
"91";91;"P51572";"BAP31_HUMAN";"C:Golgi membrane, C:integral component of plasma membrane, P:positive regulation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of endoplasmic reticulum calcium ion concentration, P:vesicle-mediated transport, C:lipid particle, P:cellular component disassembly involved in execution phase of apoptosis, P:positive regulation of mitochondrial calcium ion concentration, C:endoplasmic reticulum-Golgi intermediate compartment membrane, P:immune response, P:calcium-mediated signaling using intracellular calcium source, P:spermatogenesis, C:integral component of lumenal side of endoplasmic reticulum membrane, C:cytosol, P:antigen processing and presentation of peptide antigen via MHC class I, P:positive regulation of intrinsic apoptotic signaling pathway, P:intracellular protein transport, P:positive regulation of cytosolic calcium ion concentration"
"92";92;"P35613";"BASI_HUMAN";"C:sarcolemma, C:mitochondrion, F:mannose binding, P:cell surface receptor signaling pathway, P:embryo implantation, C:membrane raft, P:response to peptide hormone, P:response to cAMP, C:integral component of plasma membrane, P:odontogenesis of dentin-containing tooth, C:extracellular vesicular exosome, P:leukocyte migration, P:blood coagulation, P:pyruvate metabolic process, C:melanosome, C:acrosomal membrane, P:decidualization, C:Golgi membrane, P:response to mercury ion, P:protein targeting to plasma membrane"
"93";93;"Q07812";"BAX_HUMAN";"P:apoptotic process involved in embryonic digit morphogenesis, F:protein homodimerization activity, P:B cell receptor apoptotic signaling pathway, P:regulation of protein heterodimerization activity, P:positive regulation of apoptotic DNA fragmentation, P:response to toxic substance, P:ectopic germ cell programmed cell death, P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:response to salt stress, P:protein homooligomerization, P:positive regulation of developmental pigmentation, P:B cell homeostasis, P:germ cell development, P:T cell homeostatic proliferation, C:extracellular vesicular exosome, P:viral process, P:intrinsic apoptotic signaling pathway by p53 class mediator, P:cerebral cortex development, P:development of secondary sexual characteristics, P:endoplasmic reticulum calcium ion homeostasis, P:B cell homeostatic proliferation, P:cellular response to organic substance, P:retinal cell programmed cell death, P:spermatid differentiation, P:retinal cell apoptotic process, P:hypothalamus development, C:endoplasmic reticulum membrane, C:mitochondrial outer membrane, P:establishment or maintenance of transmembrane electrochemical gradient, P:regulation of mammary gland epithelial cell proliferation, P:protein insertion into mitochondrial membrane involved in apoptotic signaling pathway, P:mitochondrial fusion, P:glycosphingolipid metabolic process, P:B cell negative selection, P:fertilization, P:vagina development, P:homeostasis of number of cells within a tissue, P:release of cytochrome c from mitochondria, C:mitochondrial permeability transition pore complex, P:regulation of nitrogen utilization, P:positive regulation of endoplasmic reticulum unfolded protein response, F:BH3 domain binding, P:odontogenesis of dentin-containing tooth, P:negative regulation of apoptotic signaling pathway, P:apoptotic process involved in patterning of blood vessels, P:extrinsic apoptotic signaling pathway in absence of ligand, P:intrinsic apoptotic signaling pathway in response to DNA damage, C:cytosol, P:negative regulation of neuron apoptotic process, P:negative regulation of endoplasmic reticulum calcium ion concentration, P:positive regulation of intrinsic apoptotic signaling pathway, P:blood vessel remodeling, P:retina development in camera-type eye, P:ovarian follicle development, P:post-embryonic camera-type eye morphogenesis, P:myeloid cell homeostasis, P:nuclear fragmentation involved in apoptotic nuclear change, P:regulation of protein homodimerization activity, P:positive regulation of apoptotic process involved in mammary gland involution, P:cellular response to UV, P:regulation of cell cycle, P:release of matrix enzymes from mitochondria, C:nucleus, P:response to acid, P:negative regulation of peptidyl-serine phosphorylation, P:positive regulation of protein oligomerization, P:positive regulation of B cell apoptotic process, P:transformed cell apoptotic process, P:neuron migration, P:positive regulation of neuron apoptotic process, P:regulation of mitochondrial membrane potential, P:negative regulation of protein binding, F:channel activity, P:thymocyte apoptotic process, P:Sertoli cell proliferation, P:mitochondrial fragmentation involved in apoptotic process, P:intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress, P:kidney development, P:negative regulation of fibroblast proliferation, C:BAX complex, P:positive regulation of release of cytochrome c from mitochondria, P:activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c, P:response to axon injury, P:extrinsic apoptotic signaling pathway via death domain receptors, P:positive regulation of release of sequestered calcium ion into cytosol, P:response to gamma radiation, P:activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway, P:positive regulation of mitochondrial outer membrane permeabilization, F:lipid binding, P:neuron apoptotic process"
"96";96;"O95972";"BMP15_HUMAN";"P:positive regulation of transcription, DNA-templated, P:granulosa cell development, P:ovarian follicle development, C:extracellular space, P:female gamete generation"
"97";97;"Q07021";"C1QBP_HUMAN";"P:mature ribosome assembly, C:nucleus, F:mitochondrial ribosome binding, P:positive regulation of trophoblast cell migration, P:mRNA processing, P:blood coagulation, intrinsic pathway, P:immune response, P:RNA splicing, P:positive regulation of apoptotic process, F:kininogen binding, F:transcription factor binding, C:extracellular space, P:negative regulation of MDA-5 signaling pathway, P:negative regulation of interleukin-12 production, P:positive regulation of neutrophil chemotaxis, P:phosphatidylinositol 3-kinase signaling, F:adrenergic receptor binding, P:positive regulation of protein kinase B signaling, C:nucleolus, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of mRNA splicing, via spliceosome, C:mitochondrion, P:transcription, DNA-templated, C:mitochondrial matrix, P:negative regulation of RIG-I signaling pathway, C:cytosol, F:mRNA binding, P:negative regulation of interferon-gamma production, P:negative regulation of defense response to virus, P:positive regulation of substrate adhesion-dependent cell spreading, P:innate immune response, F:transcription corepressor activity, F:hyaluronic acid binding, P:apoptotic process, P:regulation of complement activation, P:viral process, C:cell surface, F:complement component C1q binding, P:positive regulation of dendritic cell chemotaxis, P:positive regulation of mitochondrial translation, C:plasma membrane, P:complement activation, classical pathway"
"99";99;"P62158";"CALM_HUMAN";"P:glycogen catabolic process, C:spindle microtubule, P:detection of calcium ion, F:calcium ion binding, P:regulation of high voltage-gated calcium channel activity, C:cytosol, C:extracellular vesicular exosome, P:regulation of rhodopsin mediated signaling pathway, P:fibroblast growth factor receptor signaling pathway, C:spindle pole, C:centrosome, P:positive regulation of ryanodine-sensitive calcium-release channel activity, P:neurotrophin TRK receptor signaling pathway, F:protein phosphatase activator activity, P:positive regulation of cyclic-nucleotide phosphodiesterase activity, C:nucleoplasm, P:Fc-epsilon receptor signaling pathway, P:regulation of nitric-oxide synthase activity, P:epidermal growth factor receptor signaling pathway, P:substantia nigra development, C:plasma membrane, P:positive regulation of phosphoprotein phosphatase activity, P:positive regulation of nitric-oxide synthase activity, P:regulation of cytokinesis, C:growth cone, P:platelet degranulation, P:platelet activation, P:response to corticosterone, P:regulation of heart rate, P:positive regulation of cyclic nucleotide metabolic process, P:glucose metabolic process, P:regulation of cell communication by electrical coupling involved in cardiac conduction, P:synaptic transmission, P:negative regulation of ryanodine-sensitive calcium-release channel activity, P:regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion, P:innate immune response, P:activation of adenylate cyclase activity, P:nitric oxide metabolic process, P:muscle contraction, P:positive regulation of protein dephosphorylation, P:rhodopsin mediated signaling pathway, P:activation of phospholipase C activity, C:sarcomere, P:response to amphetamine, F:nitric-oxide synthase regulator activity, P:inositol phosphate metabolic process"
