"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc"
"94";"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";4;9;0,00111232617073467;4;4;5;4;0,00154472805303269;0,00121033232192148;"extracellular vesicular exosome, actin cytoskeleton, cytosol, extracellular space, extracellular region, platelet alpha granule lumen, I band"
"95";"P04179";"P04179-1";"P04179-1";"SODM_HUMAN";"Superoxide dismutase [Mn], mitochondrial";"SOD2";6;9;0,00182381408174513;6;3;6;3;NA;NA;"mitochondrial nucleoid, mitochondrial matrix, mitochondrion, mitochondrial inner membrane"
"96";"P04181";"P04181-1";"P04181-1";"OAT_HUMAN";"Ornithine aminotransferase, mitochondrial";"OAT";4;8;0,000819816200754077;4;4;4;4;NA;NA;"mitochondrion, mitochondrial matrix"
"97";"P04222";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, MHC class I protein complex, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, cell surface, ER to Golgi transport vesicle membrane, Golgi membrane"
"98";"P04233";"P04233-2";"P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";5;8;0,00121587605449676;3;5;3;5;NA;NA;"trans-Golgi network membrane, Golgi membrane, endocytic vesicle membrane, MHC class II protein complex, lysosomal lumen, cell surface, macrophage migration inhibitory factor receptor complex, extracellular vesicular exosome, multivesicular body, plasma membrane, ER to Golgi transport vesicle membrane, integral component of membrane, integral component of lumenal side of endoplasmic reticulum membrane, vacuole, NOS2-CD74 complex, transport vesicle membrane, lysosomal membrane, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, intracellular"
"99";"P04259";"P04259";"P04259";"K2C6B_HUMAN";"Keratin, type II cytoskeletal 6B";"KRT6B";0;0;0;0;0;0;0;0;0;"keratin filament, extracellular vesicular exosome"
"100";"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";19;66;0,00551170289801405;18;18;32;34;0,00698152011052151;0,00665682777056813;"extracellular vesicular exosome, cytoskeleton, plasma membrane, blood microparticle, membrane, extracellular space, keratin filament"
"101";"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";10;44;0,00590879467677826;10;8;26;18;0,00872794405606055;0,00591798311435039;"perinuclear region of cytoplasm, nucleus, extracellular vesicular exosome, cytosol, microtubule cytoskeleton, plasma membrane, ribonucleoprotein complex, lipid particle, cytoplasm, GAIT complex"
"102";"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";12;21;0,00155640147338382;10;11;10;11;0,00185265572093542;0,00199595165443723;"oligosaccharyltransferase complex, rough endoplasmic reticulum, integral component of membrane, melanosome, endoplasmic reticulum membrane"
"103";"P04844";"P04844-1,P04844-2";"P04844-1,P04844-2";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";5;11;0,00039212484483374;5;5;5;6;NA;NA;"endoplasmic reticulum membrane, nucleus, endoplasmic reticulum, rough endoplasmic reticulum, autophagic vacuole membrane, oligosaccharyltransferase complex, integral component of membrane"
"104";"P04899";"P04899-1,P04899-2,P04899-3,P04899-4";"P04899-1,P04899-2,P04899-3,P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";4;8;0,000405520351696946;4;3;5;3;NA;NA;"heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, plasma membrane, cytoplasm, centrosome, extracellular vesicular exosome, nucleus, membrane raft, midbody, cytosol"
"105";"P05023";"P05023-1";"P05023-1";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";12;21;0,00163608147806837;10;10;10;11;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, Golgi apparatus, endoplasmic reticulum, caveola, melanosome, T-tubule, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, plasma membrane, membrane"
"106";"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";6;17;0,00540293916127488;6;6;8;9;0,00637335672768031;0,0069854045653448;"mitochondrion, integral component of plasma membrane, mitochondrial nucleoid, mitochondrial inner membrane, MMXD complex"
"107";"P05166";"P05166-1,P05166-2";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";6;8;0,000333858360047347;4;4;4;4;NA;NA;"cytosol, mitochondrial matrix, mitochondrion"
"108";"P05198";"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";2;2;0,000285634374707174;NA;2;NA;2;NA;0,00069930311933241;"nucleus, polysome, cytosol, eukaryotic translation initiation factor 2 complex, extracellular vesicular exosome, cytoplasmic stress granule"
"109";"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";3;6;0,00234716942694156;2;3;2;4;0,00195576003931792;0,00383096491460364;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome"
"110";"P05388";"P05388,Q8NHW5";"P05388,Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";9;14;0,000993412927806497;6;7;7;7;0,00124162999341555;0,00121605944647316;"ribonucleoprotein complex, extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleus, cytosol, cytoplasm"
"111";"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";4;6;0,00066157961788794;3;3;3;3;0,000826883840152796;0,000809854715403342;"ribonucleoprotein complex, nucleus"
"112";"P05556";"P05556-1,P05556-2,P05556-3,P05556-4,P05556-5";"P05556-1,P05556-2,P05556-3,P05556-4,P05556-5";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";1;3;3,38251233205864e-05;1;1;2;1;NA;NA;"integrin complex, filopodium, plasma membrane, sarcolemma, cell surface, alpha3-beta1 integrin complex, myelin sheath abaxonal region, alpha7-beta1 integrin complex, alpha8-beta1 integrin complex, alpha9-beta1 integrin complex, hemidesmosome, cytoplasm, recycling endosome, focal adhesion, intercalated disc, lamellipodium, neuromuscular junction, basement membrane, ruffle, external side of plasma membrane, extracellular vesicular exosome, cleavage furrow, receptor complex, acrosomal vesicle, membrane raft, melanosome"
"113";"P06454";"P06454-1,P06454-2";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";2;2;0,000405292018165585;2;NA;2;NA;NA;NA;"nucleus"
"114";"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";25;88;0,00748372860763977;21;21;44;44;0,0093536349706509;0,00916100305666087;"plasma membrane, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, mitochondrion, mitochondrial membrane, cell surface, mitochondrial matrix, mitochondrial proton-transporting ATP synthase, catalytic core"
"115";"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";12;46;0,00476825125519234;11;11;22;24;NA;NA;"extracellular space, M band, extracellular vesicular exosome, phosphopyruvate hydratase complex, cytosol, nucleus, plasma membrane, cytoplasm"
"116";"P06748";"P06748-1";"P06748-1";"NPM_HUMAN";"Nucleophosmin";"NPM1";11;21;0,00321338671545571;9;9;11;10;NA;NA;"cytosol, nucleus, nucleolus, spindle pole centrosome, centrosome, ribonucleoprotein complex, cytoplasm, nucleoplasm"
"117";"P06753";"P06753-1";"P06753-1";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";0;0;0;0;0;0;0;NA;NA;"cytosol, muscle thin filament tropomyosin, cytoskeleton, extracellular vesicular exosome, stress fiber"
"118";"P06753";"P06753-2";"P06753-2";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";5;9;0,00244521859794536;5;4;5;4;NA;NA;"cytosol, muscle thin filament tropomyosin, cytoskeleton, extracellular vesicular exosome, stress fiber"
"119";"P06865";"P06865";"P06865";"HEXA_HUMAN";"Beta-hexosaminidase subunit alpha";"HEXA";3;5;0,000425211852706805;2;3;2;3;0,000425165225938678;0,000624613844772332;"lysosomal lumen, membrane"
"120";"P06899";"P06899";"P06899";"H2B1J_HUMAN";"Histone H2B type 1-J";"HIST1H2BJ";0;0;NA;0;0;0;0;NA;NA;"nucleoplasm, nucleosome"
"121";"P07099";"P07099";"P07099";"HYEP_HUMAN";"Epoxide hydrolase 1";"EPHX1";9;16;0,0015819749983782;9;7;9;7;0,00222440839636708;0,00169446525069007;"integral component of membrane, endoplasmic reticulum membrane"
"122";"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";9;26;0,00374078796461733;9;9;14;12;0,00512362285749454;0,0041455693900544;"cytoplasm, cytosol, mitochondrion, extracellular vesicular exosome"
"123";"P07203";"P07203";"P07203";"GPX1_HUMAN";"Glutathione peroxidase 1";"GPX1";2;2;0,00044322575385596;2;NA;2;NA;0,00110794287941655;NA;"mitochondrion, nucleus, mitochondrial matrix, cytoplasm, cytosol"
"124";"P07205";"P07205";"P07205";"PGK2_HUMAN";"Phosphoglycerate kinase 2";"PGK2";1;1;0,000143844649133109;0;1;0;1;0;0,000360170834842559;"cytoplasm"
"125";"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";30;79;0,00699607422695672;28;28;40;39;0,00885481907565198;0,00845564844586482;"procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, endoplasmic reticulum lumen, extracellular region, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, plasma membrane, melanosome"
"126";"P07339";"P07339";"P07339";"CATD_HUMAN";"Cathepsin D";"CTSD";5;8;0,000873542019735533;3;5;3;5;0,00081885584170471;0,00133665341377251;"mitochondrion, lysosomal lumen, extracellular space, melanosome, extracellular region, lysosome, extracellular vesicular exosome"
"127";"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";4;12;0,00384576181204692;4;4;7;5;0,0051335197162246;0,00435489442557233;"cytosol, cytoskeleton, microtubule, cell body, extracellular vesicular exosome, nuclear envelope lumen"
"128";"P07602";"P07602-1,P07602-2,P07602-3";"P07602-1,P07602-2,P07602-3";"SAP_HUMAN";"Proactivator polypeptide";"PSAP";2;4;0,00011447179139028;2;2;2;2;NA;NA;"extracellular region, extracellular vesicular exosome, mitochondrion, integral component of membrane, lysosomal lumen, extracellular space, lysosomal membrane"
"129";"P07686";"P07686";"P07686";"HEXB_HUMAN";"Beta-hexosaminidase subunit beta";"HEXB";3;3;0,000242737845412122;3;NA;3;NA;0,000606778069752411;NA;"membrane, lysosomal lumen, acrosomal vesicle"
"130";"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";7;18;0,00578409608782028;7;4;12;6;0,00963910305092402;0,00472029605549376;"blood microparticle, nucleus, extracellular vesicular exosome, neuron projection, cytosol, synapse, cytoskeleton"
"131";"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";5;8;0,000238028645589312;5;3;5;3;0,000371878975730093;0,000218532224791378;"cytoplasm, cytosol, ribonucleoprotein complex, GAIT complex"
"132";"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";8;15;0,000684291550268172;6;7;7;8;NA;NA;"perinuclear region of cytoplasm, extracellular matrix, neuron projection, neuronal cell body, melanosome, extracellular vesicular exosome, nucleus, cytosol, extracellular region, protein complex, endocytic vesicle lumen, mitochondrion, apical plasma membrane, brush border membrane, cell surface, plasma membrane, cytoplasm, basolateral plasma membrane"
"133";"P07910";"P07910-2";"P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";14;28;0,00411649540019163;14;11;17;11;NA;NA;"catalytic step 2 spliceosome, extracellular vesicular exosome, nucleus, nucleoplasm, spliceosomal complex"
"134";"P07919";"P07919";"P07919";"QCR6_HUMAN";"Cytochrome b-c1 complex subunit 6, mitochondrial";"UQCRH";2;4;0,00197746874797275;2;2;2;2;0,00247156488485231;0,00242066464384296;"mitochondrial respiratory chain complex III, mitochondrion, mitochondrial respiratory chain, mitochondrial inner membrane"
"135";"P07951";"P07951-3";"P07951-3";"TPM2_HUMAN";"Tropomyosin beta chain";"TPM2";1;1;0,000187207548723732;1;0;1;0;NA;NA;"cytosol, muscle thin filament tropomyosin"
"136";"P07954";"P07954-1,P07954-2";"P07954-1,P07954-2";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";16;38;0,00167600169864945;16;16;19;19;NA;NA;"mitochondrion, mitochondrial matrix, tricarboxylic acid cycle enzyme complex, extracellular vesicular exosome, cytoplasm"
"137";"P08107";"P08107-1,P08107-2";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1B,HSPA1A";4;5;0,000693558773960663;2;3;2;3;NA;NA;"blood microparticle, endoplasmic reticulum, cytoplasm, perinuclear region of cytoplasm, nucleus, aggresome, inclusion body, nuclear speck, mitochondrion, extracellular vesicular exosome, ribonucleoprotein complex, cytosol"
"138";"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";14;28;0,000499860155737555;11;14;12;16;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm, cell junction, plasma membrane, integral component of membrane, apical plasma membrane, melanosome"
"139";"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";13;31;0,00329336815855018;13;12;16;15;0,00452602596326233;0,00364800781438344;"apical plasma membrane, brush border membrane, mitochondrion, cell surface, extracellular vesicular exosome, cytosol, cytoplasm, melanosome, inclusion body, basolateral plasma membrane"
"140";"P08574";"P08574";"P08574";"CY1_HUMAN";"Cytochrome c1, heme protein, mitochondrial";"CYC1";5;8;0,00110738249886474;4;4;4;4;0,00138407633551729;0,00135557220055206;"mitochondrion, respiratory chain, mitochondrial inner membrane, integral component of membrane"
"141";"P08575";"P08575-1,P08575-2";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";12;23;0,00039674483219967;10;10;11;12;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, plasma membrane, focal adhesion, membrane raft, integral component of plasma membrane"
"142";"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";20;39;0,00388848505728015;17;17;18;21;0,00449358807317014;0,00511850772648432;"cytosol, extracellular vesicular exosome, cytoplasm, cytoskeleton, peroxisome, cell projection, intermediate filament, cell leading edge, intermediate filament cytoskeleton"
"143";"P08708";"P08708,P0CW22";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";4;7;0,00116634036338763;4;3;4;3;0,00166601781127082;0,00122378045883172;"cytosolic small ribosomal subunit, cytosol, ribosome"
"144";"P08754";"P08754";"P08754";"GNAI3_HUMAN";"Guanine nucleotide-binding protein G(k) subunit alpha";"GNAI3";4;6;0,00121999766824081;3;3;3;3;0,0015486553277438;0,00146675866131162;"zymogen granule, heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, cytoplasm, Golgi apparatus, lysosomal membrane, midbody, extracellular vesicular exosome, centrosome, membrane raft, plasma membrane"
"145";"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";7;14;0,00220432349712966;7;6;7;7;0,00284105003296767;0,00260118029344173;"extracellular vesicular exosome, intermediate filament"
"146";"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";6;12;0,00182999650236122;5;6;6;6;0,00228724479174468;0,00224014050091229;"cytosolic small ribosomal subunit, 90S preribosome, nucleus, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm"
"147";"P09211";"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";1;1;0,000214225781030381;NA;1;NA;1;NA;0,000524477339499307;"extracellular space, cytosol, plasma membrane, mitochondrion, cytoplasm, nucleus, intracellular, TRAF2-GSTP1 complex, extracellular vesicular exosome"
"148";"P09496";"P09496-2";"P09496-2";"CLCA_HUMAN";"Clathrin light chain A";"CLTA";1;2;0,000362801725938548;1;1;1;1;NA;NA;"clathrin coat of trans-Golgi network vesicle, plasma membrane, clathrin coat of coated pit, clathrin coat, clathrin-coated endocytic vesicle membrane, intracellular membrane-bounded organelle, clathrin complex, cytoplasmic membrane-bounded vesicle, cytosol, trans-Golgi network membrane"
"149";"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";12;30;0,00265151752552338;10;12;13;17;0,00287216233671934;0,00367855422792245;"mitochondrial matrix, cilium, mitochondrion, nucleus, acrosomal matrix"
"150";"P09651";"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";8;20;0,000904511141866332;8;7;11;9;NA;NA;"extracellular vesicular exosome, nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, intermediate filament cytoskeleton, spliceosomal complex, ribonucleoprotein complex"
"151";"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";3;5;0,000221831430061045;3;2;3;2;0,000332710657576273;0,000217239134703855;"nucleoplasm, nucleus, nucleolus, transcription factor complex, nuclear envelope"
"152";"P0C0S5";"P0C0S5,Q71UI9-1";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";1;4;0,00269593694289336;1;1;2;2;0,0056813810517165;0,00811300884537991;"nucleus, nucleosome"
"153";"P0C0S8";"P0C0S8,Q6FI13";"P0C0S8,Q6FI13";"H2A1_HUMAN, H2A2A_HUMAN";"Histone H2A type 1, Histone H2A type 2-A";"HIST1H2AM,HIST1H2AL,HIST1H2AG,HIST1H2AI,HIST1H2AK, HIST2H2AA3,HIST2H2AA4";1;5;0,00405737989431975;1;1;3;2;0,00506052910173511;0,00484132928768591;"nucleus, extracellular vesicular exosome, nucleosome"
"154";"P0CG47";"P0CG47,P0CG48,P62979,P62987";"P0CG47,P0CG48,P62979,P62987";"RL40_HUMAN, RS27A_HUMAN, UBB_HUMAN, UBC_HUMAN";"Polyubiquitin-B, Polyubiquitin-C, Ubiquitin-40S ribosomal protein S27a, Ubiquitin-60S ribosomal protein L40";"RPS27A, UBA52, UBB, UBC";4;7;0,00026286468957818;3;4;3;4;0,000281609855410969;0,000367747049398513;"endosome membrane, cytosol, nucleoplasm, plasma membrane, endocytic vesicle membrane"
"155";"P10316";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi membrane, MHC class I protein complex, plasma membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"156";"P10319";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane"
"157";"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
