"";"accession";"name";"go_name"
"57";"P28838";"AMPL_HUMAN";"P:proteolysis, F:manganese ion binding, C:cytoplasm, F:metalloexopeptidase activity, C:mitochondrion, C:extracellular vesicular exosome, F:aminopeptidase activity, C:trans-Golgi network, C:nucleus"
"58";"P15144";"AMPN_HUMAN";"C:external side of plasma membrane, C:cytosol, F:aminopeptidase activity, C:endoplasmic reticulum-Golgi intermediate compartment, P:cell differentiation, F:zinc ion binding, C:extracellular vesicular exosome, P:angiotensin maturation, F:virus receptor activity, P:cellular protein metabolic process, P:viral process, C:integral component of plasma membrane, P:response to virus, C:lysosomal membrane, P:angiogenesis, F:metallopeptidase activity, F:receptor activity, P:proteolysis"
"59";"P30533";"AMRP_HUMAN";"C:cell surface, P:negative regulation of very-low-density lipoprotein particle clearance, F:asialoglycoprotein receptor activity, C:plasma membrane, F:receptor antagonist activity, C:endoplasmic reticulum, F:unfolded protein binding, F:low-density lipoprotein particle receptor binding, P:negative regulation of protein binding, C:vesicle, C:extracellular region, P:negative regulation of beta-amyloid clearance, C:rough endoplasmic reticulum lumen, F:heparin binding, P:protein folding, C:integral component of membrane"
"60";"P39687";"AN32A_HUMAN";"C:perinuclear region of cytoplasm, P:transcription, DNA-templated, P:mRNA metabolic process, P:gene expression, C:nucleoplasm, C:endoplasmic reticulum, P:intracellular signal transduction, P:regulation of transcription, DNA-templated, P:nucleocytoplasmic transport"
"61";"Q9BTT0";"AN32E_HUMAN";"C:cytoplasmic membrane-bounded vesicle, C:nucleus, F:phosphatase inhibitor activity"
"62";"Q2VPB7";"AP5B1_HUMAN";"P:protein transport, P:endosomal transport, C:AP-type membrane coat adaptor complex, C:lysosomal membrane"
"63";"Q9HDC9";"APMAP_HUMAN";"F:arylesterase activity, C:integral component of membrane, C:cell surface, C:membrane, P:biosynthetic process, F:strictosidine synthase activity"
"64";"P61204";"ARF3_HUMAN";"P:small GTPase mediated signal transduction, C:Golgi membrane, F:GTPase activity, P:vesicle-mediated transport, C:perinuclear region of cytoplasm, C:extracellular vesicular exosome, P:protein transport, P:phosphatidylinositol biosynthetic process, F:GTP binding"
"65";"P18085";"ARF4_HUMAN";"P:small GTPase mediated signal transduction, C:extracellular vesicular exosome, P:protein ADP-ribosylation, F:epidermal growth factor receptor binding, P:response to axon injury, P:negative regulation of apoptotic process, P:regulation of reactive oxygen species metabolic process, P:positive regulation of transcription from RNA polymerase II promoter, C:Golgi apparatus, P:protein transport, P:cell migration, C:cytosol, P:activation of phospholipase D activity, P:brain development, P:vesicle-mediated transport, C:ruffle membrane, P:epidermal growth factor receptor signaling pathway, F:GTP binding"
"66";"P61160";"ARP2_HUMAN";"P:asymmetric cell division, C:Arp2/3 protein complex, P:cellular component movement, P:cytoplasmic transport, C:cell projection, P:meiotic cytokinesis, C:extracellular vesicular exosome, P:Fc-gamma receptor signaling pathway involved in phagocytosis, P:establishment or maintenance of cell polarity, P:Arp2/3 complex-mediated actin nucleation, P:innate immune response, C:cytosol, C:actin cap, P:spindle localization, F:ATP binding"
"67";"P61158";"ARP3_HUMAN";"P:response to carbohydrate, C:podosome, P:meiotic cytokinesis, C:Arp2/3 protein complex, P:positive regulation of dendrite morphogenesis, P:establishment or maintenance of cell polarity, P:cellular component movement, P:asymmetric cell division, P:response to antibiotic, F:ATP binding, P:spindle localization, P:Fc-gamma receptor signaling pathway involved in phagocytosis, C:extracellular vesicular exosome, P:cilium morphogenesis, C:Golgi membrane, P:positive regulation of filopodium assembly, P:positive regulation of lamellipodium assembly, P:positive regulation of actin filament polymerization, P:regulation of myosin II filament organization, C:excitatory synapse, C:lamellipodium, P:innate immune response, C:hemidesmosome, C:cytosol, P:positive regulation of neuron differentiation"
"68";"P59998";"ARPC4_HUMAN";"C:extracellular vesicular exosome, P:Fc-gamma receptor signaling pathway involved in phagocytosis, C:Arp2/3 protein complex, P:actin filament polymerization, P:Arp2/3 complex-mediated actin nucleation, P:actin nucleation, C:cytosol, C:cell projection, P:innate immune response"
"69";"Q13510";"ASAH1_HUMAN";"P:lung development, P:ceramide metabolic process, C:lysosomal lumen, P:cell death, P:response to organic substance, P:small molecule metabolic process, F:ceramidase activity, P:glycosphingolipid metabolic process, C:extracellular vesicular exosome"
"70";"P05023";"AT1A1_HUMAN";"C:T-tubule, C:endoplasmic reticulum, P:ATP biosynthetic process, F:ADP binding, P:regulation of sodium ion transport, F:chaperone binding, C:basolateral plasma membrane, P:regulation of cardiac muscle cell contraction, C:melanosome, P:positive regulation of heart contraction, P:potassium ion import, P:negative regulation of heart contraction, P:regulation of the force of heart contraction, P:response to drug, P:negative regulation of glucocorticoid biosynthetic process, C:endosome, C:Golgi apparatus, P:membrane hyperpolarization, F:sodium:potassium-exchanging ATPase activity, P:regulation of blood pressure, F:potassium ion binding, C:sodium:potassium-exchanging ATPase complex, C:caveola, C:extracellular vesicular exosome, F:sodium ion binding, P:positive regulation of striated muscle contraction, F:ATP binding, P:cellular response to mechanical stimulus"
"71";"P50993";"AT1A2_HUMAN";"F:ATP binding, P:negative regulation of striated muscle contraction, F:metal ion binding, P:regulation of respiratory gaseous exchange by neurological system process, P:regulation of the force of heart contraction, C:dendritic spine, P:regulation of blood pressure, P:ATP hydrolysis coupled proton transport, C:caveola, P:cellular response to mechanical stimulus, C:cytoplasm, P:negative regulation of cytosolic calcium ion concentration, P:adult locomotory behavior, P:ATP biosynthetic process, P:regulation of striated muscle contraction, F:sodium:potassium-exchanging ATPase activity, C:sodium:potassium-exchanging ATPase complex, P:regulation of vasoconstriction, P:regulation of smooth muscle contraction, P:negative regulation of heart contraction, C:T-tubule, P:neurotransmitter uptake, P:locomotion, P:regulation of cardiac muscle cell contraction, C:endosome, P:visual learning, C:synapse, P:response to nicotine"
"72";"Q13733";"AT1A4_HUMAN";"F:sodium:potassium-exchanging ATPase activity, P:ATP biosynthetic process, F:ATP binding, P:fertilization, P:sperm motility, P:regulation of cellular pH, P:spermatogenesis, F:metal ion binding, P:regulation of membrane potential, P:ATP hydrolysis coupled proton transport, C:sodium:potassium-exchanging ATPase complex"
"73";"P54709";"AT1B3_HUMAN";"C:sodium:potassium-exchanging ATPase complex, F:sodium:potassium-exchanging ATPase activity, P:leukocyte migration, C:extracellular vesicular exosome, P:blood coagulation, C:caveola, C:melanosome"
"74";"P16615";"AT2A2_HUMAN";"P:cell adhesion, P:regulation of the force of heart contraction, P:positive regulation of heart rate, F:metal ion binding, P:sarcoplasmic reticulum calcium ion transport, P:epidermis development, P:ER-nucleus signaling pathway, F:calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential, C:platelet dense tubular network membrane, P:relaxation of cardiac muscle, P:negative regulation of heart contraction, C:integral component of plasma membrane, P:cellular calcium ion homeostasis, P:blood coagulation, C:sarcoplasmic reticulum membrane, F:ATP binding"
"75";"P24539";"AT5F1_HUMAN";"P:substantia nigra development, P:respiratory electron transport chain, C:mitochondrial matrix, F:proton-transporting ATP synthase activity, rotational mechanism, P:mitochondrial ATP synthesis coupled proton transport, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"76";"Q9UII2";"ATIF1_HUMAN";"P:generation of precursor metabolites and energy, P:negative regulation of hydrolase activity, P:negative regulation of endothelial cell proliferation, P:heme biosynthetic process, F:ATPase binding, C:cell surface, P:negative regulation of nucleotide metabolic process, F:ATPase inhibitor activity, P:reactive oxygen species metabolic process, F:angiostatin binding, F:protein homodimerization activity, P:protein homotetramerization, F:calmodulin binding, P:positive regulation of mitochondrial outer membrane permeabilization, C:mitochondrion, P:angiogenesis, P:erythrocyte differentiation"
"77";"P56381";"ATP5E_HUMAN";"F:proton-transporting ATPase activity, rotational mechanism, P:respiratory electron transport chain, P:ATP catabolic process, F:transmembrane transporter activity, C:mitochondrial proton-transporting ATP synthase complex, C:mitochondrial matrix, P:mitochondrial ATP synthesis coupled proton transport, F:proton-transporting ATP synthase activity, rotational mechanism, C:mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
"78";"O75947";"ATP5H_HUMAN";"F:transmembrane transporter activity, C:mitochondrial proton-transporting ATP synthase complex, F:hydrogen ion transmembrane transporter activity, P:ATP catabolic process, P:respiratory electron transport chain, P:mitochondrial ATP synthesis coupled proton transport, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"79";"P18859";"ATP5J_HUMAN";"P:ATP catabolic process, F:transmembrane transporter activity, P:respiratory electron transport chain, C:mitochondrial proton-transporting ATP synthase complex, P:mitochondrial ATP synthesis coupled proton transport, F:hydrogen ion transmembrane transporter activity, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), P:substantia nigra development"
"80";"O75964";"ATP5L_HUMAN";"P:mitochondrial ATP synthesis coupled proton transport, F:hydrogen ion transmembrane transporter activity, P:respiratory electron transport chain, F:transmembrane transporter activity, P:ATP catabolic process, C:mitochondrial proton-transporting ATP synthase complex, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"81";"P00846";"ATP6_HUMAN";"F:hydrogen ion transmembrane transporter activity, C:proton-transporting ATP synthase complex, coupling factor F(o), P:ATP catabolic process, C:mitochondrial proton-transporting ATP synthase complex, C:integral component of membrane, P:mitochondrial ATP synthesis coupled proton transport, F:transmembrane transporter activity, P:respiratory electron transport chain"
"82";"P25705";"ATPA_HUMAN";"C:mitochondrial matrix, F:MHC class I protein binding, C:plasma membrane, P:lipid metabolic process, F:ATP binding, P:negative regulation of endothelial cell proliferation, F:proton-transporting ATPase activity, rotational mechanism, P:ATP hydrolysis coupled proton transport, P:respiratory electron transport chain, P:embryo development, C:mitochondrial proton-transporting ATP synthase complex, P:mitochondrial ATP synthesis coupled proton transport, C:proton-transporting ATP synthase complex, catalytic core F(1), C:extracellular vesicular exosome, F:proton-transporting ATP synthase activity, rotational mechanism"
"83";"P06576";"ATPB_HUMAN";"P:ATP hydrolysis coupled proton transport, F:MHC class I protein binding, P:lipid metabolic process, F:ATP binding, C:mitochondrial nucleoid, C:cell surface, P:mitochondrial ATP synthesis coupled proton transport, P:negative regulation of cell adhesion involved in substrate-bound cell migration, C:mitochondrial proton-transporting ATP synthase, catalytic core, P:respiratory electron transport chain, F:proton-transporting ATP synthase activity, rotational mechanism, P:angiogenesis, F:proton-transporting ATPase activity, rotational mechanism, C:extracellular vesicular exosome, C:plasma membrane, P:regulation of intracellular pH"
