"";"accession";"name";"go_name"
"48";"P05067";"A4_HUMAN";"P:Notch signaling pathway, P:smooth endoplasmic reticulum calcium ion homeostasis, C:apical part of cell, P:axon midline choice point recognition, P:regulation of epidermal growth factor-activated receptor activity, F:heparin binding, P:regulation of translation, C:extracellular vesicular exosome, P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of G2/M transition of mitotic cell cycle, P:visual learning, P:adult locomotory behavior, C:perinuclear region of cytoplasm, C:spindle midzone, C:synapse, P:endocytosis, C:platelet alpha granule lumen, P:dendrite development, P:positive regulation of mitotic cell cycle, F:transition metal ion binding, P:ionotropic glutamate receptor signaling pathway, P:regulation of protein binding, C:receptor complex, C:axon, C:integral component of plasma membrane, F:DNA binding, C:neuromuscular junction, P:mRNA polyadenylation, P:neuron remodeling, P:neuron apoptotic process, P:axon cargo transport, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, C:dendritic shaft, P:cholesterol metabolic process, P:platelet activation, C:ciliary rootlet, P:forebrain development, P:response to oxidative stress, F:peptidase activator activity, P:protein phosphorylation, P:cellular copper ion homeostasis, P:extracellular matrix organization, P:mitotic G2 phase, P:cell adhesion, P:mating behavior, P:regulation of synapse structure and activity, P:collateral sprouting in absence of injury, P:suckling behavior, P:negative regulation of neuron differentiation, P:regulation of multicellular organism growth, C:dendritic spine, P:neuromuscular process controlling balance, C:coated pit, P:innate immune response, F:serine-type endopeptidase inhibitor activity, C:Golgi apparatus, P:synaptic growth at neuromuscular junction, P:platelet degranulation, C:cell surface, C:cytosol"
"49";"Q15758";"AAAT_HUMAN";"F:L-glutamine transmembrane transporter activity, P:sodium ion transmembrane transport, C:extracellular vesicular exosome, C:integral component of plasma membrane, C:Golgi apparatus, C:melanosome, P:extracellular amino acid transport, F:L-serine transmembrane transporter activity, F:sodium:dicarboxylate symporter activity, F:receptor activity, F:virus receptor activity, P:response to virus"
"50";"P00505";"AATM_HUMAN";"P:4-hydroxyproline catabolic process, C:mitochondrial matrix, P:response to ethanol, P:2-oxoglutarate metabolic process, P:glutamate catabolic process to aspartate, P:aspartate biosynthetic process, F:L-aspartate:2-oxoglutarate aminotransferase activity, F:pyridoxal phosphate binding, P:glutamate catabolic process to 2-oxoglutarate, P:aspartate catabolic process, P:oxaloacetate metabolic process, C:extracellular vesicular exosome, C:mitochondrial inner membrane, F:kynurenine-oxoglutarate transaminase activity, F:L-phenylalanine:2-oxoglutarate aminotransferase activity, P:L-kynurenine metabolic process, P:cellular amino acid biosynthetic process, C:plasma membrane, P:fatty acid transport, P:cellular nitrogen compound metabolic process, P:gluconeogenesis, P:glutamate metabolic process"
"51";"P61221";"ABCE1_HUMAN";"F:ribonuclease inhibitor activity, F:ATPase activity, P:RNA catabolic process, P:response to virus, P:viral process, F:iron-sulfur cluster binding, F:ATP binding, P:ATP catabolic process, C:mitochondrion"
"52";"Q9NUJ1";"ABHDA_HUMAN";"C:cytosol, C:mitochondrion, P:glucuronoside catabolic process, F:hydrolase activity, hydrolyzing O-glycosyl compounds"
"53";"Q9UKV3";"ACINU_HUMAN";"P:negative regulation of mRNA splicing, via spliceosome, P:apoptotic chromosome condensation, F:RNA binding, C:nuclear speck, P:positive regulation of monocyte differentiation, F:enzyme binding, F:ATPase activity, P:erythrocyte differentiation, C:cytosol, F:nucleic acid binding, P:mRNA processing, C:ASAP complex, P:RNA splicing, P:positive regulation of apoptotic process, F:nucleotide binding"
"54";"P53396";"ACLY_HUMAN";"F:metal ion binding, P:cellular carbohydrate metabolic process, P:coenzyme A metabolic process, F:ATP binding, C:plasma membrane, C:mitochondrion, P:positive regulation of cellular metabolic process, P:citrate metabolic process, P:ATP catabolic process, C:citrate lyase complex, F:cofactor binding, C:nucleus, P:triglyceride biosynthetic process, C:extracellular vesicular exosome, P:long-chain fatty-acyl-CoA biosynthetic process, P:energy reserve metabolic process, F:succinate-CoA ligase (ADP-forming) activity, C:cytosol, F:ATP citrate synthase activity"
"55";"Q9NPJ3";"ACO13_HUMAN";"C:mitochondrion, F:acyl-CoA hydrolase activity, P:protein homotetramerization"
"56";"Q99798";"ACON_HUMAN";"P:citrate metabolic process, C:mitochondrial matrix, F:iron ion binding, F:aconitate hydratase activity, P:isocitrate metabolic process, P:tricarboxylic acid cycle, C:nucleus, F:3 iron, 4 sulfur cluster binding, F:4 iron, 4 sulfur cluster binding, P:cell death"
"57";"O60488";"ACSL4_HUMAN";"P:dendritic spine development, C:peroxisomal membrane, F:long-chain fatty acid-CoA ligase activity, P:fatty acid transport, C:neuronal cell body, P:lipid biosynthetic process, P:positive regulation of cell growth, F:arachidonate-CoA ligase activity, F:ATP binding, P:triglyceride biosynthetic process, C:endoplasmic reticulum membrane, C:extracellular vesicular exosome, P:negative regulation of prostaglandin secretion, C:mitochondrial outer membrane, F:very long-chain fatty acid-CoA ligase activity, C:integral component of membrane, P:embryonic process involved in female pregnancy, P:response to interleukin-15, C:lipid particle, P:response to nutrient, P:long-chain fatty-acyl-CoA biosynthetic process"
"58";"P60709";"ACTB_HUMAN";"P:innate immune response, C:ribonucleoprotein complex, P:retina homeostasis, C:MLL5-L complex, F:ATP binding, P:cell junction assembly, P:Fc-gamma receptor signaling pathway involved in phagocytosis, P:blood coagulation, F:structural constituent of cytoskeleton, C:cortical cytoskeleton, P:'de novo' posttranslational protein folding, P:axon guidance, C:cytosol, C:blood microparticle, C:NuA4 histone acetyltransferase complex, C:cytoskeleton, C:extracellular vesicular exosome, C:postsynaptic density, C:axon, P:substantia nigra development, P:adherens junction organization"
"59";"Q562R1";"ACTBL_HUMAN";"F:ATP binding, C:cytoplasm, C:extracellular space, C:cytoskeleton, C:extracellular vesicular exosome"
"60";"P68032";"ACTC_HUMAN";"P:response to drug, C:I band, P:skeletal muscle thin filament assembly, P:cardiac muscle contraction, P:heart contraction, P:cardiac muscle tissue morphogenesis, P:apoptotic process, P:cardiac myofibril assembly, P:muscle filament sliding, F:ATP binding, P:negative regulation of apoptotic process, C:cytosol, C:extracellular vesicular exosome, C:actomyosin, actin portion, F:myosin binding, F:ATPase activity, P:response to ethanol, C:blood microparticle"
"61";"P12814";"ACTN1_HUMAN";"F:integrin binding, C:fascia adherens, F:calcium ion binding, P:focal adhesion assembly, C:ruffle, C:pseudopodium, P:negative regulation of cellular component movement, P:platelet degranulation, P:regulation of apoptotic process, C:Z disc, C:plasma membrane, C:extracellular vesicular exosome, C:focal adhesion, C:cytosol, C:nucleus, C:cytoskeleton, P:extracellular matrix organization, P:platelet activation, C:platelet alpha granule lumen, C:dendritic spine, P:actin filament bundle assembly, F:double-stranded RNA binding"
"62";"O43707";"ACTN4_HUMAN";"P:positive regulation of sodium:hydrogen antiporter activity, P:positive regulation of pinocytosis, C:platelet alpha granule lumen, P:regulation of apoptotic process, P:response to hypoxia, C:protein complex, P:protein transport, F:nucleoside binding, C:nucleus, C:neuron projection, P:negative regulation of cellular component movement, C:Z disc, C:extracellular vesicular exosome, P:platelet activation, F:calcium ion binding, P:positive regulation of cellular component movement, C:cell-cell junction, P:tight junction assembly, C:stress fiber, P:actin filament bundle assembly, C:cortical cytoskeleton, C:ribonucleoprotein complex, C:perinuclear region of cytoplasm, F:integrin binding, F:actin filament binding, P:platelet degranulation, C:pseudopodium, F:protein homodimerization activity"
"63";"P00813";"ADA_HUMAN";"P:liver development, C:external side of plasma membrane, C:cytosol, P:positive regulation of heart rate, F:purine nucleoside binding, P:response to hydrogen peroxide, P:embryonic digestive tract development, P:positive regulation of alpha-beta T cell differentiation, P:positive regulation of B cell proliferation, P:purine nucleotide salvage, P:positive regulation of T cell receptor signaling pathway, C:dendrite cytoplasm, P:negative regulation of penile erection, P:response to morphine, P:deoxyadenosine catabolic process, P:negative regulation of adenosine receptor signaling pathway, P:placenta development, P:aging, P:histamine secretion, C:cell junction, P:negative regulation of circadian sleep/wake cycle, non-REM sleep, C:lysosome, C:cytoplasmic membrane-bounded vesicle lumen, P:lung alveolus development, P:positive regulation of calcium-mediated signaling, P:negative regulation of thymocyte apoptotic process, P:positive regulation of T cell differentiation in thymus, P:dATP catabolic process, P:inosine biosynthetic process, F:adenosine deaminase activity, C:extracellular space, P:positive regulation of germinal center formation, P:response to hypoxia, P:hypoxanthine salvage, P:negative regulation of leukocyte migration, P:negative regulation of mature B cell apoptotic process, P:xanthine biosynthetic process, P:purine ribonucleoside monophosphate biosynthetic process, P:Peyer's patch development, P:response to vitamin E, P:adenosine catabolic process, F:zinc ion binding, C:neuronal cell body, P:cell adhesion, P:germinal center B cell differentiation, P:trophectodermal cell differentiation, P:regulation of cell-cell adhesion mediated by integrin, P:negative regulation of inflammatory response, P:negative regulation of mucus secretion, P:T cell activation, P:positive regulation of smooth muscle contraction"
"64";"O14672";"ADA10_HUMAN";"P:negative regulation of cell adhesion, P:constitutive protein ectodomain proteolysis, P:in utero embryonic development, C:postsynaptic density, C:extracellular vesicular exosome, P:positive regulation of cell proliferation, C:cell surface, P:extracellular matrix disassembly, F:protein homodimerization activity, P:response to tumor necrosis factor, C:nucleus, P:PMA-inducible membrane protein ectodomain proteolysis, P:integrin-mediated signaling pathway, P:positive regulation of T cell chemotaxis, P:cell-cell signaling, C:plasma membrane, P:protein phosphorylation, F:metalloendopeptidase activity, F:protein kinase binding, P:positive regulation of cell growth, F:zinc ion binding, P:Notch signaling pathway, P:collagen catabolic process, C:integral component of membrane, P:epidermal growth factor receptor signaling pathway, C:Golgi-associated vesicle, P:Notch receptor processing, P:monocyte activation, F:integrin binding"
"65";"O00116";"ADAS_HUMAN";"C:mitochondrion, P:ether lipid biosynthetic process, F:FAD binding, C:peroxisomal matrix, F:UDP-N-acetylmuramate dehydrogenase activity, C:peroxisomal membrane, F:alkylglycerone-phosphate synthase activity"
