"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"236";236;"O95757";"O95757";"HS74L_HUMAN";"Heat shock 70 kDa protein 4L";"HSPA4L";1;1;"2.47982318324891E-5";0;1;0;1;"0";"1.02981937358833E-4";4;"cytoplasm, nucleus";4,93827160493827e-05
"237";237;"O95758";"O95758-6";"PTBP3_HUMAN";"Polypyrimidine tract-binding protein 3";"PTBP3";1;1;"6.31034420925928E-5";1;0;1;0;"0";"0";8;"nucleus";4,93827160493827e-05
"238";238;"O95758";"O95758-4";"PTBP3_HUMAN";"Polypyrimidine tract-binding protein 3";"PTBP3";1;2;"1.26206884185186E-4";1;0;2;0;"0";"0";8;"nucleus";9,87654320987654e-05
"250";250;"P00367";"P00367";"DHE3_HUMAN";"Glutamate dehydrogenase 1, mitochondrial";"GLUD1";10;23;"7.56691144325651E-4";10;0;23;0;"0.00152104283842641";"0";0;"mitochondrial matrix";0,0011358024691358
"265";265;"P02656";"P02656";"APOC3_HUMAN";"Apolipoprotein C-III";"APOC3";1;1;"1.85434193471108E-4";1;0;1;0;"3.72745675819912E-4";"0";0;"spherical high-density lipoprotein particle, very-low-density lipoprotein particle, chylomicron, intermediate-density lipoprotein particle, early endosome";4,93827160493827e-05
"296";296;"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";3;6;"0.00110147910921838";3;0;6;0;"0.00221410931437027";"0";0;"chromatin, nucleus, cytoplasm";0,000296296296296296
"298";298;"P05165";"P05165-1,P05165-2,P05165-3";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";5;14;"1.17679392010511E-4";1;5;2;12;"0";"0";0;"mitochondrial matrix, cytosol";0,000691358024691358
"299";299;"P05166";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";25;150;"0.0025544506243469";22;21;63;87;"0";"0";0;"mitochondrial matrix, cytosol";0,00740740740740741
"301";301;"P05204";"P05204";"HMGN2_HUMAN";"Non-histone chromosomal protein HMG-17";"HMGN2";3;6;"0.00122386567690931";3;0;6;0;"0.00246012146041142";"0";0;"cytoplasm, nucleus, chromatin";0,000296296296296296
"303";303;"P05386";"P05386";"RLA1_HUMAN";"60S acidic ribosomal protein P1";"RPLP1";2;9;"0.00157814258338306";1;1;2;7;"7.12140422750673E-4";"0.00509316141564988";4;"cytosolic large ribosomal subunit";0,000444444444444444
"306";306;"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";4;14;"6.29930863115088E-4";3;3;6;8;"5.42673851561342E-4";"0.00150591451754354";0;"ribonucleoprotein complex, nucleus";0,000691358024691358
"312";312;"P05997";"P05997";"CO5A2_HUMAN";"Collagen alpha-2(V) chain";"COL5A2";2;2;"2.44936426332751E-5";0;2;0;2;"0";"1.02470500860201E-4";0;"endoplasmic reticulum lumen, collagen type V";9,87654320987654e-05
"316";316;"P06454";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";3;11;"9.09629895000166E-4";2;3;4;7;"0";"0";0;"cytoplasm, nucleus";0,00054320987654321
"322";322;"P06748";"P06748-1";"NPM_HUMAN";"Nucleophosmin";"NPM1";10;44;"0.00274745356040866";8;5;32;12;"0";"0";0;"spindle pole centrosome, ribonucleoprotein complex, cytosol, nucleolus, nucleoplasm";0,00217283950617284
"325";325;"P06899";"P06899";"H2B1J_HUMAN";"Histone H2B type 1-J";"HIST1H2BJ";1;1;"0.00108326415389267";1;0;1;0;"0.00217749500011777";"0";74;"nucleus, nucleosome";4,93827160493827e-05
"328";328;"P07196";"P07196";"NFL_HUMAN";"Neurofilament light polypeptide";"NEFL";1;1;"3.71068289050796E-5";1;0;1;0;"7.38686482227785E-5";"0";4;"neurofilament, cytosol";4,93827160493827e-05
"329";329;"P07197";"P07197";"NFM_HUMAN";"Neurofilament medium polypeptide";"NEFM";1;2;"4.39934674573324E-5";0;1;0;2;"0";"1.86321301297235E-4";4;"cytoplasm, neuromuscular junction, neurofilament";9,87654320987654e-05
"330";330;"P07205";"P07205";"PGK2_HUMAN";"Phosphoglycerate kinase 2";"PGK2";2;2;"1.13569018084589E-4";2;0;2;0;"2.18409681163114E-4";"0";20;"cytoplasm";9,87654320987654e-05
"334";334;"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";30;92;"0.00112830329360727";21;22;44;48;"0.00107386254224308";"0.00248691026040047";1;"GAIT complex, ribonucleoprotein complex, cytosol";0,00454320987654321
"335";335;"P07864";"P07864";"LDHC_HUMAN";"L-lactate dehydrogenase C chain";"LDHC";1;1;"6.51692674343923E-5";1;0;1;0;"1.28700076400724E-4";"0";5;"motile cilium, cytoplasm";4,93827160493827e-05
"344";344;"P08319";"P08319-1";"ADH4_HUMAN";"Alcohol dehydrogenase 4";"ADH4";1;1;"4.83104872464203E-5";1;0;1;0;"0";"0";0;"microtubule cytoskeleton, cytosol";4,93827160493827e-05
"345";345;"P08559";"P08559-1,P08559-2,P08559-3,P08559-4";"ODPA_HUMAN";"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial";"PDHA1";6;25;"2.94198480026277E-4";4;5;11;14;"0";"0";0;"pyruvate dehydrogenase complex, mitochondrial matrix";0,00123456790123457
"346";346;"P08572";"P08572";"CO4A2_HUMAN";"Collagen alpha-2(IV) chain";"COL4A2";3;3;"3.21693665075462E-5";0;3;0;3;"0";"1.34582313775795E-4";0;"collagen type IV, endoplasmic reticulum lumen";0,000148148148148148
"349";349;"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";2;4;"4.2678392835812E-4";2;1;3;1;"5.9042915049874E-4";"5.68901039960892E-4";4;"nucleoplasm, catalytic step 2 spliceosome, U2 snRNP";0,000197530864197531
"350";350;"P08590";"P08590";"MYL3_HUMAN";"Myosin light chain 3";"MYL3";1;1;"1.19819017319793E-4";1;0;1;0;"2.36550140424175E-4";"0";3;"cytosol, I band, A band, muscle myosin complex";4,93827160493827e-05
"351";351;"P08621";"P08621-2";"RU17_HUMAN";"U1 small nuclear ribonucleoprotein 70 kDa";"SNRNP70";7;10;"4.20091193447133E-4";7;0;10;0;"0";"0";0;"U1 snRNP, spliceosomal complex, nucleoplasm, nuclear speck";0,000493827160493827
"354";354;"P08651";"P08651-2";"NFIC_HUMAN";"Nuclear factor 1 C-type";"NFIC";2;2;"7.22755321009437E-5";2;0;2;0;"0";"0";0;"nucleus";9,87654320987654e-05
"356";356;"P08708";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";6;27;"0.00183579851536397";6;3;20;7;"0.00273346828934602";"0.00199115363986312";0;"cytosolic small ribosomal subunit";0,00133333333333333
"358";358;"P08729";"P08729";"K2C7_HUMAN";"Keratin, type II cytoskeletal 7";"KRT7";2;2;"8.39620775722633E-5";2;0;2;0;"1.71153114169979E-4";"0";8;"nucleus, Golgi apparatus, intermediate filament, keratin filament";9,87654320987654e-05
"364";364;"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";3;9;"7.66167956493965E-4";3;1;7;2;"0.00109920320571574";"9.07820808448232E-4";4;"nucleoplasm, U1 snRNP, spliceosomal complex";0,000444444444444444
"365";365;"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";2;5;"5.77295130617601E-4";2;1;2;3;"4.64173860454984E-4";"0.00144908755461737";0;"commitment complex, U1 snRNP, U2-type prespliceosome, Cajal body";0,000246913580246914
"369";369;"P09471";"P09471-2";"GNAO_HUMAN";"Guanine nucleotide-binding protein G(o) subunit alpha";"GNAO1";1;1;"6.55990584465372E-5";1;0;1;0;"0";"0";4;"heterotrimeric G-protein complex, neuron projection";4,93827160493827e-05
"372";372;"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";8;25;"9.01669211868355E-4";8;2;20;5;"0.0014499733558417";"7.54436546117097E-4";0;"nucleus, acrosomal matrix, mitochondrial matrix, cilium";0,00123456790123457
"374";374;"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";3;8;"5.75936789133795E-4";2;2;3;5;"4.34139081249073E-4";"0.00150591451754354";0;"catalytic step 2 spliceosome, U2 snRNP, nucleoplasm";0,000395061728395062
"375";375;"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";20;37;"6.69867308367524E-4";20;0;37;0;"0.00134651618395299";"0";0;"nuclear envelope, transcription factor complex, nucleoplasm, nucleolus";0,00182716049382716
"377";377;"P0C0S5";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";1;2;"5.3862838384811E-4";1;0;2;0;"0.00249169668004839";"0";25;"nucleosome, nucleus";9,87654320987654e-05
"384";384;"P10412";"P10412";"H14_HUMAN";"Histone H1.4";"HIST1H1E";1;1;"3.18540381661328E-4";0;1;0;1;"0";"0.00157811589852165";14;"nucleosome, nucleus";4,93827160493827e-05
"385";385;"P10515";"P10515";"ODP2_HUMAN";"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial";"DLAT";2;3;"8.51220331698905E-5";0;2;0;3;"0";"3.56112706621579E-4";0;"mitochondrial pyruvate dehydrogenase complex";0,000148148148148148
"390";390;"P10826";"P10826-2";"RARB_HUMAN";"Retinoic acid receptor beta";"RARB";2;3;"1.21041660353668E-4";2;0;3;0;"0";"0";0;"cytoplasm, nucleoplasm";0,000148148148148148
"394";394;"P11177";"P11177-1,P11177-2";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";6;15;"3.83523366719493E-4";3;5;5;10;"0";"0";0;"mitochondrial matrix, pyruvate dehydrogenase complex";0,000740740740740741
"398";398;"P11388";"P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";1;1;"3.66265840010863E-5";1;0;1;0;"0";"0";13;"synaptonemal complex, cytoplasm, nucleolus, nucleoplasm, DNA topoisomerase complex (ATP-hydrolyzing)";4,93827160493827e-05
"399";399;"P11388";"P11388-3";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";2;4;"1.46506336004345E-4";2;0;4;0;"0";"0";13;"synaptonemal complex, cytoplasm, nucleolus, nucleoplasm, DNA topoisomerase complex (ATP-hydrolyzing)";0,000197530864197531
"406";406;"P11908";"P11908-1,P11908-2";"PRPS2_HUMAN";"Ribose-phosphate pyrophosphokinase 2";"PRPS2";1;3;"1.20552806687793E-4";1;1;2;1;"0";"0";2;"ribose phosphate diphosphokinase complex";0,000148148148148148
"407";407;"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";9;26;"6.07010662813061E-4";8;6;14;12;"0";"0";18;"cytosol, catalytic step 2 spliceosome, cytoplasmic stress granule";0,00128395061728395
"409";409;"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";3;5;"2.11114408318588E-4";3;1;3;2;"2.62219097828529E-4";"3.54164059317002E-4";26;"keratin filament";0,000246913580246914
"410";410;"P12036";"P12036-1,P12036-2";"NFH_HUMAN";"Neurofilament heavy polypeptide";"NEFH";1;1;"1.02490405001651E-5";1;0;1;0;"0";"0";13;"neurofilament, mitochondrion";4,93827160493827e-05
"416";416;"P12882";"P12882";"MYH1_HUMAN";"Myosin-1";"MYH1";1;1;"1.26236789779197E-5";0;1;0;1;"0";"5.28118551794536E-5";1;"muscle myosin complex, intercalated disc, focal adhesion, myosin filament, nucleolus, A band";4,93827160493827e-05
"418";418;"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";19;62;"0.00155491131082741";18;8;50;12;"0.00252061625042153";"0.00125904328515935";0;"nonhomologous end joining complex, Ku70:Ku80 complex, nuclear telomere cap complex, cytosol, nucleoplasm";0,00306172839506173
"429";429;"P13674";"P13674-1";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";1;1;"3.78459684163945E-4";1;0;1;0;"0";"0";20;"mitochondrion, endoplasmic reticulum lumen, endoplasmic reticulum";4,93827160493827e-05
"430";430;"P13674";"P13674-2";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";0;0;"0";0;0;0;0;"0";"0";23;"mitochondrion, endoplasmic reticulum lumen, endoplasmic reticulum";0
"431";431;"P13674";"P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";1;1;"4.47216182866716E-4";1;0;1;0;"0";"0";22;"mitochondrion, endoplasmic reticulum lumen, endoplasmic reticulum";4,93827160493827e-05
"432";432;"P13942";"P13942-7";"COBA2_HUMAN";"Collagen alpha-2(XI) chain";"COL11A2";1;1;"1.40998349874345E-5";0;1;0;1;"0";"0";1;"endoplasmic reticulum lumen, collagen type XI";4,93827160493827e-05
"433";433;"P13942";"P13942-1";"COBA2_HUMAN";"Collagen alpha-2(XI) chain";"COL11A2";1;1;"1.40998349874345E-5";0;1;0;1;"0";"0";1;"endoplasmic reticulum lumen, collagen type XI";4,93827160493827e-05
"434";434;"P13942";"P13942-4";"COBA2_HUMAN";"Collagen alpha-2(XI) chain";"COL11A2";1;1;"1.40998349874345E-5";0;1;0;1;"0";"0";1;"endoplasmic reticulum lumen, collagen type XI";4,93827160493827e-05
"440";440;"P14314";"P14314-1";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";12;36;"0.00125168080592998";11;7;22;14;"0";"0";0;"endoplasmic reticulum lumen";0,00177777777777778
"442";442;"P14406";"P14406";"CX7A2_HUMAN";"Cytochrome c oxidase subunit 7A2, mitochondrial";"COX7A2";2;3;"6.63541632059267E-4";2;0;3;0;"0.00133380079178932";"0";0;"mitochondrial respiratory chain";0,000148148148148148
"445";445;"P14859";"P14859-5";"PO2F1_HUMAN";"POU domain, class 2, transcription factor 1";"POU2F1";1;1;"1.4824752479386E-4";0;1;0;1;"0";"0";10;"nucleoplasm";4,93827160493827e-05
"457";457;"P15927";"P15927-1,P15927-2,P15927-3";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";3;11;"2.49305971222268E-4";3;0;11;0;"0";"0";0;"PML body, DNA replication factor A complex";0,00054320987654321
"464";464;"P16104";"P16104";"H2AX_HUMAN";"Histone H2A.x";"H2AFX";1;1;"6.63997054313853E-4";1;0;1;0;"0.00143773332101966";"0";27;"condensed nuclear chromosome, nucleoplasm, nucleosome, site of double-strand break, male germ cell nucleus, XY body, replication fork, nuclear chromatin";4,93827160493827e-05
"478";478;"P16402";"P16402";"H13_HUMAN";"Histone H1.3";"HIST1H1D";1;1;"3.15657663275253E-4";0;1;0;1;"0";"0.00156383430667983";14;"nucleosome, nuclear chromatin";4,93827160493827e-05
"479";479;"P16403";"P16403";"H12_HUMAN";"Histone H1.2";"HIST1H1C";2;3;"9.82540050476491E-4";2;0;3;0;"0.00173247990169818";"0";14;"nucleus, nucleosome";0,000148148148148148
"483";483;"P16989";"P16989-1";"DBPA_HUMAN";"DNA-binding protein A";"CSDA";3;9;"6.19736933168632E-4";2;2;5;4;"0";"0";17;"nucleus, tight junction, perinuclear region of cytoplasm, polysome";0,000444444444444444
"484";484;"P17038";"P17038-1";"ZNF43_HUMAN";"Zinc finger protein 43";"ZNF43";2;2;"4.53843885133244E-5";2;0;2;0;"0";"0";0;"nucleus";9,87654320987654e-05
"489";489;"P17661";"P17661";"DESM_HUMAN";"Desmin";"DES";2;3;"1.44068617172588E-4";2;1;2;1;"1.85638873251608E-4";"2.11602350204478E-4";9;"Z disc, sarcolemma, intermediate filament, fascia adherens, cytosol, neuromuscular junction";0,000148148148148148
"494";494;"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";9;23;"9.61807878208914E-4";7;5;14;9;"0.00117682347764555";"0.0015745211014863";0;"cytoplasmic mRNA processing body, cytosol, perinuclear region of cytoplasm, proteasome accessory complex, nucleoplasm";0,0011358024691358
"497";497;"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";9;32;"0.00244279641157303";7;8;16;16;"0.00252956037260045";"0.00495494454159487";1;"cytosolic large ribosomal subunit";0,00158024691358025
"500";500;"P18583";"P18583-5";"SON_HUMAN";"Protein SON";"SON";3;3;"2.64851393395462E-5";3;0;3;0;"0";"0";2;"nuclear speck";0,000148148148148148
"501";501;"P18583";"P18583-7";"SON_HUMAN";"Protein SON";"SON";1;1;"8.82837977984872E-6";0;1;0;1;"0";"0";2;"nuclear speck";4,93827160493827e-05
"502";502;"P18583";"P18583-1";"SON_HUMAN";"Protein SON";"SON";2;2;"1.76567595596974E-5";0;2;0;2;"0";"0";2;"nuclear speck";9,87654320987654e-05
"503";503;"P18583";"P18583-10";"SON_HUMAN";"Protein SON";"SON";2;4;"3.53135191193949E-5";0;2;0;4;"0";"0";2;"nuclear speck";0,000197530864197531
"504";504;"P18583";"P18583-2";"SON_HUMAN";"Protein SON";"SON";2;2;"1.76567595596974E-5";0;2;0;2;"0";"0";2;"nuclear speck";9,87654320987654e-05
"505";505;"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";4;10;"9.97716584436941E-4";4;2;8;2;"0.00160442703939875";"8.34800439073048E-4";0;"cytosolic large ribosomal subunit";0,000493827160493827
"508";508;"P18859";"P18859";"ATP5J_HUMAN";"ATP synthase-coupling factor 6, mitochondrial";"ATP5J";4;18;"0.00305966419227329";4;4;10;8;"0.00341683536168252";"0.00568901039960892";0;"mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,000888888888888889
"510";510;"P19013";"P19013";"K2C4_HUMAN";"Keratin, type II cytoskeletal 4";"KRT4";0;0;"0";0;0;0;0;"0";"0";7;"keratin filament, intermediate filament";0
"522";522;"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";6;18;"9.92323521818363E-4";4;3;7;11;"7.757139740036E-4";"0.00253699112414992";0;"eukaryotic translation initiation factor 2 complex, cytosol";0,000888888888888889
"539";539;"P22061";"P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";12;54;"0.00436709778985262";9;9;24;30;"0";"0";0;"endoplasmic reticulum";0,00266666666666667
"544";544;"P22626";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";13;91;"0.00486869914207744";13;7;74;17;"0";"0";4;"nucleoplasm, cytoplasm, nucleolus, catalytic step 2 spliceosome";0,00449382716049383
"546";546;"P22736";"P22736-2";"NR4A1_HUMAN";"Nuclear receptor subfamily 4 group A member 1";"NR4A1";3;3;"9.20969154864869E-5";0;3;0;3;"0";"0";0;"transcription factor complex, nucleoplasm, cytoplasm";0,000148148148148148
"547";547;"P23193";"P23193-1";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";8;25;"0.00152474959747838";8;4;17;8;"0";"0";0;"nucleolus, nucleoplasm";0,00123456790123457
"548";548;"P23246";"P23246-2";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";2;2;"1.2879448152777E-4";2;0;2;0;"0";"0";20;"paraspeckles, nuclear matrix, cytoplasm";9,87654320987654e-05
"549";549;"P23246";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";4;11;"7.08369648402733E-4";2;3;7;4;"0";"0";20;"paraspeckles, nuclear matrix, cytoplasm";0,00054320987654321
"554";554;"P23497";"P23497-1";"SP100_HUMAN";"Nuclear autoantigen Sp-100";"SP100";3;3;"6.26552394322174E-5";0;3;0;3;"0";"0";0;"PML body, nuclear periphery, cytoplasm, nucleolus";0,000148148148148148
"556";556;"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";12;22;"6.61007648739891E-4";7;8;10;12;"6.03957805338318E-4";"0.00150837918942168";0;"cytosol, eukaryotic translation initiation factor 4F complex";0,00108641975308642
"559";559;"P23921";"P23921";"RIR1_HUMAN";"Ribonucleoside-diphosphate reductase large subunit";"RRM1";2;2;"4.63585483677771E-5";2;0;2;0;"9.31864189549779E-5";"0";0;"neuronal cell body, ribonucleoside-diphosphate reductase complex, nucleoplasm, cytosol, nuclear envelope, cell projection";9,87654320987654e-05
"561";561;"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";5;22;"0.00193308014609266";4;3;10;12;"0.00164008097360761";"0.00464223248608088";2;"cytosol, eukaryotic translation elongation factor 1 complex";0,00108641975308642
"562";562;"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";6;20;"0.0014342175901281";6;2;15;5;"0.00216221612731472";"0.00150003203895938";0;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,000987654320987654
"569";569;"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";15;35;"7.95209752942314E-4";11;6;18;17;"8.22070289988963E-4";"0.00161587609741367";0;"nucleoplasm, perinuclear region of cytoplasm, centrosome, alpha DNA polymerase:primase complex, MCM complex";0,0017283950617284
"570";570;"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";7;28;"0.00389411806289327";6;5;15;13;"0.004193388852974";"0.00756379791766186";0;"cytosolic small ribosomal subunit";0,00138271604938272
"579";579;"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";8;23;"9.06567168080973E-4";8;4;14;9;"0.00112904124994727";"0.00143108646698237";1;"cytosol, RISC complex, cytoplasmic stress granule, cytoplasmic mRNA processing body";0,0011358024691358
"581";581;"P26368";"P26368-1,P26368-2";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";6;20;"3.86483897971362E-4";6;0;20;0;"0";"0";0;"spliceosomal complex, nuclear speck";0,000987654320987654
"582";582;"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";7;21;"0.00182709804846651";7;4;14;7;"0.00244846211699714";"0.00254792171925613";0;"cytosolic large ribosomal subunit";0,00103703703703704
"586";586;"P26640";"P26640";"SYVC_HUMAN";"Valine--tRNA ligase";"VARS";2;2;"2.9047444863354E-5";2;0;2;0;"5.83889587122963E-5";"0";0;"mitochondrion, cytosol";9,87654320987654e-05
"587";587;"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";13;46;"0.00193241948985681";12;8;27;19;"0.00227997526651401";"0.00333920175629219";0;"cytosol, eukaryotic translation elongation factor 1 complex";0,0022716049382716
"592";592;"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";4;10;"0.00132576783182615";3;3;5;5;"0.00172438420122295";"0.00179443085034394";6;"endoplasmic reticulum, cytosolic large ribosomal subunit";0,000493827160493827
"593";593;"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";12;32;"9.53661566422842E-4";12;0;32;0;"0.00191697776135955";"0";0;"cytoplasm, male germ cell nucleus, actin cytoskeleton, DNA replication factor A complex, lateral element, PML body";0,00158024691358025
"594";594;"P27695";"P27695";"APEX1_HUMAN";"DNA-(apurinic or apyrimidinic site) lyase";"APEX1";6;12;"6.92754156741121E-4";6;0;12;0;"0.00139252158136495";"0";0;"endoplasmic reticulum, ribosome, nuclear speck, centrosome, mitochondrion, nucleolus, transcription factor complex, perinuclear region of cytoplasm";0,000592592592592593
"607";607;"P28324";"P28324-2";"ELK4_HUMAN";"ETS domain-containing protein Elk-4";"ELK4";2;2;"8.51878661421796E-5";2;0;2;0;"0";"0";0;"cytoplasm, nucleus";9,87654320987654e-05
"610";610;"P28347";"P28347";"TEAD1_HUMAN";"Transcriptional enhancer factor TEF-1";"TEAD1";1;1;"5.3867327328755E-5";1;0;1;0;"1.08279993856136E-4";"0";1;"nucleoplasm";4,93827160493827e-05
