"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134.1.id.csv";"peptide.count.P5134.2.id.csv";"spectra.count.P5134.1.id.csv";"spectra.count.P5134.2.id.csv";"dNSAF.P5134.1.id.csv";"dNSAF.P5134.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"72";"O95297";164;164;"O95297-1,O95297-2";"MPZL1_HUMAN";"Myelin protein zero-like protein 1";"MPZL1";1;1;0,000170513494515433;0;1;0;1;NA;NA;"integral component of plasma membrane";7,25900116144019e-05;"protein binding, structural molecule activity"
"73";"O95297";165;165;"O95297-3";"MPZL1_HUMAN";"Myelin protein zero-like protein 1";"MPZL1";1;2;0,000682053978061733;1;1;1;1;NA;NA;"integral component of plasma membrane";0,000145180023228804;"protein binding, structural molecule activity"
"74";"O95466";167;167;"O95466-1,O95466-2,O95466-3";"FMNL_HUMAN";"Formin-like protein 1";"FMNL1";1;2;1,66793200089642e-05;NA;1;NA;2;NA;NA;"cell cortex, cytosol, extracellular vesicular exosome, bleb, phagocytic vesicle, plasma membrane";0,000145180023228804;"GTPase activating protein binding, Rac GTPase binding, protein binding, actin filament binding"
"75";"O95477";168;168;"O95477";"ABCA1_HUMAN";"ATP-binding cassette sub-family A member 1";"ABCA1";4;5;6,08599690729565e-05;NA;4;NA;5;NA;0,000162890627547026;"Golgi apparatus, perinuclear region of cytoplasm, membrane raft, cell surface, endocytic vesicle, phagocytic vesicle, plasma membrane, integral component of plasma membrane";0,000362950058072009;"apolipoprotein A-I receptor activity, apolipoprotein A-I binding, syntaxin binding, ATP binding, small GTPase binding, receptor binding, cholesterol binding, phospholipid binding, ATPase binding, apolipoprotein binding, cholesterol transporter activity, protein binding, anion transmembrane transporter activity, ATPase activity, phospholipid transporter activity"
"76";"O95678";172;172;"O95678";"K2C75_HUMAN";"Keratin, type II cytoskeletal 75";"KRT75";1;1;6,12112310186718e-05;0;1;0;1;0;0,000147918915268554;"keratin filament, extracellular vesicular exosome";7,25900116144019e-05;"structural molecule activity"
"77";"O95782";175;175;"O95782-1,O95782-2";"AP2A1_HUMAN";"AP-2 complex subunit alpha-1";"AP2A1";2;2;2,81687594828976e-05;NA;2;NA;2;NA;NA;"cytosol, clathrin coat of trans-Golgi network vesicle, AP-2 adaptor complex, clathrin-coated endocytic vesicle membrane, plasma membrane, basolateral plasma membrane, endocytic vesicle membrane, apical plasma membrane";0,000145180023228804;"protein binding, protein kinase binding, protein transporter activity"
"78";"O95793";176;176;"O95793-1";"STAU1_HUMAN";"Double-stranded RNA-binding protein Staufen homolog 1";"STAU1";4;4;0,000190785982771514;NA;4;NA;4;NA;NA;"cytoplasmic stress granule, extracellular vesicular exosome, neuron projection, neuronal cell body, microtubule associated complex, cytoplasm, rough endoplasmic reticulum";0,000290360046457607;"protein binding, poly(A) RNA binding, double-stranded RNA binding"
"79";"O95864";178;178;"O95864-1";"FADS2_HUMAN";"Fatty acid desaturase 2";"FADS2";3;3;0,000185951878478317;NA;3;NA;3;NA;NA;"integral component of plasma membrane, membrane, endoplasmic reticulum membrane";0,000217770034843206;"stearoyl-CoA 9-desaturase activity, iron ion binding, heme binding"
"80";"P00338";182;182;"P00338-5";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";1;1;0,000233218741860704;0;1;0;1;NA;NA;"extracellular vesicular exosome, cilium, nucleus, cytosol, mitochondrion";7,25900116144019e-05;"protein binding, L-lactate dehydrogenase activity"
"81";"P00338";181;181;"P00338-1,P00338-3";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";2;4;0,000466437483721409;1;2;2;2;NA;NA;"extracellular vesicular exosome, cilium, nucleus, cytosol, mitochondrion";0,000290360046457607;"protein binding, L-lactate dehydrogenase activity"
"82";"P00403";184;184;"P00403";"COX2_HUMAN";"Cytochrome c oxidase subunit 2";"MT-CO2";2;2;0,000242474696165559;NA;2;NA;2;NA;0,000648979222702777;"integral component of membrane, respiratory chain complex IV, extracellular vesicular exosome, mitochondrion, mitochondrial inner membrane";0,000145180023228804;"cytochrome-c oxidase activity, copper ion binding"
"83";"P00505";185;185;"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";7;15;0,000960030628422939;7;4;9;6;0,00157260101318044;0,00102780197828044;"mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, mitochondrion, plasma membrane";0,00108885017421603;"poly(A) RNA binding, kynurenine-oxoglutarate transaminase activity, L-aspartate:2-oxoglutarate aminotransferase activity, pyridoxal phosphate binding, L-phenylalanine:2-oxoglutarate aminotransferase activity"
"84";"P00558";186;186;"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";19;45;0,00366495696814145;18;16;22;23;0,0049980579241641;0,004909137446553;"cytosol, extracellular vesicular exosome";0,00326655052264808;"protein binding, phosphoglycerate kinase activity, ATP binding"
"85";"P00748";187;187;"P00748";"FA12_HUMAN";"Coagulation factor XII";"F12";2;2;8,9498790292003e-05;NA;2;NA;2;NA;0,000239541924477285;"extracellular vesicular exosome, extracellular space, plasma membrane, extracellular region";0,000145180023228804;"serine-type endopeptidase activity, misfolded protein binding, serine-type aminopeptidase activity, protein binding"
"86";"P00813";188;188;"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";4;5;0,000379075454749186;4;1;4;1;0,000827938090808188;0,000202917745941502;"cell surface, cytoplasmic membrane-bounded vesicle lumen, cytoplasm, external side of plasma membrane, plasma membrane, cell junction, cytosol, neuronal cell body, membrane, dendrite cytoplasm, lysosome, extracellular space";0,000362950058072009;"zinc ion binding, adenosine deaminase activity, protein binding, purine nucleoside binding"
"87";"P01589";189;189;"P01589";"IL2RA_HUMAN";"Interleukin-2 receptor subunit alpha";"IL2RA";3;4;0,000404718794335161;2;2;2;2;0,000552466042212082;0,000541611336593862;"plasma membrane, integral component of membrane, external side of plasma membrane";0,000290360046457607;"drug binding, interleukin-2 receptor activity"
"88";"P01730";190;190;"P01730";"CD4_HUMAN";"T-cell surface glycoprotein CD4";"CD4";1;2;0,000120178506614807;NA;1;NA;2;NA;0,000321655640946573;"endoplasmic reticulum lumen, membrane raft, endoplasmic reticulum membrane, T cell receptor complex, plasma membrane, external side of plasma membrane, integral component of membrane, early endosome";0,000145180023228804;"transmembrane signaling receptor activity, protein binding, extracellular matrix structural constituent, enzyme binding, zinc ion binding, protein kinase binding, coreceptor activity, protein homodimerization activity, glycoprotein binding, receptor activity, MHC class II protein binding"
"89";"P01889";191;191;"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";0;0;0;0;0;0;0;0;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, Golgi membrane, endoplasmic reticulum, Golgi apparatus, plasma membrane, phagocytic vesicle membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, early endosome membrane, integral component of plasma membrane, MHC class I protein complex";0;"receptor binding, peptide antigen binding"
"90";"P01892";192;192;"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, endoplasmic reticulum exit site, early endosome membrane, Golgi apparatus, cell surface, MHC class I protein complex, phagocytic vesicle membrane, Golgi medial cisterna, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane, Golgi membrane";0;"T cell receptor binding, receptor binding, protein binding, peptide antigen binding, poly(A) RNA binding, beta-2-microglobulin binding, TAP binding"
"91";"P01893";193;193;"P01893";"HLAH_HUMAN";"Putative HLA class I histocompatibility antigen, alpha chain H";"HLA-H";1;2;0,000387008903943282;1;1;1;1;0,000573250742037477;0,000490050894204161;"MHC class I protein complex, integral component of plasma membrane, cell surface";0,000145180023228804;"peptide antigen binding, beta-2-microglobulin binding"
"92";"P01903";194;194;"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";8;18;0,00195029844199306;6;7;9;9;0,0026622773057779;0,0026099695905153;"extracellular vesicular exosome, cell surface, endocytic vesicle membrane, plasma membrane, Golgi membrane, late endosome membrane, transport vesicle membrane, integral component of plasma membrane, lysosome, clathrin-coated endocytic vesicle membrane, ER to Golgi transport vesicle membrane, MHC class II protein complex, trans-Golgi network membrane, lysosomal membrane, integral component of lumenal side of endoplasmic reticulum membrane";0,00130662020905923;"peptide antigen binding, MHC class II receptor activity, MHC class II protein complex binding"
"93";"P02461";195;195;"P02461-1";"CO3A1_HUMAN";"Collagen alpha-1(III) chain";"COL3A1";1;1;2,81591521297315e-05;NA;1;NA;1;NA;NA;"extracellular matrix, collagen type III trimer, endoplasmic reticulum lumen, extracellular region, collagen trimer, extracellular space";7,25900116144019e-05;"metal ion binding, protein binding, integrin binding, extracellular matrix structural constituent, platelet-derived growth factor binding"
"94";"P02533";196;196;"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";3;7;0,00097019460287027;3;3;4;3;0,00140463378090717;0,00120238690344627;"cytoplasm, cell periphery, nucleus, keratin filament, intermediate filament, cytosol, extracellular vesicular exosome";0,000508130081300813;"structural constituent of cytoskeleton, keratin filament binding, protein binding"
"95";"P02656";197;197;"P02656";"APOC3_HUMAN";"Apolipoprotein C-III";"APOC3";1;1;0,00027798866681607;NA;1;NA;1;NA;0,000744031735118841;"chylomicron, extracellular region, spherical high-density lipoprotein particle, extracellular vesicular exosome, extracellular space, intermediate-density lipoprotein particle, very-low-density lipoprotein particle, early endosome";7,25900116144019e-05;"enzyme regulator activity, phospholipid binding, lipase inhibitor activity, high-density lipoprotein particle receptor binding, cholesterol binding"
"96";"P02751";198;198;"P02751-9";"FINC_HUMAN";"Fibronectin";"FN1";1;1;1,92238600270962e-05;0;1;0;1;NA;NA;"fibrinogen complex, extracellular vesicular exosome, apical plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, basement membrane, blood microparticle, platelet alpha granule lumen, extracellular matrix, extracellular region, extracellular space";7,25900116144019e-05;"peptidase activator activity, collagen binding, protein binding, heparin binding, integrin binding, protease binding"
"97";"P02765";199;199;"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";3;9;0,000674898915894055;3;3;4;5;0,000818914242407009;0,00100353054191778;"extracellular region, blood microparticle, extracellular vesicular exosome, extracellular space";0,000653310104529617;"kinase inhibitor activity, cysteine-type endopeptidase inhibitor activity"
"98";"P02771";200;200;"P02771";"FETA_HUMAN";"Alpha-fetoprotein";"AFP";2;4;0,000180761103545425;NA;2;NA;4;NA;0,000483803886875305;"extracellular space, cytoplasm";0,000290360046457607;"metal ion binding"
"99";"P02786";201;201;"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";21;63;0,00228133594069977;21;18;36;27;0,00355904439825046;0,00261683793154297;"endosome, melanosome, perinuclear region of cytoplasm, extracellular region, external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, extracellular space, cytoplasmic membrane-bounded vesicle, coated pit, cell surface, membrane, intracellular membrane-bounded organelle, plasma membrane, blood microparticle";0,00457317073170732;"identical protein binding, transferrin receptor activity, poly(A) RNA binding, double-stranded RNA binding, peptidase activity, protein binding"
"100";"P03952";202;202;"P03952,P20718";"GRAH_HUMAN, KLKB1_HUMAN";"Granzyme H, Plasma kallikrein";"GZMH, KLKB1";1;1;3,11322149488585e-05;NA;1;NA;1;NA;8,33248210144403e-05;"extracellular space, plasma membrane, extracellular region";7,25900116144019e-05;"serine-type endopeptidase activity, protein binding"
"101";"P03989";203;203;"P03989";"1B27_HUMAN";"HLA class I histocompatibility antigen, B-27 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, extracellular vesicular exosome, Golgi membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, Golgi apparatus, cell surface, plasma membrane, early endosome membrane, endoplasmic reticulum, membrane, phagocytic vesicle membrane";0;"peptide antigen binding"
"102";"P04040";204;204;"P04040";"CATA_HUMAN";"Catalase";"CAT";10;23;0,00120110093802693;9;9;13;10;0,00185343446419537;0,00139770667508093;"peroxisomal matrix, lysosome, mitochondrial intermembrane space, membrane, intracellular membrane-bounded organelle, Golgi apparatus, peroxisomal membrane, cytosol, peroxisome, endoplasmic reticulum, extracellular vesicular exosome, plasma membrane";0,00166957026713124;"catalase activity, oxidoreductase activity, acting on peroxide as acceptor, aminoacylase activity, metal ion binding, antioxidant activity, protein homodimerization activity, receptor binding, enzyme binding, NADP binding, heme binding"
"103";"P04075";205;205;"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";20;189;0,0160758974942168;20;19;101;88;0,0235013866364215;0,0199882398631724;"actin cytoskeleton, platelet alpha granule lumen, extracellular vesicular exosome, I band, extracellular region, nucleus, M band, cytosol, extracellular space";0,013719512195122;"actin binding, protein binding, tubulin binding, fructose-bisphosphate aldolase activity, identical protein binding, fructose binding, poly(A) RNA binding, cytoskeletal protein binding"
"104";"P04222";206;206;"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, phagocytic vesicle membrane, cell surface, Golgi apparatus, early endosome membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane, plasma membrane";0;"peptide antigen binding, TAP binding, receptor binding"
"105";"P04229";207;207;"P04229";"2B11_HUMAN";"HLA class II histocompatibility antigen, DRB1-1 beta chain";"HLA-DRB1";1;1;0,000682848852998572;1;0;1;0;0,00112985536452396;NA;"trans-Golgi network membrane, MHC class II protein complex, plasma membrane, ER to Golgi transport vesicle membrane, Golgi membrane, endocytic vesicle membrane, clathrin-coated endocytic vesicle membrane, late endosome membrane, external side of plasma membrane, lysosomal membrane, integral component of lumenal side of endoplasmic reticulum membrane, transport vesicle membrane, extracellular vesicular exosome";7,25900116144019e-05;"peptide antigen binding, MHC class II protein complex binding"
"106";"P04233";208;208;"P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";7;14;0,00130166314934822;6;5;7;7;NA;NA;"ER to Golgi transport vesicle membrane, clathrin-coated endocytic vesicle membrane, MHC class II protein complex, vacuole, multivesicular body, plasma membrane, intracellular, integral component of membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, lysosomal membrane, cell surface, transport vesicle membrane, endocytic vesicle membrane, extracellular vesicular exosome, trans-Golgi network membrane, external side of plasma membrane, NOS2-CD74 complex, lysosomal lumen, macrophage migration inhibitory factor receptor complex";0,00101626016260163;"protein binding involved in protein folding, MHC class II protein binding, cytokine binding, cytokine receptor activity, protein binding, MHC class II protein complex binding, beta-amyloid binding, macrophage migration inhibitory factor binding, identical protein binding, MHC class II protein binding, via antigen binding groove"
"107";"P04259";209;209;"P04259";"K2C6B_HUMAN";"Keratin, type II cytoskeletal 6B";"KRT6B";3;7;0,000513634441373255;3;3;3;4;0,000784526623737851;0,000659471508147255;"keratin filament, extracellular vesicular exosome";0,000508130081300813;"structural constituent of cytoskeleton"
"108";"P04264";210;210;"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";18;72;0,00380350566506711;14;18;36;36;0,00524716171904838;0,00503248984215356;"plasma membrane, extracellular vesicular exosome, membrane, keratin filament, cytoskeleton, nucleus, blood microparticle, extracellular space";0,00522648083623693;"protein binding, structural molecule activity, receptor activity, carbohydrate binding"
"109";"P04279";211;211;"P04279-2";"SEMG1_HUMAN";"Semenogelin-1";"SEMG1";2;2;0,00011913800006403;NA;2;NA;2;NA;NA;"secretory granule, extracellular region, extracellular space, nucleus";0,000145180023228804;"protein binding, structural molecule activity"
