"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"254";254;"P00748";"P00748";"FA12_HUMAN";"Coagulation factor XII";"F12";2;2;"5.97007647272836E-5";2;0;2;0;"1.20005924898118E-4";"0";0;"extracellular space, plasma membrane";9,87654320987654e-05
"255";255;"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";4;5;"4.21441348797973E-4";3;1;4;1;"5.08289557936243E-4";"5.28936917319011E-4";4;"external side of plasma membrane, cytosol, dendrite cytoplasm, cell junction, lysosome, cytoplasmic membrane-bounded vesicle lumen, extracellular space, neuronal cell body";0,000246913580246914
"256";256;"P01589";"P01589";"IL2RA_HUMAN";"Interleukin-2 receptor subunit alpha";"IL2RA";3;4;"2.69970369906466E-4";3;0;4;0;"5.42673851561342E-4";"0";0;"integral component of membrane, external side of plasma membrane, plasma membrane";0,000197530864197531
"257";257;"P01730";"P01730";"CD4_HUMAN";"T-cell surface glycoprotein CD4";"CD4";1;2;"8.01658740333612E-5";1;0;2;0;"1.61143327101184E-4";"0";0;"T cell receptor complex, membrane raft, endoplasmic reticulum lumen, integral component of membrane, endoplasmic reticulum membrane, early endosome, external side of plasma membrane";9,87654320987654e-05
"258";258;"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";46;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, Golgi membrane, cell surface, phagocytic vesicle membrane, extracellular vesicular exosome, integral component of plasma membrane, early endosome membrane";0
"259";259;"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";0;0;"0";0;0;0;0;"0";"0";145;"cell surface, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, Golgi membrane, phagocytic vesicle membrane, MHC class I protein complex";0
"260";260;"P01893";"P01893";"HLAH_HUMAN";"Putative HLA class I histocompatibility antigen, alpha chain H";"HLA-H";1;2;"2.54179405440402E-4";1;0;2;0;"5.18927253765019E-4";"0";25;"integral component of plasma membrane, MHC class I protein complex";9,87654320987654e-05
"261";261;"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";8;18;"0.00130095957781699";8;0;18;0;"0.00261508974138221";"0";0;"extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, integral component of plasma membrane, trans-Golgi network membrane, late endosome membrane, MHC class II protein complex, lysosomal membrane, Golgi membrane, clathrin-coated endocytic vesicle membrane";0,000888888888888889
"262";262;"P02461";"P02461-1";"CO3A1_HUMAN";"Collagen alpha-1(III) chain";"COL3A1";1;1;"1.8783750157203E-5";1;0;1;0;"0";"0";1;"collagen type III, extracellular space, endoplasmic reticulum lumen";4,93827160493827e-05
"263";263;"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";5;25;"0.00209268668104926";3;4;7;18;"0.00130090138949076";"0.00614785299458941";80;"keratin filament, cell periphery, cytosol, extracellular vesicular exosome, nucleus";0,00123456790123457
"264";264;"P02538";"P02538";"K2C6A_HUMAN";"Keratin, type II cytoskeletal 6A";"KRT6A";3;6;"0.00102572191100071";0;3;0;6;"0";"0.00355273470667204";73;"extracellular vesicular exosome, keratin filament, intermediate filament";0,000296296296296296
"266";266;"P02751";"P02751-9";"FINC_HUMAN";"Fibronectin";"FN1";1;1;"1.69268932682344E-5";1;0;1;0;"0";"0";6;"platelet alpha granule lumen, extracellular vesicular exosome, basement membrane, endoplasmic reticulum-Golgi intermediate compartment, blood microparticle, apical plasma membrane, fibrinogen complex, extracellular matrix";4,93827160493827e-05
"267";267;"P02751";"P02751-5";"FINC_HUMAN";"Fibronectin";"FN1";2;2;"1.5388084789304E-5";0;2;0;2;"0";"0";0;"platelet alpha granule lumen, extracellular vesicular exosome, basement membrane, endoplasmic reticulum-Golgi intermediate compartment, blood microparticle, apical plasma membrane, fibrinogen complex, extracellular matrix";9,87654320987654e-05
"268";268;"P02765";"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";3;9;"4.50195821206423E-4";3;0;9;0;"9.04949311050521E-4";"0";0;"blood microparticle, extracellular vesicular exosome";0,000444444444444444
"269";269;"P02768";"P02768-1";"ALBU_HUMAN";"Serum albumin";"ALB";1;1;"3.22378411063277E-5";0;1;0;1;"0";"0";10;"blood microparticle, basement membrane, protein complex, extracellular vesicular exosome, platelet alpha granule lumen";4,93827160493827e-05
"270";270;"P02771";"P02771";"FETA_HUMAN";"Alpha-fetoprotein";"AFP";2;4;"1.20577899202888E-4";2;0;4;0;"2.42376498562701E-4";"0";0;"cytoplasm, extracellular space";0,000197530864197531
"271";271;"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";21;67;"0.00161840132275508";21;2;63;4;"0.0030589668159063";"4.04219159972213E-4";0;"extracellular vesicular exosome, blood microparticle, integral component of plasma membrane, endosome, external side of plasma membrane, coated pit, perinuclear region of cytoplasm, cytoplasmic membrane-bounded vesicle, melanosome";0,00330864197530864
"272";272;"P03952";"P03952";"KLKB1_HUMAN";"Plasma kallikrein";"KLKB1";2;3;"8.63228142020676E-5";1;2;1;2;"5.78398462479173E-5";"2.40757493400378E-4";0;"extracellular space, plasma membrane";0,000148148148148148
"273";273;"P03989";"P03989";"1B27_HUMAN";"HLA class I histocompatibility antigen, B-27 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";56;"ER to Golgi transport vesicle membrane, cell surface, phagocytic vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, extracellular vesicular exosome";0
"274";274;"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";10;31;"0.00107988147962587";10;2;23;8;"0.00161051594656914";"0.00116586930390467";0;"endoplasmic reticulum, peroxisomal matrix, Golgi apparatus, lysosome, cytosol, peroxisomal membrane, mitochondrial intermembrane space, plasma membrane";0,00153086419753086
"275";275;"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";21;236;"0.0132198744695428";20;13;189;47;"0.0215556315461529";"0.0104676228437859";29;"extracellular space, extracellular vesicular exosome, I band, actin cytoskeleton, cytosol, platelet alpha granule lumen";0,0116543209876543
"276";276;"P04114";"P04114";"APOB_HUMAN";"Apolipoprotein B-100";"APOB";5;5;"2.01161353864121E-5";0;5;0;5;"0";"8.41569585740965E-5";0;"chylomicron remnant, cytosol, low-density lipoprotein particle, endosome lumen, early endosome, endosome membrane, endoplasmic reticulum lumen, endoplasmic reticulum membrane, mature chylomicron, clathrin-coated endocytic vesicle membrane, plasma membrane, intermediate-density lipoprotein particle, very-low-density lipoprotein particle, endocytic vesicle lumen";0,000246913580246914
"277";277;"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;"0";0;0;0;0;"0";"0";29;"phagocytic vesicle membrane, early endosome membrane, Golgi membrane, cell surface, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex";0
"278";278;"P04229";"P04229";"2B11_HUMAN";"HLA class II histocompatibility antigen, DRB1-1 beta chain";"HLA-DRB1";1;1;"4.55498879751963E-4";1;0;1;0;"9.15609114965151E-4";"0";24;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, late endosome membrane, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, Golgi membrane, MHC class II protein complex, extracellular vesicular exosome, lysosomal membrane";4,93827160493827e-05
"279";279;"P04233";"P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";7;14;"8.68283081591068E-4";7;0;14;0;"0";"0";0;"trans-Golgi network membrane, lysosomal membrane, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane, macrophage migration inhibitory factor receptor complex, extracellular vesicular exosome, Golgi membrane, NOS2-CD74 complex, plasma membrane, ER to Golgi transport vesicle membrane, multivesicular body, lysosomal lumen, cell surface";0,000691358024691358
"280";280;"P04259";"P04259";"K2C6B_HUMAN";"Keratin, type II cytoskeletal 6B";"KRT6B";1;2;"3.48343245152801E-4";0;1;0;2;"0";"0.00119082061306527";78;"keratin filament, extracellular vesicular exosome";9,87654320987654e-05
"281";281;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";21;194;"0.00669781321596778";18;19;72;122;"0.00513375349785815";"0.0173472372313942";58;"extracellular vesicular exosome, keratin filament, plasma membrane, cytoskeleton, membrane, blood microparticle";0,00958024691358025
"282";282;"P04279";"P04279-2";"SEMG1_HUMAN";"Semenogelin-1";"SEMG1";2;2;"7.94717972019035E-5";2;0;2;0;"0";"0";0;"secretory granule, extracellular space";9,87654320987654e-05
"283";283;"P04350";"P04350";"TBB4A_HUMAN";"Tubulin beta-4A chain";"TUBB4A";3;10;"0.00151334806118386";3;1;7;3;"0.00197368566954865";"0.00262322022082718";202;"internode region of axon, plasma membrane, neuronal cell body, cilium, myelin sheath, cytosol, microtubule";0,000493827160493827
"284";284;"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";17;385;"0.021097982937765";16;12;300;85;"0.0330464076771683";"0.019486983383735";0;"perinuclear region of cytoplasm, extracellular vesicular exosome, lipid particle, nucleus, GAIT complex, cytosol, ribonucleoprotein complex, microtubule cytoskeleton, plasma membrane";0,0190123456790123
"285";285;"P04439";"P04439";"1A03_HUMAN";"HLA class I histocompatibility antigen, A-3 alpha chain";"HLA-A";1;1;"3.79950124611716E-4";1;0;1;0;"7.71953503708421E-4";"0";70;"MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, early endosome membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane, Golgi membrane";4,93827160493827e-05
"286";286;"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";8;24;"0.00214922753018221";7;3;19;5;"0.00342016885959636";"0.00187321074133465";0;"spindle, Z disc, extracellular vesicular exosome, cytoskeleton, proteasome complex, cytosol, nucleus, plasma membrane, extracellular space";0,00118518518518519
"289";289;"P04899";"P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";5;12;"8.80440746985682E-4";5;0;12;0;"0";"0";6;"centrosome, midbody, cytosol, extracellular vesicular exosome, cytoplasm, heterotrimeric G-protein complex, membrane raft, nucleus";0,000592592592592593
"290";290;"P04908";"P04908,P0C0S8,P20671,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1_HUMAN, H2A1J_HUMAN, H2A3_HUMAN, H2AJ_HUMAN";"Histone H2A.J, Histone H2A type 1, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 3";"H2AFJ, HIST1H2AB,HIST1H2AE, HIST1H2AC, HIST1H2AD, HIST1H2AH, HIST1H2AJ, HIST1H2AM,HIST1H2AL,HIST1H2AG,HIST1H2AI,HIST1H2AK, HIST3H2A";0;0;"0";0;0;0;0;"0";"0";44;"nucleus, nucleosome, extracellular vesicular exosome";0
"291";291;"P05023";"P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";1;1;"1.10248220237413E-4";1;0;1;0;"0";"0";69;"T-tubule, endoplasmic reticulum, basolateral plasma membrane, melanosome, endosome, Golgi apparatus, sodium:potassium-exchanging ATPase complex, caveola, extracellular vesicular exosome";4,93827160493827e-05
"292";292;"P05023";"P05023-1";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";4;12;"0.00132297864284896";4;0;12;0;"0";"0";69;"T-tubule, endoplasmic reticulum, basolateral plasma membrane, melanosome, endosome, Golgi apparatus, sodium:potassium-exchanging ATPase complex, caveola, extracellular vesicular exosome";0,000592592592592593
"293";293;"P05026";"P05026-2";"AT1B1_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-1";"ATP1B1";4;4;"2.42349638991943E-4";4;0;4;0;"0";"0";0;"apical plasma membrane, caveola, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, basolateral plasma membrane";0,000197530864197531
"294";294;"P05067";"P05067-1,P05067-7,P05067-8,P05067-9";"A4_HUMAN";"Amyloid beta A4 protein";"APP";1;1;"5.96038479014276E-6";1;0;1;0;"0";"0";0;"apical part of cell, extracellular vesicular exosome, perinuclear region of cytoplasm, spindle midzone, synapse, platelet alpha granule lumen, receptor complex, axon, integral component of plasma membrane, neuromuscular junction, dendritic shaft, ciliary rootlet, dendritic spine, coated pit, Golgi apparatus, cell surface, cytosol";4,93827160493827e-05
"295";295;"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";27;79;"0.00188593085453516";27;0;79;0;"0.00379095439608261";"0";0;"extracellular vesicular exosome, integrin complex";0,00390123456790123
"297";297;"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";4;18;"0.00221774317292292";4;3;11;7;"0.00246483885534988";"0.0046390252587415";28;"MMXD complex, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane";0,000888888888888889
"300";300;"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";10;22;"0.00128214499485738";7;7;10;12;"0.00117148640971972";"0.00292577677694173";0;"polysome, cytoplasmic stress granule, eukaryotic translation initiation factor 2 complex, extracellular vesicular exosome, nucleus, cytosol";0,00108641975308642
"302";302;"P05362";"P05362";"ICAM1_HUMAN";"Intercellular adhesion molecule 1";"ICAM1";6;14;"4.83104872464203E-4";6;0;14;0;"9.71100576478191E-4";"0";0;"extracellular vesicular exosome, external side of plasma membrane, immunological synapse, integral component of plasma membrane, extracellular space";0,000691358024691358
"304";304;"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";7;36;"0.00625767841758849";5;6;18;18;"0.00635353107601905";"0.012982816428464";4;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00177777777777778
"305";305;"P05388";"P05388";"RLA0_HUMAN";"60S acidic ribosomal protein P0";"RPLP0";9;47;"0.00272184637924627";9;7;26;21;"0.003026647853503";"0.00508780583056508";0;"extracellular vesicular exosome, nucleus, cytosolic large ribosomal subunit";0,00232098765432099
"307";307;"P05546";"P05546";"HEP2_HUMAN";"Heparin cofactor 2";"SERPIND1";2;2;"7.35790988121832E-5";2;0;2;0;"1.4790309381231E-4";"0";0;"extracellular space, extracellular region";9,87654320987654e-05
"308";308;"P05556";"P05556-4";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";1;1;"1.46395415898243E-4";1;0;1;0;"0";"0";59;"cytoplasm, recycling endosome, basement membrane, filopodium, alpha7-beta1 integrin complex, myelin sheath abaxonal region, focal adhesion, extracellular vesicular exosome, alpha3-beta1 integrin complex, hemidesmosome, alpha8-beta1 integrin complex, cleavage furrow, alpha9-beta1 integrin complex, external side of plasma membrane, melanosome, acrosomal vesicle, lamellipodium, intercalated disc, ruffle, sarcolemma, neuromuscular junction, membrane raft, cell surface";4,93827160493827e-05
"309";309;"P05556";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";2;8;"0.00117116332718595";2;0;8;0;"0";"0";59;"cytoplasm, recycling endosome, basement membrane, filopodium, alpha7-beta1 integrin complex, myelin sheath abaxonal region, focal adhesion, extracellular vesicular exosome, alpha3-beta1 integrin complex, hemidesmosome, alpha8-beta1 integrin complex, cleavage furrow, alpha9-beta1 integrin complex, external side of plasma membrane, melanosome, acrosomal vesicle, lamellipodium, intercalated disc, ruffle, sarcolemma, neuromuscular junction, membrane raft, cell surface";0,000395061728395062
"310";310;"P05556";"P05556-2";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";2;2;"2.92790831796487E-4";2;0;2;0;"0";"0";59;"cytoplasm, recycling endosome, basement membrane, filopodium, alpha7-beta1 integrin complex, myelin sheath abaxonal region, focal adhesion, extracellular vesicular exosome, alpha3-beta1 integrin complex, hemidesmosome, alpha8-beta1 integrin complex, cleavage furrow, alpha9-beta1 integrin complex, external side of plasma membrane, melanosome, acrosomal vesicle, lamellipodium, intercalated disc, ruffle, sarcolemma, neuromuscular junction, membrane raft, cell surface";9,87654320987654e-05
"311";311;"P05787";"P05787";"K2C8_HUMAN";"Keratin, type II cytoskeletal 8";"KRT8";2;2;"8.42710094606982E-5";1;1;1;1;"8.68480155647897E-5";"1.75899704078474E-4";18;"intermediate filament, nucleoplasm, keratin filament, Z disc, cytoplasm, nuclear matrix, sarcolemma, extracellular vesicular exosome, costamere, dystrophin-associated glycoprotein complex";9,87654320987654e-05
"313";313;"P06213";"P06213-2";"INSR_HUMAN";"Insulin receptor";"INSR";2;2;"6.64181807295214E-5";2;0;2;0;"0";"0";9;"insulin receptor complex, endosome membrane, extracellular vesicular exosome, caveola";9,87654320987654e-05
"314";314;"P06213";"P06213-1";"INSR_HUMAN";"Insulin receptor";"INSR";3;4;"1.32836361459043E-4";1;2;2;2;"0";"0";9;"insulin receptor complex, endosome membrane, extracellular vesicular exosome, caveola";0,000197530864197531
"315";315;"P06241";"P06241-1,P06241-2,P06241-3,P07947";"FYN_HUMAN, YES_HUMAN";"Tyrosine-protein kinase Fyn, Tyrosine-protein kinase Yes";"FYN, YES1";1;1;"9.20456080126782E-6";1;0;1;0;"7.33958888741527E-5";"0";2;"endosome, plasma membrane, mitochondrion, nucleus, cytosol, postsynaptic density";4,93827160493827e-05
"317";317;"P06493";"P06493-1";"CDK1_HUMAN";"Cyclin-dependent kinase 1";"CDK1";2;3;"2.00268928948797E-4";2;0;3;0;"0";"0";2;"midbody, cytosol, extracellular vesicular exosome, nucleoplasm, mitochondrion, microtubule organizing center, spindle microtubule";0,000148148148148148
"318";318;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";21;125;"0.00433789819320409";21;11;86;39;"0.00599916197340402";"0.00566212471719111";0;"mitochondrial nucleoid, cell surface, mitochondrial proton-transporting ATP synthase, catalytic core, extracellular vesicular exosome, plasma membrane";0,00617283950617284
"319";319;"P06730";"P06730-2";"IF4E_HUMAN";"Eukaryotic translation initiation factor 4E";"EIF4E";1;2;"4.65294554585338E-4";1;0;2;0;"0";"0";7;"chromatoid body, eukaryotic translation initiation factor 4F complex, cytoplasmic mRNA processing body, cytosol, RISC complex, mRNA cap binding complex, cytoplasmic stress granule, extracellular vesicular exosome";9,87654320987654e-05
"320";320;"P06730";"P06730-3";"IF4E_HUMAN";"Eukaryotic translation initiation factor 4E";"EIF4E";2;2;"4.65294554585338E-4";0;2;0;2;"0";"0";7;"chromatoid body, eukaryotic translation initiation factor 4F complex, cytoplasmic mRNA processing body, cytosol, RISC complex, mRNA cap binding complex, cytoplasmic stress granule, extracellular vesicular exosome";9,87654320987654e-05
