"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"88";"O43290";"O43290-1";"O43290-1";"SNUT1_HUMAN";"U4/U6.U5 tri-snRNP-associated protein 1";"SART1";3;3;3,33251931203572e-05;NA;1;NA;2;NA;1;NA;2;NA;NA;NA;NA;"Cajal body, catalytic step 2 spliceosome, cytosol, Golgi apparatus"
"89";"O43314";"O43314-1,O43314-2";"O43314-1,O43314-2";"VIP2_HUMAN";"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2";"PPIP5K2";1;4;2,1448233705781e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"cytosol"
"90";"O43324";"O43324";"O43324";"MCA3_HUMAN";"Eukaryotic translation elongation factor 1 epsilon-1";"EEF1E1";3;9;0,000459657836142858;3;1;3;2;3;1;3;2;0,000808268965284729;0,00027231893422766;0,00082433880818204;0,000538231285746179;"nucleus, cytosol"
"91";"O43390";"O43390-1";"O43390-1";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";14;66;0,00111042194183231;12;13;11;10;17;16;18;15;NA;NA;NA;NA;"nucleoplasm, cytoplasm, catalytic step 2 spliceosome"
"92";"O43395";"O43395";"O43395";"PRPF3_HUMAN";"U4/U6 small nuclear ribonucleoprotein Prp3";"PRPF3";2;3;3,90339011658649e-05;2;1;NA;NA;2;1;NA;NA;0,000137275549008827;6,93755410770321e-05;NA;NA;"cytoplasm, Cajal body, nuclear speck, spliceosomal complex, U4/U6 x U5 tri-snRNP complex"
"93";"O43396";"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";5;18;0,000553498017223926;5;4;5;3;5;4;5;4;0,00081106574371132;0,000655826914264538;0,000827191191601355;0,000648112413286056;"cytoplasm, proteasome complex, nucleus"
"94";"O43399";"O43399-2,O43399-3";"O43399-2,O43399-3";"TPD54_HUMAN";"Tumor protein D54";"TPD52L2";5;17;0,000366684972845354;4;4;4;4;4;4;4;5;NA;NA;NA;NA;"perinuclear region of cytoplasm"
"95";"O43447";"O43447";"O43447";"PPIH_HUMAN";"Peptidyl-prolyl cis-trans isomerase H";"PPIH";6;23;0,0011877647523769;6;5;4;5;7;6;4;6;0,00190278483442141;0,00165211215883977;0,00111050287655911;0,00163853023457339;"cytoplasm, nuclear speck, U4/U6 snRNP, spliceosomal complex, U4/U6 x U5 tri-snRNP complex"
"96";"O43488";"O43488";"O43488";"ARK72_HUMAN";"Aflatoxin B1 aldehyde reductase member 2";"AKR7A2";5;9;0,000222786806375647;2;1;4;2;2;1;4;2;0,000261167687947155;0,000131987450015635;0,000532720344006221;0,000260869759665279;"Golgi apparatus, extracellular vesicular exosome"
"97";"O43491";"O43491-1,O43491-2";"O43491-1,O43491-2";"E41L2_HUMAN";"Band 4.1-like protein 2";"EPB41L2";4;9;7,51612979165602e-05;2;2;1;3;2;3;1;3;NA;NA;NA;NA;"plasma membrane, cell junction, nucleus, spectrin, extracellular vesicular exosome, extrinsic component of membrane"
"98";"O43592";"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";3;4;3,69510110828631e-05;NA;2;2;NA;NA;2;2;NA;NA;9,85103836915029e-05;9,94005215687283e-05;NA;"cytoplasm, nucleoplasm"
"99";"O43598";"O43598-1";"O43598-1";"RCL_HUMAN";"Deoxyribonucleoside 5'-monophosphate N-glycosidase";"RCL";2;6;0,000306438557428572;2;NA;2;2;2;NA;2;2;NA;NA;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome"
"100";"O43615";"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";7;22;0,00043253937973325;5;5;6;5;5;5;6;6;0,000518579645868521;0,000524153700836426;0,000634667931963163;0,000621585688405985;"mitochondrial matrix, mitochondrial inner membrane"
"101";"O43665";"O43665-3";"O43665-3";"RGS10_HUMAN";"Regulator of G-protein signaling 10";"RGS10";2;7;0,00035957819166474;1;NA;2;2;2;NA;2;3;NA;NA;NA;NA;"axon terminus, nucleus, plasma membrane, cytoplasm, dendritic spine, neuronal cell body"
"102";"O43670";"O43670-1,O43670-2";"O43670-1,O43670-2";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;8;7,43658423885237e-05;2;2;2;1;2;3;2;1;NA;NA;NA;NA;"nucleus"
"103";"O43678";"O43678";"O43678";"NDUA2_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2";"NDUFA2";2;2;0,000179529659907648;NA;2;NA;NA;NA;2;NA;NA;NA;0,000957242314254806;NA;NA;"mitochondrial respiratory chain complex I"
"104";"O43681";"O43681";"O43681";"ASNA_HUMAN";"ATPase ASNA1";"ASNA1";5;18;0,000459657836142858;4;3;3;3;5;5;5;3;0,000673557471070607;0,000680797335569151;0,000686949006818366;0,000403673464309634;"nucleolus, cytoplasm, extracellular vesicular exosome, endoplasmic reticulum"
"105";"O43684";"O43684-1,O43684-2";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";9;31;0,000419951620622387;7;6;7;8;8;6;8;9;NA;NA;NA;NA;"nucleus, condensed chromosome kinetochore, cytosol, kinetochore"
"106";"O43707";"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";26;90;0,0012002237153214;20;17;19;24;22;20;20;28;0,00149107024668627;0,00140574641930794;0,00153192461341926;0,00194127643786552;"platelet alpha granule lumen, protein complex, nucleus, neuron projection, Z disc, extracellular vesicular exosome, cell-cell junction, stress fiber, cortical cytoskeleton, ribonucleoprotein complex, perinuclear region of cytoplasm, pseudopodium"
"107";"O43719";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";6;17;0,000200098289817597;3;4;5;4;3;4;6;4;0,000186276556237805;0,000251038381751591;0,000379960139400463;0,000248085413827378;"nucleus"
"108";"O43747";"O43747-1,O43747-2";"O43747-1,O43747-2";"AP1G1_HUMAN";"AP-1 complex subunit gamma-1";"AP1G1";6;16;8,6488741269378e-05;5;3;5;3;5;3;5;3;NA;NA;NA;NA;"perinuclear region of cytoplasm, clathrin-coated vesicle membrane, lysosomal membrane, clathrin adaptor complex, cytosol, Golgi membrane, AP-type membrane coat adaptor complex, recycling endosome, trans-Golgi network membrane"
"109";"O43765";"O43765";"O43765";"SGTA_HUMAN";"Small glutamine-rich tetratricopeptide repeat-containing protein alpha";"SGTA";4;8;0,000227136566528526;3;3;1;1;3;3;1;1;0,000449325239487357;0,000454154899894053;0,000152752878193477;0,000149604223194625;"cytoplasm"
"110";"O43768";"O43768-1,O43768-2,O43768-3,O43768-4,O43768-5,O43768-6,O43768-7,O43768-9,P56211-1,P56211-2";"O43768-1,O43768-2,O43768-3,O43768-4,O43768-5,O43768-6,O43768-7,O43768-9,P56211-1,P56211-2";"ARP19_HUMAN, ENSA_HUMAN";"Alpha-endosulfine, cAMP-regulated phosphoprotein 19";"ARPP19, ENSA";1;3;2,23659014230585e-05;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"cytoplasm, nucleoplasm"
"111";"O43776";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";18;63;0,00102164825624453;15;11;14;15;16;11;18;18;0,00136874744486173;0,000951128540349894;0,00157045568566067;0,00153808429466883;"mitochondrion, extracellular vesicular exosome, cytosol"
"112";"O43795";"O43795-1,O43795-2";"O43795-1,O43795-2";"MYO1B_HUMAN";"Unconventional myosin-Ib";"MYO1B";1;1;3,91140764323441e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"cytoplasm, plasma membrane, myosin complex, filopodium, brush border, extracellular vesicular exosome"
"113";"O43809";"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";5;22;0,000861267839821273;4;4;5;4;5;5;7;5;0,001032590308073;0,00104368930739235;0,00147436808864277;0,00103141237576911;"centrosome, mRNA cleavage factor complex, paraspeckles"
"114";"O43813";"O43813";"O43813";"LANC1_HUMAN";"LanC-like protein 1";"LANCL1";1;4;8,90899064203367e-05;1;1;1;NA;1;1;2;NA;0,000117492731795775;0,000118755625452664;0,00023965739786746;NA;"cytoplasm, intracellular membrane-bounded organelle, integral component of plasma membrane, nucleus, microtubule cytoskeleton"
"115";"O43823";"O43823";"O43823";"AKAP8_HUMAN";"A-kinase anchor protein 8";"AKAP8";2;11;0,000141262861011148;2;2;2;2;3;3;3;2;0,000203235260057143;0,000205419774085027;0,000207275943097796;0,0001353356123119;"condensed chromosome, nuclear matrix, female pronucleus, mitochondrion, Golgi apparatus"
"116";"O43837";"O43837-1";"O43837-1";"IDH3B_HUMAN";"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial";"IDH3B";7;20;0,000461647696905381;5;5;4;4;5;7;4;4;NA;NA;NA;NA;"mitochondrial matrix"
"117";"O43852";"O43852-1,O43852-2,O43852-3,O43852-4";"O43852-1,O43852-2,O43852-3,O43852-4";"CALU_HUMAN";"Calumenin";"CALU";5;20;0,000141059018498866;3;4;3;4;4;6;4;6;NA;NA;NA;NA;"endoplasmic reticulum, extracellular region, melanosome, sarcoplasmic reticulum lumen, Golgi apparatus"
"118";"O43865";"O43865-1,O43865-2,Q96HN2-1,Q96HN2-2,Q96HN2-3";"O43865-1,O43865-2,Q96HN2-1,Q96HN2-2,Q96HN2-3";"SAHH2_HUMAN, SAHH3_HUMAN";"Putative adenosylhomocysteinase 2, Putative adenosylhomocysteinase 3";"AHCYL1, AHCYL2";1;2;6,41664944156613e-06;1;1;0;0;1;1;0;0;NA;NA;NA;NA;"extracellular vesicular exosome, endoplasmic reticulum"
"119";"O43920";"O43920";"O43920";"NDUS5_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5";"NDUFS5";1;4;0,000335347855299192;1;1;1;1;1;1;1;1;0,000442260377231267;0,000447014099581254;0,000451053310137342;0,000441755866602996;"mitochondrial intermembrane space, mitochondrial respiratory chain complex I"
"120";"O60231";"O60231";"O60231";"DHX16_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16";"DHX16";1;2;1,82929562894784e-05;1;1;0;0;1;1;0;0;4,82498970631065e-05;4,81947732384603e-05;NA;NA;"nucleus"
"121";"O60234";"O60234";"O60234";"GMFG_HUMAN";"Glia maturation factor gamma";"GMFG";3;11;0,000871983143931725;2;3;3;2;3;3;3;2;0,00123801760527767;0,00133474632551022;0,00117845618352785;0,000989284264646146;"intracellular"
"122";"O60256";"O60256-1";"O60256-1";"KPRB_HUMAN";"Phosphoribosyl pyrophosphate synthase-associated protein 2";"PRPSAP2";7;15;0,000361248705911731;3;2;3;5;3;2;4;6;NA;NA;NA;NA;"ribose phosphate diphosphokinase complex"
"123";"O60282";"O60282-1";"O60282-1";"KIF5C_HUMAN";"Kinesin heavy chain isoform 5C";"KIF5C";1;1;1,16075211147186e-05;0;0;0;1;0;0;0;1;NA;NA;NA;NA;"kinesin complex, cytoplasm, microtubule"
"124";"O60313";"O60313-2";"O60313-2";"OPA1_HUMAN";"Dynamin-like 120 kDa protein, mitochondrial";"OPA1";5;11;0,000101826978978869;1;3;2;3;1;3;3;4;NA;NA;NA;NA;"integral component of membrane, mitochondrial intermembrane space, dendrite, mitochondrial crista, mitochondrial outer membrane"
"125";"O60341";"O60341-1,O60341-2";"O60341-1,O60341-2";"KDM1A_HUMAN";"Lysine-specific histone demethylase 1A";"KDM1A";2;5;2,60760509548961e-05;NA;1;2;2;NA;1;2;2;NA;NA;NA;NA;"transcription factor complex, nucleoplasm, nuclear chromatin"
"126";"O60343";"O60343-1,O60343-2,O60343-3";"O60343-1,O60343-2,O60343-3";"TBCD4_HUMAN";"TBC1 domain family member 4";"TBC1D4";1;3;6,84647008122387e-06;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"cytoplasmic vesicle membrane"
"127";"O60488";"O60488-1,O60488-2";"O60488-1,O60488-2";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";4;11;6,8743952053245e-05;2;3;2;3;2;4;2;3;NA;NA;NA;NA;"peroxisomal membrane, neuronal cell body, endoplasmic reticulum membrane, extracellular vesicular exosome, mitochondrial outer membrane, integral component of membrane, lipid particle"
"128";"O60493";"O60493-1";"O60493-1";"SNX3_HUMAN";"Sorting nexin-3";"SNX3";2;6;0,000628353809676769;1;1;2;2;1;1;2;2;NA;NA;NA;NA;"early endosome, extracellular vesicular exosome, endosome membrane, cytosol"
"129";"O60502";"O60502-1";"O60502-1";"NCOAT_HUMAN";"Bifunctional protein NCOAT";"MGEA5";3;5;4,85082869291953e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;NA;NA;"cytoplasm, nucleus"
"130";"O60506";"O60506-1";"O60506-1";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";13;60;0,0010256779354733;11;11;13;11;15;14;16;15;NA;NA;NA;NA;"catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, nucleoplasm, GAIT complex, histone pre-mRNA 3'end processing complex, endoplasmic reticulum"
"131";"O60508";"O60508";"O60508";"PRP17_HUMAN";"Pre-mRNA-processing factor 17";"CDC40";2;3;4,60451718415989e-05;NA;2;1;NA;NA;2;1;NA;NA;0,000163673556323361;8,2576253669358e-05;NA;"nucleoplasm, catalytic step 2 spliceosome"
"132";"O60547";"O60547";"O60547";"GMDS_HUMAN";"GDP-mannose 4,6 dehydratase";"GMDS";4;14;0,000334446382569893;4;3;4;2;5;3;4;2;0,000630102150356375;0,000382124956093652;0,000514103772844713;0,00025175334333289;"cytoplasm, extracellular vesicular exosome"
"133";"O60563";"O60563";"O60563";"CCNT1_HUMAN";"Cyclin-T1";"CCNT1";2;3;3,67219758902008e-05;1;2;NA;NA;1;2;NA;NA;6,45724517720582e-05;0,000130533042852928;NA;NA;"positive transcription elongation factor complex b"
"134";"O60566";"O60566-1,O60566-2,O60566-3";"O60566-1,O60566-2,O60566-3";"BUB1B_HUMAN";"Mitotic checkpoint serine/threonine-protein kinase BUB1 beta";"BUB1B";1;1;2,82118036997733e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"perinuclear region of cytoplasm, anaphase-promoting complex, condensed nuclear chromosome kinetochore, condensed chromosome outer kinetochore, cytosol, spindle midzone, microtubule organizing center"
"135";"O60610";"O60610-1,O60610-2,O60610-3";"O60610-1,O60610-2,O60610-3";"DIAP1_HUMAN";"Protein diaphanous homolog 1";"DIAPH1";32;122;0,000284114155184038;21;25;23;26;26;33;31;32;NA;NA;NA;NA;"mitotic spindle, cytoplasm, ruffle membrane, neuron projection"
"136";"O60613";"O60613-1";"O60613-1";"SEP15_HUMAN";"15 kDa selenoprotein";"SEP15";1;1;5,48562849717814e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"endoplasmic reticulum lumen"
"137";"O60664";"O60664-1";"O60664-1";"PLIN3_HUMAN";"Perilipin-3";"PLIN3";11;42;0,000860004983751153;8;10;11;10;9;11;12;10;NA;NA;NA;NA;"lipid particle, endosome, Golgi apparatus, endosome membrane"
"138";"O60684";"O60684";"O60684";"IMA7_HUMAN";"Importin subunit alpha-7";"KPNA6";3;3;4,97390942094883e-05;3;NA;NA;NA;3;NA;NA;NA;0,000262385820820043;NA;NA;NA;"cytoplasm, nucleus"
"139";"O60711";"O60711-1,O60711-2";"O60711-1,O60711-2";"LPXN_HUMAN";"Leupaxin";"LPXN";4;14;0,000161158101445596;4;4;3;3;4;4;3;3;NA;NA;NA;NA;"focal adhesion, perinuclear region of cytoplasm, cytoplasm, plasma membrane, podosome, cell projection, nucleus"
"140";"O60749";"O60749";"O60749";"SNX2_HUMAN";"Sorting nexin-2";"SNX2";5;12;0,000252171718829818;3;2;2;3;3;2;4;3;0,000325176416091428;0,000228244193427808;0,000421132074865364;0,000360894966165068;"early endosome membrane, endosome membrane"
"141";"O60763";"O60763-1,O60763-2";"O60763-1,O60763-2";"USO1_HUMAN";"General vesicular transport factor p115";"USO1";9;22;0,000101615280477874;6;6;4;6;6;6;4;6;NA;NA;NA;NA;"cytosol, Golgi membrane"
"142";"O60832";"O60832-1";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";3;10;0,000172893349521957;3;3;2;2;3;3;2;2;NA;NA;NA;NA;"telomerase holoenzyme complex, cytoplasm, Cajal body, nucleolus, nucleoplasm"
"143";"O60841";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";13;46;0,000335072980007963;10;10;9;11;11;11;11;13;0,000422684917911194;0,000427228229599788;0,000431088655426345;0,00049896687227781;"cytosol"
"144";"O60869";"O60869-1";"O60869-1";"EDF1_HUMAN";"Endothelial differentiation-related factor 1";"EDF1";5;18;0,00108081707417375;4;3;4;4;5;3;5;5;NA;NA;NA;NA;"nucleus, cytoplasm, nucleolus"
"145";"O60884";"O60884";"O60884";"DNJA2_HUMAN";"DnaJ homolog subfamily A member 2";"DNAJA2";2;7;0,000150987929995146;2;2;1;2;2;2;1;2;0,000227570873720943;0,000230016963862198;0,000116047696297472;0,000227311271164648;"membrane, extracellular vesicular exosome"
"146";"O60888";"O60888-1,O60888-2,O60888-3";"O60888-1,O60888-2,O60888-3";"CUTA_HUMAN";"Protein CutA";"CUTA";2;7;0,000115841763795158;2;NA;2;2;2;NA;3;2;NA;NA;NA;NA;"membrane, extracellular vesicular exosome"
"147";"O75083";"O75083-1";"O75083-1";"WDR1_HUMAN";"WD repeat-containing protein 1";"WDR1";16;57;0,000835879431401699;14;13;12;13;16;14;14;13;NA;NA;NA;NA;"podosome, cell junction, extracellular vesicular exosome, cytosol, cell projection"
"148";"O75116";"O75116";"O75116";"ROCK2_HUMAN";"Rho-associated protein kinase 2";"ROCK2";2;2;1,28050694026348e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;6,8892868695329e-05;NA;"plasma membrane, nucleus, cytosol, centrosome, spindle pole centrosome"
"149";"O75122";"O75122-1";"O75122-1";"CLAP2_HUMAN";"CLIP-associating protein 2";"CLASP2";1;4;2,74705352872599e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"cytosol, Golgi apparatus, kinetochore microtubule, microtubule organizing center, cytoplasmic microtubule, ruffle membrane, condensed chromosome kinetochore, trans-Golgi network, cell cortex"
"150";"O75131";"O75131";"O75131";"CPNE3_HUMAN";"Copine-3";"CPNE3";9;29;0,000479915878579942;5;7;7;6;6;8;8;7;0,000523794413257143;0,000705899360232594;0,000712277852879826;0,000610396374337845;"extracellular vesicular exosome, cytosol"
"151";"O75153";"O75153";"O75153";"CLU_HUMAN";"Clustered mitochondria protein homolog";"KIAA0664";3;9;6,1100430472771e-05;2;3;2;2;2;3;2;2;7,16265851589217e-05;0,000108594716323024;7,30506506868729e-05;7,15448767913179e-05;"cytoplasm"
"152";"O75223";"O75223-1";"O75223-1";"GGCT_HUMAN";"Gamma-glutamylcyclotransferase";"GGCT";4;14;0,000661776884659576;4;3;3;3;4;4;3;3;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome"
"153";"O75306";"O75306";"O75306";"NDUS2_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial";"NDUFS2";4;9;0,000172743981617402;2;1;3;3;2;1;3;3;0,00020250367164801;0,000102340161027242;0,000309794714090011;0,000303408996932511;"mitochondrial respiratory chain complex I"
"154";"O75323";"O75323-1";"O75323-1";"NIPS2_HUMAN";"Protein NipSnap homolog 2";"GBAS";6;22;0,000740559847119049;6;5;5;5;6;6;5;5;NA;NA;NA;NA;"integral component of plasma membrane, mitochondrion"
"155";"O75340";"O75340";"O75340";"PDCD6_HUMAN";"Programmed cell death protein 6";"PDCD6";2;2;9,3054640475692e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000490325883349922;"endosome, nuclear membrane, extracellular vesicular exosome, endoplasmic reticulum membrane, nucleus, endoplasmic reticulum, cytoplasmic vesicle"
"156";"O75347";"O75347";"O75347";"TBCA_HUMAN";"Tubulin-specific chaperone A";"TBCA";4;17;0,00139883526678043;4;3;3;4;5;4;4;4;0,00217035185122751;0,00175494424280048;0,0017708018842429;0,00173430080962658;"microtubule, microtubule cytoskeleton, nucleolus, cytoplasm"
"157";"O75348";"O75348";"O75348";"VATG1_HUMAN";"V-type proton ATPase subunit G 1";"ATP6V1G1";4;11;0,000828422879828089;3;1;4;2;3;1;5;2;0,00119185423694528;0,000401555038606889;0,00202591740993891;0,000793663082371484;"vacuolar proton-transporting V-type ATPase complex, lysosomal membrane, plasma membrane, extracellular vesicular exosome, cytosol"
"158";"O75351";"O75351";"O75351";"VPS4B_HUMAN";"Vacuolar protein sorting-associated protein 4B";"VPS4B";3;5;0,00019459155142017;0;1;1;3;0;1;1;3;0;0,000213439164664923;0,000197420480337891;0,00047458907290457;"endosome membrane, vacuolar membrane, early endosome, lysosome, cytosol, late endosome, late endosome membrane, nucleus, extracellular vesicular exosome"
"159";"O75368";"O75368";"O75368";"SH3L1_HUMAN";"SH3 domain-binding glutamic acid-rich-like protein";"SH3BGRL";8;33;0,00257247104788722;6;8;8;8;7;9;9;8;0,00287857192899649;0,00374080220175891;0,0037746040164125;0,00328604363929246;"extracellular space, nucleus, extracellular vesicular exosome, cytoplasm"
"160";"O75369";"O75369-1,O75369-2,O75369-8,O75369-9";"O75369-1,O75369-2,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";47;145;0,000129704857343008;36;32;28;36;40;35;30;40;NA;NA;NA;NA;"extracellular vesicular exosome, cell cortex, cytosol, plasma membrane, focal adhesion, actin cytoskeleton, integral component of membrane, Z disc, stress fiber"
"161";"O75381";"O75381-1,O75381-2";"O75381-1,O75381-2";"PEX14_HUMAN";"Peroxisomal membrane protein PEX14";"PEX14";1;4;4,71443934505495e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"protein complex, nucleus, peroxisomal membrane, integral component of membrane"
"162";"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";15;46;0,000877229690149603;11;9;11;14;11;10;11;14;0,00110659999968167;0,00101681318788869;0,00112860120090159;0,00140679336059838;"mitochondrial matrix, extracellular vesicular exosome"
"163";"O75400";"O75400-1,O75400-2,O75400-3";"O75400-1,O75400-2,O75400-3";"PR40A_HUMAN";"Pre-mRNA-processing factor 40 homolog A";"PRPF40A";4;9;2,78580506753247e-05;3;2;2;2;3;2;2;2;NA;NA;NA;NA;"nuclear speck, nuclear matrix"
"164";"O75436";"O75436";"O75436";"VP26A_HUMAN";"Vacuolar protein sorting-associated protein 26A";"VPS26A";5;16;0,000434824130418524;4;5;4;3;4;5;4;3;0,000573450764361031;0,000724518265376344;0,000584851998465545;0,000429597448256124;"vesicle, endosome, retromer complex, endosome membrane, cytosol"
"165";"O75439";"O75439";"O75439";"MPPB_HUMAN";"Mitochondrial-processing peptidase subunit beta";"PMPCB";4;10;0,000181732477820625;3;NA;3;2;4;NA;4;2;0,000383473210523634;NA;0,000391097348667144;0,000191517880817659;"mitochondrial inner membrane, mitochondrial matrix"
"166";"O75449";"O75449-1,O75449-2";"O75449-1,O75449-2";"KTNA1_HUMAN";"Katanin p60 ATPase-containing subunit A1";"KATNA1";1;4;3,61984446656969e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"midbody, nucleus, neuronal cell body, microtubule, plasma membrane, lipid particle, centrosome, axon, spindle pole, growth cone, cytoplasm"
"167";"O75489";"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";6;15;0,000504927168490261;5;4;4;2;5;4;4;2;0,000887871211865801;0,000717931735691104;0,000724418952644823;0,000354743347423618;"mitochondrial respiratory chain complex I"
"168";"O75494";"O75494-1,O75494-2,O75494-3,O75494-4,O75494-5";"O75494-1,O75494-2,O75494-3,O75494-4,O75494-5";"SRS10_HUMAN";"Serine/arginine-rich splicing factor 10";"SRSF10";1;4;2,71350172990186e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"nucleoplasm, nuclear speck, cytoplasm"
"169";"O75521";"O75521-1,O75521-2";"O75521-1,O75521-2";"ECI2_HUMAN";"Enoyl-CoA delta isomerase 2, mitochondrial";"ECI2";2;2;2,25551222472807e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"mitochondrion, peroxisomal matrix"
"170";"O75531";"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";3;13;0,001298059956748;2;2;2;3;3;3;3;4;0,00158021123550048;0,00159719644569482;0,00161162868116489;0,00210454480269292;"cytosol, chromosome, nucleoplasm"
"171";"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";30;90;0,000613347112644611;21;17;18;20;24;20;22;24;0,000862814723678177;0,000726740714043143;0,000806638281625984;0,000861830463679464;"U12-type spliceosomal complex, nuclear speck, catalytic step 2 spliceosome, nucleoplasm"
"172";"O75534";"O75534-1,O75534-2";"O75534-1,O75534-2";"CSDE1_HUMAN";"Cold shock domain-containing protein E1";"CSDE1";7;19;0,00010579426387415;4;6;4;5;4;6;4;5;NA;NA;NA;NA;"CRD-mediated mRNA stability complex"
