"";"accession";"name";"go_name"
"52";"P04075";"ALDOA_HUMAN";"F:fructose binding, C:extracellular space, P:fructose 1,6-bisphosphate metabolic process, P:fructose metabolic process, P:striated muscle contraction, P:glycolysis, C:extracellular vesicular exosome, P:platelet activation, P:gluconeogenesis, P:ATP biosynthetic process, F:identical protein binding, P:regulation of cell shape, P:actin filament organization, C:I band, C:actin cytoskeleton, C:cytosol, F:actin binding, C:platelet alpha granule lumen, P:muscle cell cellular homeostasis, P:protein homotetramerization, F:tubulin binding, F:fructose-bisphosphate aldolase activity, P:platelet degranulation"
"53";"P09972";"ALDOC_HUMAN";"P:organ regeneration, P:aging, C:mitochondrion, C:cytoskeleton, P:protein heterotetramerization, P:fructose 1,6-bisphosphate metabolic process, P:protein homotetramerization, P:small molecule metabolic process, P:response to hypoxia, P:response to organic cyclic compound, C:axon, F:cytoskeletal protein binding, F:fructose-bisphosphate aldolase activity, P:response to organonitrogen compound, C:extracellular vesicular exosome, P:fructose metabolic process, P:gluconeogenesis, P:epithelial cell differentiation, C:cytosol, P:apoptotic process, P:glycolysis"
"54";"P28838";"AMPL_HUMAN";"P:proteolysis, F:manganese ion binding, C:cytoplasm, F:metalloexopeptidase activity, C:mitochondrion, C:extracellular vesicular exosome, F:aminopeptidase activity, C:trans-Golgi network, C:nucleus"
"55";"P39687";"AN32A_HUMAN";"C:perinuclear region of cytoplasm, P:transcription, DNA-templated, P:mRNA metabolic process, P:gene expression, C:nucleoplasm, C:endoplasmic reticulum, P:intracellular signal transduction, P:regulation of transcription, DNA-templated, P:nucleocytoplasmic transport"
"56";"Q92688";"AN32B_HUMAN";"F:RNA polymerase binding, P:positive regulation of protein export from nucleus, C:nucleus, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, C:extracellular vesicular exosome, F:histone binding, P:negative regulation of cell differentiation, P:nucleosome assembly, C:cytoplasm"
"57";"Q9BTT0";"AN32E_HUMAN";"C:cytoplasmic membrane-bounded vesicle, C:nucleus, F:phosphatase inhibitor activity"
"58";"Q99873";"ANM1_HUMAN";"P:cell surface receptor signaling pathway, C:cytosol, P:neuron projection development, P:negative regulation of megakaryocyte differentiation, C:nucleoplasm, F:histone methyltransferase activity (H4-R3 specific), C:nucleus, C:cytoplasm"
"59";"P17342";"ANPRC_HUMAN";"F:natriuretic peptide receptor activity, F:peptide hormone binding, P:positive regulation of nitric-oxide synthase activity, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway, P:negative regulation of smooth muscle cell proliferation, P:regulation of blood pressure, P:pancreatic juice secretion, P:osteoclast proliferation, F:G-protein coupled peptide receptor activity, P:skeletal system development, P:positive regulation of urine volume, P:negative regulation of adenylate cyclase activity, P:regulation of osteoblast proliferation, C:integral component of plasma membrane, P:phospholipase C-activating G-protein coupled receptor signaling pathway, P:phosphatidylinositol-mediated signaling"
"60";"P50995";"ANX11_HUMAN";"F:phosphatidylethanolamine binding, C:nuclear envelope, C:azurophil granule, C:extracellular vesicular exosome, P:cytokinesis, completion of separation, C:spindle, P:phagocytosis, C:phagocytic vesicle, F:MHC class II protein complex binding, C:melanosome, F:calcium-dependent phospholipid binding, C:midbody, F:calcium ion binding, C:specific granule, P:response to calcium ion, C:nucleoplasm"
"61";"P08133";"ANXA6_HUMAN";"F:calcium-dependent phospholipid binding, C:extracellular vesicular exosome, C:melanosome, C:perinuclear region of cytoplasm, P:calcium ion transport, P:regulation of muscle contraction, F:calcium ion binding"
"62";"P27695";"APEX1_HUMAN";"F:RNA binding, P:regulation of transcription, DNA-templated, P:base-excision repair, P:DNA demethylation, F:DNA-(apurinic or apyrimidinic site) lyase activity, C:endoplasmic reticulum, F:phosphodiesterase I activity, P:negative regulation of smooth muscle cell migration, P:cellular response to cAMP, P:cellular response to peptide hormone stimulus, C:ribosome, C:nuclear speck, F:damaged DNA binding, P:cell redox homeostasis, F:chromatin DNA binding, P:cellular response to hydrogen peroxide, F:RNA-DNA hybrid ribonuclease activity, F:site-specific endodeoxyribonuclease activity, specific for altered base, C:centrosome, P:positive regulation of G1/S transition of mitotic cell cycle, P:transcription, DNA-templated, F:transcription coactivator activity, P:positive regulation of DNA repair, F:oxidoreductase activity, C:mitochondrion, F:transcription corepressor activity, P:aging, C:nucleolus, C:transcription factor complex, F:uracil DNA N-glycosylase activity, P:regulation of mRNA stability, F:metal ion binding, P:DNA recombination, C:perinuclear region of cytoplasm, P:response to drug, F:3'-5' exonuclease activity"
"63";"Q9BZZ5";"API5_HUMAN";"C:cytoplasm, C:spliceosomal complex, P:negative regulation of fibroblast apoptotic process, P:apoptotic process, P:negative regulation of apoptotic process"
"64";"P61160";"ARP2_HUMAN";"P:asymmetric cell division, C:Arp2/3 protein complex, P:cellular component movement, P:cytoplasmic transport, C:cell projection, P:meiotic cytokinesis, C:extracellular vesicular exosome, P:Fc-gamma receptor signaling pathway involved in phagocytosis, P:establishment or maintenance of cell polarity, P:Arp2/3 complex-mediated actin nucleation, P:innate immune response, C:cytosol, C:actin cap, P:spindle localization, F:ATP binding"
"65";"P61158";"ARP3_HUMAN";"P:response to carbohydrate, C:podosome, P:meiotic cytokinesis, C:Arp2/3 protein complex, P:positive regulation of dendrite morphogenesis, P:establishment or maintenance of cell polarity, P:cellular component movement, P:asymmetric cell division, P:response to antibiotic, F:ATP binding, P:spindle localization, P:Fc-gamma receptor signaling pathway involved in phagocytosis, C:extracellular vesicular exosome, P:cilium morphogenesis, C:Golgi membrane, P:positive regulation of filopodium assembly, P:positive regulation of lamellipodium assembly, P:positive regulation of actin filament polymerization, P:regulation of myosin II filament organization, C:excitatory synapse, C:lamellipodium, P:innate immune response, C:hemidesmosome, C:cytosol, P:positive regulation of neuron differentiation"
"66";"O15144";"ARPC2_HUMAN";"C:focal adhesion, P:innate immune response, C:extracellular vesicular exosome, C:endosome, F:structural constituent of cytoskeleton, P:Fc-gamma receptor signaling pathway involved in phagocytosis, C:cell leading edge, C:cell projection, C:cytosol, C:Arp2/3 protein complex, P:positive regulation of substrate adhesion-dependent cell spreading, P:positive regulation of actin filament polymerization, P:cellular component movement, P:positive regulation of lamellipodium assembly, C:plasma membrane, C:Golgi apparatus"
"67";"P05023";"AT1A1_HUMAN";"C:T-tubule, C:endoplasmic reticulum, P:ATP biosynthetic process, F:ADP binding, P:regulation of sodium ion transport, F:chaperone binding, C:basolateral plasma membrane, P:regulation of cardiac muscle cell contraction, C:melanosome, P:positive regulation of heart contraction, P:potassium ion import, P:negative regulation of heart contraction, P:regulation of the force of heart contraction, P:response to drug, P:negative regulation of glucocorticoid biosynthetic process, C:endosome, C:Golgi apparatus, P:membrane hyperpolarization, F:sodium:potassium-exchanging ATPase activity, P:regulation of blood pressure, F:potassium ion binding, C:sodium:potassium-exchanging ATPase complex, C:caveola, C:extracellular vesicular exosome, F:sodium ion binding, P:positive regulation of striated muscle contraction, F:ATP binding, P:cellular response to mechanical stimulus"
"68";"P16615";"AT2A2_HUMAN";"P:cell adhesion, P:regulation of the force of heart contraction, P:positive regulation of heart rate, F:metal ion binding, P:sarcoplasmic reticulum calcium ion transport, P:epidermis development, P:ER-nucleus signaling pathway, F:calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential, C:platelet dense tubular network membrane, P:relaxation of cardiac muscle, P:negative regulation of heart contraction, C:integral component of plasma membrane, P:cellular calcium ion homeostasis, P:blood coagulation, C:sarcoplasmic reticulum membrane, F:ATP binding"
"69";"P23634";"AT2B4_HUMAN";"F:ATP binding, F:scaffold protein binding, F:calcium-transporting ATPase activity, P:regulation of sodium ion transmembrane transport, C:protein complex, P:blood coagulation, C:integral component of plasma membrane, P:negative regulation of peptidyl-cysteine S-nitrosylation, F:metal ion binding"
"70";"P24539";"AT5F1_HUMAN";"P:substantia nigra development, P:respiratory electron transport chain, C:mitochondrial matrix, F:proton-transporting ATP synthase activity, rotational mechanism, P:mitochondrial ATP synthesis coupled proton transport, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"71";"P56381";"ATP5E_HUMAN";"F:proton-transporting ATPase activity, rotational mechanism, P:respiratory electron transport chain, P:ATP catabolic process, F:transmembrane transporter activity, C:mitochondrial proton-transporting ATP synthase complex, C:mitochondrial matrix, P:mitochondrial ATP synthesis coupled proton transport, F:proton-transporting ATP synthase activity, rotational mechanism, C:mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
"72";"O75947";"ATP5H_HUMAN";"F:transmembrane transporter activity, C:mitochondrial proton-transporting ATP synthase complex, F:hydrogen ion transmembrane transporter activity, P:ATP catabolic process, P:respiratory electron transport chain, P:mitochondrial ATP synthesis coupled proton transport, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"73";"P18859";"ATP5J_HUMAN";"P:ATP catabolic process, F:transmembrane transporter activity, P:respiratory electron transport chain, C:mitochondrial proton-transporting ATP synthase complex, P:mitochondrial ATP synthesis coupled proton transport, F:hydrogen ion transmembrane transporter activity, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), P:substantia nigra development"
"74";"O75964";"ATP5L_HUMAN";"P:mitochondrial ATP synthesis coupled proton transport, F:hydrogen ion transmembrane transporter activity, P:respiratory electron transport chain, F:transmembrane transporter activity, P:ATP catabolic process, C:mitochondrial proton-transporting ATP synthase complex, C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"75";"P25705";"ATPA_HUMAN";"C:mitochondrial matrix, F:MHC class I protein binding, C:plasma membrane, P:lipid metabolic process, F:ATP binding, P:negative regulation of endothelial cell proliferation, F:proton-transporting ATPase activity, rotational mechanism, P:ATP hydrolysis coupled proton transport, P:respiratory electron transport chain, P:embryo development, C:mitochondrial proton-transporting ATP synthase complex, P:mitochondrial ATP synthesis coupled proton transport, C:proton-transporting ATP synthase complex, catalytic core F(1), C:extracellular vesicular exosome, F:proton-transporting ATP synthase activity, rotational mechanism"
"76";"P06576";"ATPB_HUMAN";"P:ATP hydrolysis coupled proton transport, F:MHC class I protein binding, P:lipid metabolic process, F:ATP binding, C:mitochondrial nucleoid, C:cell surface, P:mitochondrial ATP synthesis coupled proton transport, P:negative regulation of cell adhesion involved in substrate-bound cell migration, C:mitochondrial proton-transporting ATP synthase, catalytic core, P:respiratory electron transport chain, F:proton-transporting ATP synthase activity, rotational mechanism, P:angiogenesis, F:proton-transporting ATPase activity, rotational mechanism, C:extracellular vesicular exosome, C:plasma membrane, P:regulation of intracellular pH"
