"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5574"	"spectra.count.P5574"	"dNSAF.P5574"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P05107"	"P05107"	"ITB2_HUMAN"	"Integrin beta-2"	"ITGB2"	12	18	0.000766043043404954	12	18	0.00101601972165991	0	"leukocyte cell-cell adhesion;blood coagulation;cell-matrix adhesion;regulation of peptidyl-tyrosine phosphorylation;multicellular organismal development;cell-cell signaling;toll-like receptor 4 signaling pathway;inflammatory response;integrin-mediated signaling pathway;apoptotic process;neutrophil chemotaxis;innate immune response;regulation of cell shape"	"integrin complex"	"receptor activity;metal ion binding"
"P14625"	"P14625"	"ENPL_HUMAN"	"Endoplasmin"	"HSP90B1"	13	21	0.000874085944230172	13	21	0.00115931939518196	1	"negative regulation of apoptotic process;innate immune response;regulation of phosphoprotein phosphatase activity;toll-like receptor signaling pathway;actin rod assembly;protein folding;cellular response to ATP;response to hypoxia;ER-associated protein catabolic process;activation of signaling protein activity involved in unfolded protein response;sequestering of calcium ion;protein transport"	"cytosol;perinuclear region of cytoplasm;plasma membrane;extracellular region;endocytic vesicle lumen;endoplasmic reticulum lumen;endoplasmic reticulum membrane;melanosome;midbody"	"protein phosphatase binding;calcium ion binding;virion binding;low-density lipoprotein particle receptor binding;RNA binding;ATP binding"
"P23396"	"P23396"	"RS3_HUMAN"	"40S ribosomal protein S3"	"RPS3"	12	25	0.00336698159795616	12	25	0.0044657016801353	0	"translational termination;negative regulation of DNA repair;translational initiation;activation of cysteine-type endopeptidase activity involved in apoptotic process;SRP-dependent cotranslational protein targeting to membrane;translational elongation;negative regulation of NF-kappaB transcription factor activity;nuclear-transcribed mRNA catabolic process;response to DNA damage stimulus;viral transcription;positive regulation of execution phase of apoptosis"	"ruffle membrane;nucleus;cytosolic small ribosomal subunit"	"iron-sulfur cluster binding;structural constituent of ribosome;DNA-(apurinic or apyrimidinic site) lyase activity;mRNA binding;endonuclease activity;damaged DNA binding"
"P31689"	"P31689"	"DNJA1_HUMAN"	"DnaJ homolog subfamily A member 1"	"DNAJA1"	12	21	0.00173115436719096	12	21	0.00229606807795773	0	"androgen receptor signaling pathway;spermatogenesis;response to unfolded protein;response to heat;protein folding;sperm motility"	"membrane"	"low-density lipoprotein particle receptor binding;metal ion binding;ATP binding"
"P33121-1,P33121-2"	"P33121-[1,2]"	"ACSL1_HUMAN"	"Long-chain-fatty-acid--CoA ligase 1"	"ACSL1"	12	18	0.000439564753744634	12	18	0	1	"response to organic cyclic compound;response to drug;triglyceride biosynthetic process;response to oleic acid;long-chain fatty-acyl-CoA biosynthetic process;xenobiotic catabolic process;adiponectin-mediated signaling pathway;long-chain fatty acid import;alpha-linolenic acid metabolic process;linoleic acid metabolic process;response to nutrient;positive regulation of protein serine/threonine kinase activity"	"endoplasmic reticulum membrane;mitochondrial outer membrane;integral to membrane;peroxisomal membrane;plasma membrane"	"ATP binding;long-chain fatty acid-CoA ligase activity"
"P35232"	"P35232"	"PHB_HUMAN"	"Prohibitin"	"PHB"	12	30	0.00360960233075006	12	30	0.00478749488943917	0	"cellular response to interleukin-6;negative regulation of transcription by competitive promoter binding;positive regulation of transcription;negative regulation of cell growth;DNA biosynthetic process;histone deacetylation;progesterone receptor signaling pathway;negative regulation of androgen receptor signaling pathway;regulation of apoptotic process;negative regulation of glucocorticoid receptor signaling pathway;DNA replication;negative regulation of cell proliferation;negative regulation of transcription from RNA polymerase II promoter"	"integral to plasma membrane;mitochondrial inner membrane;nucleoplasm"	"sequence-specific DNA binding RNA polymerase II transcription factor activity;transcription regulatory region DNA binding"
"P42345"	"P42345"	"MTOR_HUMAN"	"Serine/threonine-protein kinase mTOR"	"MTOR"	12	20	0.000278637449435962	12	20	0.000369562972025187	4	"positive regulation of stress fiber assembly;response to nutrient;cellular response to hypoxia;positive regulation of protein phosphorylation;cell growth;germ cell development;regulation of actin cytoskeleton organization;peptidyl-serine phosphorylation;positive regulation of lamellipodium assembly;positive regulation of lipid biosynthetic process;positive regulation of protein kinase B signaling cascade;T cell costimulation;positive regulation of endothelial cell proliferation;negative regulation of cell size;regulation of Rac GTPase activity;protein autophosphorylation;negative regulation of NFAT protein import into nucleus;regulation of protein kinase activity;positive regulation of translation;positive regulation of myotube differentiation;phosphatidylinositol-mediated signaling;regulation of fatty acid beta-oxidation;neurotrophin TRK receptor signaling pathway;negative regulation of macroautophagy;regulation of carbohydrate utilization;cellular response to nutrient levels;regulation of response to food;regulation of glycogen biosynthetic process;epidermal growth factor receptor signaling pathway;protein catabolic process;negative regulation of autophagy;positive regulation of transcription from RNA polymerase III promoter;ruffle organization;positive regulation of actin filament polymerization;positive regulation of peptidyl-tyrosine phosphorylation;TOR signaling cascade;Fc-epsilon receptor signaling pathway;fibroblast growth factor receptor signaling pathway;insulin receptor signaling pathway;peptidyl-threonine phosphorylation;innate immune response;response to amino acid stimulus"	"PML body;endoplasmic reticulum membrane;lysosome;mTOR-FKBP12-rapamycin complex;Golgi membrane;phosphatidylinositol 3-kinase complex;membrane;TORC2 complex;TORC1 complex;mitochondrial outer membrane;endomembrane system"	"RNA polymerase III type 1 promoter DNA binding;ribosome binding;RNA polymerase III type 2 promoter DNA binding;RNA polymerase III type 3 promoter DNA binding;ATP binding;drug binding;TFIIIC-class transcription factor binding;protein serine/threonine kinase activity"
"P48735"	"P48735"	"IDHP_HUMAN"	"Isocitrate dehydrogenase [NADP], mitochondrial"	"IDH2"	12	25	0.00181012506261802	12	25	0.00240080864662141	0	"glyoxylate cycle;carbohydrate metabolic process;2-oxoglutarate metabolic process;isocitrate metabolic process;tricarboxylic acid cycle"	"mitochondrial matrix;mitochondrial inner membrane"	"magnesium ion binding;isocitrate dehydrogenase (NADP+) activity;NAD binding"
"P50416-1,P50416-2"	"P50416-[1,2]"	"CPT1A_HUMAN"	"Carnitine O-palmitoyltransferase 1, liver isoform"	"CPT1A"	12	22	0.000465714970832435	12	22	0	0	"long-chain fatty acid metabolic process;response to organic cyclic compound;positive regulation of fatty acid beta-oxidation;eating behavior;carnitine shuttle;response to drug;regulation of insulin secretion;fatty acid beta-oxidation;carnitine metabolic process;triglyceride metabolic process;glucose metabolic process;protein homooligomerization"	"integral to mitochondrial outer membrane;mitochondrial inner membrane"	"carnitine O-palmitoyltransferase activity"
"Q12907"	"Q12907"	"LMAN2_HUMAN"	"Vesicular integral-membrane protein VIP36"	"LMAN2"	12	23	0.00211438878100865	12	23	0.00280436030227823	0	"protein transport"	"endoplasmic reticulum-Golgi intermediate compartment;integral to membrane;endoplasmic reticulum membrane;endoplasmic reticulum-Golgi intermediate compartment membrane;Golgi membrane"	"metal ion binding"
"Q53GQ0"	"Q53GQ0"	"DHB12_HUMAN"	"Estradiol 17-beta-dehydrogenase 12"	"HSD17B12"	12	21	0.0022027829608167	12	21	0.00292159944535006	0	"estrogen biosynthetic process;triglyceride biosynthetic process;positive regulation of cell-substrate adhesion;extracellular matrix organization;small molecule metabolic process;long-chain fatty-acyl-CoA biosynthetic process;fatty acid biosynthetic process"	"extracellular matrix;integral to membrane;endoplasmic reticulum membrane"	"heparin binding;estradiol 17-beta-dehydrogenase activity"
"Q93008-1,Q93008-3"	"Q93008-[1,3]"	"USP9X_HUMAN"	"Probable ubiquitin carboxyl-terminal hydrolase FAF-X"	"USP9X"	21	34	0.000216482505543298	21	34	0	0	"chromosome segregation;negative regulation of transcription from RNA polymerase II promoter;protein deubiquitination;female gamete generation;mitosis;transcription initiation from RNA polymerase II promoter;cell division;BMP signaling pathway;transforming growth factor beta receptor signaling pathway;ubiquitin-dependent protein catabolic process"	"cytosol;apical part of cell"	"cysteine-type endopeptidase activity;ubiquitin thiolesterase activity"
"Q9H3N1"	"Q9H3N1"	"TMX1_HUMAN"	"Thioredoxin-related transmembrane protein 1"	"TMX1"	12	21	0.00245452958491004	12	21	0.00325549652481864	0	"positive regulation of transcription;negative regulation of apoptotic process;cell proliferation;response to stress;signal transduction;positive regulation of growth;ER to Golgi vesicle-mediated transport;DNA replication;leukocyte activation;cell redox homeostasis"	"endoplasmic reticulum membrane;integral to membrane"	"disulfide oxidoreductase activity;arsenate reductase (thioredoxin) activity"
"Q9Y5M8"	"Q9Y5M8"	"SRPRB_HUMAN"	"Signal recognition particle receptor subunit beta"	"SRPRB"	12	21	0.00253604532758233	12	21	0.00336361264556907	0	"SRP-dependent cotranslational protein targeting to membrane;activation of signaling protein activity involved in unfolded protein response;cellular iron ion homeostasis;translation;small GTPase mediated signal transduction;iron ion transport"	"endoplasmic reticulum membrane;integral to membrane;cytoplasmic microtubule;extracellular region"	"GTP binding;ferric iron binding"
"O75027-1,O75027-2"	"O75027-[1,2]"	"ABCB7_HUMAN"	"ATP-binding cassette sub-family B member 7, mitochondrial"	"ABCB7"	11	19	0.000413440266961797	11	19	0	0	"cellular iron ion homeostasis"	"integral to membrane;mitochondrial inner membrane"	"heme transporter activity;ATPase activity;ATP binding"
"O75695"	"O75695"	"XRP2_HUMAN"	"Protein XRP2"	"RP2"	11	23	0.00215063544582594	11	23	0.00285243505031728	0	"CTP biosynthetic process;UTP biosynthetic process;protein transport;cytoskeleton organization;cell morphogenesis;GTP biosynthetic process;protein folding;visual perception"	"plasma membrane;cilium;cytoplasm"	"GTPase activator activity;GTP binding;nucleoside diphosphate kinase activity;unfolded protein binding;ATP binding"
"O94905-1"	"O94905-1"	"ERLN2_HUMAN"	"Erlin-2"	"ERLIN2"	12	25	0.00271518759392703	12	25	0	5	"cell death;ER-associated protein catabolic process"	"protein complex;endoplasmic reticulum membrane;integral to membrane;plasma membrane"	""
"P00558"	"P00558"	"PGK1_HUMAN"	"Phosphoglycerate kinase 1"	"PGK1"	14	29	0.00227598266866159	14	29	0.0030186858263706	0	"glycolysis;small molecule metabolic process;gluconeogenesis"	"cytosol"	"ATP binding;phosphoglycerate kinase activity"
"P04792"	"P04792"	"HSPB1_HUMAN"	"Heat shock protein beta-1"	"HSPB1"	11	24	0.00383146081546933	11	24	0.00508175067288763	0	"response to unfolded protein;negative regulation of apoptotic process;regulation of I-kappaB kinase/NF-kappaB cascade;cell death;positive regulation of angiogenesis;gene expression;intracellular protein kinase cascade;positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway;positive regulation of blood vessel endothelial cell migration;positive regulation of interleukin-1 beta production;positive regulation of tumor necrosis factor biosynthetic process;cellular component movement;negative regulation of intrinsic apoptotic signaling pathway in response to oxidative stress;response to virus;regulation of translational initiation;mRNA metabolic process"	"cytosol;plasma membrane;Z disc;cell surface;spindle;cytoskeleton;proteasome complex;nucleus"	"protein kinase C inhibitor activity;ubiquitin binding;protein kinase C binding"
"P10809"	"P10809"	"CH60_HUMAN"	"60 kDa heat shock protein, mitochondrial"	"HSPD1"	11	22	0.00125653637854615	11	22	0.00166657181026201	0	"positive regulation of T cell mediated immune response to tumor cell;positive regulation of interferon-alpha production;positive regulation of interleukin-6 production;positive regulation of T cell activation;protein maturation;modulation by virus of host morphology or physiology;protein refolding;MyD88-dependent toll-like receptor signaling pathway;protein stabilization;T cell activation;isotype switching to IgG isotypes;positive regulation of interleukin-12 production;positive regulation of macrophage activation;B cell proliferation;positive regulation of apoptotic process;chaperone-mediated protein complex assembly;response to unfolded protein;activation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of interleukin-10 production;'de novo' protein folding;positive regulation of interferon-gamma production;B cell cytokine production;negative regulation of apoptotic process"	"secretory granule;cell surface;coated vesicle;extracellular space;mitochondrial matrix;mitochondrial inner membrane;coated pit;early endosome;lipopolysaccharide receptor complex;plasma membrane;cytosol"	"lipopolysaccharide binding;ATP binding;DNA replication origin binding;ATPase activity;single-stranded DNA binding;unfolded protein binding"
"P13073"	"P13073"	"COX41_HUMAN"	"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial"	"COX4I1"	11	27	0.00522858373116931	11	27	0.00693478549665508	0	"respiratory electron transport chain;small molecule metabolic process;response to nutrient"	"mitochondrial inner membrane;nucleus"	"cytochrome-c oxidase activity"
"P14314-1,P14314-2"	"P14314-[1,2]"	"GLU2B_HUMAN"	"Glucosidase 2 subunit beta"	"PRKCSH"	11	23	0.000712805308749127	11	23	0	0	"innate immune response;negative regulation of neuron projection development;N-glycan processing;post-translational protein modification;protein folding;protein N-linked glycosylation via asparagine;in utero embryonic development;renal system development;nitrogen compound metabolic process;protein heterooligomerization;intracellular protein kinase cascade;liver development"	"endoplasmic reticulum lumen"	"calcium ion binding;RNA binding"
"P24557"	"P24557"	"THAS_HUMAN"	"Thromboxane-A synthase"	"TBXAS1"	11	21	0.00128943392828295	11	21	0.00171020455337564	0	"xenobiotic metabolic process;cyclooxygenase pathway"	"integral to membrane;endoplasmic reticulum membrane"	"oxidoreductase activity;heme binding;thromboxane-A synthase activity;electron carrier activity;monooxygenase activity;iron ion binding"
"P27797"	"P27797"	"CALR_HUMAN"	"Calreticulin"	"CALR"	11	16	0.00125571457581329	11	16	0.00166548183523895	0	"positive regulation of phagocytosis;negative regulation of transcription from RNA polymerase II promoter;cellular senescence;response to testosterone stimulus;positive regulation of gene expression;protein N-linked glycosylation via asparagine;protein export from nucleus;antigen processing and presentation of exogenous peptide antigen via MHC class I;protein maturation by protein folding;cellular response to lithium ion;regulation of apoptotic process;protein localization to nucleus;response to drug;negative regulation of intracellular steroid hormone receptor signaling pathway;cardiac muscle cell differentiation;positive regulation of dendritic cell chemotaxis;cell cycle arrest;activation of signaling protein activity involved in unfolded protein response;sequestering of calcium ion;protein stabilization;glucocorticoid receptor signaling pathway;peptide antigen assembly with MHC class I protein complex;negative regulation of neuron differentiation;positive regulation of cell proliferation;spermatogenesis;negative regulation of retinoic acid receptor signaling pathway;negative regulation of translation;positive regulation of substrate adhesion-dependent cell spreading;response to estradiol stimulus;cortical actin cytoskeleton organization;positive regulation of cell cycle;positive regulation of DNA replication;regulation of meiosis;post-translational protein modification"	"endocytic vesicle lumen;nucleus;external side of plasma membrane;proteinaceous extracellular matrix;polysome;perinuclear region of cytoplasm;extracellular space;sarcoplasmic reticulum lumen;cytosol;integral to lumenal side of endoplasmic reticulum membrane;endoplasmic reticulum lumen;acrosomal vesicle;cell surface;MHC class I peptide loading complex;Golgi apparatus"	"hormone binding;DNA binding;unfolded protein binding;peptide binding;iron ion binding;androgen receptor binding;zinc ion binding;calcium ion binding;chaperone binding;complement component C1q binding;mRNA binding;protein binding involved in protein folding;carbohydrate binding"
