"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc";"norm.sc"
"594";594;"P63167";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";2;4;0,00169633079793843;1;2;1;3;0,00105399534291409;0,00322406718031587;"kinetochore, centrosome, mitochondrion, cytoplasmic dynein complex, nucleus, microtubule, cytosol, mitotic spindle, plasma membrane";0,000411099691675231
"599";599;"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";11;25;0,00297660569827524;10;11;11;14;0,00325508340918894;0,0042241721416126;"neuronal cell body, mitochondrion, cytoskeleton, phagocytic cup, cytosol, nucleus, perinuclear region of cytoplasm, dendrite, perikaryon, midbody, small ribosomal subunit, extracellular vesicular exosome";0,0025693730729702
"600";600;"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";7;17;0,00282908784973638;7;7;9;8;0,00379012466744865;0,00330632733059554;"CRD-mediated mRNA stability complex, cytoplasmic stress granule, U12-type spliceosomal complex, nucleoplasm, histone pre-mRNA 3'end processing complex, extracellular vesicular exosome";0,00174717368961973
"602";602;"P67936";"P67936-1";"P67936-1";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";2;2;0,000365258325039969;1;1;1;1;NA;NA;"filamentous actin, cytosol, podosome, extracellular vesicular exosome, muscle thin filament tropomyosin, stress fiber, cortical cytoskeleton";0,000205549845837616
"603";603;"P68032";"P68032";"P68032";"ACTC_HUMAN";"Actin, alpha cardiac muscle 1";"ACTC1";2;21;0,0038417664318586;2;2;9;12;0,0044787812714811;0,00518075206148349;"I band, cytosol, extracellular vesicular exosome, actomyosin, actin portion, blood microparticle";0,00215827338129496
"604";604;"P68104";"P68104";"P68104";"EF1A1_HUMAN";"Elongation factor 1-alpha 1";"EEF1A1";17;61;0,00498343068290462;15;16;31;30;0,00629431417987008;0,00621086534736175;"extracellular space, eukaryotic translation elongation factor 1 complex, nucleus, cytosol, plasma membrane, extracellular vesicular exosome";0,00626927029804728
"606";606;"P68366";"P68366";"P68366";"TBA4A_HUMAN";"Tubulin alpha-4A chain";"TUBA4A";3;9;0,00568677860971826;3;3;5;4;0,00722386763486097;0,00704545037841349;"microtubule, cytosol, extracellular vesicular exosome";0,00092497430626927
"607";607;"P68371";"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";1;3;0,00136460341066465;1;1;2;1;0,00173875256639368;0,00156160281093003;"cytosol, extracellular vesicular exosome, nucleus, microtubule, plasma membrane";0,000308324768756423
"608";608;"P68431";"P68431,P84243,Q16695,Q71DI3";"P68431,P84243,Q16695,Q71DI3";"H31_HUMAN, H31T_HUMAN, H32_HUMAN, H33_HUMAN";"Histone H3.1, Histone H3.1t, Histone H3.2, Histone H3.3";"H3F3A,H3F3B, HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A, HIST2H3A,HIST2H3C,HIST2H3D, HIST3H3";6;22;0,00152638589263026;6;4;11;11;0,00189680411895753;0,00193404520191743;"nucleosome, nucleoplasm, extracellular vesicular exosome";0,00226104830421377
"610";610;"P69905";"P69905";"P69905";"HBA_HUMAN";"Hemoglobin subunit alpha";"HBA2,HBA1";3;5;0,00132899155824402;2;3;2;3;0,00132120542985006;0,00202071816231065;"cytosolic small ribosomal subunit, hemoglobin complex, haptoglobin-hemoglobin complex, endocytic vesicle lumen, blood microparticle, extracellular vesicular exosome";0,000513874614594039
"611";611;"P78324";"P78324-1,P78324-2,P78324-4";"P78324-1,P78324-2,P78324-4";"SHPS1_HUMAN";"Tyrosine-protein phosphatase non-receptor type substrate 1";"SIRPA";2;3;7,48876195518454e-05;1;2;1;2;NA;NA;"integral component of membrane, plasma membrane, extracellular vesicular exosome";0,000308324768756423
"614";614;"P78371";"P78371-1,P78371-2";"P78371-1,P78371-2";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";15;37;0,00130514423308674;15;14;19;18;NA;NA;"zona pellucida receptor complex, cell body, chaperonin-containing T-complex, nucleus, extracellular vesicular exosome, microtubule, cytosol";0,00380267214799589
"620";620;"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";8;15;0,00360605352746466;8;7;8;7;0,00477990244684607;0,00426453047417577;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,00154162384378212
"625";625;"P98172";"P98172";"P98172";"EFNB1_HUMAN";"Ephrin-B1";"EFNB1";7;14;0,00152718798716133;7;7;7;7;0,00189780086310832;0,00193506151573872;"extracellular vesicular exosome, synapse, membrane raft, integral component of plasma membrane, cytoplasm, nucleus";0,00143884892086331
"626";626;"Q00325";"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";8;17;0,000886239121989242;8;6;10;7;NA;NA;"mitochondrial inner membrane, extracellular vesicular exosome, integral component of plasma membrane";0,00174717368961973
"627";627;"Q00341";"Q00341";"Q00341";"VIGLN_HUMAN";"Vigilin";"HDLBP";3;5;0,000148830284913762;3;2;3;2;0,000221937505171973;0,000150863290771878;"plasma membrane, high-density lipoprotein particle, nucleus, cytoplasm";0,000513874614594039
"628";628;"Q00610";"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";27;58;0,000653467132758073;27;24;32;26;NA;NA;"cytosol, clathrin complex, spindle, mitochondrion, melanosome, trans-Golgi network membrane, extracellular vesicular exosome, clathrin coat of coated pit, clathrin coat of trans-Golgi network vesicle, clathrin-coated endocytic vesicle membrane";0,00596094552929085
"631";631;"Q00839";"Q00839-1";"Q00839-1";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";23;52;0,00237897543419971;21;23;25;27;NA;NA;"cell surface, catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, nucleoplasm";0,00534429599177801
"633";633;"Q01082";"Q01082-1,Q01082-2,Q01082-3";"Q01082-1,Q01082-2,Q01082-3";"SPTB2_HUMAN";"Spectrin beta chain, non-erythrocytic 1";"SPTBN1";9;13;6,91855165402836e-05;6;7;6;7;NA;NA;"extracellular vesicular exosome, spectrin-associated cytoskeleton, M band, protein complex, axolemma, spectrin, nucleolus, cytosol, cuticular plate";0,0013360739979445
"636";636;"Q01518";"Q01518-1,Q01518-2";"Q01518-1,Q01518-2";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";6;11;0,000437028381889927;4;6;5;6;NA;NA;"cortical actin cytoskeleton, plasma membrane, extracellular vesicular exosome";0,00113052415210689
"638";638;"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";5;10;0,000744444975426629;5;5;5;5;0,000925104393681993;0,000943267518238372;"plasma membrane, extracellular vesicular exosome, integral component of membrane, cytosol, apical plasma membrane";0,00102774922918808
"639";639;"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";13;27;0,00145739088179793;13;12;15;12;0,00199416635882981;0,00165918831422378;"extracellular vesicular exosome, cytosol, 6-phosphofructokinase complex";0,00277492291880781
"640";640;"Q01844";"Q01844-1,Q01844-3,Q01844-5";"Q01844-1,Q01844-3,Q01844-5";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";3;4;7,6714146857988e-05;1;3;1;3;NA;NA;"plasma membrane, nucleus, cytoplasm";0,000411099691675231
"644";644;"Q02487";"Q02487-1,Q02487-2,Q14574-1,Q14574-2";"Q02487-1,Q02487-2,Q14574-1,Q14574-2";"DSC2_HUMAN, DSC3_HUMAN";"Desmocollin-2, Desmocollin-3";"DSC2, DSC3";2;4;4,2007078746945e-05;2;2;2;2;NA;NA;"plasma membrane, desmosome, extracellular vesicular exosome, integral component of membrane, cell-cell adherens junction";0,000411099691675231
"646";646;"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";4;5;0,000411147715186602;1;4;1;4;0,000204369467362427;0,000833527898469464;"perinuclear region of cytoplasm, microtubule, axonal growth cone, extracellular vesicular exosome, neuronal cell body, cytosol, mitochondrion, nucleus, membrane";0,000513874614594039
"650";650;"Q04826";"Q04826";"Q04826";"1B40_HUMAN";"HLA class I histocompatibility antigen, B-40 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane";0
"651";651;"Q04837";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";6;12;0,00306027245303758;5;6;6;6;0,00380292914267652;0,00387759431146098;"mitochondrial nucleoid, extracellular vesicular exosome";0,00123329907502569
"652";652;"Q04941";"Q04941-1";"Q04941-1";"PLP2_HUMAN";"Proteolipid protein 2";"PLP2";1;2;0,000496623161238554;1;1;1;1;NA;NA;"integral component of membrane, plasma membrane, endoplasmic reticulum membrane";0,000205549845837616
"653";653;"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";10;19;0,0028800154410782;9;7;10;9;0,00376729259113872;0,00345713227768811;"extracellular vesicular exosome, cytosol, nucleoplasm, proteasome complex, proteasome activator complex";0,00195272353545735
"654";654;"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";10;24;0,00508880389632562;10;8;14;10;0,00726098070051952;0,0054930266388727;"extracellular space, nuclear euchromatin, melanosome, mitochondrial matrix, mitochondrion, nucleus, cytosol, extracellular vesicular exosome, peroxisomal matrix, nucleolus";0,00246659815005139
"656";656;"Q07021";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";5;17;0,00227530895149011;4;4;8;9;0,00266115136225118;0,00305257424519269;"nucleus, extracellular space, nucleolus, mitochondrion, mitochondrial matrix, cytosol, cell surface, plasma membrane";0,00174717368961973
"657";657;"Q07108";"Q07108";"Q07108";"CD69_HUMAN";"Early activation antigen CD69";"CD69";2;5;0,000948325634525882;2;2;2;3;0,000942769703712101;0,00144191949270408;"integral component of plasma membrane, external side of plasma membrane";0,000513874614594039
"659";659;"Q07812";"Q07812-1,Q07812-2,Q07812-5,Q07812-8";"Q07812-1,Q07812-2,Q07812-5,Q07812-8";"BAX_HUMAN";"Apoptosis regulator BAX";"BAX";2;2;9,82900006617971e-05;2;NA;2;NA;NA;NA;"extracellular vesicular exosome, endoplasmic reticulum membrane, mitochondrial outer membrane, mitochondrial permeability transition pore complex, cytosol, nucleus, BAX complex";0,000205549845837616
"663";663;"Q08722";"Q08722-1,Q08722-2,Q08722-3,Q08722-4";"Q08722-1,Q08722-2,Q08722-3,Q08722-4";"CD47_HUMAN";"Leukocyte surface antigen CD47";"CD47";2;4;0,000116852508526719;2;2;2;2;NA;NA;"extracellular vesicular exosome, integral component of plasma membrane";0,000411099691675231
"666";666;"Q10589";"Q10589";"Q10589";"BST2_HUMAN";"Bone marrow stromal antigen 2";"BST2";2;4;0,000838741338980669;2;2;2;2;0,00104228428354838;0,00106274807054857;"extracellular vesicular exosome, membrane raft, Golgi apparatus, late endosome, apical plasma membrane, integral component of plasma membrane, anchored component of membrane, cell surface";0,000411099691675231
"670";670;"Q12955";"Q12955-3";"Q12955-3";"ANK3_HUMAN";"Ankyrin-3";"ANK3";1;1;8,62311177841675e-06;NA;1;NA;1;NA;NA;"node of Ranvier, basolateral plasma membrane, neuromuscular junction, dendrite, spectrin-associated cytoskeleton, cell surface, paranode region of axon, Z disc, sarcoplasmic reticulum, intercalated disc, lysosome, lateral plasma membrane, postsynaptic membrane, axon initial segment, costamere, T-tubule";0,000102774922918808
"671";671;"Q13011";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";9;21;0,00241649562602662;9;8;11;10;0,0031459190265637;0,00291607702284668;"mitochondrion, peroxisome, extracellular vesicular exosome";0,00215827338129496
"676";676;"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";6;13;0,00185950134292812;6;5;7;6;0,002538404528199;0,00211765298190489;"mitochondrion, extracellular space, extracellular vesicular exosome";0,0013360739979445
"678";678;"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";3;5;0,00020783788686195;3;2;3;2;0,000309930348632227;0,000210676930284958;"extracellular vesicular exosome, cytosol, nucleoplasm, proteasome regulatory particle";0,000513874614594039
"681";681;"Q13283";"Q13283";"Q13283";"G3BP1_HUMAN";"Ras GTPase-activating protein-binding protein 1";"G3BP1";5;10;0,00080994335309292;4;5;4;6;0,000805198158964413;0,00123151063969147;"cytoplasm, plasma membrane, cytosol, cytoplasmic stress granule, nucleus";0,00102774922918808
"682";682;"Q13308";"Q13308-1,Q13308-2,Q13308-4,Q13308-6";"Q13308-1,Q13308-2,Q13308-4,Q13308-6";"PTK7_HUMAN";"Inactive tyrosine-protein kinase 7";"PTK7";7;14;0,000123459589616313;5;7;7;7;NA;NA;"integral component of plasma membrane, cell-cell junction";0,00143884892086331
"683";683;"Q13347";"Q13347";"Q13347";"EIF3I_HUMAN";"Eukaryotic translation initiation factor 3 subunit I";"EIF3I";5;8;0,000929067329332433;3;5;3;5;0,000865897712486345;0,00147149732845186;"eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, extracellular vesicular exosome, cytosol, eukaryotic translation initiation factor 3 complex";0,000822199383350463
"685";685;"Q13433";"Q13433-1";"Q13433-1";"S39A6_HUMAN";"Zinc transporter ZIP6";"SLC39A6";2;4;0,000199964822538438;2;2;2;2;NA;NA;"integral component of plasma membrane, lamellipodium membrane, endoplasmic reticulum";0,000411099691675231
"688";688;"Q13449";"Q13449";"Q13449";"LSAMP_HUMAN";"Limbic system-associated membrane protein";"LSAMP";6;13;0,00145166770208193;6;6;6;7;0,00166518790862759;0,00198086178830058;"anchored component of membrane, plasma membrane";0,0013360739979445
"689";689;"Q13509";"Q13509";"Q13509";"TBB3_HUMAN";"Tubulin beta-3 chain";"TUBB3";0;0;0;0;0;0;0;0;0;"microtubule, axon, cytoplasm, plasma membrane";0
"692";692;"Q13576";"Q13576-1,Q13576-2";"Q13576-1,Q13576-2";"IQGA2_HUMAN";"Ras GTPase-activating-like protein IQGAP2";"IQGAP2";2;2;2,39640382565905e-05;2;NA;2;NA;NA;NA;"microtubule, actin cytoskeleton, extracellular vesicular exosome, microvillus";0,000205549845837616
"694";694;"Q13740";"Q13740-1,Q13740-2";"Q13740-1,Q13740-2";"CD166_HUMAN";"CD166 antigen";"ALCAM";11;21;0,000679768923959461;10;9;11;10;NA;NA;"extracellular vesicular exosome, axon, neuronal cell body, integral component of membrane, external side of plasma membrane";0,00215827338129496
"695";695;"Q13765";"Q13765";"Q13765";"NACA_HUMAN";"Nascent polypeptide-associated complex subunit alpha";"NACA";2;4;0,00070220205123963;2;2;2;2;0,000872610097854456;0,000889742570691823;"nucleus, nascent polypeptide-associated complex, extracellular vesicular exosome";0,000411099691675231
"696";696;"Q13813";"Q13813-1,Q13813-2";"Q13813-1,Q13813-2";"SPTN1_HUMAN";"Spectrin alpha chain, non-erythrocytic 1";"SPTAN1";11;15;0,000114512622130249;7;7;8;7;NA;NA;"cytosol, lateral plasma membrane, spectrin, cuticular plate, fascia adherens, membrane, intracellular membrane-bounded organelle, Z disc, extracellular vesicular exosome, microtubule cytoskeleton";0,00154162384378212
"697";697;"Q13885";"Q13885,Q9BVA1";"Q13885,Q9BVA1";"TBB2A_HUMAN, TBB2B_HUMAN";"Tubulin beta-2A chain, Tubulin beta-2B chain";"TUBB2A, TUBB2B";2;3;0,000309500745323437;1;1;2;1;0,000528355326232247;0,000253191377768397;"microtubule, extracellular vesicular exosome, cytoplasm, plasma membrane";0,000308324768756423
"699";699;"Q14118";"Q14118";"Q14118";"DAG1_HUMAN";"Dystroglycan";"DAG1";2;2;8,4342704478503e-05;2;NA;2;NA;0,000209621420154981;NA;"dystroglycan complex, sarcolemma, extracellular space, postsynaptic membrane, filopodium, cytoskeleton, costamere, contractile ring, basement membrane, extracellular vesicular exosome, lamellipodium, dystrophin-associated glycoprotein complex, nucleoplasm, cell outer membrane, cell-cell adherens junction, integral component of membrane, membrane raft, cytoplasm, focal adhesion, node of Ranvier, basolateral plasma membrane";0,000205549845837616
"700";700;"Q14126";"Q14126";"Q14126";"DSG2_HUMAN";"Desmoglein-2";"DSG2";2;3;0,000101279142005716;1;2;1;2;8,390481710139e-05;0,000171104340517658;"plasma membrane, desmosome, extracellular vesicular exosome, cell-cell junction, lateral plasma membrane, integral component of membrane, apical plasma membrane";0,000308324768756423
"703";703;"Q14344";"Q14344";"Q14344";"GNA13_HUMAN";"Guanine nucleotide-binding protein subunit alpha-13";"GNA13";1;3;0,000337888172036311;1;1;2;1;0,000568734129711885;0,000281896039933307;"heterotrimeric G-protein complex, melanosome, extracellular vesicular exosome, brush border membrane";0,000308324768756423
"706";706;"Q14697";"Q14697-1";"Q14697-1";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";1;2;0,00117281627908314;1;1;1;1;NA;NA;"glucosidase II complex, melanosome, extracellular vesicular exosome, endoplasmic reticulum lumen, Golgi apparatus";0,000205549845837616
"707";707;"Q14697";"Q14697-2";"Q14697-2";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";1;1;0,000586408139541569;0;1;0;1;NA;NA;"glucosidase II complex, melanosome, extracellular vesicular exosome, endoplasmic reticulum lumen, Golgi apparatus";0,000102774922918808
"710";710;"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";19;40;0,00172344110749452;18;15;22;18;0,00235584803815729;0,00196535602087749;"nuclear membrane, nucleoplasm, cytosol, extracellular vesicular exosome, nuclear pore";0,00411099691675231
"714";714;"Q15019";"Q15019-1,Q15019-2";"Q15019-1,Q15019-2";"SEPT2_HUMAN";"Septin-2";"SEPT2";1;1;5,22761222356372e-05;NA;1;NA;1;NA;NA;"septin complex, ciliary membrane, cell surface, midbody, exocyst, cytoplasm, spindle, condensed chromosome kinetochore, extracellular vesicular exosome, synapse, nucleolus, actin cytoskeleton, cleavage furrow, perinuclear region of cytoplasm";0,000102774922918808
"718";718;"Q15043";"Q15043-1,Q15043-2,Q15043-3";"Q15043-1,Q15043-2,Q15043-3";"S39AE_HUMAN";"Zinc transporter ZIP14";"SLC39A14";2;5;0,00012785691142998;2;1;3;2;NA;NA;"Golgi apparatus, endoplasmic reticulum, integral component of plasma membrane, lamellipodium";0,000513874614594039
"719";719;"Q15046";"Q15046-1,Q15046-2";"Q15046-1,Q15046-2";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";9;15;0,000474162817262941;7;7;8;7;NA;NA;"mitochondrial matrix, cytosol, nucleus, plasma membrane, extracellular region, aminoacyl-tRNA synthetase multienzyme complex, microtubule cytoskeleton";0,00154162384378212
"721";721;"Q15084";"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";3;4;0,000171560728427864;1;3;1;3;NA;NA;"melanosome, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, plasma membrane, endoplasmic reticulum-Golgi intermediate compartment";0,000411099691675231
"722";722;"Q15125";"Q15125";"Q15125";"EBP_HUMAN";"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase";"EBP";2;5;0,000820507831611524;2;2;2;3;0,000815700743646557;0,00124757382194832;"integral component of plasma membrane, endoplasmic reticulum membrane";0,000513874614594039
"724";724;"Q15262";"Q15262-2,Q15262-3";"Q15262-2,Q15262-3";"PTPRK_HUMAN";"Receptor-type tyrosine-protein phosphatase kappa";"PTPRK";8;13;0,000170487728736515;7;6;7;6;NA;NA;"neuronal cell body, cell-cell junction, cell surface, integral component of plasma membrane, axon, photoreceptor outer segment, adherens junction, dendrite, leading edge membrane";0,0013360739979445
"725";725;"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";5;8;0,00106020674871152;4;4;4;4;0,00120456610618753;0,00150456468414741;"nucleoplasm, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex";0,000822199383350463
"739";739;"Q15758";"Q15758-1";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";11;22;0,00153485013972433;11;9;11;11;NA;NA;"extracellular vesicular exosome, integral component of plasma membrane, Golgi apparatus, melanosome";0,00226104830421377
"740";740;"Q16186";"Q16186";"Q16186";"ADRM1_HUMAN";"Proteasomal ubiquitin receptor ADRM1";"ADRM1";2;2;0,000185471057759853;2;NA;2;NA;0,000460961108203214;NA;"nucleus, proteasome complex, integral component of plasma membrane, cytoplasm";0,000205549845837616
"741";741;"Q16531";"Q16531";"Q16531";"DDB1_HUMAN";"DNA damage-binding protein 1";"DDB1";2;2;6,62164214984739e-05;2;NA;2;NA;0,000164571202665533;NA;"Cul4B-RING ubiquitin ligase complex, nucleoplasm, Cul4A-RING ubiquitin ligase complex, cytoplasm, extracellular vesicular exosome, extracellular space";0,000205549845837616
"750";750;"Q31612";"Q31612";"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane, phagocytic vesicle membrane, cell surface";0
"753";753;"Q562R1";"Q562R1";"Q562R1";"ACTBL_HUMAN";"Beta-actin-like protein 2";"ACTBL2";2;2;0,000291720283336307;0;2;0;2;0;0,000705164333624552;"cytoplasm, extracellular space, cytoskeleton, extracellular vesicular exosome";0,000205549845837616
"757";757;"Q5XKE5";"Q5XKE5";"Q5XKE5";"K2C79_HUMAN";"Keratin, type II cytoskeletal 79";"KRT79";0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, keratin filament";0
"758";758;"Q5Y7A7";"Q5Y7A7";"Q5Y7A7";"2B1D_HUMAN";"HLA class II histocompatibility antigen, DRB1-13 beta chain";"HLA-DRB1";4;10;0,00217568242066414;4;4;5;5;0,00264489432855322;0,00282524325951418;"ER to Golgi transport vesicle membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane, late endosome membrane, clathrin-coated endocytic vesicle membrane, plasma membrane, lysosomal membrane, trans-Golgi network membrane, Golgi membrane";0,00102774922918808
"759";759;"Q6IAA8";"Q6IAA8";"Q6IAA8";"LTOR1_HUMAN";"Ragulator complex protein LAMTOR1";"LAMTOR1";1;2;0,000468861618063728;1;NA;2;NA;0,00116528677663794;NA;"Ragulator complex, Golgi apparatus, plasma membrane, lysosomal membrane, extracellular vesicular exosome, lysosome";0,000205549845837616
"762";762;"Q71U36";"Q71U36";"Q71U36";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";0;0;NA;0;0;0;0;NA;NA;"cytosol, microtubule, cytoplasmic microtubule, extracellular vesicular exosome";0
"764";764;"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";20;38;0,00157609636226038;19;15;20;18;0,00206166122020558;0,00189192513658096;"mitochondrion, nucleus, melanosome, extracellular vesicular exosome, RISC complex, cytoplasm";0,0039054470709147
"768";768;"Q7Z3B1";"Q7Z3B1";"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";3;5;0,000533098308674154;2;3;2;3;0,000529975059431379;0,000810570562282805;"anchored component of membrane, plasma membrane";0,000513874614594039
"770";770;"Q7Z406";"Q7Z406-1,Q7Z406-2,Q7Z406-4,Q7Z406-5,Q7Z406-6";"Q7Z406-1,Q7Z406-2,Q7Z406-4,Q7Z406-5,Q7Z406-6";"MYH14_HUMAN";"Myosin-14";"MYH14";3;3;1,25582044459759e-05;3;0;3;0;NA;NA;"extracellular vesicular exosome, stress fiber, cytoplasm, myosin complex, axon, growth cone";0,000308324768756423
"772";772;"Q7Z6Z7";"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";2;2;5,7526840808002e-06;2;NA;2;NA;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome";0,000205549845837616
"774";774;"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";10;19;0,0012321715546881;9;9;10;9;0,00161177981992017;0,00147908236622739;"nucleolus, intercellular canaliculus, tight junction, perinuclear region of cytoplasm, endoplasmic reticulum membrane, integral component of membrane, apical plasma membrane, nuclear body, nuclear membrane";0,00195272353545735
"775";775;"Q86UP2";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"KTN1_HUMAN";"Kinectin";"KTN1";2;3;2,78138248003906e-05;2;1;2;1;NA;NA;"integral component of plasma membrane, endoplasmic reticulum membrane";0,000308324768756423
"776";776;"Q86V81";"Q86V81";"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";4;12;0,00176233588735238;4;4;5;7;0,00182501139142712;0,00260518009511905;"transcription export complex, cytosol, nuclear speck, nucleoplasm, extracellular vesicular exosome, catalytic step 2 spliceosome";0,00123329907502569
"777";777;"Q86YZ3";"Q86YZ3";"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";2;5;6,62164214984739e-05;2;2;2;3;6,58284810662134e-05;0,000100681396157233;"cornified envelope, extracellular vesicular exosome";0,000513874614594039
"786";786;"Q8NB49";"Q8NB49-3";"Q8NB49-3";"AT11C_HUMAN";"Probable phospholipid-transporting ATPase IG";"ATP11C";2;2;6,66843820744348e-05;NA;2;NA;2;NA;NA;"lysosomal membrane, integral component of membrane, endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane";0,000205549845837616
"787";787;"Q8NBQ5";"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;8;0,0010064896067768;4;3;5;3;0,00156342642532257;0,00095647326349371;"lipid particle, cytoplasm, extracellular region";0,000822199383350463
"789";789;"Q8NC51";"Q8NC51-1";"Q8NC51-1";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";16;36;0,00333029649301148;14;16;17;19;NA;NA;"nucleus, extracellular vesicular exosome, cytoplasm, perinuclear region of cytoplasm, plasma membrane";0,00369989722507708
"796";796;"Q8WTV0";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";3;3;6,83756526342936e-05;NA;3;NA;3;NA;NA;"cell surface, integral component of plasma membrane, caveola, extracellular vesicular exosome, lysosomal membrane, endocytic vesicle membrane, microvillus membrane";0,000308324768756423
