"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5571"	"spectra.count.P5571"	"dNSAF.P5571"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P29590-1,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9"	"P29590-[1-5,8,9]"	"PML_HUMAN"	"Protein PML"	"PML"	8	13	0.00034763299900764	8	13	0	0	"interferon-gamma-mediated signaling pathway;activation of cysteine-type endopeptidase activity involved in apoptotic process;negative regulation of telomerase activity;negative regulation of telomere maintenance via telomerase;apoptotic process;cell cycle arrest;modulation by virus of host morphology or physiology;defense response to virus;negative regulation of cell proliferation;cellular senescence;regulation of calcium ion transport into cytosol;response to hypoxia;positive regulation of defense response to virus by host;cellular response to interleukin-4;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;endoplasmic reticulum calcium ion homeostasis;negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process;SMAD protein import into nucleus;transforming growth factor beta receptor signaling pathway;negative regulation of translation in response to oxidative stress;DNA damage response;regulation of double-strand break repair;protein stabilization;protein complex assembly;negative regulation of transcription;positive regulation of extrinsic apoptotic signaling pathway;regulation of MHC class I biosynthetic process;proteasomal ubiquitin-dependent protein catabolic process;cell fate commitment;myeloid cell differentiation;regulation of protein phosphorylation;negative regulation of mitotic cell cycle;maintenance of protein location in nucleus;PML body organization;protein targeting;retinoic acid receptor signaling pathway;positive regulation of histone deacetylation;response to gamma radiation;negative regulation of angiogenesis;response to UV;common-partner SMAD protein phosphorylation;transcription;positive regulation of apoptotic process involved in mammary gland involution;negative regulation of cell growth;branching involved in mammary gland duct morphogenesis;intrinsic apoptotic signaling pathway in response to DNA damage"	"nuclear matrix;early endosome membrane;nucleus;nuclear membrane;cytosol;cytoplasm;nucleolus;extrinsic to endoplasmic reticulum membrane;PML body"	"zinc ion binding;protein heterodimerization activity;transcription coactivator activity;cobalt ion binding;DNA binding"
"P29692-1,P29692-2"	"P29692-[1,2]"	"EF1D_HUMAN"	"Elongation factor 1-delta"	"EEF1D"	5	9	0.00264393309921415	5	9	0	0	"transcription;regulation of transcription;translational elongation;positive regulation of I-kappaB kinase/NF-kappaB cascade"	"cytosol;eukaryotic translation elongation factor 1 complex;nucleus"	"signal transducer activity;translation elongation factor activity;DNA binding;translation factor activity"
"P30050-1"	"P30050-1"	"RL12_HUMAN"	"60S ribosomal protein L12"	"RPL12"	3	6	0.00600359758286202	3	6	0	0	"translational termination;translational elongation;nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane;translational initiation;viral transcription"	"cytosolic large ribosomal subunit"	"RNA binding;structural constituent of ribosome"
"P31943"	"P31943"	"HNRH1_HUMAN"	"Heterogeneous nuclear ribonucleoprotein H"	"HNRNPH1"	4	6	0.00275777728611424	4	6	0.00342340226447846	3	"regulation of RNA splicing;mRNA splicing"	"nucleoplasm;catalytic step 2 spliceosome;cytoplasm;actin cytoskeleton"	"poly(U) RNA binding;nucleotide binding"
"P31946-1,P31946-2"	"P31946-[1,2]"	"1433B_HUMAN"	"14-3-3 protein beta/alpha"	"YWHAB"	1	2	0.0012024481947382	1	2	0	7	"gene expression;protein heterooligomerization;epidermal growth factor receptor signaling pathway;intrinsic apoptotic signaling pathway;Fc-epsilon receptor signaling pathway;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway;fibroblast growth factor receptor signaling pathway;axon guidance;innate immune response;negative regulation of transcription;Ras protein signal transduction;negative regulation of protein dephosphorylation;MAPK cascade;mRNA metabolic process;neurotrophin TRK receptor signaling pathway;protein targeting;hippo signaling cascade;insulin receptor signaling pathway;activation of MAPKK activity;cytoplasmic sequestering of protein"	"perinuclear region of cytoplasm;cytoplasmic vesicle membrane;cytosol;melanosome;extracellular vesicular exosome;transcriptional repressor complex"	"transcription corepressor activity"
"P32119-1"	"P32119-1"	"PRDX2_HUMAN"	"Peroxiredoxin-2"	"PRDX2"	1	2	0.00189002146127138	1	2	0	2	"removal of superoxide radicals;negative regulation of neuron apoptotic process;negative regulation of apoptotic process;hydrogen peroxide catabolic process"	"cytosol;cytoplasm"	"thioredoxin peroxidase activity"
"P33993-1"	"P33993-1"	"MCM7_HUMAN"	"DNA replication licensing factor MCM7"	"MCM7"	6	9	0.00206660695654847	6	9	0	0	"cell proliferation;DNA unwinding involved in DNA replication;response to DNA damage stimulus;G1/S transition of mitotic cell cycle;DNA strand elongation involved in DNA replication;response to drug;DNA replication initiation;cellular response to epidermal growth factor stimulus;regulation of phosphorylation"	"chromatin;cytosol;MCM complex;nucleoplasm"	"DNA helicase activity;ATP binding;single-stranded DNA binding"
"P38919"	"P38919"	"IF4A3_HUMAN"	"Eukaryotic initiation factor 4A-III"	"EIF4A3"	1	1	0.000535600757595152	1	1	0.000664874881535908	2	"rRNA processing;cytokine-mediated signaling pathway;nuclear-transcribed mRNA poly(A) tail shortening;negative regulation of translation;positive regulation of translation;mRNA splicing;nuclear-transcribed mRNA catabolic process;mRNA transport"	"nuclear speck;cytosol;exon-exon junction complex;catalytic step 2 spliceosome"	"ATP-dependent RNA helicase activity;ATP binding;poly(A) RNA binding"
"P46783"	"P46783"	"RS10_HUMAN"	"40S ribosomal protein S10"	"RPS10"	4	7	0.00700419718000569	4	7	0.00869475015535822	0	"translational elongation;nuclear-transcribed mRNA catabolic process;viral transcription;translational initiation;translational termination;SRP-dependent cotranslational protein targeting to membrane"	"cytosolic small ribosomal subunit;nucleolus"	""
"P49368-1"	"P49368-1"	"TCPG_HUMAN"	"T-complex protein 1 subunit gamma"	"CCT3"	3	7	0.00212053676091915	3	7	0	0	"'de novo' posttranslational protein folding;binding of sperm to zona pellucida"	"zona pellucida receptor complex;chaperonin-containing T-complex;cytosol;plasma membrane;microtubule"	"unfolded protein binding;ATP binding"
"P52566"	"P52566"	"GDIR2_HUMAN"	"Rho GDP-dissociation inhibitor 2"	"ARHGDIB"	1	1	0.000821387728998535	1	1	0.00101964021011664	0	"multicellular organismal development;regulation of small GTPase mediated signal transduction;cellular component movement;actin cytoskeleton organization;immune response;Rho protein signal transduction;negative regulation of cell adhesion;positive regulation of GTPase activity"	"cytoskeleton;cytosol;cytoplasmic membrane-bounded vesicle"	"GTPase activator activity;Rho GDP-dissociation inhibitor activity"
"P62306"	"P62306"	"RUXF_HUMAN"	"Small nuclear ribonucleoprotein F"	"SNRPF"	1	1	0.00191975504103146	1	1	0.00238311258410981	0	"spliceosomal snRNP assembly;mRNA 3'-end processing;histone mRNA metabolic process;termination of RNA polymerase II transcription;ncRNA metabolic process"	"U12-type spliceosomal complex;catalytic step 2 spliceosome;cytosol;nucleoplasm;U7 snRNP"	"RNA binding"
"P67809"	"P67809"	"YBOX1_HUMAN"	"Nuclease-sensitive element-binding protein 1"	"YBX1"	1	2	0.001019129219313	1	2	0.00126510914958916	0	"transcription from RNA polymerase II promoter;negative regulation of transcription;mRNA splicing;in utero embryonic development;negative regulation of striated muscle cell differentiation;positive regulation of cell division;CRD-mediated mRNA stabilization;negative regulation of transcription from RNA polymerase II promoter"	"nucleoplasm;cytoplasmic stress granule;CRD-mediated mRNA stability complex;extracellular vesicular exosome;histone pre-mRNA 3'end processing complex;U12-type spliceosomal complex"	"sequence-specific DNA binding transcription factor activity;RNA binding;double-stranded DNA binding;single-stranded DNA binding"
"P67936-1"	"P67936-1"	"TPM4_HUMAN"	"Tropomyosin alpha-4 chain"	"TPM4"	1	2	0.00247267988003822	1	2	0	6	"muscle filament sliding"	"filamentous actin;cytosol;podosome;muscle thin filament tropomyosin;cortical cytoskeleton;stress fiber"	"calcium ion binding;structural constituent of muscle"
"P68363,Q71U36"	"P68363, Q71U36"	"TBA1A_HUMAN, TBA1B_HUMAN"	"Tubulin alpha-1A chain, Tubulin alpha-1B chain"	"TUBA1A, TUBA1B"	9	14	0.00256251116341672	9	14	0.00318100615439935	0	"'de novo' posttranslational protein folding;microtubule cytoskeleton organization;cell division;microtubule-based process;cellular response to interleukin-4;protein polymerization;cytoskeleton-dependent intracellular transport;G2/M transition of mitotic cell cycle"	"microtubule;cytoplasmic microtubule;cytosol"	"structural constituent of cytoskeleton;GTP binding;structural molecule activity;GTPase activity"
"P68371"	"P68371"	"TBB4B_HUMAN"	"Tubulin beta-4B chain"	"TUBB4B"	2	5	0.00657215658348619	2	5	0.00815843101025587	19	"protein polymerization;G2/M transition of mitotic cell cycle;natural killer cell mediated cytotoxicity;spindle assembly;'de novo' posttranslational protein folding;cellular component movement"	"microtubule;cytosol;nucleus;plasma membrane"	"GTP binding;MHC class I protein binding;unfolded protein binding;structural constituent of cytoskeleton;GTPase activity"
"P68431,P84243,Q16695,Q71DI3"	"P68431, P84243, Q16695, Q71DI3"	"H31T_HUMAN, H31_HUMAN, H32_HUMAN, H33_HUMAN"	"Histone H3.1, Histone H3.1t, Histone H3.2, Histone H3.3"	"H3F3A,H3F3B, HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A, HIST2H3A,HIST2H3C,HIST2H3D, HIST3H3"	4	4	0.0012139627465346	4	4	0.0015069682517165	0	"nucleosome assembly;blood coagulation;regulation of gene silencing;S phase;brain development;response to hormone stimulus;telomere maintenance"	"nucleoplasm;nucleosome;extracellular region"	"DNA binding"
"P82650"	"P82650"	"RT22_HUMAN"	"28S ribosomal protein S22, mitochondrial"	"MRPS22"	1	1	0.000458608148690849	1	1	0.000569299117315121	0	""	"mitochondrial small ribosomal subunit"	"structural constituent of ribosome"
"Q14103-1,Q14103-3"	"Q14103-[1,3]"	"HNRPD_HUMAN"	"Heterogeneous nuclear ribonucleoprotein D0"	"HNRNPD"	3	4	0.00172739326830839	3	4	0	6	"RNA catabolic process;transcription;positive regulation of transcription;regulation of mRNA stability;mRNA splicing"	"nucleoplasm;cytosol;ribonucleoprotein complex"	"telomeric DNA binding;RNA binding;nucleotide binding"
"Q14151"	"Q14151"	"SAFB2_HUMAN"	"Scaffold attachment factor B2"	"SAFB2"	1	1	0.000230988364503261	1	1	0.000286740373883797	1	"transcription;regulation of transcription"	"nucleus;cytoplasm"	"DNA binding;RNA binding;nucleotide binding"
"Q14157-2,Q14157-5"	"Q14157-[2,5]"	"UBP2L_HUMAN"	"Ubiquitin-associated protein 2-like"	"UBAP2L"	5	6	0.000455654830346014	5	6	0	0	"binding of sperm to zona pellucida"	""	""
"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6"	"Q15366-[1-6]"	"PCBP2_HUMAN"	"Poly(rC)-binding protein 2"	"PCBP2"	1	2	0.000263856743082406	1	2	0	3	"mRNA splicing;negative regulation of defense response to virus;innate immune response;negative regulation of type I interferon production;proteasomal ubiquitin-dependent protein catabolic process;defense response to virus"	"nucleoplasm;cytosol;ribonucleoprotein complex"	"RNA binding;DNA binding"
"Q16576-1"	"Q16576-1"	"RBBP7_HUMAN"	"Histone-binding protein RBBP7"	"RBBP7"	2	2	0.000776936157782144	2	2	0	0	"CENP-A containing nucleosome assembly at centromere;DNA replication;transcription;multicellular organismal development;cell proliferation;negative regulation of transcription from RNA polymerase II promoter;cellular heat acclimation;negative regulation of cell growth"	"NuRD complex;ESC/E(Z) complex"	""
"Q16891-1,Q16891-2"	"Q16891-[1,2]"	"IMMT_HUMAN"	"Mitochondrial inner membrane protein"	"IMMT"	13	21	0.0022869905040256	13	21	0	0	"response to cold;mitochondrial calcium ion homeostasis"	"mitochondrial inner membrane;integral to membrane"	""
"Q562R1"	"Q562R1"	"ACTBL_HUMAN"	"Beta-actin-like protein 2"	"ACTBL2"	1	1	0.00102455011941573	1	1	0.00127183845357634	12	""	"cytoplasm;cytoskeleton"	"ATP binding"
"Q8IUE6"	"Q8IUE6"	"H2A2B_HUMAN"	"Histone H2A type 2-B"	"HIST2H2AB"	1	1	0.00380997538912397	1	1	0.00472956189769486	26	"nucleosome assembly"	"nucleus;nucleosome"	"DNA binding"
"Q8N163-1"	"Q8N163-1"	"K1967_HUMAN"	"DBIRD complex subunit KIAA1967"	"KIAA1967"	4	7	0.00125210458797502	4	7	0	0	"positive regulation of DNA damage checkpoint;mRNA processing;mitochondrial fragmentation involved in apoptotic process;positive regulation of apoptotic process;regulation of DNA-dependent transcription;negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage;response to UV;RNA splicing"	"DBIRD complex;nuclear chromatin;mitochondrial matrix"	"RNA polymerase II core binding;enzyme inhibitor activity"
"Q8WW12-1"	"Q8WW12-1"	"PCNP_HUMAN"	"PEST proteolytic signal-containing nuclear protein"	"PCNP"	4	7	0.00649265468933112	4	7	0	0	"protein ubiquitination;cell cycle;proteasomal ubiquitin-dependent protein catabolic process"	"nucleus"	""
"Q92499"	"Q92499"	"DDX1_HUMAN"	"ATP-dependent RNA helicase DDX1"	"DDX1"	1	1	0.000223106666930683	1	1	0.000276956327342492	0	"multicellular organismal development;double-strand break repair;spliceosomal complex assembly;response to exogenous dsRNA;transcription;regulation of transcription;regulation of translational initiation;response to virus;DNA duplex unwinding"	"cleavage body;cytoplasmic stress granule;tRNA-splicing ligase complex"	"nuclease activity;chromatin binding;ATP-dependent helicase activity;double-stranded RNA binding;RNA helicase activity;ATP binding;exonuclease activity;DNA/RNA helicase activity;transcription cofactor activity;DNA binding;poly(A) RNA binding"
"Q95604"	"Q95604"	"1C17_HUMAN"	"HLA class I histocompatibility antigen, Cw-17 alpha chain"	"HLA-C"	1	1	0.000739690562404595	1	1	0.000918224382766325	2	"regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;interferon-gamma-mediated signaling pathway"	"MHC class I protein complex;ER to Golgi transport vesicle membrane;phagocytic vesicle membrane;plasma membrane;Golgi membrane;integral to lumenal side of endoplasmic reticulum membrane;early endosome membrane"	"peptide antigen binding"
"Q96T88-1,Q96T88-2"	"Q96T88-[1,2]"	"UHRF1_HUMAN"	"E3 ubiquitin-protein ligase UHRF1"	"UHRF1"	1	1	0.000104097688227431	1	1	0	0	"protein ubiquitination involved in ubiquitin-dependent protein catabolic process;histone monoubiquitination;positive regulation of transcription from RNA polymerase II promoter;transcription;cell cycle;positive regulation of cellular protein metabolic process;maintenance of DNA methylation;DNA repair;positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity;cell proliferation;protein autoubiquitination;negative regulation of transcription from RNA polymerase II promoter"	"nuclear matrix;heterochromatin;replication fork;euchromatin;nuclear chromatin"	"nucleosomal histone binding;methylated histone residue binding;identical protein binding;methyl-CpG binding;ubiquitin-protein ligase activity;hemi-methylated DNA-binding;core promoter proximal region sequence-specific DNA binding;sequence-specific DNA binding transcription factor activity;zinc ion binding"
"Q99729-2,Q99729-3"	"Q99729-[2,3]"	"ROAA_HUMAN"	"Heterogeneous nuclear ribonucleoprotein A/B"	"HNRNPAB"	2	3	0.00138529655929852	2	3	0	6	"positive regulation of transcription;epithelial to mesenchymal transition"	"nucleus;ribonucleoprotein complex;cytoplasm"	"mRNA binding;nucleotide binding"
"Q9BY77-1"	"Q9BY77-1"	"PDIP3_HUMAN"	"Polymerase delta-interacting protein 3"	"POLDIP3"	4	8	0.00313727189603241	4	8	0	0	"positive regulation of translation"	"cytoplasm;nuclear speck"	"nucleotide binding;RNA binding"
"P68032,P68133"	"P68032, P68133"	"ACTC_HUMAN, ACTS_HUMAN"	"Actin, alpha cardiac muscle 1, Actin, alpha skeletal muscle"	"ACTA1, ACTC1"	1	1	0.000976214958420175	1	1	0.00121183698049174	29	"cardiac muscle contraction;cardiac myofibril assembly;skeletal muscle thin filament assembly;response to drug;muscle filament sliding;apoptotic process;cardiac muscle tissue morphogenesis;heart contraction;response to ethanol;skeletal muscle fiber adaptation;response to steroid hormone stimulus;cell growth;response to lithium ion;skeletal muscle fiber development;response to mechanical stimulus;response to extracellular stimulus"	"I band;actomyosin;extracellular vesicular exosome;cytosol;stress fiber;actin filament;striated muscle thin filament"	"myosin binding;ATPase activity;ATP binding;structural constituent of cytoskeleton;ADP binding"
"P34931"	"P34931"	"HS71L_HUMAN"	"Heat shock 70 kDa protein 1-like"	"HSPA1L"	0	0	0	0	0	0	24	"binding of sperm to zona pellucida;response to unfolded protein"	"zona pellucida receptor complex;mitochondrial matrix"	"ATP binding"
"Q13885,Q9BVA1"	"Q13885, Q9BVA1"	"TBB2A_HUMAN, TBB2B_HUMAN"	"Tubulin beta-2A chain, Tubulin beta-2B chain"	"TUBB2A, TUBB2B"	0	0	0	0	0	0	19	"microtubule-based process;protein polymerization;'de novo' posttranslational protein folding;neuron migration"	"cytoplasm;microtubule;plasma membrane"	"GTPase activity;structural constituent of cytoskeleton;GTP binding"
"P38159-1"	"P38159-1"	"RBMX_HUMAN"	"RNA-binding motif protein, X chromosome"	"RBMX"	8	13	0.00548922285389558	8	13	0	0	"protein homooligomerization;cellular response to interleukin-1;negative regulation of mRNA splicing;membrane protein ectodomain proteolysis;positive regulation of transcription from RNA polymerase II promoter;positive regulation of mRNA splicing;mRNA splice site selection;regulation of alternative mRNA splicing;transcription from RNA polymerase II promoter;mRNA splicing"	"catalytic step 2 spliceosome;nuclear euchromatin;extracellular vesicular exosome;supraspliceosomal complex;nucleoplasm"	"chromatin binding;core promoter binding;nucleotide binding;single-stranded RNA binding;mRNA binding"
"Q92841-1,Q92841-3,Q92841-4"	"Q92841-[1,3,4]"	"DDX17_HUMAN"	"Probable ATP-dependent RNA helicase DDX17"	"DDX17"	7	10	0.000817819743893146	7	10	0	2	"regulation of skeletal muscle cell differentiation;transcription;RNA processing;positive regulation of intracellular estrogen receptor signaling pathway;positive regulation of transcription from RNA polymerase II promoter"	"nucleus;nucleolus"	"RNA helicase activity;ATP binding;estrogen receptor binding;ATP-dependent helicase activity;RNA-dependent ATPase activity;RNA binding;transcription coactivator activity"
"P27816-1,P27816-6"	"P27816-[1,6]"	"MAP4_HUMAN"	"Microtubule-associated protein 4"	"MAP4"	2	3	0.000601923195156739	2	3	0	9	"cell division;establishment of spindle orientation;mitotic spindle organization;microtubule sliding"	"microtubule associated complex;cytoplasm;plasma membrane;microtubule;mitotic spindle"	"structural molecule activity"
"Q9NVI7-2"	"Q9NVI7-2"	"ATD3A_HUMAN"	"ATPase family AAA domain-containing protein 3A"	"ATAD3A"	7	8	0.00208326730004676	7	8	0	0	"negative regulation of apoptotic process;cell growth"	"integral to membrane;mitochondrion;mitochondrial nucleoid;mitochondrial inner membrane"	"nucleoside-triphosphatase activity;ATP binding"
"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880"	"O60814, P58876, P62807, Q5QNW6-[1,2], Q93079, Q99877, Q99879, Q99880"	"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN"	"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F"	"HIST1H2BD, HIST1H2BF,HIST1H2BE,HIST1H2BC,HIST1H2BG,HIST1H2BI, HIST1H2BH, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF"	6	15	0.00218384832709928	6	15	0.0034855047998885	0	"nucleosome assembly;defense response to bacterium"	"nucleus;nucleosome"	"DNA binding"
"P50502"	"P50502"	"F10A1_HUMAN"	"Hsc70-interacting protein"	"ST13"	5	8	0.00357938067270906	5	8	0.0044433101839229	0	"protein folding;negative regulation of protein refolding;protein homooligomerization;chaperone cofactor-dependent protein refolding"	"cytoplasm;cytosol;protein complex"	"protein binding;dATP binding"
"P62258-1"	"P62258-1"	"1433E_HUMAN"	"14-3-3 protein epsilon"	"YWHAE"	2	2	0.00164019855531786	2	2	0	4	"modulation by virus of host morphology or physiology;cerebral cortex development;hippo signaling cascade;intrinsic apoptotic signaling pathway;negative regulation of peptidyl-serine dephosphorylation;G2/M transition of mitotic cell cycle;neurotrophin TRK receptor signaling pathway;hippocampus development;neuron migration;protein targeting;regulation of heart rate by cardiac conduction;regulation of cysteine-type endopeptidase activity involved in apoptotic process;regulation of potassium ion transmembrane transporter activity;regulation of heart rate by hormone;regulation of membrane repolarization;membrane repolarization involved in regulation of cardiac muscle cell action potential;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"kinesin complex;mitochondrion;cytosol;cytoplasmic vesicle membrane;extracellular vesicular exosome;melanosome"	"potassium channel regulator activity"
"P01892,P10316"	"P01892, P10316"	"1A02_HUMAN, 1A69_HUMAN"	"HLA class I histocompatibility antigen, A-2 alpha chain, HLA class I histocompatibility antigen, A-69 alpha chain"	"HLA-A"	2	2	0.000753876408806875	2	2	0.000935834165449515	2	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of defense response to virus by virus;viral process;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway"	"Golgi membrane;early endosome membrane;plasma membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;MHC class I protein complex"	"peptide antigen binding"
"P0C0S5,Q71UI9-1"	"P0C0S5, Q71UI9-1"	"H2AV_HUMAN, H2AZ_HUMAN"	"Histone H2A.V, Histone H2A.Z"	"H2AFV, H2AFZ"	2	8	0.0210673118304859	2	8	0.0523043564033268	39	"nucleosome assembly"	"nucleosome;nucleus"	"DNA binding"
"P04259"	"P04259"	"K2C6B_HUMAN"	"Keratin, type II cytoskeletal 6B"	"KRT6B"	0	0	0	0	0	0	3	"ectoderm development"	"keratin filament"	"structural constituent of cytoskeleton"
"P09429"	"P09429"	"HMGB1_HUMAN"	"High mobility group protein B1"	"HMGB1"	2	4	0.00375418763579486	2	4	0.0046603090533703	2	"neuron projection development;myeloid dendritic cell activation;DNA topological change;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of DNA binding;innate immune response;inflammatory response to antigenic stimulus;negative regulation of RNA polymerase II transcriptional preinitiation complex assembly;positive regulation of transcription from RNA polymerase II promoter;base-excision repair;dendritic cell chemotaxis;V(D)J recombination;apoptotic DNA fragmentation;negative regulation of apoptotic cell clearance;positive regulation of apoptotic process"	"condensed chromosome;cell surface;nucleoplasm;extracellular space"	"single-stranded DNA binding;cytokine activity;chemoattractant activity;DNA binding;damaged DNA binding;sequence-specific DNA binding transcription factor activity;RAGE receptor binding;double-stranded DNA binding"
