"";"accession";"name";"go_name"
"64";"P06493";"CDK1_HUMAN";"F:ATP binding, P:positive regulation of cardiac muscle cell proliferation, P:response to toxic substance, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:Ras protein signal transduction, P:cell migration, P:neurotrophin TRK receptor signaling pathway, P:toll-like receptor 3 signaling pathway, C:midbody, P:response to activity, P:positive regulation of DNA replication, P:organ regeneration, P:TRIF-dependent toll-like receptor signaling pathway, P:DNA repair, P:G2/M transition of mitotic cell cycle, P:cellular response to hydrogen peroxide, P:toll-like receptor 4 signaling pathway, F:histone kinase activity, P:response to cadmium ion, P:mitosis, P:mitotic nuclear envelope disassembly, C:cytosol, P:regulation of transcription involved in G1/S transition of mitotic cell cycle, P:activation of MAPK activity, P:epithelial cell differentiation, P:toll-like receptor TLR6:TLR2 signaling pathway, P:fibroblast growth factor receptor signaling pathway, P:activation of MAPKK activity, P:response to ethanol, P:protein complex assembly, C:extracellular vesicular exosome, P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of protein import into nucleus, translocation, P:ventricular cardiac muscle cell development, F:cyclin-dependent protein serine/threonine kinase activity, P:regulation of embryonic development, P:stress-activated MAPK cascade, P:toll-like receptor TLR1:TLR2 signaling pathway, C:nucleoplasm, P:regulation of Schwann cell differentiation, P:positive regulation of gene expression, P:epidermal growth factor receptor signaling pathway, P:toll-like receptor 10 signaling pathway, P:protein localization to kinetochore, C:mitochondrion, P:apoptotic process, P:Fc-epsilon receptor signaling pathway, P:response to copper ion, P:pronuclear fusion, F:RNA polymerase II carboxy-terminal domain kinase activity, P:negative regulation of apoptotic process, P:toll-like receptor 5 signaling pathway, P:response to drug, P:insulin receptor signaling pathway, P:chromosome condensation, P:positive regulation of mitotic cell cycle, P:response to amine, P:cell aging, P:centrosome cycle, P:response to axon injury, P:DNA replication, C:microtubule organizing center, P:axon guidance, P:innate immune response, P:mitotic G2 DNA damage checkpoint, P:toll-like receptor 2 signaling pathway, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:toll-like receptor 9 signaling pathway, P:response to organic cyclic compound, C:spindle microtubule"
"65";"P10809";"CH60_HUMAN";"P:B cell proliferation, P:positive regulation of T cell activation, C:coated vesicle, P:MyD88-dependent toll-like receptor signaling pathway, C:mitochondrial matrix, P:positive regulation of interleukin-10 production, F:single-stranded DNA binding, P:positive regulation of macrophage activation, F:DNA replication origin binding, C:extracellular vesicular exosome, P:positive regulation of interleukin-6 production, C:mitochondrial inner membrane, C:cell surface, C:early endosome, C:plasma membrane, P:protein maturation, P:'de novo' protein folding, P:positive regulation of interferon-gamma production, C:secretory granule, F:ATPase activity, P:positive regulation of interleukin-12 production, P:T cell activation, P:response to unfolded protein, P:protein stabilization, C:lipopolysaccharide receptor complex, F:lipopolysaccharide binding, F:unfolded protein binding, P:positive regulation of apoptotic process, C:coated pit, F:double-stranded RNA binding, C:extracellular space, P:viral process, P:chaperone-mediated protein complex assembly, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:isotype switching to IgG isotypes, F:ATP binding, P:positive regulation of interferon-alpha production, P:B cell cytokine production, P:negative regulation of apoptotic process, C:cytosol, P:positive regulation of T cell mediated immune response to tumor cell, P:protein refolding"
"66";"O75390";"CISY_HUMAN";"F:citrate (Si)-synthase activity, P:cellular carbohydrate metabolic process, P:small molecule metabolic process, C:mitochondrial matrix, P:carbohydrate metabolic process, P:tricarboxylic acid cycle, C:extracellular vesicular exosome"
"67";"P09496";"CLCA_HUMAN";"C:clathrin coat of coated pit, P:negative regulation of epidermal growth factor receptor signaling pathway, C:cytosol, P:endocytosis, P:epidermal growth factor receptor signaling pathway, P:axon guidance, C:clathrin coat of trans-Golgi network vesicle, C:clathrin complex, P:post-Golgi vesicle-mediated transport, C:clathrin-coated endocytic vesicle membrane, F:peptide binding, C:plasma membrane, F:structural molecule activity, C:trans-Golgi network membrane, P:intracellular protein transport, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, P:neurotrophin TRK receptor signaling pathway"
"68";"Q00610";"CLH1_HUMAN";"C:cytosol, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, C:clathrin complex, C:spindle, C:mitochondrion, C:melanosome, F:double-stranded RNA binding, P:post-Golgi vesicle-mediated transport, P:mitosis, C:trans-Golgi network membrane, C:extracellular vesicular exosome, P:receptor internalization, C:clathrin coat of coated pit, F:structural molecule activity, P:transferrin transport, C:clathrin coat of trans-Golgi network vesicle, C:clathrin-coated endocytic vesicle membrane, P:intracellular protein transport"
"69";"Q9Y224";"CN166_HUMAN";"C:nucleus, P:transcription, DNA-templated, P:viral process, F:RNA polymerase II core binding, P:positive regulation of transcription from RNA polymerase II promoter, C:tRNA-splicing ligase complex, C:perinuclear region of cytoplasm, C:microtubule organizing center"
"70";"P62633";"CNBP_HUMAN";"F:sequence-specific DNA binding transcription factor activity, P:positive regulation of transcription from RNA polymerase II promoter, F:single-stranded DNA binding, F:zinc ion binding, C:endoplasmic reticulum, P:positive regulation of cell proliferation, C:nucleus, C:cytosol, F:single-stranded RNA binding, P:cholesterol biosynthetic process, P:transcription, DNA-templated"
"71";"P23528";"COF1_HUMAN";"P:negative regulation of apoptotic process, P:platelet activation, C:ruffle membrane, C:extracellular space, C:cytoplasm, P:response to amino acid, P:protein phosphorylation, P:neural crest cell migration, P:Rho protein signal transduction, P:neural fold formation, C:extracellular vesicular exosome, C:nucleus, P:axon guidance, P:actin filament depolymerization, P:establishment of cell polarity, C:cortical actin cytoskeleton, P:actin cytoskeleton organization, P:platelet degranulation, P:negative regulation of cell size, P:Fc-gamma receptor signaling pathway involved in phagocytosis, P:positive regulation of actin filament depolymerization, C:lamellipodium membrane, P:response to virus, P:innate immune response, P:protein import into nucleus, C:nuclear matrix, P:regulation of cell morphogenesis"
"72";"P53618";"COPB_HUMAN";"P:COPI coating of Golgi vesicle, P:intracellular protein transport, C:COPI vesicle coat, P:retrograde vesicle-mediated transport, Golgi to ER, C:endoplasmic reticulum-Golgi intermediate compartment, P:intra-Golgi vesicle-mediated transport, F:structural molecule activity, C:plasma membrane, C:cytosol, P:viral process"
"73";"P48444";"COPD_HUMAN";"P:pigmentation, C:cytosol, C:COPI vesicle coat, P:COPI coating of Golgi vesicle, P:intracellular protein transport, P:retrograde vesicle-mediated transport, Golgi to ER, P:adult locomotory behavior, P:cerebellar Purkinje cell layer maturation, C:endoplasmic reticulum, C:clathrin adaptor complex"
"74";"Q9ULV4";"COR1C_HUMAN";"C:lamellipodium, P:actin cytoskeleton organization, P:signal transduction, C:plasma membrane, F:actin filament binding, C:cytoplasm, C:actin cytoskeleton, P:phagocytosis"
"75";"O43809";"CPSF5_HUMAN";"P:mRNA polyadenylation, C:centrosome, P:protein tetramerization, F:mRNA binding, C:mRNA cleavage factor complex, C:paraspeckles, F:AU-rich element binding, P:termination of RNA polymerase II transcription, F:hydrolase activity, P:mRNA splicing, via spliceosome"
"76";"Q16630";"CPSF6_HUMAN";"C:ribonucleoprotein complex, P:mRNA polyadenylation, F:nucleotide binding, P:protein tetramerization, C:mRNA cleavage factor complex, C:paraspeckles, F:mRNA binding"
"77";"Q5TZA2";"CROCC_HUMAN";"C:plasma membrane, P:cell cycle, C:actin cytoskeleton, C:centriole, P:centrosome organization, F:structural molecule activity, C:ciliary rootlet, C:extracellular vesicular exosome, F:kinesin binding, P:cell projection organization, P:protein localization"
"78";"Q9HB71";"CYBP_HUMAN";"P:negative regulation of cell death, P:cardiac muscle cell differentiation, P:response to growth hormone, C:nuclear envelope lumen, C:cell body, C:neuron projection, P:aging, C:extracellular vesicular exosome, P:cellular response to calcium ion, P:positive regulation of DNA replication, C:beta-catenin destruction complex"
"79";"P61803";"DAD1_HUMAN";"P:negative regulation of apoptotic process, F:dolichyl-diphosphooligosaccharide-protein glycotransferase activity, C:oligosaccharyltransferase complex, P:blastocyst development, P:response to nutrient, P:post-translational protein modification, P:apoptotic process, P:response to drug, P:protein N-linked glycosylation via asparagine, C:integral component of membrane"
"80";"Q92499";"DDX1_HUMAN";"F:double-stranded RNA binding, C:cytoplasmic stress granule, P:response to exogenous dsRNA, P:DNA duplex unwinding, F:exonuclease activity, F:poly(A) RNA binding, F:DNA binding, P:transcription, DNA-templated, F:ATP-dependent helicase activity, P:spliceosomal complex assembly, F:chromatin binding, P:double-strand break repair, P:regulation of transcription, DNA-templated, F:ATP binding, P:response to virus, F:nuclease activity, C:cleavage body, F:transcription cofactor activity, P:regulation of translational initiation, F:DNA/RNA helicase activity, C:tRNA-splicing ligase complex, F:RNA helicase activity, P:multicellular organismal development"
"81";"Q92841";"DDX17_HUMAN";"C:nucleus, P:regulation of skeletal muscle cell differentiation, P:RNA processing, C:nucleolus, F:RNA helicase activity, F:estrogen receptor binding, F:ATP binding, F:transcription coactivator activity, P:transcription, DNA-templated, F:ATP-dependent helicase activity, P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of intracellular estrogen receptor signaling pathway, F:RNA binding, F:RNA-dependent ATPase activity"
"82";"Q9NVP1";"DDX18_HUMAN";"F:ATP-dependent RNA helicase activity, F:RNA binding, C:nucleolus, F:ATP binding"
"83";"Q9NR30";"DDX21_HUMAN";"P:response to exogenous dsRNA, C:nucleolus, F:double-stranded RNA binding, F:ATP binding, F:ATP-dependent RNA helicase activity, P:response to virus"
"84";"Q9GZR7";"DDX24_HUMAN";"C:nucleolus, P:ATP catabolic process, F:RNA helicase activity, P:RNA metabolic process, F:ATP binding, F:RNA binding, C:cytoplasm, F:ATP-dependent helicase activity"
"85";"O00571";"DDX3X_HUMAN";"P:chromosome segregation, P:positive regulation of translational initiation, F:ATP binding, P:negative regulation of protein complex assembly, P:cellular response to arsenic-containing substance, P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of interferon-beta production, F:eukaryotic initiation factor 4E binding, P:negative regulation of cell growth, F:poly(A) RNA binding, P:positive regulation of apoptotic process, F:transcription factor binding, P:positive regulation of cell growth, C:mitochondrial outer membrane, P:negative regulation of translation, F:ATP-dependent DNA helicase activity, P:positive regulation of chemokine (C-C motif) ligand 5 production, C:cytoplasmic stress granule, F:mRNA 5'-UTR binding, P:negative regulation of cysteine-type endopeptidase activity involved in apoptotic process, P:RNA secondary structure unwinding, F:RNA stem-loop binding, F:ATP-dependent RNA helicase activity, P:viral process, P:positive regulation of cysteine-type endopeptidase activity involved in apoptotic process, P:transcription, DNA-templated, P:extrinsic apoptotic signaling pathway via death domain receptors, P:response to virus, P:negative regulation of apoptotic process, C:extracellular vesicular exosome, P:innate immune response, F:ribosomal small subunit binding, P:cellular response to osmotic stress, P:negative regulation of intrinsic apoptotic signaling pathway, C:nucleus, P:stress granule assembly, P:positive regulation of G1/S transition of mitotic cell cycle, P:intrinsic apoptotic signaling pathway, P:mature ribosome assembly, F:DNA binding, C:nuclear speck"
