"";"X";"accession";"name";"go_name"
"466";466;"P62979";"RS27A_HUMAN";"P:translational initiation, C:endocytic vesicle membrane, P:negative regulation of apoptotic process, P:apoptotic signaling pathway, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:endosomal transport, P:neurotrophin TRK receptor signaling pathway, P:protein polyubiquitination, P:transcription initiation from RNA polymerase II promoter, P:toll-like receptor TLR6:TLR2 signaling pathway, P:toll-like receptor 10 signaling pathway, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:fibroblast growth factor receptor signaling pathway, P:innate immune response, P:toll-like receptor 3 signaling pathway, P:toll-like receptor 9 signaling pathway, P:nucleotide-binding oligomerization domain containing signaling pathway, P:JNK cascade, P:ion transmembrane transport, C:nucleoplasm, P:viral protein processing, F:structural constituent of ribosome, P:toll-like receptor 4 signaling pathway, P:positive regulation of NF-kappaB transcription factor activity, P:positive regulation of type I interferon production, P:toll-like receptor 2 signaling pathway, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:toll-like receptor 5 signaling pathway, P:Notch signaling pathway, C:plasma membrane, P:I-kappaB kinase/NF-kappaB signaling, P:negative regulation of epidermal growth factor receptor signaling pathway, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, F:metal ion binding, P:cytokine-mediated signaling pathway, P:TRIF-dependent toll-like receptor signaling pathway, P:T cell receptor signaling pathway, C:cytosolic small ribosomal subunit, P:regulation of transcription from RNA polymerase II promoter in response to hypoxia, P:epidermal growth factor receptor signaling pathway, P:Fc-epsilon receptor signaling pathway, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:DNA repair, P:Notch receptor processing, P:transforming growth factor beta receptor signaling pathway, P:negative regulation of type I interferon production, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:toll-like receptor TLR1:TLR2 signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of apoptotic process, P:activation of MAPK activity, P:negative regulation of transcription from RNA polymerase II promoter, P:virion assembly, C:endosome membrane"
"467";467;"P62857";"RS28_HUMAN";"P:translational initiation, P:viral transcription, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:extracellular vesicular exosome, P:ribosomal small subunit biogenesis, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, F:structural constituent of ribosome"
"468";468;"P62273";"RS29_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, F:zinc ion binding, P:translational elongation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational initiation"
"469";469;"P23396";"RS3_HUMAN";"C:ruffle membrane, F:endonuclease activity, P:positive regulation of execution phase of apoptosis, C:nucleus, F:iron-sulfur cluster binding, P:negative regulation of DNA repair, F:DNA-(apurinic or apyrimidinic site) lyase activity, P:positive regulation of DNA N-glycosylase activity, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:damaged DNA binding, F:structural constituent of ribosome, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of NF-kappaB transcription factor activity, C:cytosolic small ribosomal subunit, P:cellular response to DNA damage stimulus, P:translational elongation, F:mRNA binding, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane"
"470";470;"P61247";"RS3A_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:cell differentiation, P:viral transcription, P:translational termination, P:negative regulation of apoptotic process, P:translational elongation, C:extracellular vesicular exosome, P:cytoplasmic translation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit, F:RNA binding, C:nucleolus, F:structural constituent of ribosome"
"471";471;"P62701";"RS4X_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:positive regulation of translation, P:multicellular organismal development, C:polysome, P:translational elongation, P:translational termination, P:positive regulation of cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:translational initiation, F:rRNA binding"
"472";472;"P46782";"RS5_HUMAN";"P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational initiation, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:mRNA binding, P:regulation of translational fidelity, P:viral transcription, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome"
"475";475;"P62241";"RS8_HUMAN";"P:translational elongation, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:viral transcription, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit"
"476";476;"P46781";"RS9_HUMAN";"P:viral transcription, F:structural constituent of ribosome, F:translation regulator activity, P:SRP-dependent cotranslational protein targeting to membrane, P:positive regulation of cell proliferation, P:translational initiation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational elongation, F:rRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational termination, C:nucleolus"
"478";478;"P08865";"RSSA_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA export from nucleus, C:cytosolic small ribosomal subunit, C:90S preribosome, F:ribosome binding, F:laminin receptor activity, P:translational termination, P:translational elongation, P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:nucleus, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:plasma membrane, P:cell adhesion, P:ribosomal small subunit assembly, C:extracellular vesicular exosome, P:viral transcription"
"484";484;"Q9Y265";"RUVB1_HUMAN";"P:DNA recombination, C:microtubule organizing center, C:MLL1 complex, P:regulation of transcription from RNA polymerase II promoter, P:spermatogenesis, F:DNA helicase activity, P:histone H2A acetylation, P:DNA repair, P:histone H4 acetylation, F:ATP binding, P:CENP-A containing nucleosome assembly at centromere, P:transcription, DNA-templated, C:extracellular vesicular exosome, C:membrane, P:regulation of growth, C:Ino80 complex, C:NuA4 histone acetyltransferase complex, P:mitosis, C:Golgi apparatus, C:nuclear matrix"
"485";485;"Q9Y230";"RUVB2_HUMAN";"P:histone H2A acetylation, P:transcription, DNA-templated, C:NuA4 histone acetyltransferase complex, C:extracellular vesicular exosome, F:ATP-dependent DNA helicase activity, C:membrane, C:nuclear matrix, C:MLL1 complex, P:histone H4 acetylation, F:ATP-dependent 5'-3' DNA helicase activity, P:protein folding, C:Ino80 complex, C:cytoplasm, F:ATP binding, P:regulation of transcription, DNA-templated, F:unfolded protein binding, P:regulation of growth, P:DNA repair, P:DNA recombination, F:identical protein binding, C:ribonucleoprotein complex, P:cellular response to UV, F:damaged DNA binding"
"492";492;"O14828";"SCAM3_HUMAN";"P:protein transport, P:response to retinoic acid, C:extracellular vesicular exosome, C:integral component of membrane, C:Golgi membrane, P:post-Golgi vesicle-mediated transport"
"493";493;"Q15019";"SEPT2_HUMAN";"P:cilium assembly, C:septin complex, P:regulation of protein localization, C:ciliary membrane, C:cell surface, P:neuron projection development, C:midbody, C:exocyst, P:mitosis, C:cytoplasm, C:spindle, P:smoothened signaling pathway, C:condensed chromosome kinetochore, C:extracellular vesicular exosome, C:synapse, C:nucleolus, C:actin cytoskeleton, C:cleavage furrow, F:GTP binding, F:enzyme regulator activity, C:perinuclear region of cytoplasm, P:regulation of L-glutamate transport"
"494";494;"O43175";"SERA_HUMAN";"C:extracellular vesicular exosome, P:spinal cord development, P:G1 to G0 transition, P:brain development, P:L-serine biosynthetic process, P:glial cell development, P:neuron projection development, F:electron carrier activity, F:NAD binding, F:phosphoglycerate dehydrogenase activity, P:regulation of gene expression, P:threonine metabolic process, P:glutamine metabolic process, P:taurine metabolic process, C:cytosol, P:glycine metabolic process, P:cellular nitrogen compound metabolic process, P:gamma-aminobutyric acid metabolic process, P:neural tube development"
"507";507;"O95347";"SMC2_HUMAN";"P:meiotic chromosome segregation, C:extracellular vesicular exosome, P:DNA repair, P:mitotic chromosome condensation, P:DNA recombination, C:cytosol, C:condensin complex, C:nuclear chromosome, P:kinetochore organization, P:meiotic chromosome condensation, F:ATP binding"
"509";509;"P62316";"SMD2_HUMAN";"P:spliceosomal complex assembly, C:extracellular vesicular exosome, C:U4 snRNP, C:SMN-Sm protein complex, C:U12-type spliceosomal complex, C:nucleoplasm, C:catalytic step 2 spliceosome, C:pICln-Sm protein complex, C:cytosol, P:ncRNA metabolic process, C:methylosome, P:spliceosomal snRNP assembly, C:U1 snRNP"
"511";511;"Q7KZF4";"SND1_HUMAN";"F:transcription cofactor activity, P:gene silencing by RNA, F:nucleic acid binding, C:mitochondrion, P:viral process, P:transcription, DNA-templated, C:nucleus, C:melanosome, F:nuclease activity, P:nucleic acid phosphodiester bond hydrolysis, P:regulation of transcription, DNA-templated, C:extracellular vesicular exosome, C:RISC complex, C:cytoplasm"
"516";516;"P11277";"SPTB1_HUMAN";"C:cytosol, P:porphyrin-containing compound biosynthetic process, P:axon guidance, P:plasma membrane organization, C:spectrin-associated cytoskeleton, P:actin filament capping, F:structural constituent of cytoskeleton, F:actin filament binding, C:spectrin, C:cell surface, C:protein complex, P:hemopoiesis, C:intrinsic component of the cytoplasmic side of the plasma membrane"
"517";517;"Q01082";"SPTB2_HUMAN";"P:axon guidance, F:actin binding, C:extracellular vesicular exosome, C:spectrin-associated cytoskeleton, P:common-partner SMAD protein phosphorylation, F:phospholipid binding, C:M band, P:protein targeting to plasma membrane, P:Golgi to plasma membrane protein transport, P:membrane assembly, C:protein complex, C:axolemma, P:actin filament capping, P:SMAD protein import into nucleus, C:spectrin, C:nucleolus, F:ankyrin binding, C:cytosol, F:structural constituent of cytoskeleton, C:cuticular plate, P:mitotic cytokinesis"
"518";518;"Q13813";"SPTN1_HUMAN";"C:cytosol, F:structural constituent of cytoskeleton, C:lateral plasma membrane, P:actin filament capping, P:axon guidance, C:spectrin, C:cuticular plate, P:cellular component disassembly involved in execution phase of apoptosis, C:fascia adherens, C:membrane, F:calcium ion binding, C:intracellular membrane-bounded organelle, C:Z disc, C:extracellular vesicular exosome, F:actin binding, C:microtubule cytoskeleton"
"531";531;"P51571";"SSRD_HUMAN";"C:Sec61 translocon complex, C:extracellular vesicular exosome, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:integral component of membrane"
"533";533;"P14868";"SYDC_HUMAN";"F:nucleic acid binding, F:aspartate-tRNA ligase activity, F:aminoacylase activity, C:extracellular vesicular exosome, F:ATP binding, P:protein complex assembly, P:aspartyl-tRNA aminoacylation, C:cytosol"
"537";537;"P41252";"SYIC_HUMAN";"C:cytosol, F:isoleucine-tRNA ligase activity, F:aminoacyl-tRNA editing activity, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, C:nucleus, P:isoleucyl-tRNA aminoacylation, F:ATP binding, C:extracellular vesicular exosome"
"538";538;"Q15046";"SYK_HUMAN";"F:metal ion binding, F:ATP binding, F:tRNA binding, C:mitochondrial matrix, P:diadenosine tetraphosphate biosynthetic process, C:cytosol, F:lysine-tRNA ligase activity, P:lysyl-tRNA aminoacylation, C:nucleus, C:plasma membrane, F:amino acid binding, C:extracellular region, C:aminoacyl-tRNA synthetase multienzyme complex, P:viral process, C:microtubule cytoskeleton, P:tRNA processing"
"539";539;"P56192";"SYMC_HUMAN";"C:mitochondrion, F:tRNA binding, C:cytosol, F:ATP binding, C:extracellular vesicular exosome, P:methionyl-tRNA aminoacylation, P:tRNA aminoacylation for protein translation, F:methionine-tRNA ligase activity"
"540";540;"O43776";"SYNC_HUMAN";"F:asparagine-tRNA ligase activity, C:mitochondrion, F:nucleic acid binding, F:ATP binding, C:extracellular vesicular exosome, P:tRNA aminoacylation for protein translation, C:cytosol, P:asparaginyl-tRNA aminoacylation"
"542";542;"P54136";"SYRC_HUMAN";"C:mitochondrion, F:tRNA binding, P:arginyl-tRNA aminoacylation, F:ATP binding, C:cytosol, F:arginine binding, C:extracellular vesicular exosome, F:arginine-tRNA ligase activity, C:nucleus, C:aminoacyl-tRNA synthetase multienzyme complex"
"543";543;"P26639";"SYTC_HUMAN";"C:actin cytoskeleton, P:threonyl-tRNA aminoacylation, C:cytosol, C:extracellular vesicular exosome, F:ATP binding, F:protein homodimerization activity, F:threonine-tRNA ligase activity"
"544";544;"P54577";"SYYC_HUMAN";"F:ATP binding, C:cytosol, P:tyrosyl-tRNA aminoacylation, F:signal transducer activity, F:interleukin-8 receptor binding, F:tRNA binding, C:nucleus, C:extracellular space, P:apoptotic process, F:tyrosine-tRNA ligase activity"
"546";546;"P37802";"TAGL2_HUMAN";"P:epithelial cell differentiation, C:extracellular vesicular exosome, P:muscle organ development"
"547";547;"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"550";550;"P68366";"TBA4A_HUMAN";"C:microtubule, F:GTP binding, F:structural constituent of cytoskeleton, P:platelet activation, P:microtubule-based process, P:platelet degranulation, P:'de novo' posttranslational protein folding, C:cytosol, P:protein polymerization, P:G2/M transition of mitotic cell cycle, C:extracellular vesicular exosome, F:GTPase activity"
"551";551;"Q13509";"TBB3_HUMAN";"P:protein polymerization, F:GTPase activity, C:microtubule, C:axon, F:peptide binding, C:cytoplasm, P:axon guidance, C:plasma membrane, P:'de novo' posttranslational protein folding, P:mitosis, F:structural constituent of cytoskeleton, F:GTP binding, P:microtubule-based process"
"552";552;"P04350";"TBB4A_HUMAN";"F:structural constituent of cytoskeleton, P:'de novo' posttranslational protein folding, C:internode region of axon, C:plasma membrane, C:neuronal cell body, F:GTP binding, P:protein polymerization, P:microtubule-based process, F:GTPase activity, C:cilium, C:myelin sheath, C:cytosol, P:G2/M transition of mitotic cell cycle, C:microtubule"
"553";553;"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"554";554;"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"555";555;"Q9BUF5";"TBB6_HUMAN";"F:structural constituent of cytoskeleton, P:protein polymerization, C:plasma membrane, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:cytoplasm, P:microtubule-based process, C:microtubule, F:GTP binding, F:GTPase activity"
"557";557;"P53999";"TCP4_HUMAN";"C:nucleolus, C:extracellular vesicular exosome, P:transcription, DNA-templated, P:regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, F:single-stranded DNA binding, C:transcription factor complex"
"558";558;"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"559";559;"P78371";"TCPB_HUMAN";"P:'de novo' posttranslational protein folding, C:zona pellucida receptor complex, C:cell body, C:chaperonin-containing T-complex, C:nucleus, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, C:microtubule, F:unfolded protein binding, F:ATP binding, C:cytosol, P:chaperone-mediated protein complex assembly"
"560";560;"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"561";561;"P48643";"TCPE_HUMAN";"F:ATP binding, C:zona pellucida receptor complex, C:centrosome, C:extracellular vesicular exosome, C:cytosol, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, P:response to virus, C:nucleolus, C:cell body, C:microtubule"
"562";562;"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"563";563;"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"564";564;"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"565";565;"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
"567";567;"P55072";"TERA_HUMAN";"P:double-strand break repair, C:site of double-strand break, C:proteasome complex, C:lipid particle, P:protein ubiquitination, P:positive regulation of protein complex assembly, P:protein N-linked glycosylation via asparagine, F:ATP binding, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, C:extracellular vesicular exosome, P:aggresome assembly, P:retrograde protein transport, ER to cytosol, P:ER-associated ubiquitin-dependent protein catabolic process, F:ADP binding, P:translesion synthesis, F:polyubiquitin binding, F:ATPase activity, P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process, P:endoplasmic reticulum unfolded protein response, C:endoplasmic reticulum, P:protein homooligomerization, F:lipid binding, P:ER to Golgi vesicle-mediated transport, C:nucleus, C:cytosol, C:perinuclear region of cytoplasm"
"568";568;"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"570";570;"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"571";571;"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"573";573;"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"577";577;"P60174";"TPIS_HUMAN";"P:glyceraldehyde-3-phosphate metabolic process, P:glycolysis, P:embryo development, P:pentose-phosphate shunt, C:cytosol, C:extracellular space, F:triose-phosphate isomerase activity, P:small molecule metabolic process, P:gluconeogenesis, C:extracellular vesicular exosome"
"581";581;"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
"587";587;"P54578";"UBP14_HUMAN";"C:plasma membrane, C:synapse, F:proteasome binding, P:regulation of chemotaxis, F:tRNA guanylyltransferase activity, F:ubiquitin-specific protease activity, P:ubiquitin-dependent protein catabolic process, C:cytoplasmic membrane-bounded vesicle, F:endopeptidase inhibitor activity, P:synaptic transmission, C:proteasome complex, P:regulation of proteasomal protein catabolic process, F:cysteine-type endopeptidase activity, F:ubiquitin thiolesterase activity, C:cell surface"
"590";590;"Q9P0L0";"VAPA_HUMAN";"F:structural molecule activity, C:endoplasmic reticulum membrane, P:sphingolipid biosynthetic process, P:small molecule metabolic process, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, C:integral component of membrane, C:vesicle, P:membrane fusion, P:protein localization to endoplasmic reticulum, P:cell death, C:plasma membrane, F:signal transducer activity, C:microtubule, P:neuron projection development"
"591";591;"P50552";"VASP_HUMAN";"P:cell junction assembly, P:neural tube closure, C:tight junction, C:actin cytoskeleton, P:positive regulation of actin filament polymerization, C:plasma membrane, C:extracellular vesicular exosome, P:protein homotetramerization, C:lamellipodium membrane, C:filopodium membrane, P:axon guidance, P:T cell receptor signaling pathway, C:cytosol, C:focal adhesion, P:actin polymerization or depolymerization"
"592";592;"Q00341";"VIGLN_HUMAN";"C:plasma membrane, P:lipid transport, P:cholesterol metabolic process, C:high-density lipoprotein particle, C:nucleus, C:cytoplasm, F:lipid binding, F:RNA binding"
"593";593;"P08670";"VIME_HUMAN";"F:structural constituent of eye lens, C:cell projection, P:muscle filament sliding, F:structural constituent of cytoskeleton, C:peroxisome, P:Bergmann glial cell differentiation, P:intermediate filament organization, P:viral process, C:cytosol, P:lens fiber cell development, F:double-stranded RNA binding, P:astrocyte development, C:extracellular vesicular exosome, C:intermediate filament, P:cellular component disassembly involved in execution phase of apoptosis, P:negative regulation of neuron projection development, C:cell leading edge"
"597";597;"P67809";"YBOX1_HUMAN";"C:CRD-mediated mRNA stability complex, P:in utero embryonic development, C:cytoplasmic stress granule, P:negative regulation of striated muscle cell differentiation, F:RNA binding, F:sequence-specific DNA binding transcription factor activity, P:mRNA splicing, via spliceosome, C:U12-type spliceosomal complex, C:nucleoplasm, F:double-stranded DNA binding, P:negative regulation of transcription from RNA polymerase II promoter, C:histone pre-mRNA 3'end processing complex, P:CRD-mediated mRNA stabilization, P:positive regulation of cell division, F:single-stranded DNA binding, P:transcription from RNA polymerase II promoter, C:extracellular vesicular exosome"
