"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5829-1.id.csv";"peptide.count.P5829-2.id.csv";"spectra.count.P5829-1.id.csv";"spectra.count.P5829-2.id.csv";"dNSAF.P5829-1.id.csv";"dNSAF.P5829-2.id.csv";"Go.Cc"
"380";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";7;15;0,00514403551805339;7;6;8;7;0,00631551728073232;0,00574149811239;"melanosome, mast cell granule, nucleoplasm, protein complex, extracellular vesicular exosome, cytoplasmic vesicle membrane, mitochondrion, blood microparticle, postsynaptic density, cytosol, cell leading edge, perinuclear region of cytoplasm, cytoplasm, extracellular space"
"381";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";1;2;0,00170535622345518;1;1;1;1;0,00201018834795781;0,00199225810244861;"plasma membrane, mitotic spindle, microtubule, cytosol, kinetochore, mitochondrion, centrosome, cytoplasm, nucleus, cytoplasmic dynein complex"
"382";"P63173";"P63173";"RL38_HUMAN";"60S ribosomal protein L38";"RPL38";2;3;0,00325235794044666;2;1;2;1;0,00511162179909272;0,00253301387311323;"eukaryotic 80S initiation complex, cytosolic large ribosomal subunit, cytosol"
"383";"P63220";"P63220";"RS21_HUMAN";"40S ribosomal protein S21";"RPS21";2;3;0,00274295247989477;2;1;2;1;0,00431100633658422;0,00213627676045694;"cytosolic small ribosomal subunit, small ribosomal subunit, cytoplasm, cytosol"
"384";"P63241";"P63241-1,P63241-2";"IF5A1_HUMAN";"Eukaryotic translation initiation factor 5A-1";"EIF5A";4;9;0,00221751677757727;4;4;4;5;NA;NA;"endoplasmic reticulum membrane, nuclear pore, cytosol, nucleus, cytoplasm, annulate lamellae"
"385";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";6;11;0,00263334975199151;6;3;7;4;0,00395062252611267;0,00223736241158267;"cytoskeleton, mitochondrion, perikaryon, neuronal cell body, cytoplasm, midbody, dendrite, nucleus, extracellular vesicular exosome, small ribosomal subunit, perinuclear region of cytoplasm, cytosol, phagocytic cup"
"386";"P67775";"P67775-1";"PP2AA_HUMAN";"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform";"PPP2CA";3;5;0,00122796685993132;3;2;3;2;NA;NA;"spindle pole, protein phosphatase type 2A complex, microtubule cytoskeleton, chromosome, centromeric region, nucleus, mitochondrion, cytosol, membrane, plasma membrane, extracellular vesicular exosome"
"387";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";2;4;0,000936893233873523;2;2;2;2;0,00110436273437188;0,00109451216739461;"nucleoplasm, cytoplasm, histone pre-mRNA 3'end processing complex, nuclear membrane, nucleus, ribonucleoprotein complex, extracellular vesicular exosome, cytoplasmic stress granule, CRD-mediated mRNA stability complex, intracellular membrane-bounded organelle, U12-type spliceosomal complex"
"388";"P67936";"P67936-1";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";3;4;0,00166115056098082;3;1;3;1;NA;NA;"muscle thin filament tropomyosin, extracellular vesicular exosome, cytoskeleton, cortical cytoskeleton, stress fiber, podosome, cytosol, filamentous actin"
"389";"P68032";"P68032,P68133";"ACTC_HUMAN, ACTS_HUMAN";"Actin, alpha cardiac muscle 1, Actin, alpha skeletal muscle";"ACTA1, ACTC1";2;17;0,00303015335958753;2;2;9;8;0,00383597612907157;0,00328900255581409;"actomyosin, actin portion, sarcomere, cytosol, blood microparticle, extracellular vesicular exosome, extracellular space, cytoplasm, I band, actin filament"
"390";"P68104";"P68104,Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";8;14;0,00114982351429932;7;6;8;6;0,00154897630275537;0,0011513699423242;"cytoplasm, nucleolus, cytosol, extracellular vesicular exosome, eukaryotic translation elongation factor 1 complex, plasma membrane, extracellular space, nucleus"
"391";"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";0;0;0;0;0;0;0;0;0;"cytoplasmic microtubule, microtubule"
"392";"P68366";"P68366";"TBA4A_HUMAN";"Tubulin alpha-4A chain";"TUBA4A";3;4;0,00350080194978633;3;1;3;1;0,00489198179991296;0,00296837563255457;"extracellular region, microtubule, cytosol, extracellular vesicular exosome"
"393";"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";1;2;0,000895312017313968;1;1;1;1;0,00100509417397891;0,00109574195634674;"microtubule, cytoskeleton, cytosol, extracellular vesicular exosome"
"394";"P68431";"P68431";"H31_HUMAN";"Histone H3.1";"HIST1H3A,HIST1H3B,HIST1H3J,HIST1H3E,HIST1H3D,HIST1H3H,HIST1H3F,HIST1H3I,HIST1H3G,HIST1H3C";2;2;0,00111600517564346;NA;2;NA;2;NA;0,00260751428114598;"extracellular vesicular exosome, nucleoplasm, nucleosome, extracellular region"
"395";"P78371";"P78371-1,P78371-2";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";10;16;0,00113477909448606;6;9;6;10;NA;NA;"cytosol, cell body, microtubule, zona pellucida receptor complex, chaperonin-containing T-complex, extracellular vesicular exosome"
"396";"P78386";"P78386";"KRT85_HUMAN";"Keratin, type II cuticular Hb5";"KRT85";1;3;0,000538852203150926;1;1;2;1;0,000846895919376309;0,000419670937557222;"extracellular space, keratin filament"
"397";"P78527";"P78527-1";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";26;37;0,000680200828953234;21;14;22;15;NA;NA;"nucleoplasm, DNA-dependent protein kinase-DNA ligase 4 complex, nucleus, nucleolus, cytosol, nonhomologous end joining complex, transcription factor complex"
"398";"P81605";"P81605-1,P81605-2";"DCD_HUMAN";"Dermcidin";"DCD";1;2;0,000689894108579594;1;1;1;1;NA;NA;"extracellular vesicular exosome, extracellular region"
"399";"P82970";"P82970";"HMGN5_HUMAN";"High mobility group nucleosome-binding domain-containing protein 5";"HMGN5";1;1;0,000269107631006225;1;NA;1;NA;0,000634421145277465;NA;"nucleoplasm, nucleolus, intracellular membrane-bounded organelle, nucleus, chromatin"
"400";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";4;8;0,00386692239203849;3;4;3;5;0,0034186005662722;0,0056468462139467;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome"
"401";"P84085";"P84085";"ARF5_HUMAN";"ADP-ribosylation factor 5";"ARF5";1;2;0,00108411931348222;1;1;1;1;0,00149088969140204;0,00118207314078618;"Golgi apparatus, perinuclear region of cytoplasm, plasma membrane"
"402";"P84090";"P84090";"ERH_HUMAN";"Enhancer of rudimentary homolog";"ERH";2;3;0,00218908707530064;1;2;1;2;0,00172025733623313;0,00340982636765243;"midbody"
"403";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";3;6;0,00232311281460476;3;3;3;3;0,00273836882094253;0,00271394343547846;"cytosolic large ribosomal subunit, cytoplasm, cytosol, nucleolus"
"404";"P84103";"P84103";"SRSF3_HUMAN";"Serine/arginine-rich splicing factor 3";"SRSF3";3;5;0,00231366926657791;2;3;2;3;0,00218178979229567;0,00324349337410841;"cytoplasm, nucleoplasm"
"405";"Q00325";"Q00325-1,Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";3;6;0,000628908994009022;3;3;3;3;NA;NA;"integral component of plasma membrane, mitochondrion, mitochondrial inner membrane, extracellular vesicular exosome"
"406";"Q00610";"Q00610-1,Q00610-2";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";10;16;0,00036245183017913;5;10;5;11;NA;NA;"cytosol, clathrin coat of coated pit, melanosome, extracellular vesicular exosome, protein complex, clathrin complex, clathrin-coated vesicle, clathrin coat of trans-Golgi network vesicle, plasma membrane, clathrin coat, clathrin-coated endocytic vesicle membrane, spindle, mitochondrion, trans-Golgi network membrane"
"407";"Q00839";"Q00839-1,Q00839-2";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";14;24;0,00110383057372735;12;10;13;11;NA;NA;"ribonucleoprotein complex, catalytic step 2 spliceosome, nucleoplasm, CRD-mediated mRNA stability complex, cell surface"
"408";"Q01105";"Q01105-1,Q01105-2";"SET_HUMAN";"Protein SET";"SET";5;16;0,00209347177775877;5;5;8;8;NA;NA;"cytosol, nucleoplasm, perinuclear region of cytoplasm, endoplasmic reticulum, nucleus, cytoplasm, protein complex"
"409";"Q01130";"Q01130";"SRSF2_HUMAN";"Serine/arginine-rich splicing factor 2";"SRSF2";2;3;0,00103015862367089;1;2;1;2;0,000809532864109707;0,00160462417301291;"nucleoplasm, nucleus, nuclear speck"
"410";"Q01469";"Q01469";"FABP5_HUMAN";"Fatty acid-binding protein, epidermal";"FABP5";5;8;0,00449708752259291;3;5;3;5;0,00397570584373878;0,00656707300436764;"cytoplasm, extracellular vesicular exosome"
"411";"Q01518";"Q01518-1,Q01518-2";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";5;10;0,000798824757302688;4;5;5;5;NA;NA;"extracellular vesicular exosome, cortical actin cytoskeleton, plasma membrane"
"412";"Q01546";"Q01546";"K22O_HUMAN";"Keratin, type II cytoskeletal 2 oral";"KRT76";0;0;0;0;0;0;0;0;0;"intermediate filament, keratin filament"
"413";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";5;7;0,000677574570926387;4;3;4;3;0,000912789606980843;0,000678485858869616;"extracellular vesicular exosome, 6-phosphofructokinase complex, cytosol"
"414";"Q01844";"Q01844-1,Q01844-2,Q01844-3,Q01844-5";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";2;3;8,67625974966715e-05;1;2;1;2;NA;NA;"nucleus, plasma membrane, cytoplasm"
"415";"Q02413";"Q02413";"DSG1_HUMAN";"Desmoglein-1";"DSG1";12;32;0,00231499262364173;9;12;15;17;0,00255824732557071;0,00287348570925143;"integral component of membrane, plasma membrane, lateral plasma membrane, apical plasma membrane, desmosome, cytoplasmic side of plasma membrane, cytosol"
"416";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";4;6;0,00258710290717348;4;2;4;2;0,00406606279473285;0,00201489739906734;"cytosol, cytosolic large ribosomal subunit"
"417";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";6;8;0,00132267280076262;3;5;3;5;0,00116932524815847;0,00193149206010813;"membrane, axonal growth cone, nucleus, cytoplasm, mitochondrion, perinuclear region of cytoplasm, extracellular vesicular exosome, cytosol, neuronal cell body, microtubule"
"418";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";6;10;0,00263501222026928;4;6;4;6;0,00248481615233674;0,0036939785649568;"cytosol, cytosolic large ribosomal subunit"
"419";"Q04695";"Q04695";"K1C17_HUMAN";"Keratin, type I cytoskeletal 17";"KRT17";2;3;0,0009003485826996;2;1;2;1;0,00136587720175032;0,00072762896687805;"extracellular vesicular exosome, cytoplasm, cell periphery, intermediate filament"
"420";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";1;2;0,00102551826951021;1;1;1;1;0,00120882947951517;0,00119804710214815;"extracellular vesicular exosome, mitochondrial nucleoid, mitochondrion"
"421";"Q04917";"Q04917";"1433F_HUMAN";"14-3-3 protein eta";"YWHAH";2;2;0,000702669925405142;2;0;2;0;0,0016490151393643;0;"intercalated disc, plasma membrane, cytoplasm, cytoplasmic vesicle membrane, cytosol, extracellular vesicular exosome"
"422";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";4;7;0,0021334074843626;3;4;3;4;0,00215550316829211;0,00284836901394259;"cytosol, extracellular vesicular exosome, nucleoplasm, proteasome activator complex, cytoplasm, proteasome complex"
"423";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";8;19;0,00782527126575809;7;7;11;8;0,0105956984528932;0,00777608644464181;"cytoplasm, cytosol, extracellular vesicular exosome, nucleolus, mitochondrial matrix, nucleus, peroxisomal matrix, melanosome, extracellular space, nuclear euchromatin"
"424";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";6;11;0,00444027591160271;6;5;6;5;0,00570979030749719;0,00471571731696612;"cytosolic large ribosomal subunit, nucleolus, cytoplasm, cytosol"
"425";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";6;13;0,00349839920308092;6;6;7;6;0,00444094801694226;0,0037725738535729;"mitochondrial matrix, extracellular space, cytosol, membrane, nucleolus, cytoplasm, mitochondrion, plasma membrane, nucleus, cell surface"
"426";"Q07666";"Q07666-1,Q07666-2,Q07666-3";"KHDR1_HUMAN";"KH domain-containing, RNA-binding, signal transduction-associated protein 1";"KHDRBS1";1;1;5,71018449539167e-05;NA;1;NA;1;NA;NA;"Grb2-Sos complex, membrane, nucleus, cytoplasm"
"427";"Q07955";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";5;9;0,00275401277215241;5;4;5;4;NA;NA;"nuclear speck, cytoplasm, nucleus, nucleoplasm, catalytic step 2 spliceosome"
"428";"Q08188";"Q08188";"TGM3_HUMAN";"Protein-glutamine gamma-glutamyltransferase E";"TGM3";4;9;0,000985563012256563;3;4;4;5;0,00103265086850358;0,00127929993591577;"cytoplasm, extracellular vesicular exosome, extrinsic component of cytoplasmic side of plasma membrane"
"429";"Q08211";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";10;17;0,00101582833310539;6;9;7;10;NA;NA;"nucleolus, centrosome, ribonucleoprotein complex, nucleus, cytoplasm, nucleoplasm, CRD-mediated mRNA stability complex, cytosol"
"430";"Q08554";"Q08554-1,Q08554-2";"DSC1_HUMAN";"Desmocollin-1";"DSC1";3;8;0,000339545198853492;3;3;4;4;NA;NA;"membrane, plasma membrane, integral component of membrane, desmosome, gap junction"
"431";"Q09028";"Q09028-1,Q09028-2,Q09028-3,Q09028-4";"RBBP4_HUMAN";"Histone-binding protein RBBP4";"RBBP4";2;2;8,92804140514769e-05;NA;2;NA;2;NA;NA;"NuRD complex, NURF complex, nucleus, Sin3 complex, CAF-1 complex, nucleoplasm, ESC/E(Z) complex"
"432";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";4;9;0,00175126966024051;3;4;4;5;0,00183494115864867;0,00227321757843495;"ribonucleoprotein complex, nucleolus, nucleus, cytoplasm"
"433";"Q12906";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";9;15;0,000212215749283432;7;7;7;8;NA;NA;"nucleolus, nucleus, mitochondrion, ribonucleoprotein complex, cytoplasm"
"434";"Q12912";"Q12912-1,Q12912-2";"LRMP_HUMAN";"Lymphoid-restricted membrane protein";"LRMP";2;6;0,000410207307804083;2;NA;6;NA;NA;NA;"endoplasmic reticulum membrane, chromosome, integral component of membrane, integral component of endoplasmic reticulum membrane, spindle pole, microtubule organizing center, nuclear envelope, integral component of plasma membrane"
"435";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";2;2;0,000462733853315581;NA;2;NA;2;NA;0,00108116445803614;"mitochondrion, peroxisome, extracellular vesicular exosome"
"436";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";3;6;0,00181459970699459;3;3;3;3;0,00212198321918056;0,00214129317686862;"extracellular space, extracellular vesicular exosome, mitochondrion"
"437";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";3;3;0,000250732440342804;NA;3;NA;3;NA;0,000585829199728831;"cytosol, proteasome regulatory particle, extracellular vesicular exosome, proteasome complex, nucleoplasm, proteasome accessory complex"
"438";"Q13263";"Q13263-1,Q13263-2";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";4;9;0,000408979142211855;4;4;5;4;NA;NA;"nucleoplasm, nuclear heterochromatin, nucleus, nuclear euchromatin"
"439";"Q13451";"Q13451";"FKBP5_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP5";"FKBP5";3;3;0,00049817298868986;3;NA;3;NA;0,00117444264530577;NA;"nucleus, extracellular vesicular exosome, membrane, cytoplasm"
"440";"Q13765";"Q13765";"NACA_HUMAN";"Nascent polypeptide-associated complex subunit alpha";"NACA";3;6;0,00211781447284899;3;3;3;3;0,00249637343676621;0,00247410657373851;"nascent polypeptide-associated complex, nucleus, cytoplasm, extracellular vesicular exosome"
"441";"Q13838";"Q13838-1,Q13838-2";"DX39B_HUMAN";"Spliceosome RNA helicase DDX39B";"DDX39B";2;2;0,000177309233513447;NA;2;NA;2;NA;NA;"nuclear speck, spliceosomal complex, nucleus, transcription export complex, cytoplasm"
"442";"Q13867";"Q13867";"BLMH_HUMAN";"Bleomycin hydrolase";"BLMH";5;7;0,00116751310682701;4;3;4;3;0,00157280670741315;0,00116908332605226;"cytosol, cytoplasm, nucleus, extracellular vesicular exosome"
"443";"Q14103";"Q14103-1,Q14103-3";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";6;10;0,0014028656609321;5;5;5;5;NA;NA;"nucleoplasm, cytosol, ribonucleoprotein complex, nucleus"
"444";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";1;1;5,49119768044539e-05;NA;1;NA;1;NA;0,00012830026853685;"eukaryotic 48S preinitiation complex, nucleus, cytosol, cytoplasm, eukaryotic 43S preinitiation complex, nucleolus, eukaryotic translation initiation factor 3 complex"
"445";"Q14204";"Q14204";"DYHC1_HUMAN";"Cytoplasmic dynein 1 heavy chain 1";"DYNC1H1";2;2;3,26682530967522e-05;2;NA;2;NA;7,70153951649786e-05;NA;"cytoplasmic dynein complex, extracellular vesicular exosome, microtubule, centrosome, cytosol"
"446";"Q14498";"Q14498-1,Q14498-2,Q14498-3";"RBM39_HUMAN";"RNA-binding protein 39";"RBM39";1;1;4,77285232350663e-05;1;NA;1;NA;NA;NA;"microtubule organizing center, nuclear speck, microtubule cytoskeleton, nucleoplasm, nucleus"
"447";"Q14525";"Q14525";"KT33B_HUMAN";"Keratin, type I cuticular Ha3-II";"KRT33B";2;3;0,000903710951246459;2;1;2;1;0,00126525292056751;0,000836505455757771;"extracellular space, intermediate filament"
"448";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";7;8;0,000739472369732086;2;6;2;6;0,000435826462772826;0,00129581708490567;"nucleoplasm, nucleus, MCM complex"
"449";"Q14697";"Q14697-1,Q14697-2";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";5;6;0,000241170609990748;3;3;3;3;NA;NA;"extracellular vesicular exosome, melanosome, Golgi apparatus, endoplasmic reticulum lumen, glucosidase II complex"
"450";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";6;11;0,000952935926234371;4;6;4;7;0,00081692585830249;0,00141686849066836;"endoplasmic reticulum tubular network, nuclear envelope, nucleus, cytosol, nuclear membrane, extracellular vesicular exosome, cytoplasm, nucleoplasm, nuclear pore"
"451";"Q14CN4";"Q14CN4-1,Q14CN4-2";"K2C72_HUMAN";"Keratin, type II cytoskeletal 72";"KRT72";0;0;0;0;0;0;0;NA;NA;"keratin filament"
"452";"Q15019";"Q15019-1,Q15019-2";"SEPT2_HUMAN";"Septin-2";"SEPT2";2;2;0,000210217041395444;2;NA;2;NA;NA;NA;"condensed chromosome kinetochore, midbody, septin complex, synapse, nucleolus, extracellular vesicular exosome, cell surface, cytoplasm, actin cytoskeleton, ciliary membrane, perinuclear region of cytoplasm, exocyst, nucleus, spindle, cleavage furrow"
"453";"Q15046";"Q15046-1,Q15046-2";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";2;2;0,000127116167409975;2;NA;2;NA;NA;NA;"cytosol, extracellular region, aminoacyl-tRNA synthetase multienzyme complex, mitochondrial matrix, cytoplasm, plasma membrane, mitochondrion, microtubule cytoskeleton, nucleus"
"454";"Q15056";"Q15056-1,Q15056-2";"IF4H_HUMAN";"Eukaryotic translation initiation factor 4H";"EIF4H";1;2;0,000306001419128046;1;1;1;1;NA;NA;"cytosol, perinuclear region of cytoplasm, eukaryotic translation initiation factor 4F complex"
"455";"Q15084";"Q15084-1,Q15084-2";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";2;2;0,000172473527144899;NA;2;NA;2;NA;NA;"endoplasmic reticulum membrane, endoplasmic reticulum lumen, extracellular vesicular exosome, melanosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, plasma membrane"
"456";"Q15181";"Q15181";"IPYR_HUMAN";"Inorganic pyrophosphatase";"PPA1";3;3;0,000787768359277737;3;NA;3;NA;0,00185716362942815;NA;"extracellular vesicular exosome, cytoplasm, cytosol"
"457";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";4;9;0,00145009589701443;4;4;5;4;0,00189922253681789;0,00150582565705245;"nuclear speck, nucleus, nuclear matrix, paraspeckles"
"458";"Q15287";"Q15287-1,Q15287-2,Q15287-3";"RNPS1_HUMAN";"RNA-binding protein with serine-rich domain 1";"RNPS1";1;1;8,29380895560168e-05;NA;1;NA;1;NA;NA;"nucleoplasm, cytoplasm, nucleus, ASAP complex, cytosol, nuclear speck"
"459";"Q15323";"Q15323";"K1H1_HUMAN";"Keratin, type I cuticular Ha1";"KRT31";4;6;0,0017552847322287;4;2;4;2;0,00245751048033304;0,00162475098137567;"intermediate filament, extracellular space"
"460";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";2;2;0,000994791130348853;1;1;1;1;0,00150764126096836;0,000996129051224305;"ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleoplasm"
"461";"Q15369";"Q15369";"ELOC_HUMAN";"Transcription elongation factor B polypeptide 1";"TCEB1";1;1;0,000677574570926387;1;NA;1;NA;0,00159738181221648;NA;"elongin complex, VCB complex, nucleoplasm, cytosol"
"462";"Q15691";"Q15691";"MARE1_HUMAN";"Microtubule-associated protein RP/EB family member 1";"MAPRE1";1;1;0,000283165492327445;NA;1;NA;1;NA;0,000661608101186292;"cortical microtubule cytoskeleton, microtubule plus-end, cytoplasm, cell projection membrane, cytoplasmic microtubule, centrosome, Golgi apparatus, microtubule, cytosol"
"463";"Q15758";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";4;6;0,00084164530806383;4;2;4;2;NA;NA;"Golgi apparatus, integral component of plasma membrane, extracellular vesicular exosome, membrane, plasma membrane, melanosome"
"464";"Q15907";"Q15907";"RB11B_HUMAN";"Ras-related protein Rab-11B";"RAB11B";3;5;0,00174055853082008;1;3;1;4;0,000820673224624978;0,00325341231409039;"recycling endosome membrane, cell junction, phagocytic vesicle, extracellular vesicular exosome, synaptic vesicle, synaptic vesicle membrane, recycling endosome, mitochondrion, phagocytic vesicle membrane"
"465";"Q16181";"Q16181-1,Q16181-2";"SEPT7_HUMAN";"Septin-7";"SEPT7";2;2;0,000173657555935367;NA;2;NA;2;NA;NA;"synapse, nucleus, cleavage furrow, cytoplasm, midbody, condensed chromosome kinetochore, actin cytoskeleton, plasma membrane, septin complex, spindle, axon terminus, microtubule cytoskeleton, nucleolus, extracellular vesicular exosome, axoneme, stress fiber"
"466";"Q16555";"Q16555";"DPYL2_HUMAN";"Dihydropyrimidinase-related protein 2";"DPYSL2";7;11;0,00145939138353376;5;6;5;6;0,00156387030566648;0,00185990529144678;"protein complex, axon, cytoskeleton, dendrite, cytosol, neuronal cell body, extracellular vesicular exosome, mitochondrion, growth cone, membrane"
"467";"Q16576";"Q16576-1";"RBBP7_HUMAN";"Histone-binding protein RBBP7";"RBBP7";3;5;0,000892804140514769;2;3;2;3;NA;NA;"nucleoplasm, ESC/E(Z) complex, NuRD complex"
"468";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";4;7;0,00107752223855231;3;4;3;4;0,00108868212759581;0,00143862856890812;"filopodium, cytosol, cell junction, actin cytoskeleton, extracellular vesicular exosome, stress fiber, cytoplasm, invadopodium"
"469";"Q16698";"Q16698";"DECR_HUMAN";"2,4-dienoyl-CoA reductase, mitochondrial";"DECR1";1;2;0,000453064787723913;1;1;1;1;0,00053405003871118;0,000529286480949034;"mitochondrion, nucleus, mitochondrial matrix, cytoplasm"
"470";"Q16891";"Q16891-1,Q16891-2,Q16891-3";"IMMT_HUMAN";"Mitochondrial inner membrane protein";"IMMT";3;5;0,000166860932154255;3;2;3;2;NA;NA;"integral component of membrane, mitochondrial inner membrane, mitochondrion"
"471";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";1;1;0,000101590832588695;1;NA;1;NA;0,000239500352032457;NA;"nucleus"
"472";"Q2PPJ7";"Q2PPJ7-1,Q2PPJ7-2,Q2PPJ7-3";"RGPA2_HUMAN";"Ral GTPase-activating protein subunit alpha-2";"RALGAPA2";1;1;1,73644310755294e-05;0;1;0;1;NA;NA;"plasma membrane, extracellular space, cytoplasm, cytosol, nucleus"
"473";"Q3SY84";"Q3SY84";"K2C71_HUMAN";"Keratin, type II cytoskeletal 71";"KRT71";2;5;0,0016682892629395;2;2;2;3;0,00178640702347727;0,00212580022850231;"keratin filament"
"474";"Q562R1";"Q562R1";"ACTBL_HUMAN";"Beta-actin-like protein 2";"ACTBL2";2;2;0,000544234774811273;1;1;1;1;0,000643232550072986;0,000634478329919079;"cytoskeleton, cytoplasm, extracellular space, extracellular vesicular exosome"
"475";"Q5D862";"Q5D862";"FILA2_HUMAN";"Filaggrin-2";"FLG2";5;8;0,000253913348201607;5;3;5;3;0,000374125393074541;0,000222472987600911;"cytoplasm"
"476";"Q5T749";"Q5T749";"KPRP_HUMAN";"Keratinocyte proline-rich protein";"KPRP";8;17;0,00222815541112926;8;7;9;8;0,00278093413940278;0,00244989251976409;"cytoplasm, extracellular vesicular exosome"
"477";"Q5XKE5";"Q5XKE5";"K2C79_HUMAN";"Keratin, type II cytoskeletal 79";"KRT79";0;0;0;0;0;0;0;0;0;"keratin filament, extracellular vesicular exosome"
"478";"Q6KB66";"Q6KB66-1,Q6KB66-2,Q6KB66-3";"K2C80_HUMAN";"Keratin, type II cytoskeletal 80";"KRT80";3;4;0,000228083208379963;2;2;2;2;NA;NA;"keratin filament"
"479";"Q6ZVX7";"Q6ZVX7";"FBX50_HUMAN";"F-box only protein 50";"NCCRP1";1;1;0,000275957643431838;1;NA;1;NA;0,000650570047157255;NA;"extracellular vesicular exosome, cytoplasm"
"480";"Q71U36";"Q71U36";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";1;2;0,00510409462445066;1;1;1;1;0,00505778542759452;0,0072732881722431;"cytoplasmic microtubule, cytosol, microtubule, extracellular vesicular exosome"
"481";"Q71UM5";"Q71UM5";"RS27L_HUMAN";"40S ribosomal protein S27-like";"RPS27L";1;2;0,00271029828370555;1;1;1;1;0,00283978988838484;0,00351807482376838;"ribosome, nucleus"
