"";"accession";"name";"go_name"
"58";"P51572";"BAP31_HUMAN";"C:Golgi membrane, C:integral component of plasma membrane, P:positive regulation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of endoplasmic reticulum calcium ion concentration, P:vesicle-mediated transport, C:lipid particle, P:cellular component disassembly involved in execution phase of apoptosis, P:positive regulation of mitochondrial calcium ion concentration, C:endoplasmic reticulum-Golgi intermediate compartment membrane, P:immune response, P:calcium-mediated signaling using intracellular calcium source, P:spermatogenesis, C:integral component of lumenal side of endoplasmic reticulum membrane, C:cytosol, P:antigen processing and presentation of peptide antigen via MHC class I, P:positive regulation of intrinsic apoptotic signaling pathway, P:intracellular protein transport, P:positive regulation of cytosolic calcium ion concentration"
"59";"P35613";"BASI_HUMAN";"C:sarcolemma, C:mitochondrion, F:mannose binding, P:cell surface receptor signaling pathway, P:embryo implantation, C:membrane raft, P:response to peptide hormone, P:response to cAMP, C:integral component of plasma membrane, P:odontogenesis of dentin-containing tooth, C:extracellular vesicular exosome, P:leukocyte migration, P:blood coagulation, P:pyruvate metabolic process, C:melanosome, C:acrosomal membrane, P:decidualization, C:Golgi membrane, P:response to mercury ion, P:protein targeting to plasma membrane"
"60";"Q07812";"BAX_HUMAN";"P:apoptotic process involved in embryonic digit morphogenesis, F:protein homodimerization activity, P:B cell receptor apoptotic signaling pathway, P:regulation of protein heterodimerization activity, P:positive regulation of apoptotic DNA fragmentation, P:response to toxic substance, P:ectopic germ cell programmed cell death, P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:response to salt stress, P:protein homooligomerization, P:positive regulation of developmental pigmentation, P:B cell homeostasis, P:germ cell development, P:T cell homeostatic proliferation, C:extracellular vesicular exosome, P:viral process, P:intrinsic apoptotic signaling pathway by p53 class mediator, P:cerebral cortex development, P:development of secondary sexual characteristics, P:endoplasmic reticulum calcium ion homeostasis, P:B cell homeostatic proliferation, P:cellular response to organic substance, P:retinal cell programmed cell death, P:spermatid differentiation, P:retinal cell apoptotic process, P:hypothalamus development, C:endoplasmic reticulum membrane, C:mitochondrial outer membrane, P:establishment or maintenance of transmembrane electrochemical gradient, P:regulation of mammary gland epithelial cell proliferation, P:protein insertion into mitochondrial membrane involved in apoptotic signaling pathway, P:mitochondrial fusion, P:glycosphingolipid metabolic process, P:B cell negative selection, P:fertilization, P:vagina development, P:homeostasis of number of cells within a tissue, P:release of cytochrome c from mitochondria, C:mitochondrial permeability transition pore complex, P:regulation of nitrogen utilization, P:positive regulation of endoplasmic reticulum unfolded protein response, F:BH3 domain binding, P:odontogenesis of dentin-containing tooth, P:negative regulation of apoptotic signaling pathway, P:apoptotic process involved in patterning of blood vessels, P:extrinsic apoptotic signaling pathway in absence of ligand, P:intrinsic apoptotic signaling pathway in response to DNA damage, C:cytosol, P:negative regulation of neuron apoptotic process, P:negative regulation of endoplasmic reticulum calcium ion concentration, P:positive regulation of intrinsic apoptotic signaling pathway, P:blood vessel remodeling, P:retina development in camera-type eye, P:ovarian follicle development, P:post-embryonic camera-type eye morphogenesis, P:myeloid cell homeostasis, P:nuclear fragmentation involved in apoptotic nuclear change, P:regulation of protein homodimerization activity, P:positive regulation of apoptotic process involved in mammary gland involution, P:cellular response to UV, P:regulation of cell cycle, P:release of matrix enzymes from mitochondria, C:nucleus, P:response to acid, P:negative regulation of peptidyl-serine phosphorylation, P:positive regulation of protein oligomerization, P:positive regulation of B cell apoptotic process, P:transformed cell apoptotic process, P:neuron migration, P:positive regulation of neuron apoptotic process, P:regulation of mitochondrial membrane potential, P:negative regulation of protein binding, F:channel activity, P:thymocyte apoptotic process, P:Sertoli cell proliferation, P:mitochondrial fragmentation involved in apoptotic process, P:intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress, P:kidney development, P:negative regulation of fibroblast proliferation, C:BAX complex, P:positive regulation of release of cytochrome c from mitochondria, P:activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c, P:response to axon injury, P:extrinsic apoptotic signaling pathway via death domain receptors, P:positive regulation of release of sequestered calcium ion into cytosol, P:response to gamma radiation, P:activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway, P:positive regulation of mitochondrial outer membrane permeabilization, F:lipid binding, P:neuron apoptotic process"
"61";"P50895";"BCAM_HUMAN";"F:laminin binding, F:transmembrane signaling receptor activity, C:integral component of plasma membrane, F:laminin receptor activity, P:cell-matrix adhesion, C:extracellular vesicular exosome, C:external side of plasma membrane"
"62";"Q9NYF8";"BCLF1_HUMAN";"P:regulation of DNA-templated transcription in response to stress, C:nucleolus, P:negative regulation of transcription, DNA-templated, P:positive regulation of intrinsic apoptotic signaling pathway, P:positive regulation of apoptotic process, P:positive regulation of response to DNA damage stimulus, P:transcription, DNA-templated, F:DNA binding, P:positive regulation of DNA-templated transcription, initiation, C:cytoplasm, P:apoptotic process"
"63";"Q8NFC6";"BD1L1_HUMAN";"F:DNA binding"
"64";"Q02338";"BDH_HUMAN";"P:ketone body biosynthetic process, P:response to growth hormone, P:response to estradiol, P:liver development, C:mitochondrial inner membrane, P:response to ethanol, P:brain development, P:cellular lipid metabolic process, P:ketone body catabolic process, P:response to cadmium ion, P:response to toxic substance, C:nucleus, P:response to nutrient, P:adipose tissue development, P:response to insulin, F:phospholipid binding, P:response to drug, F:3-hydroxybutyrate dehydrogenase activity, P:response to corticosterone, P:response to starvation, C:mitochondrial matrix"
"65";"Q8TDN6";"BRX1_HUMAN";"P:ribosome biogenesis, C:nucleolus"
"66";"Q10589";"BST2_HUMAN";"P:negative regulation of intracellular transport of viral material, P:multicellular organismal development, C:extracellular vesicular exosome, C:membrane raft, F:signal transducer activity, C:Golgi apparatus, P:negative regulation of cell growth, C:late endosome, P:defense response to virus, P:response to interferon-alpha, P:response to interferon-gamma, P:B cell activation, C:apical plasma membrane, P:negative regulation of plasmacytoid dendritic cell cytokine production, P:response to interferon-beta, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:humoral immune response, C:integral component of plasma membrane, C:anchored component of membrane, F:metalloendopeptidase inhibitor activity, P:regulation of actin cytoskeleton organization, P:cell-cell signaling, P:cell proliferation, C:cell surface, P:negative regulation of cell migration, P:negative regulation of viral genome replication"
"67";"Q06187";"BTK_HUMAN";"P:toll-like receptor TLR6:TLR2 signaling pathway, P:adaptive immune response, P:B cell activation, C:nucleus, P:toll-like receptor 2 signaling pathway, P:regulation of B cell cytokine production, P:innate immune response, C:membrane raft, F:metal ion binding, P:regulation of B cell apoptotic process, P:mesoderm development, F:ATP binding, P:positive regulation of NF-kappaB transcription factor activity, P:apoptotic signaling pathway, P:histamine secretion by mast cell, C:plasma membrane, P:positive regulation of B cell differentiation, P:toll-like receptor 4 signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:B cell receptor signaling pathway, P:I-kappaB kinase/NF-kappaB signaling, P:calcium-mediated signaling, P:transcription, DNA-templated, P:protein autophosphorylation, P:Fc-epsilon receptor signaling pathway, C:perinuclear region of cytoplasm, F:phosphatidylinositol-3,4,5-trisphosphate binding, F:non-membrane spanning protein tyrosine kinase activity, C:mast cell granule, C:cytosol, P:cell maturation, C:cytoplasmic vesicle, P:toll-like receptor TLR1:TLR2 signaling pathway, P:response to organic substance, P:response to reactive oxygen species"
"68";"O43684";"BUB3_HUMAN";"P:attachment of spindle microtubules to kinetochore, C:nucleus, P:meiosis, P:mitotic spindle assembly checkpoint, C:condensed chromosome kinetochore, C:cytosol, C:kinetochore, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:regulation of chromosome segregation, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:mitotic sister chromatid segregation"
"69";"Q9Y6E2";"BZW2_HUMAN";"P:cell differentiation, P:nervous system development"
"70";"P11586";"C1TC_HUMAN";"F:formate-tetrahydrofolate ligase activity, P:one-carbon metabolic process, P:purine nucleotide biosynthetic process, P:methionine biosynthetic process, F:methylenetetrahydrofolate dehydrogenase (NADP+) activity, P:folic acid-containing compound biosynthetic process, C:extracellular vesicular exosome, P:histidine biosynthetic process, F:methenyltetrahydrofolate cyclohydrolase activity, P:folic acid metabolic process, F:ATP binding, P:tetrahydrofolate interconversion, F:methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity, C:mitochondrion, C:cytosol"
"71";"P27824";"CALX_HUMAN";"P:aging, C:melanosome, P:protein secretion, C:endoplasmic reticulum lumen, C:dendritic spine, P:chaperone-mediated protein folding, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, P:protein N-linked glycosylation via asparagine, F:calcium ion binding, P:clathrin-mediated endocytosis, C:protein complex, C:neuronal cell body, C:ribosome, C:dendrite cytoplasm, P:synaptic vesicle endocytosis, C:integral component of lumenal side of endoplasmic reticulum membrane, P:post-translational protein modification, P:protein folding, P:antigen processing and presentation of peptide antigen via MHC class I, C:axon"
"72";"Q9NV96";"CC50A_HUMAN";"P:positive regulation of protein exit from endoplasmic reticulum, C:endoplasmic reticulum, P:phospholipid translocation, P:protein localization to endosome, C:integral component of membrane"
"73";"Q8N163";"CCAR2_HUMAN";"P:positive regulation of DNA damage checkpoint, F:enzyme inhibitor activity, P:negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage, C:nuclear chromatin, F:RNA polymerase II core binding, P:cellular response to DNA damage stimulus, C:mitochondrial matrix, P:mitochondrial fragmentation involved in apoptotic process, P:regulation of DNA-templated transcription, elongation, P:mRNA processing, P:cell cycle, P:RNA splicing, P:response to UV, P:positive regulation of apoptotic process, C:DBIRD complex"
"74";"Q13740";"CD166_HUMAN";"C:extracellular vesicular exosome, P:axon guidance, P:motor neuron axon guidance, P:signal transduction, C:axon, C:neuronal cell body, C:integral component of membrane, C:external side of plasma membrane, P:cell adhesion, F:receptor binding"
