"";"X";"accession";"name";"go_name"
"431";431;"P60866";"RS20_HUMAN";"P:translational elongation, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:translational initiation, P:viral transcription, P:translational termination"
"434";434;"P62851";"RS25_HUMAN";"C:cytosolic small ribosomal subunit, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, C:nucleolus, P:translational initiation, P:ribosomal small subunit assembly, F:RNA binding, P:translational termination"
"435";435;"P62854";"RS26_HUMAN";"F:mRNA binding, F:structural constituent of ribosome, P:translational elongation, P:translational termination, P:viral transcription, C:extracellular vesicular exosome, P:negative regulation of RNA splicing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"437";437;"P62979";"RS27A_HUMAN";"P:translational initiation, C:endocytic vesicle membrane, P:negative regulation of apoptotic process, P:apoptotic signaling pathway, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:endosomal transport, P:neurotrophin TRK receptor signaling pathway, P:protein polyubiquitination, P:transcription initiation from RNA polymerase II promoter, P:toll-like receptor TLR6:TLR2 signaling pathway, P:toll-like receptor 10 signaling pathway, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:fibroblast growth factor receptor signaling pathway, P:innate immune response, P:toll-like receptor 3 signaling pathway, P:toll-like receptor 9 signaling pathway, P:nucleotide-binding oligomerization domain containing signaling pathway, P:JNK cascade, P:ion transmembrane transport, C:nucleoplasm, P:viral protein processing, F:structural constituent of ribosome, P:toll-like receptor 4 signaling pathway, P:positive regulation of NF-kappaB transcription factor activity, P:positive regulation of type I interferon production, P:toll-like receptor 2 signaling pathway, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:toll-like receptor 5 signaling pathway, P:Notch signaling pathway, C:plasma membrane, P:I-kappaB kinase/NF-kappaB signaling, P:negative regulation of epidermal growth factor receptor signaling pathway, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, F:metal ion binding, P:cytokine-mediated signaling pathway, P:TRIF-dependent toll-like receptor signaling pathway, P:T cell receptor signaling pathway, C:cytosolic small ribosomal subunit, P:regulation of transcription from RNA polymerase II promoter in response to hypoxia, P:epidermal growth factor receptor signaling pathway, P:Fc-epsilon receptor signaling pathway, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:DNA repair, P:Notch receptor processing, P:transforming growth factor beta receptor signaling pathway, P:negative regulation of type I interferon production, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:toll-like receptor TLR1:TLR2 signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of apoptotic process, P:activation of MAPK activity, P:negative regulation of transcription from RNA polymerase II promoter, P:virion assembly, C:endosome membrane"
"438";438;"P62857";"RS28_HUMAN";"P:translational initiation, P:viral transcription, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:extracellular vesicular exosome, P:ribosomal small subunit biogenesis, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, F:structural constituent of ribosome"
"439";439;"P62273";"RS29_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, F:zinc ion binding, P:translational elongation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational initiation"
"440";440;"P23396";"RS3_HUMAN";"C:ruffle membrane, F:endonuclease activity, P:positive regulation of execution phase of apoptosis, C:nucleus, F:iron-sulfur cluster binding, P:negative regulation of DNA repair, F:DNA-(apurinic or apyrimidinic site) lyase activity, P:positive regulation of DNA N-glycosylase activity, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:damaged DNA binding, F:structural constituent of ribosome, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of NF-kappaB transcription factor activity, C:cytosolic small ribosomal subunit, P:cellular response to DNA damage stimulus, P:translational elongation, F:mRNA binding, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane"
"442";442;"P61247";"RS3A_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:cell differentiation, P:viral transcription, P:translational termination, P:negative regulation of apoptotic process, P:translational elongation, C:extracellular vesicular exosome, P:cytoplasmic translation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit, F:RNA binding, C:nucleolus, F:structural constituent of ribosome"
"443";443;"P62701";"RS4X_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:positive regulation of translation, P:multicellular organismal development, C:polysome, P:translational elongation, P:translational termination, P:positive regulation of cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:translational initiation, F:rRNA binding"
"444";444;"P46782";"RS5_HUMAN";"P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational initiation, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:mRNA binding, P:regulation of translational fidelity, P:viral transcription, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome"
"447";447;"P62241";"RS8_HUMAN";"P:translational elongation, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:viral transcription, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit"
"448";448;"P46781";"RS9_HUMAN";"P:viral transcription, F:structural constituent of ribosome, F:translation regulator activity, P:SRP-dependent cotranslational protein targeting to membrane, P:positive regulation of cell proliferation, P:translational initiation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational elongation, F:rRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational termination, C:nucleolus"
"450";450;"P08865";"RSSA_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA export from nucleus, C:cytosolic small ribosomal subunit, C:90S preribosome, F:ribosome binding, F:laminin receptor activity, P:translational termination, P:translational elongation, P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:nucleus, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:plasma membrane, P:cell adhesion, P:ribosomal small subunit assembly, C:extracellular vesicular exosome, P:viral transcription"
"455";455;"Q9NQC3";"RTN4_HUMAN";"P:neurotrophin TRK receptor signaling pathway, P:regulation of apoptotic process, C:integral component of endoplasmic reticulum membrane, P:apoptotic process, P:endoplasmic reticulum tubular network organization, P:cardiac epithelial to mesenchymal transition, C:neuronal cell body, P:negative regulation of axon extension, C:plasma membrane, C:nuclear envelope, P:regulation of branching morphogenesis of a nerve, P:cerebral cortex radial glia guided migration, C:cell projection, P:axonal fasciculation, P:angiogenesis, P:regulation of cell migration"
"457";457;"P26447";"S10A4_HUMAN";"C:extracellular space, P:epithelial to mesenchymal transition, C:nucleus, C:extracellular vesicular exosome, C:neuron projection, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, F:calcium ion binding, C:perinuclear region of cytoplasm"
"458";458;"O14975";"S27A2_HUMAN";"C:endoplasmic reticulum lumen, F:ATP binding, F:long-chain fatty acid-CoA ligase activity, C:extracellular vesicular exosome, C:mitochondrion, F:very long-chain fatty acid-CoA ligase activity, C:integral component of endoplasmic reticulum membrane, F:pristanate-CoA ligase activity, F:phytanate-CoA ligase activity, F:fatty acid transporter activity, P:long-chain fatty acid import, P:very long-chain fatty acid catabolic process, P:bile acid biosynthetic process, P:methyl-branched fatty acid metabolic process, C:integral component of peroxisomal membrane, P:fatty acid alpha-oxidation, P:fatty acid beta-oxidation"
"460";460;"Q15043";"S39AE_HUMAN";"C:Golgi apparatus, C:endoplasmic reticulum, C:integral component of plasma membrane, P:zinc ion transmembrane import, F:ferrous iron transmembrane transporter activity, P:iron ion transmembrane transport, C:lamellipodium, F:zinc ion transmembrane transporter activity, P:cellular zinc ion homeostasis"
"464";464;"O15127";"SCAM2_HUMAN";"P:post-Golgi vesicle-mediated transport, C:extracellular vesicular exosome, C:nucleus, C:Golgi apparatus, C:transport vesicle, C:recycling endosome membrane, P:protein transport, C:integral component of membrane, C:trans-Golgi network membrane"
"465";465;"O14828";"SCAM3_HUMAN";"P:protein transport, P:response to retinoic acid, C:extracellular vesicular exosome, C:integral component of membrane, C:Golgi membrane, P:post-Golgi vesicle-mediated transport"
"466";466;"O00560";"SDCB1_HUMAN";"P:Ras protein signal transduction, P:synaptic transmission, F:cytoskeletal adaptor activity, C:nucleus, C:extracellular vesicular exosome, C:melanosome, C:cytosol, P:substrate-dependent cell migration, cell extension, P:protein targeting to membrane, C:adherens junction, F:syndecan binding, P:intracellular signal transduction, C:blood microparticle, C:interleukin-5 receptor complex, C:endoplasmic reticulum membrane, P:positive regulation of JNK cascade, F:interleukin-5 receptor binding, P:actin cytoskeleton organization, P:axon guidance, C:cytoskeleton, C:focal adhesion"
"467";467;"O43175";"SERA_HUMAN";"C:extracellular vesicular exosome, P:spinal cord development, P:G1 to G0 transition, P:brain development, P:L-serine biosynthetic process, P:glial cell development, P:neuron projection development, F:electron carrier activity, F:NAD binding, F:phosphoglycerate dehydrogenase activity, P:regulation of gene expression, P:threonine metabolic process, P:glutamine metabolic process, P:taurine metabolic process, C:cytosol, P:glycine metabolic process, P:cellular nitrogen compound metabolic process, P:gamma-aminobutyric acid metabolic process, P:neural tube development"
"471";471;"P78324";"SHPS1_HUMAN";"C:integral component of membrane, P:leukocyte migration, C:plasma membrane, P:cell adhesion, C:extracellular vesicular exosome, P:blood coagulation"
"472";472;"Q8TF72";"SHRM3_HUMAN";"C:cytoskeleton, P:pattern specification process, P:cell morphogenesis, C:cytoplasm, P:cellular pigment accumulation, P:columnar/cuboidal epithelial cell development, P:apical protein localization, C:apical plasma membrane, P:regulation of cell shape, C:microtubule, P:actin cytoskeleton organization, C:adherens junction, P:neural tube closure, C:apical junction complex"
"475";475;"P62316";"SMD2_HUMAN";"P:spliceosomal complex assembly, C:extracellular vesicular exosome, C:U4 snRNP, C:SMN-Sm protein complex, C:U12-type spliceosomal complex, C:nucleoplasm, C:catalytic step 2 spliceosome, C:pICln-Sm protein complex, C:cytosol, P:ncRNA metabolic process, C:methylosome, P:spliceosomal snRNP assembly, C:U1 snRNP"
"477";477;"Q7KZF4";"SND1_HUMAN";"F:transcription cofactor activity, P:gene silencing by RNA, F:nucleic acid binding, C:mitochondrion, P:viral process, P:transcription, DNA-templated, C:nucleus, C:melanosome, F:nuclease activity, P:nucleic acid phosphodiester bond hydrolysis, P:regulation of transcription, DNA-templated, C:extracellular vesicular exosome, C:RISC complex, C:cytoplasm"
"485";485;"O76094";"SRP72_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:response to drug, C:endoplasmic reticulum, C:cytosol, C:signal recognition particle, endoplasmic reticulum targeting, C:plasma membrane, P:translation, F:signal recognition particle binding, C:nucleolus, F:7S RNA binding"
"497";497;"Q04837";"SSBP_HUMAN";"P:DNA replication, F:single-stranded DNA binding, C:mitochondrial nucleoid, P:mitochondrion morphogenesis, C:extracellular vesicular exosome, P:positive regulation of helicase activity, F:chromatin binding"
"500";500;"O94804";"STK10_HUMAN";"P:regulation of lymphocyte migration, F:protein homodimerization activity, C:extracellular vesicular exosome, C:cytoplasm, P:protein autophosphorylation, C:plasma membrane, P:lymphocyte aggregation, F:polo kinase kinase activity, P:cell cycle, F:ATP binding"
"501";501;"Q9UJZ1";"STML2_HUMAN";"P:positive regulation of mitochondrial DNA replication, P:positive regulation of mitochondrial membrane potential, F:cardiolipin binding, P:lipid localization, C:mitochondrial intermembrane space, C:cytoskeleton, P:T cell receptor signaling pathway, P:positive regulation of cardiolipin metabolic process, C:extrinsic component of plasma membrane, P:cellular calcium ion homeostasis, P:protein oligomerization, F:receptor binding, C:mitochondrial inner membrane, P:interleukin-2 production, P:mitochondrial ATP synthesis coupled proton transport, P:CD4-positive, alpha-beta T cell activation, P:stress-induced mitochondrial fusion, C:membrane raft, P:mitochondrial calcium ion transport, P:mitochondrial protein processing"
"502";502;"P27105";"STOM_HUMAN";"C:extracellular vesicular exosome, C:blood microparticle, C:melanosome, P:protein homooligomerization, C:integral component of plasma membrane, C:cytoskeleton, C:cytoplasm, C:membrane raft"
"504";504;"P14868";"SYDC_HUMAN";"F:nucleic acid binding, F:aspartate-tRNA ligase activity, F:aminoacylase activity, C:extracellular vesicular exosome, F:ATP binding, P:protein complex assembly, P:aspartyl-tRNA aminoacylation, C:cytosol"
"506";506;"P41252";"SYIC_HUMAN";"C:cytosol, F:isoleucine-tRNA ligase activity, F:aminoacyl-tRNA editing activity, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, C:nucleus, P:isoleucyl-tRNA aminoacylation, F:ATP binding, C:extracellular vesicular exosome"
"507";507;"P56192";"SYMC_HUMAN";"C:mitochondrion, F:tRNA binding, C:cytosol, F:ATP binding, C:extracellular vesicular exosome, P:methionyl-tRNA aminoacylation, P:tRNA aminoacylation for protein translation, F:methionine-tRNA ligase activity"
"509";509;"P54136";"SYRC_HUMAN";"C:mitochondrion, F:tRNA binding, P:arginyl-tRNA aminoacylation, F:ATP binding, C:cytosol, F:arginine binding, C:extracellular vesicular exosome, F:arginine-tRNA ligase activity, C:nucleus, C:aminoacyl-tRNA synthetase multienzyme complex"
"510";510;"P26639";"SYTC_HUMAN";"C:actin cytoskeleton, P:threonyl-tRNA aminoacylation, C:cytosol, C:extracellular vesicular exosome, F:ATP binding, F:protein homodimerization activity, F:threonine-tRNA ligase activity"
"512";512;"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"515";515;"P68366";"TBA4A_HUMAN";"C:microtubule, F:GTP binding, F:structural constituent of cytoskeleton, P:platelet activation, P:microtubule-based process, P:platelet degranulation, P:'de novo' posttranslational protein folding, C:cytosol, P:protein polymerization, P:G2/M transition of mitotic cell cycle, C:extracellular vesicular exosome, F:GTPase activity"
"517";517;"Q13509";"TBB3_HUMAN";"P:protein polymerization, F:GTPase activity, C:microtubule, C:axon, F:peptide binding, C:cytoplasm, P:axon guidance, C:plasma membrane, P:'de novo' posttranslational protein folding, P:mitosis, F:structural constituent of cytoskeleton, F:GTP binding, P:microtubule-based process"
"518";518;"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"519";519;"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"520";520;"Q9BUF5";"TBB6_HUMAN";"F:structural constituent of cytoskeleton, P:protein polymerization, C:plasma membrane, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:cytoplasm, P:microtubule-based process, C:microtubule, F:GTP binding, F:GTPase activity"
"522";522;"P53999";"TCP4_HUMAN";"C:nucleolus, C:extracellular vesicular exosome, P:transcription, DNA-templated, P:regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, F:single-stranded DNA binding, C:transcription factor complex"
"523";523;"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"524";524;"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"525";525;"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"526";526;"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"527";527;"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"528";528;"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
"529";529;"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"531";531;"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"533";533;"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"534";534;"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"536";536;"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"540";540;"P25445";"TNR6_HUMAN";"C:integral component of membrane, P:negative regulation of apoptotic process, C:CD95 death-inducing signaling complex, P:extrinsic apoptotic signaling pathway via death domain receptors, P:negative regulation of B cell activation, P:protein complex assembly, F:signal transducer activity, P:regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:negative thymic T cell selection, P:inflammatory cell apoptotic process, C:extracellular vesicular exosome, P:positive regulation of apoptotic process, P:response to toxic substance, C:membrane raft, P:protein homooligomerization, P:cellular response to hyperoxia, P:cellular response to lithium ion, P:extrinsic apoptotic signaling pathway in absence of ligand, P:positive regulation of necrotic cell death, P:extrinsic apoptotic signaling pathway, P:activation-induced cell death of T cells, F:receptor activity, P:regulation of lymphocyte differentiation, C:cytosol, C:nucleus, P:spleen development, P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:cellular response to mechanical stimulus, P:response to glucocorticoid, C:cell surface, P:gene expression, P:renal system process, C:external side of plasma membrane, P:immunoglobulin production, P:positive regulation of protein homooligomerization, P:transformed cell apoptotic process, P:regulation of myeloid cell differentiation, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:motor neuron apoptotic process, F:transmembrane signaling receptor activity, P:B cell mediated immunity"
"545";545;"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
"552";552;"P63027";"VAMP2_HUMAN";"P:cellular protein metabolic process, C:cell junction, C:synaptic vesicle membrane, C:SNARE complex, C:clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, C:secretory granule membrane, P:energy reserve metabolic process, P:regulation of insulin secretion, C:clathrin-sculpted monoamine transport vesicle membrane, P:post-Golgi vesicle-mediated transport, C:neuron projection, P:vesicle fusion, P:regulation of exocytosis, P:small molecule metabolic process, C:endocytic vesicle membrane, F:SNAP receptor activity, F:syntaxin binding, P:neurotransmitter secretion, P:glutamate secretion, C:integral component of plasma membrane, C:clathrin-sculpted glutamate transport vesicle membrane, C:synaptic vesicle"
"553";553;"P51809";"VAMP7_HUMAN";"P:endosome to lysosome transport, F:SNARE binding, C:phagocytic vesicle membrane, C:extracellular vesicular exosome, C:integral component of membrane, P:vesicle fusion with Golgi apparatus, C:Golgi apparatus, P:eosinophil degranulation, C:transport vesicle membrane, C:neuron projection, C:endoplasmic reticulum membrane, C:phagocytic vesicle, P:Golgi to plasma membrane protein transport, P:regulation of protein targeting to vacuolar membrane, C:perinuclear region of cytoplasm, C:synapse, C:apical part of cell, P:ER to Golgi vesicle-mediated transport, C:SNARE complex, C:plasma membrane, P:vesicle fusion, P:calcium ion-dependent exocytosis, P:triglyceride transport, C:lysosomal membrane, P:phagocytosis, engulfment, C:late endosome membrane, P:post-Golgi vesicle-mediated transport, P:neutrophil degranulation, F:SNAP receptor activity, C:cell junction"
"554";554;"Q9BV40";"VAMP8_HUMAN";"P:regulation of endocytosis, C:recycling endosome, C:early endosome, C:extracellular vesicular exosome, C:secretory granule membrane, F:SNARE binding, C:plasma membrane, P:protein transport, P:exocytosis, P:vesicle fusion, C:late endosome membrane, C:lysosomal membrane, P:protein complex assembly, P:autophagic vacuole fusion, F:SNAP receptor activity, P:post-Golgi vesicle-mediated transport, C:mitochondrion, C:SNARE complex, P:endocytosis, C:integral component of membrane"
"555";555;"Q9P0L0";"VAPA_HUMAN";"F:structural molecule activity, C:endoplasmic reticulum membrane, P:sphingolipid biosynthetic process, P:small molecule metabolic process, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, C:integral component of membrane, C:vesicle, P:membrane fusion, P:protein localization to endoplasmic reticulum, P:cell death, C:plasma membrane, F:signal transducer activity, C:microtubule, P:neuron projection development"
"556";556;"Q99536";"VAT1_HUMAN";"C:mitochondrial outer membrane, F:zinc ion binding, P:negative regulation of mitochondrial fusion, F:oxidoreductase activity, C:integral component of membrane, C:extracellular vesicular exosome"
"557";557;"P21796";"VDAC1_HUMAN";"P:neuron-neuron synaptic transmission, P:apoptotic process, C:mitochondrial outer membrane, P:viral process, F:voltage-gated anion channel activity, P:behavioral fear response, C:mitochondrial inner membrane, C:pore complex, C:extracellular vesicular exosome, P:epithelial cell differentiation, C:mitochondrial nucleoid, C:plasma membrane, F:porin activity, P:learning"
"559";559;"Q9Y277";"VDAC3_HUMAN";"F:voltage-gated anion channel activity, P:adenine transport, C:pore complex, F:porin activity, F:nucleotide binding, C:mitochondrial outer membrane, C:extracellular vesicular exosome"
"562";562;"P04004";"VTNC_HUMAN";"P:positive regulation of protein binding, P:positive regulation of smooth muscle cell migration, F:scavenger receptor activity, P:positive regulation of vascular endothelial growth factor receptor signaling pathway, C:extracellular vesicular exosome, P:extracellular matrix organization, P:negative regulation of blood coagulation, F:polysaccharide binding, P:cell adhesion mediated by integrin, P:regulation of complement activation, P:positive regulation of wound healing, P:innate immune response, C:alphav-beta3 integrin-vitronectin complex, C:extracellular matrix, F:extracellular matrix binding, P:receptor-mediated endocytosis, P:positive regulation of receptor-mediated endocytosis, P:positive regulation of cell-substrate adhesion, P:smooth muscle cell-matrix adhesion, P:negative regulation of endopeptidase activity, C:blood microparticle, C:proteinaceous extracellular matrix, F:heparin binding, P:positive regulation of peptidyl-tyrosine phosphorylation"
"564";564;"P55060";"XPO2_HUMAN";"C:extracellular vesicular exosome, F:importin-alpha export receptor activity, C:nucleus, P:apoptotic process, P:cell proliferation, C:cytoplasm"
"567";567;"P67809";"YBOX1_HUMAN";"C:CRD-mediated mRNA stability complex, P:in utero embryonic development, C:cytoplasmic stress granule, P:negative regulation of striated muscle cell differentiation, F:RNA binding, F:sequence-specific DNA binding transcription factor activity, P:mRNA splicing, via spliceosome, C:U12-type spliceosomal complex, C:nucleoplasm, F:double-stranded DNA binding, P:negative regulation of transcription from RNA polymerase II promoter, C:histone pre-mRNA 3'end processing complex, P:CRD-mediated mRNA stabilization, P:positive regulation of cell division, F:single-stranded DNA binding, P:transcription from RNA polymerase II promoter, C:extracellular vesicular exosome"
