"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P4569"	"spectra.count.P4569"	"dNSAF.P4569"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"O94915-1"	"O94915-1"	"FRYL_HUMAN"	"Protein furry homolog-like"	"FRYL"	4	5	0.000127661679920993	4	5	0	0	"transcription;regulation of transcription"	""	""
"P07814"	"P07814"	"SYEP_HUMAN"	"Bifunctional glutamate/proline--tRNA ligase"	"EPRS"	4	5	0.000254394604234095	4	5	0.000378586735848356	0	"glutamyl-tRNA aminoacylation;cellular response to interferon-gamma;negative regulation of translation;prolyl-tRNA aminoacylation;tRNA aminoacylation for protein translation;protein complex assembly"	"cytosol;ribonucleoprotein complex"	"glutamate-tRNA ligase activity;RNA stem-loop binding;ATP binding;proline-tRNA ligase activity"
"P09874"	"P09874"	"PARP1_HUMAN"	"Poly [ADP-ribose] polymerase 1"	"PARP1"	4	4	0.0003034671728615	4	4	0.000451615893177683	0	"cellular response to insulin stimulus;negative regulation of transcription from RNA polymerase II promoter;protein poly-ADP-ribosylation;regulation of growth rate;telomere maintenance;transforming growth factor beta receptor signaling pathway;double-strand break repair;base-excision repair;protein autoprocessing;transcription initiation from RNA polymerase II promoter;DNA damage response"	"nuclear envelope;nucleolus;transcription factor complex"	"DNA binding;NAD+ ADP-ribosyltransferase activity;zinc ion binding;NAD binding"
"P10599"	"P10599"	"THIO_HUMAN"	"Thioredoxin"	"TXN"	4	5	0.00366328230097097	4	5	0.00545164899621632	0	"positive regulation of DNA binding;response to axon injury;innate immune response;cell redox homeostasis;cellular response to hyperoxia;response to selenium ion;cellular response to glucose stimulus;negative regulation of transcription from RNA polymerase II promoter;response to thyroxine stimulus;cellular component movement;cellular response to drug;regulation of protein import into nucleus;electron transport chain;cell proliferation;cell-cell signaling;nucleobase-containing small molecule interconversion;antibiotic metabolic process;response to dexamethasone stimulus;response to activity;glycerol ether metabolic process;nucleotide-binding domain;negative regulation of protein export from nucleus;response to radiation;oxidation-reduction process;transcription"	"extracellular region;dendrite;nucleoplasm;mitochondrion;axon;neuronal cell body;cytosol"	"peptide disulfide oxidoreductase activity;electron carrier activity;protein disulfide oxidoreductase activity"
"P10809"	"P10809"	"CH60_HUMAN"	"60 kDa heat shock protein, mitochondrial"	"HSPD1"	4	46	0.00617579529273639	4	46	0.00919073809833327	0	"positive regulation of T cell mediated immune response to tumor cell;positive regulation of interferon-alpha production;negative regulation of apoptotic process;positive regulation of interleukin-10 production;positive regulation of interleukin-12 production;positive regulation of apoptotic process;positive regulation of interleukin-6 production;B cell cytokine production;positive regulation of interferon-gamma production;response to unfolded protein;protein refolding;T cell activation;B cell proliferation;activation of cysteine-type endopeptidase activity involved in apoptotic process;isotype switching to IgG isotypes;chaperone-mediated protein complex assembly;MyD88-dependent toll-like receptor signaling pathway;positive regulation of T cell activation;positive regulation of macrophage activation;protein stabilization;virus-host interaction;protein maturation;'de novo' protein folding"	"early endosome;coated vesicle;cytosol;cell surface;mitochondrial inner membrane;lipopolysaccharide receptor complex;secretory granule;coated pit;extracellular space;mitochondrial matrix"	"lipopolysaccharide binding;single-stranded DNA binding;unfolded protein binding;ATPase activity;ATP binding;DNA replication origin binding"
"P11388-1,P11388-2,P11388-3,P11388-4"	"P11388-[1-4]"	"TOP2A_HUMAN"	"DNA topoisomerase 2-alpha"	"TOP2A"	4	7	0.000127014523498721	4	7	0	4	"DNA repair;sister chromatid segregation;resolution of meiotic recombination intermediates;phosphatidylinositol-mediated signaling;positive regulation of transcription from RNA polymerase II promoter;DNA topological change;mitotic recombination;DNA ligation;mitotic cell cycle;embryonic cleavage;DNA-dependent DNA replication;positive regulation of apoptotic process;positive regulation of retroviral genome replication;apoptotic chromosome condensation"	"DNA topoisomerase complex (ATP-hydrolyzing);nucleoplasm;nucleolus;synaptonemal complex;cytoplasm"	"ubiquitin binding;magnesium ion binding;ATP binding;chromatin binding;DNA topoisomerase type II (ATP-hydrolyzing) activity;drug binding;DNA binding"
"P14868"	"P14868"	"SYDC_HUMAN"	"Aspartate--tRNA ligase, cytoplasmic"	"DARS"	4	12	0.00184260906156623	4	12	0.00274214680049204	0	"aspartyl-tRNA aminoacylation;protein complex assembly"	"cytosol"	"nucleic acid binding;aspartate-tRNA ligase activity;aminoacylase activity;ATP binding"
"P17844"	"P17844"	"DDX5_HUMAN"	"Probable ATP-dependent RNA helicase DDX5"	"DDX5"	4	9	0.00112762272782331	4	9	0.00167811345323271	0	"regulation of alternative mRNA splicing;circadian rhythm;intrinsic apoptotic signaling pathway by p53 class mediator;regulation of osteoblast differentiation;regulation of androgen receptor signaling pathway;transcription;cell growth;mRNA splicing;negative regulation of transcription from RNA polymerase II promoter;regulation of skeletal muscle cell differentiation;in utero embryonic development;positive regulation of DNA damage response;positive regulation of intracellular estrogen receptor signaling pathway;regulation of viral genome replication;positive regulation of transcription from RNA polymerase II promoter"	"catalytic step 2 spliceosome;nucleolus"	"androgen receptor binding;RNA helicase activity;ATP binding;estrogen receptor binding;pre-mRNA binding;ATP-dependent RNA helicase activity;transcription coactivator activity"
"P22059"	"P22059"	"OSBP1_HUMAN"	"Oxysterol-binding protein 1"	"OSBP"	4	6	0.000571962292344909	4	6	0.000851186832122994	0	"lipid transport"	"Golgi membrane"	"oxysterol binding;phospholipid binding"
"P26038"	"P26038"	"MOES_HUMAN"	"Moesin"	"MSN"	4	7	0.00221653974579981	4	7	0.0032986255733172	11	"regulation of lymphocyte migration;leukocyte migration;membrane to membrane docking;leukocyte cell-cell adhesion"	"microvillus;plasma membrane;microvillus membrane;apical plasma membrane;cytoplasm;cytoskeleton;extracellular vesicular exosome;filopodium;apical part of cell;basolateral plasma membrane;extrinsic to membrane;uropod;nucleolus"	"structural constituent of cytoskeleton"
"P26358-1,P26358-2,P26358-3"	"P26358-[1-3]"	"DNMT1_HUMAN"	"DNA (cytosine-5)-methyltransferase 1"	"DNMT1"	4	4	6.34727131356356e-05	4	4	0	0	"negative regulation of histone H3-K9 methylation;negative regulation of transcription from RNA polymerase II promoter;maintenance of DNA methylation;gene silencing;positive regulation of gene expression;cellular response to amino acid stimulus;regulation of cell proliferation;positive regulation of histone H3-K4 methylation;transcription;chromatin modification"	"replication fork;nucleus;centromeric heterochromatin"	"DNA binding;methyl-CpG binding;DNA (cytosine-5-)-methyltransferase activity;RNA binding;zinc ion binding"
"P31785"	"P31785"	"IL2RG_HUMAN"	"Cytokine receptor common subunit gamma"	"IL2RG"	4	5	0.00104239740271532	4	5	0.0015512822346957	0	"interleukin-7-mediated signaling pathway;interleukin-4-mediated signaling pathway;immune response;interleukin-2-mediated signaling pathway;virus-host interaction"	"integral to plasma membrane;external side of plasma membrane"	"interleukin-2 binding;cytokine receptor activity"
"P31943"	"P31943"	"HNRH1_HUMAN"	"Heterogeneous nuclear ribonucleoprotein H"	"HNRNPH1"	4	18	0.00324755650026349	4	18	0.00483297127554832	2	"mRNA splicing;regulation of RNA splicing"	"catalytic step 2 spliceosome;actin cytoskeleton;nucleoplasm;cytoplasm"	"poly(U) RNA binding;nucleotide binding"
"P37837"	"P37837"	"TALDO_HUMAN"	"Transaldolase"	"TALDO1"	4	11	0.00251103326861808	4	11	0.00373688699740644	0	"fructose 6-phosphate metabolic process;xylulose biosynthetic process;pentose-phosphate shunt;energy reserve metabolic process;glyceraldehyde-3-phosphate metabolic process;pentose-phosphate shunt"	"cytosol;intracellular membrane-bounded organelle"	"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity;monosaccharide binding"
"P38117-1,P38117-2"	"P38117-[1,2]"	"ETFB_HUMAN"	"Electron transfer flavoprotein subunit beta"	"ETFB"	4	9	0.001357569323301	4	9	0	0	"respiratory electron transport chain;small molecule metabolic process"	"mitochondrial matrix"	"electron carrier activity"
"P41250"	"P41250"	"SYG_HUMAN"	"Glycine--tRNA ligase"	"GARS"	4	5	0.00052049342571306	4	5	0.000774591535321669	0	"diadenosine tetraphosphate biosynthetic process;cell death;glycyl-tRNA aminoacylation;tRNA aminoacylation for protein translation"	"secretory granule;cytosol;mitochondrial matrix"	"glycine-tRNA ligase activity;ATP binding;protein dimerization activity"
"P42694"	"P42694"	"HELZ_HUMAN"	"Probable helicase with zinc finger domain"	"HELZ"	4	4	0.000158452993450855	4	4	0.000235807680577843	0	""	"nucleus"	"helicase activity;zinc ion binding;nucleic acid binding;ATP binding"
"P46940"	"P46940"	"IQGA1_HUMAN"	"Ras GTPase-activating-like protein IQGAP1"	"IQGAP1"	4	8	0.00037141305163737	4	8	0.000552732064794413	0	"small GTPase mediated signal transduction;regulation of cytokine production;signal transduction;positive regulation of protein kinase activity;energy reserve metabolic process;small molecule metabolic process;cellular response to calcium ion;negative regulation of dephosphorylation;positive regulation of Ras GTPase activity;glomerular visceral epithelial cell development;regulation of insulin secretion"	"cytoplasm;ribonucleoprotein complex;slit diaphragm;actin filament;nucleus;microtubule;plasma membrane;midbody;cell leading edge;lateral plasma membrane;neuron projection"	"Ras GTPase activator activity;GTPase inhibitor activity;calmodulin binding;calcium ion binding;GTPase activator activity"
"P48643"	"P48643"	"TCPE_HUMAN"	"T-complex protein 1 subunit epsilon"	"CCT5"	4	6	0.000853185896344439	4	6	0.00126970013590251	0	"response to virus;'de novo' posttranslational protein folding"	"centrosome;microtubule;nucleolus;chaperonin-containing T-complex;cytosol"	"ATP binding"
"P49588"	"P49588"	"SYAC_HUMAN"	"Alanine--tRNA ligase, cytoplasmic"	"AARS"	4	4	0.000317888133555332	4	4	0.000473076979010507	0	"negative regulation of neuron apoptotic process;cerebellar Purkinje cell layer development;skin development;neuromuscular process controlling balance;tRNA processing;hair follicle development;alanyl-tRNA aminoacylation;endoplasmic reticulum unfolded protein response;response to amino acid stimulus;tRNA modification;protein folding"	"cytosol"	"tRNA binding;metal ion binding;ATP binding;alanine-tRNA ligase activity;amino acid binding;aminoacyl-tRNA editing activity"
"P49736"	"P49736"	"MCM2_HUMAN"	"DNA replication licensing factor MCM2"	"MCM2"	4	5	0.00042549186017915	4	5	0.000633211443144595	0	"nucleosome assembly;DNA replication initiation;DNA strand elongation involved in DNA replication;DNA unwinding involved in replication;G1/S transition of mitotic cell cycle"	"chromatin;nucleoplasm;nuclear origin of replication recognition complex;MCM complex"	"DNA binding;ATP binding;DNA replication origin binding;metal ion binding;DNA helicase activity"
"P49792"	"P49792"	"RBP2_HUMAN"	"E3 SUMO-protein ligase RanBP2"	"RANBP2"	4	4	0.000190890640993524	4	4	0.000284080965063381	5	"protein peptidyl-prolyl isomerization;transmembrane transport;small molecule metabolic process;mitotic cell cycle;glucose transport;protein folding;regulation of glucose transport;carbohydrate metabolic process;protein import into nucleus;viral reproductive process;mRNA transport;protein sumoylation;cytokine-mediated signaling pathway"	"nuclear membrane;cytosol;nuclear inclusion body;nuclear pore nuclear basket"	"peptidyl-prolyl cis-trans isomerase activity;zinc ion binding;ligase activity;Ran GTPase binding"
"P50748"	"P50748"	"KNTC1_HUMAN"	"Kinetochore-associated protein 1"	"KNTC1"	4	5	0.000174126139249412	4	5	0.000259132251970445	0	"cell division;protein complex assembly;mitotic cell cycle;mitosis;mitotic cell cycle checkpoint;regulation of exit from mitosis"	"cytosol;spindle pole;kinetochore microtubule;condensed chromosome kinetochore;nucleus"	""
"P50991"	"P50991"	"TCPD_HUMAN"	"T-complex protein 1 subunit delta"	"CCT4"	4	5	0.000713626422267071	4	5	0.00106200954471746	0	"'de novo' posttranslational protein folding"	"melanosome;microtubule;nucleus;centrosome;chaperonin-containing T-complex;cytosol"	"ATP binding;unfolded protein binding"
"P51659"	"P51659"	"DHB4_HUMAN"	"Peroxisomal multifunctional enzyme type 2"	"HSD17B4"	4	6	0.000627138002611877	4	6	0.000933298605330511	0	"alpha-linolenic acid metabolic process;fatty acid beta-oxidation using acyl-CoA oxidase;very long-chain fatty-acyl-CoA metabolic process;bile acid biosynthetic process;androgen metabolic process;estrogen metabolic process;medium-chain fatty-acyl-CoA metabolic process"	"peroxisomal membrane;peroxisomal matrix"	"long-chain-enoyl-CoA hydratase activity;3alpha;17-beta-hydroxysteroid dehydrogenase (NAD+) activity;3-hydroxyacyl-CoA dehydrogenase activity;isomerase activity;protein homodimerization activity;sterol binding"
"P54577"	"P54577"	"SYYC_HUMAN"	"Tyrosine--tRNA ligase, cytoplasmic"	"YARS"	4	8	0.00116558982303622	4	8	0.00173461558970519	0	"tyrosyl-tRNA aminoacylation;apoptotic process"	"extracellular space;cytosol;nucleus"	"signal transducer activity;tyrosine-tRNA ligase activity;ATP binding;tRNA binding;interleukin-8 receptor binding"
"P55884-1,P55884-2"	"P55884-[1,2]"	"EIF3B_HUMAN"	"Eukaryotic translation initiation factor 3 subunit B"	"EIF3B"	4	8	0.00037802913179553	4	8	0	0	"regulation of translational initiation;formation of translation preinitiation complex"	"eukaryotic 48S preinitiation complex;cytosol;eukaryotic translation initiation factor 3 complex;eukaryotic 43S preinitiation complex"	"nucleotide binding;protein complex scaffold;translation initiation factor activity"
"Q00341"	"Q00341"	"VIGLN_HUMAN"	"Vigilin"	"HDLBP"	4	4	0.000242678007319843	4	4	0.000361150248960703	0	"cholesterol metabolic process;lipid transport"	"high-density lipoprotein particle;cytoplasm;nucleus;plasma membrane"	"RNA binding;lipid binding"
"Q00839-1,Q00839-2"	"Q00839-[1,2]"	"HNRPU_HUMAN"	"Heterogeneous nuclear ribonucleoprotein U"	"HNRNPU"	4	10	0.000466235929214487	4	10	0	0	"CRD-mediated mRNA stabilization;mRNA splicing"	"catalytic step 2 spliceosome;CRD-mediated mRNA stability complex;cell surface;nucleoplasm"	"RNA binding;ATP binding;DNA binding"
"Q02241-1,Q02241-2"	"Q02241-[1,2]"	"KIF23_HUMAN"	"Kinesin-like protein KIF23"	"KIF23"	4	8	0.00032053720133496	4	8	0	0	"antigen processing and presentation of exogenous peptide antigen via MHC class II;blood coagulation;cytokinesis;mitotic spindle elongation;positive regulation of cytokinesis;spindle midzone assembly involved in mitosis;microtubule-based movement"	"cytosol;nucleoplasm;midbody;microtubule;centrosome;centralspindlin complex;intercellular bridge;kinesin complex"	"microtubule motor activity;ATP binding;microtubule binding"
