"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5396"	"peptide.count.P5455"	"spectra.count.P5396"	"spectra.count.P5455"	"dNSAF.P5396"	"dNSAF.P5455"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P02538"	"P02538"	"K2C6A_HUMAN"	"Keratin, type II cytoskeletal 6A"	"KRT6A"	2	3	0.00269260582726782	2	1	2	1	0.01212340991566	0.00214449214747932	29	"positive regulation of cell proliferation;cell differentiation;ectoderm development"	"intermediate filament;keratin filament"	"structural constituent of cytoskeleton"
"P04920-1,P04920-2"	"P04920-[1,2]"	"B3A2_HUMAN"	"Anion exchange protein 2"	"SLC4A2"	1	1	5.0147446154001e-05	0	1	0	1	0	0	0	"bicarbonate transport"	"plasma membrane;integral to membrane;basolateral plasma membrane"	"anion transmembrane transporter activity;inorganic anion exchanger activity;chloride transmembrane transporter activity"
"P05141"	"P05141"	"ADT2_HUMAN"	"ADP/ATP translocase 2"	"SLC25A5"	1	2	0.00438554561818597	0	1	0	2	0	0.00783022325217993	17	"viral process;modulation by virus of host morphology or physiology;regulation of insulin secretion;energy reserve metabolic process;negative regulation of mitochondrial outer membrane permeabilization;positive regulation of cell proliferation;chromosome segregation;small molecule metabolic process"	"mitochondrial inner membrane;integral to plasma membrane;MMXD complex;mitochondrial nucleoid"	"adenine transmembrane transporter activity"
"P10599"	"P10599"	"THIO_HUMAN"	"Thioredoxin"	"TXN"	1	1	0.00118539010813553	0	1	0	1	0	0.00211646850716519	0	"cell-cell signaling;response to activity;cell proliferation;negative regulation of protein export from nucleus;response to axon injury;cellular component movement;cellular response to drug;nucleobase-containing small molecule interconversion;cell redox homeostasis;response to radiation;transcription;regulation of protein import into nucleus;nucleotide-binding domain;response to selenium ion;antibiotic metabolic process;cellular response to hyperoxia;negative regulation of transcription from RNA polymerase II promoter;cellular response to glucose stimulus;innate immune response;response to thyroxine stimulus;response to dexamethasone stimulus;positive regulation of DNA binding;oxidation-reduction process;glycerol ether metabolic process"	"cytosol;dendrite;neuronal cell body;mitochondrion;axon;extracellular region;nucleoplasm"	"peptide disulfide oxidoreductase activity;electron carrier activity;protein disulfide oxidoreductase activity"
"P11169"	"P11169"	"GTR3_HUMAN"	"Solute carrier family 2, facilitated glucose transporter member 3"	"SLC2A3"	5	9	0.00225845494392757	0	5	0	9	0	0.00403238455498206	0	"L-ascorbic acid metabolic process"	"integral to membrane;plasma membrane"	"glucose transmembrane transporter activity"
"P12236"	"P12236"	"ADT3_HUMAN"	"ADP/ATP translocase 3"	"SLC25A6"	1	2	0.00438554561818597	0	1	0	2	0	0.00783022325217993	17	"small molecule metabolic process;apoptotic process;energy reserve metabolic process;cellular protein metabolic process;active induction of host immune response by virus;viral infectious cycle;protein targeting to mitochondrion;regulation of insulin secretion"	"integral to membrane;mitochondrial inner membrane presequence translocase complex"	"ATP:ADP antiporter activity"
"P12821-1,P12821-2"	"P12821-[1,2]"	"ACE_HUMAN"	"Angiotensin-converting enzyme"	"ACE"	4	4	0.000190606372671103	0	4	0	4	0	0	0	"hormone catabolic process;arachidonic acid secretion;regulation of vasoconstriction;regulation of renal output by angiotensin;peptide catabolic process;regulation of vasodilation;proteolysis;angiotensin maturation;angiotensin catabolic process in blood;kidney development;hematopoietic stem cell differentiation;regulation of smooth muscle cell migration;mononuclear cell proliferation;blood vessel remodeling;cellular protein metabolic process"	"endosome;integral to membrane;extracellular space;external side of plasma membrane;plasma membrane"	"drug binding;endopeptidase activity;metallopeptidase activity;zinc ion binding;chloride ion binding;actin binding;carboxypeptidase activity;peptidyl-dipeptidase activity"
"P15151-1,P15151-2,P15151-3"	"P15151-[1-3]"	"PVR_HUMAN"	"Poliovirus receptor"	"PVR"	6	10	0.000994931745437493	0	6	0	10	0	0	0	"positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target;cell adhesion;modulation by virus of host morphology or physiology;susceptibility to T cell mediated cytotoxicity;adherens junction organization;susceptibility to natural killer cell mediated cytotoxicity;cell junction assembly"	"plasma membrane;cell surface;extracellular space;integral to membrane;cytoplasm;nucleus;cell junction"	"receptor activity"
"P15529-1,P15529-10,P15529-11,P15529-12,P15529-13,P15529-14,P15529-15"	"P15529-[1,10-15]"	"MCP_HUMAN"	"Membrane cofactor protein"	"CD46"	1	2	0.00015119771787443	0	1	0	2	0	0	2	"innate immune response;negative regulation of complement activation;complement activation;proteolysis;single fertilization;regulation of complement activation;modulation by virus of host morphology or physiology"	"inner acrosomal membrane;cell surface;integral to plasma membrane;basolateral plasma membrane;Golgi apparatus"	"receptor activity"
"P15529-16,P15529-2,P15529-3,P15529-4,P15529-5,P15529-6,P15529-7"	"P15529-[2-7,16]"	"MCP_HUMAN"	"Membrane cofactor protein"	"CD46"	1	1	7.55988589372148e-05	0	1	0	1	0	0	2	"innate immune response;negative regulation of complement activation;complement activation;proteolysis;single fertilization;regulation of complement activation;modulation by virus of host morphology or physiology"	"inner acrosomal membrane;cell surface;integral to plasma membrane;basolateral plasma membrane;Golgi apparatus"	"receptor activity"
"P16284-1,P16284-2,P16284-3,P16284-6"	"P16284-[1-3,6]"	"PECA1_HUMAN"	"Platelet endothelial cell adhesion molecule"	"PECAM1"	11	17	0.000716775522703902	0	11	0	17	0	0	0	"glomerular endothelium development;phagocytosis;cell adhesion;signal transduction;cell recognition;platelet activation;platelet degranulation;diapedesis"	"integral to membrane;platelet alpha granule membrane;extracellular space;plasma membrane;cell junction"	""
"P16403"	"P16403"	"H12_HUMAN"	"Histone H1.2"	"HIST1H1C"	5	5	0.00292173618202419	0	5	0	5	0	0.00521664772892828	0	"nucleosome assembly"	"nucleosome;nucleus"	"DNA binding"
"P16949-1"	"P16949-1"	"STMN1_HUMAN"	"Stathmin"	"STMN1"	7	11	0.00918876224762775	0	7	0	11	0	0	0	"positive regulation of cellular component movement;microtubule depolymerization;response to virus;axonogenesis;brain development;mitotic spindle organization;negative regulation of microtubule polymerization;intracellular signal transduction"	"intracellular;cytosol;membrane;microtubule"	"signal transducer activity;tubulin binding"
"P17066"	"P17066"	"HSP76_HUMAN"	"Heat shock 70 kDa protein 6"	"HSPA6"	1	1	0.00062207981286315	0	1	0	1	0	0.0010984724069256	15	"response to unfolded protein"	""	"ATP binding"
"P17813-1"	"P17813-1"	"EGLN_HUMAN"	"Endoglin"	"ENG"	9	20	0.00378315991958147	0	9	0	20	0	0	0	"detection of hypoxia;negative regulation of endothelial cell proliferation;negative regulation of transforming growth factor beta receptor signaling pathway;wound healing;venous blood vessel morphogenesis;transforming growth factor beta receptor signaling pathway;cell adhesion;regulation of cell adhesion;negative regulation of pathway-restricted SMAD protein phosphorylation;BMP signaling pathway;regulation of cell proliferation;negative regulation of cell migration;heart looping;positive regulation of transcription from RNA polymerase II promoter;positive regulation of BMP signaling pathway;positive regulation of pathway-restricted SMAD protein phosphorylation;positive regulation of systemic arterial blood pressure;chronological cell aging;negative regulation of nitric-oxide synthase activity;extracellular matrix disassembly;cell migration involved in endocardial cushion formation;patterning of blood vessels;artery morphogenesis;cell chemotaxis;smooth muscle tissue development;regulation of transforming growth factor beta receptor signaling pathway;central nervous system vasculogenesis;negative regulation of transcription from RNA polymerase II promoter;negative regulation of protein autophosphorylation"	"cell surface;transforming growth factor beta receptor homodimeric complex;extracellular space;external side of plasma membrane;nucleus;endothelial microparticle;cytoplasm"	"transforming growth factor beta receptor;galactose binding;type I transforming growth factor beta receptor binding;glycosaminoglycan binding;transforming growth factor beta-activated receptor activity;transmembrane signaling receptor activity;activin binding;type II transforming growth factor beta receptor binding"
"P21796"	"P21796"	"VDAC1_HUMAN"	"Voltage-dependent anion-selective channel protein 1"	"VDAC1"	1	1	0.000879618101443325	0	1	0	1	0	0.00157052433393883	3	"behavioral fear response;apoptotic process;learning;neuron-neuron synaptic transmission;modulation by virus of host morphology or physiology"	"pore complex;mitochondrial nucleoid;mitochondrial outer membrane;mitochondrial inner membrane;plasma membrane"	"voltage-gated anion channel activity;porin activity"
"P23497-1"	"P23497-1"	"SP100_HUMAN"	"Nuclear autoantigen Sp-100"	"SP100"	1	1	0.000188799334629094	0	1	0	1	0	0	1	"type I interferon-mediated signaling pathway;response to cytokine stimulus;negative regulation of protein export from nucleus;positive regulation of transcription;negative regulation of DNA binding;DNA damage response;transcription;regulation of extrinsic apoptotic signaling pathway via death domain receptors;negative regulation of transcription from RNA polymerase II promoter;negative regulation of endothelial cell migration;negative regulation of sequence-specific DNA binding transcription factor activity;regulation of Fas signaling pathway;negative regulation of viral transcription;response to retinoic acid;telomere maintenance;positive regulation of sequence-specific DNA binding transcription factor activity;modulation by virus of host morphology or physiology;response to type I interferon;negative regulation of transcription;interferon-gamma-mediated signaling pathway;regulation of angiogenesis;retinoic acid receptor signaling pathway"	"cytoplasm;PML body;nuclear periphery;nucleolus"	"transcription coactivator activity;DNA binding;transcription corepressor activity"
"P27105-1"	"P27105-1"	"STOM_HUMAN"	"Erythrocyte band 7 integral membrane protein"	"STOM"	2	4	0.00172869390769764	0	2	0	4	0	0	0	"protein homooligomerization"	"melanosome;integral to plasma membrane;membrane raft;extracellular vesicular exosome;cytoplasm;cytoskeleton"	""
"P27635"	"P27635"	"RL10_HUMAN"	"60S ribosomal protein L10"	"RPL10"	4	6	0.00348969985105319	0	4	0	6	0	0.00623072504445826	0	"translational termination;nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane;translational elongation;translational initiation;viral transcription"	"endoplasmic reticulum;cytosolic large ribosomal subunit"	"structural constituent of ribosome"
"P27797"	"P27797"	"CALR_HUMAN"	"Calreticulin"	"CALR"	1	1	0.000298479523631248	0	1	0	1	0	0.000532923724825767	0	"positive regulation of phagocytosis;negative regulation of transcription from RNA polymerase II promoter;cellular senescence;response to testosterone stimulus;positive regulation of gene expression;protein N-linked glycosylation via asparagine;protein export from nucleus;antigen processing and presentation of exogenous peptide antigen via MHC class I;protein maturation by protein folding;cellular response to lithium ion;regulation of apoptotic process;protein localization to nucleus;response to drug;negative regulation of intracellular steroid hormone receptor signaling pathway;cardiac muscle cell differentiation;positive regulation of dendritic cell chemotaxis;cell cycle arrest;activation of signaling protein activity involved in unfolded protein response;sequestering of calcium ion;protein stabilization;glucocorticoid receptor signaling pathway;peptide antigen assembly with MHC class I protein complex;negative regulation of neuron differentiation;positive regulation of cell proliferation;spermatogenesis;negative regulation of retinoic acid receptor signaling pathway;negative regulation of translation;positive regulation of substrate adhesion-dependent cell spreading;response to estradiol stimulus;cortical actin cytoskeleton organization;positive regulation of cell cycle;positive regulation of DNA replication;regulation of meiosis;post-translational protein modification"	"endocytic vesicle lumen;nucleus;external side of plasma membrane;proteinaceous extracellular matrix;polysome;perinuclear region of cytoplasm;extracellular space;sarcoplasmic reticulum lumen;cytosol;integral to lumenal side of endoplasmic reticulum membrane;endoplasmic reticulum lumen;acrosomal vesicle;cell surface;MHC class I peptide loading complex;Golgi apparatus"	"hormone binding;DNA binding;unfolded protein binding;peptide binding;iron ion binding;androgen receptor binding;zinc ion binding;calcium ion binding;chaperone binding;complement component C1q binding;mRNA binding;protein binding involved in protein folding;carbohydrate binding"
"P31946-1,P31946-2"	"P31946-[1,2]"	"1433B_HUMAN"	"14-3-3 protein beta/alpha"	"YWHAB"	1	2	0.000618394568607288	0	1	0	2	0	0	6	"gene expression;protein heterooligomerization;epidermal growth factor receptor signaling pathway;intrinsic apoptotic signaling pathway;Fc-epsilon receptor signaling pathway;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway;fibroblast growth factor receptor signaling pathway;axon guidance;innate immune response;negative regulation of transcription;Ras protein signal transduction;negative regulation of protein dephosphorylation;MAPK cascade;mRNA metabolic process;neurotrophin TRK receptor signaling pathway;protein targeting;hippo signaling cascade;insulin receptor signaling pathway;activation of MAPKK activity;cytoplasmic sequestering of protein"	"perinuclear region of cytoplasm;cytoplasmic vesicle membrane;cytosol;melanosome;extracellular vesicular exosome;transcriptional repressor complex"	"transcription corepressor activity"
"P35579-1"	"P35579-1"	"MYH9_HUMAN"	"Myosin-9"	"MYH9"	9	10	0.000635030415072604	0	9	0	10	0	0	0	"monocyte differentiation;protein transport;actin cytoskeleton reorganization;termination of G-protein coupled receptor signaling pathway;integrin-mediated signaling pathway;actin filament-based movement;angiogenesis;cytokinesis;cell-cell adhesion;platelet formation;in utero embryonic development;meiotic spindle organization;regulation of cell shape;blood vessel endothelial cell migration;myoblast fusion;establishment of T cell polarity;establishment of meiotic spindle localization;membrane protein ectodomain proteolysis;axon guidance;uropod organization;leukocyte migration"	"extracellular vesicular exosome;cortical cytoskeleton;cell-cell adherens junction;cleavage furrow;immunological synapse;actomyosin contractile ring;uropod;neuromuscular junction;ruffle;plasma membrane;cytosol;stress fiber;nucleus;spindle;protein complex;myosin II complex"	"microfilament motor activity;actin-dependent ATPase activity;protein anchor;ADP binding;ATP binding;actin filament binding;protein homodimerization activity"
"P46779-1"	"P46779-1"	"RL28_HUMAN"	"60S ribosomal protein L28"	"RPL28"	6	9	0.0081765960013728	0	6	0	9	0	0	0	"translational elongation;translational initiation;SRP-dependent cotranslational protein targeting to membrane;nuclear-transcribed mRNA catabolic process;viral transcription;translational termination"	"cytosolic large ribosomal subunit"	"RNA binding;structural constituent of ribosome"
"P49368-1"	"P49368-1"	"TCPG_HUMAN"	"T-complex protein 1 subunit gamma"	"CCT3"	3	3	0.000685133732225122	0	3	0	3	0	0	0	"'de novo' posttranslational protein folding;binding of sperm to zona pellucida"	"zona pellucida receptor complex;chaperonin-containing T-complex;cytosol;plasma membrane;microtubule"	"unfolded protein binding;ATP binding"
"P55011-1"	"P55011-1"	"S12A2_HUMAN"	"Solute carrier family 12 member 2"	"SLC12A2"	12	21	0.00215658843930597	0	12	0	21	0	0	0	"multicellular organism growth;transepithelial ammonium transport;potassium ion transport;transepithelial chloride transport;detection of mechanical stimulus involved in sensory perception of sound;mammary duct terminal end bud growth;branching involved in mammary gland duct morphogenesis;sodium ion transport"	"apical plasma membrane;basolateral plasma membrane;integral to plasma membrane"	"sodium:potassium:chloride symporter activity;ammonia transmembrane transporter activity"
"P57088"	"P57088"	"TMM33_HUMAN"	"Transmembrane protein 33"	"TMEM33"	1	1	0.000503910774713483	0	1	0	1	0	0.000899713333005445	0	""	"integral to membrane;melanosome"	""
"P61254"	"P61254"	"RL26_HUMAN"	"60S ribosomal protein L26"	"RPL26"	1	1	0.000858385940374003	0	1	0	1	0	0.00153261512587824	0	"translational elongation;translational initiation;SRP-dependent cotranslational protein targeting to membrane;rRNA processing;viral transcription;translational termination;nuclear-transcribed mRNA catabolic process;ribosomal large subunit biogenesis"	"cytosolic large ribosomal subunit"	"structural constituent of ribosome;RNA binding"
"P62899-1"	"P62899-1"	"RL31_HUMAN"	"60S ribosomal protein L31"	"RPL31"	3	3	0.00298718307250153	0	3	0	3	0	0	0	"translational termination;viral transcription;translational initiation;translational elongation;nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane"	"cytosolic large ribosomal subunit"	"structural constituent of ribosome;RNA binding"
"P62913-1,P62913-2"	"P62913-[1,2]"	"RL11_HUMAN"	"60S ribosomal protein L11"	"RPL11"	1	1	0.000349623486950085	0	1	0	1	0	0	0	"viral transcription;protein localization to nucleus;SRP-dependent cotranslational protein targeting to membrane;translational elongation;rRNA processing;translational termination;translational initiation;ribosomal large subunit biogenesis;nuclear-transcribed mRNA catabolic process"	"cytosolic large ribosomal subunit;nucleolus"	"RNA binding;rRNA binding;structural constituent of ribosome"
"P62987"	"P62987"	"RL40_HUMAN"	"Ubiquitin-60S ribosomal protein L40"	"UBA52"	7	13	0.012641074200039	0	7	0	13	0	0.0225701524396913	0	"negative regulation of apoptotic process;positive regulation of NF-kappaB transcription factor activity;positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;viral protein processing;protein polyubiquitination;toll-like receptor TLR1:TLR2 signaling pathway;innate immune response;Notch signaling pathway;negative regulation of transforming growth factor beta receptor signaling pathway;regulation of transcription from RNA polymerase II promoter in response to hypoxia;virion assembly;translational elongation;activation of MAPK activity;toll-like receptor 2 signaling pathway;egress of virus within host cell;positive regulation of apoptotic process;JNK cascade;nucleotide-binding oligomerization domain containing signaling pathway;transforming growth factor beta receptor signaling pathway;DNA repair;transcription initiation from RNA polymerase II promoter;negative regulation of transcription from RNA polymerase II promoter;SRP-dependent cotranslational protein targeting to membrane;toll-like receptor 4 signaling pathway;translational initiation;neurotrophin TRK receptor signaling pathway;toll-like receptor TLR6:TLR2 signaling pathway;T cell receptor signaling pathway;negative regulation of type I interferon production;positive regulation of transcription from RNA polymerase II promoter;DNA damage response;I-kappaB kinase/NF-kappaB cascade;epidermal growth factor receptor signaling pathway;Fc-epsilon receptor signaling pathway;translational termination;G1/S transition of mitotic cell cycle;Notch receptor processing;endosomal transport;positive regulation of I-kappaB kinase/NF-kappaB cascade;toll-like receptor 9 signaling pathway;cytokine-mediated signaling pathway;anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process;translation;toll-like receptor 5 signaling pathway;MyD88-dependent toll-like receptor signaling pathway;positive regulation of type I interferon production;toll-like receptor 3 signaling pathway;ion transmembrane transport;apoptotic signaling pathway;negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;fibroblast growth factor receptor signaling pathway;negative regulation of epidermal growth factor receptor signaling pathway;nuclear-transcribed mRNA catabolic process;TRIF-dependent toll-like receptor signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;viral transcription;toll-like receptor 10 signaling pathway"	"endosome membrane;nucleoplasm;endocytic vesicle membrane;cytosolic large ribosomal subunit;cytosol;plasma membrane;ribosome"	"structural constituent of ribosome"
"P63096"	"P63096"	"GNAI1_HUMAN"	"Guanine nucleotide-binding protein G(i) subunit alpha-1"	"GNAI1"	1	1	0.000668037645686547	0	1	0	1	0	0.00119275555700411	4	"cell cycle;cell division;response to peptide hormone stimulus;synaptic transmission;platelet activation;adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"nucleus;heterotrimeric G-protein complex;midbody;cytoplasm;centrosome"	"signal transducer activity;GTPase activity;G-protein beta/gamma-subunit complex binding;metal ion binding;G-protein coupled serotonin receptor binding;GTP binding"
"P68371"	"P68371"	"TBB4B_HUMAN"	"Tubulin beta-4B chain"	"TUBB4B"	2	4	0.00440059428907841	0	2	0	4	0	0.00837312990306587	31	"protein polymerization;G2/M transition of mitotic cell cycle;natural killer cell mediated cytotoxicity;spindle assembly;'de novo' posttranslational protein folding;cellular component movement"	"microtubule;cytosol;nucleus;plasma membrane"	"GTP binding;MHC class I protein binding;unfolded protein binding;structural constituent of cytoskeleton;GTPase activity"
"P78324-1,P78324-2"	"P78324-[1,2]"	"SHPS1_HUMAN"	"Tyrosine-protein phosphatase non-receptor type substrate 1"	"SIRPA"	5	7	0.000864346953848822	0	5	0	7	0	0	0	"leukocyte migration;blood coagulation;cell adhesion"	"integral to membrane;plasma membrane"	""
"P81605-1,P81605-2"	"P81605-[1,2]"	"DCD_HUMAN"	"Dermcidin"	"DCD"	1	1	0.000565754369791956	0	1	0	1	0	0	0	"proteolysis;defense response to fungus;defense response to bacterium;killing of cells of other organism"	"extracellular region"	"peptidase activity"
"P83881"	"P83881"	"RL36A_HUMAN"	"60S ribosomal protein L36a"	"RPL36A"	1	5	0.0187873149213933	1	0	5	0	0.0985869656819313	0	22	"SRP-dependent cotranslational protein targeting to membrane;translational initiation;nuclear-transcribed mRNA catabolic process;translational termination;viral transcription;translational elongation"	"cytosolic large ribosomal subunit"	"structural constituent of ribosome"
"Q13085-4"	"Q13085-4"	"ACACA_HUMAN"	"Acetyl-CoA carboxylase 1"	"ACACA"	130	507	0.026898654052257	21	128	28	479	0	0	0	"long-chain fatty-acyl-CoA biosynthetic process;triglyceride biosynthetic process;fatty acid biosynthetic process;biotin metabolic process;energy reserve metabolic process;tissue homeostasis;carnitine shuttle;malonyl-CoA biosynthetic process;multicellular organismal protein metabolic process;acetyl-CoA metabolic process;protein homotetramerization;lipid homeostasis;positive regulation of cellular metabolic process"	"cytosol;mitochondrion"	"biotin carboxylase activity;acetyl-CoA carboxylase activity;metal ion binding;ATP binding"
"Q13491-4"	"Q13491-4"	"GPM6B_HUMAN"	"Neuronal membrane glycoprotein M6-b"	"GPM6B"	1	1	0.000469682873034832	0	1	0	1	0	0	0	"nervous system development;negative regulation of protein localization to cell surface;extracellular matrix assembly;protein transport;regulation of focal adhesion assembly;ossification;negative regulation of serotonin uptake;positive regulation of bone mineralization;regulation of actin cytoskeleton organization;cell differentiation"	"membrane raft;plasma membrane;integral to membrane"	""
"Q14344"	"Q14344"	"GNA13_HUMAN"	"Guanine nucleotide-binding protein subunit alpha-13"	"GNA13"	1	1	0.00046220781404754	0	1	0	1	0	0.000825254298549821	2	"in utero embryonic development;Rho protein signal transduction;intracellular protein kinase cascade;cell differentiation;adenylate cyclase-activating G-protein coupled receptor signaling pathway;patterning of blood vessels;activation of phospholipase D activity;platelet activation;cellular component movement;regulation of cell shape;regulation of cell migration"	"brush border membrane;melanosome;heterotrimeric G-protein complex"	"metal ion binding;GTPase activity;type 1 angiotensin receptor binding;G-protein beta/gamma-subunit complex binding;GTP binding;D5 dopamine receptor binding;signal transducer activity"
"Q16563-1,Q16563-2"	"Q16563-[1,2]"	"SYPL1_HUMAN"	"Synaptophysin-like protein 1"	"SYPL1"	1	1	0.000240281778676121	0	1	0	1	0	0	0	"synaptic transmission"	"melanosome;secretory granule;integral to plasma membrane;synaptic vesicle;cytoplasmic vesicle membrane"	"transporter activity"
"Q969Q0"	"Q969Q0"	"RL36L_HUMAN"	"60S ribosomal protein L36a-like"	"RPL36AL"	1	5	0.0187873149213933	1	1	3	2	0.0591521794091588	0.0230615200544886	22	"translation"	"ribosome"	"structural constituent of ribosome"
"Q96IX5"	"Q96IX5"	"USMG5_HUMAN"	"Up-regulated during skeletal muscle growth protein 5"	"USMG5"	1	1	0.00214596485093501	0	1	0	1	0	0.0038315378146956	0	""	"mitochondrial proton-transporting ATP synthase complex;integral to membrane"	""
"Q9BVC6"	"Q9BVC6"	"TM109_HUMAN"	"Transmembrane protein 109"	"TMEM109"	1	1	0.000512205602280784	0	1	0	1	0	0.000914523429021995	0	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;cellular response to gamma radiation;negative regulation of cell death"	"integral to membrane;cytoplasm;sarcoplasmic reticulum membrane;nuclear outer membrane;nuclear membrane"	""
"Q9H0X4-1"	"Q9H0X4-1"	"ITFG3_HUMAN"	"Protein ITFG3"	"ITFG3"	9	15	0.00338222721071278	0	9	0	15	0	0	0	""	"integral to membrane"	""
"Q9NV96-1,Q9NV96-2"	"Q9NV96-[1,2]"	"CC50A_HUMAN"	"Cell cycle control protein 50A"	"TMEM30A"	3	3	0.000517171584574365	0	3	0	3	0	0	0	"protein localization to endosome;positive regulation of protein exit from endoplasmic reticulum"	"endoplasmic reticulum;integral to membrane"	""
"Q9Y4D7-1"	"Q9Y4D7-1"	"PLXD1_HUMAN"	"Plexin-D1"	"PLXND1"	21	33	0.00219739479746914	0	21	0	33	0	0	2	"dichotomous subdivision of terminal units involved in salivary gland branching;patterning of blood vessels;regulation of angiogenesis;regulation of cell migration;angiogenesis;axon guidance;endothelial cell migration;synapse assembly"	"intracellular;integral to plasma membrane"	"semaphorin receptor activity"
"P33527-1"	"P33527-1"	"MRP1_HUMAN"	"Multidrug resistance-associated protein 1"	"ABCC1"	35	62	0.00504042430043258	0	35	0	62	0	0	0	"cobalamin metabolic process;arachidonic acid metabolic process;leukotriene metabolic process;response to drug"	"Golgi apparatus;nucleus;integral to plasma membrane"	"ATPase activity;ATP binding"
"P05023-1"	"P05023-1"	"AT1A1_HUMAN"	"Sodium/potassium-transporting ATPase subunit alpha-1"	"ATP1A1"	31	50	0.00608338032034362	0	31	0	50	0	0	0	"negative regulation of heart contraction;regulation of cardiac muscle cell contraction;negative regulation of glucocorticoid biosynthetic process;cellular response to mechanical stimulus;ATP biosynthetic process;positive regulation of heart contraction;response to drug;potassium ion import;regulation of blood pressure;regulation of the force of heart contraction;membrane hyperpolarization;positive regulation of striated muscle contraction;regulation of sodium ion transport"	"caveola;T-tubule;Golgi apparatus;sodium:potassium-exchanging ATPase complex;endosome;melanosome;endoplasmic reticulum;basolateral plasma membrane"	"sodium:potassium-exchanging ATPase activity;ADP binding;potassium ion binding;4-nitrophenylphosphatase activity;ATP binding;sodium ion binding;chaperone binding"
"P14618-1"	"P14618-1"	"KPYM_HUMAN"	"Pyruvate kinase isozymes M1/M2"	"PKM"	19	37	0.00867276943522886	8	17	11	26	0	0	0	"small molecule metabolic process;glycolysis;programmed cell death"	"mitochondrion;cilium;plasma membrane;extracellular vesicular exosome;nucleus;cytosol"	"magnesium ion binding;ATP binding;potassium ion binding;pyruvate kinase activity"
"Q13308-1,Q13308-6"	"Q13308-[1,6]"	"PTK7_HUMAN"	"Inactive tyrosine-protein kinase 7"	"PTK7"	18	33	0.00191933491807925	0	18	0	33	0	0	0	"lung-associated mesenchyme development;cell adhesion;cellular response to retinoic acid;neural tube closure;cochlea morphogenesis;canonical Wnt receptor signaling pathway;planar cell polarity pathway involved in neural tube closure;establishment of epithelial cell apical/basal polarity;establishment of planar polarity;positive regulation of neuron projection development;wound healing;cell migration;axis elongation;actin cytoskeleton reorganization;convergent extension"	"cell-cell junction;integral to plasma membrane"	"transmembrane receptor protein tyrosine kinase activity;ATP binding"
"O15439-1"	"O15439-1"	"MRP4_HUMAN"	"Multidrug resistance-associated protein 4"	"ABCC4"	18	29	0.00272416066360202	0	18	0	29	0	0	0	"transmembrane transport;ATP catabolic process;platelet degranulation;platelet activation"	"platelet dense granule membrane;plasma membrane;integral to membrane"	"ATPase activity;15-hydroxyprostaglandin dehydrogenase (NAD+) activity;ATP binding"
"P68363"	"P68363"	"TBA1B_HUMAN"	"Tubulin alpha-1B chain"	"TUBA1B"	1	1	0.00993519868902948	0	1	0	1	0	0.0147824297063644	35	"'de novo' posttranslational protein folding;microtubule cytoskeleton organization;cell division;microtubule-based process;cellular response to interleukin-4;protein polymerization;cytoskeleton-dependent intracellular transport"	"microtubule;cytoplasmic microtubule"	"structural constituent of cytoskeleton;GTP binding;structural molecule activity;GTPase activity"
"Q71U36"	"Q71U36"	"TBA1A_HUMAN"	"Tubulin alpha-1A chain"	"TUBA1A"	0	0	0	0	0	0	0	0	0	35	"cytoskeleton-dependent intracellular transport;'de novo' posttranslational protein folding;G2/M transition of mitotic cell cycle;microtubule-based process;protein polymerization;cell division"	"cytoplasmic microtubule;microtubule;cytosol"	"structural molecule activity;structural constituent of cytoskeleton;GTP binding;GTPase activity"
"Q9BQE3"	"Q9BQE3"	"TBA1C_HUMAN"	"Tubulin alpha-1C chain"	"TUBA1C"	0	0	0	0	0	0	0	0	0	35	"protein polymerization;microtubule-based process;cell division;'de novo' posttranslational protein folding;cytoskeleton-dependent intracellular transport"	"cytoplasmic microtubule;microtubule"	"GTP binding;structural constituent of cytoskeleton;structural molecule activity;GTPase activity"
